"","FANG.Open","FANG.High","FANG.Low","FANG.Close","FANG.Volume","FANG.Adjusted"
"459",112.25,115.309998,109.900002,113.760002,1867800,106.633347
"460",113.790001,114.160004,106.379997,108.169998,1768000,101.393547
"461",106.389999,110.25,105.93,109.879997,2093100,102.996407
"462",111.019997,115.709999,110.800003,112.360001,2455900,105.321045
"463",112.800003,116.029999,112.5,115.449997,1499900,108.217468
"464",116.019997,116.720001,112.970001,114.32,1556400,107.158257
"465",115.550003,118.410004,114.75,115.989998,1315400,108.72364
"466",116.419998,116.629997,112.510002,113.370003,2266000,106.267776
"467",117.779999,119.550003,110.269997,115.870003,3843100,108.611168
"468",115.279999,116.120003,109.580002,110.650002,2403100,103.718193
"469",109.080002,114.839996,106.209999,113.849998,2440200,106.717712
"470",114.669998,115.639999,109.910004,110.230003,1889200,103.324493
"471",109.730003,110.440002,106.68,107.849998,2039200,101.093582
"472",110.029999,111.800003,108.019997,108.709999,1676600,101.899712
"473",108.940002,112.690002,107.550003,112.239998,1848800,105.208565
"474",112.230003,114.93,111.830002,114.309998,1632800,107.268356
"475",112.540001,114.559998,110.760002,113.809998,2185600,106.799149
"476",111.099998,111.889999,108.080002,108.730003,1912500,102.032089
"477",109.690002,111.370003,109.169998,109.230003,1527500,102.501305
"478",105.279999,106.720001,103.510002,104.879997,1443000,98.41925
"479",106.559998,109.589996,105.779999,109.309998,2564000,102.57637
"480",112.099998,114.220001,108.989998,109.839996,7557100,103.073708
"481",109.339996,112.040001,108.269997,109.800003,3818000,103.036179
"482",110.379997,114.110001,109.709999,112,4893000,105.10067
"483",111.449997,111.57,105.07,110.379997,33049700,103.580452
"484",113.830002,115.970001,111.260002,112.169998,6422700,105.26017
"485",112.389999,112.809998,104.839996,105.080002,3880300,98.606941
"486",102,102.339996,96.949997,101.82,5247300,95.54776
"487",105,107.540001,102.059998,102.699997,3588900,96.373528
"488",101.339996,103.900002,99.43,100.629997,2668400,94.431053
"489",103.279999,103.599998,99.279999,100.040001,2166300,93.877388
"490",101.769997,103.040001,98.379997,98.489998,2795000,92.42289
"491",98.139999,98.830002,94.540001,96.32,4373200,90.386574
"492",95.779999,95.779999,91.839996,92.709999,4368300,86.998947
"493",92.150002,92.730003,88.150002,88.540001,3815000,83.085823
"494",88.870003,89.959999,86.510002,87.93,3899500,82.513397
"495",89.25,95.040001,88.980003,90.599998,4552800,85.018929
"496",88.370003,91.480003,88.370003,89.029999,3320800,83.545639
"497",89.639999,91.68,87.779999,88.769997,5570500,83.301636
"498",88.230003,89.339996,85.610001,85.669998,1673500,80.392609
"499",86.919998,92.050003,85.190002,91.989998,3065300,86.323296
"500",90,93.040001,88.470001,92.879997,1932400,87.15847
"501",93.419998,93.550003,90.07,91.889999,1803100,86.229454
"502",92.440002,93.290001,91.07,92.699997,1508700,86.989563
"503",90.639999,96.239998,89.860001,95.220001,2385200,89.354324
"504",95.699997,97.889999,94.330002,96.160004,2275500,90.23642
"505",97.870003,100.089996,97.089996,99.93,2600800,93.774193
"506",100.660004,103.620003,99.730003,102.629997,2267000,96.307854
"507",104.190002,105.550003,102.669998,104.949997,3275400,98.484955
"508",107,108.940002,105.709999,106.790001,2257300,100.211594
"509",105.190002,106.730003,104.18,106.129997,1835500,99.592255
"510",105.25,105.360001,102.699997,104.099998,1531200,97.687309
"511",102.529999,105.459999,102.150002,104.510002,1833700,98.072044
"512",105.18,106.790001,103.32,105.010002,1245300,98.541267
"513",104.739998,106.900002,103.900002,105.639999,1610100,99.132431
"514",104.550003,106.489998,104.120003,105.650002,1259700,99.141838
"515",106.879997,107.059998,105.400002,106.889999,1645700,100.305443
"516",105.580002,105.919998,101.209999,101.459999,2429700,95.20993
"517",102.690002,103.190002,100.010002,101.330002,1464900,95.087936
"518",101.400002,102.980003,100.989998,101.559998,2267500,95.303764
"519",102.110001,103.220001,101.43,102.209999,2364300,95.913719
"520",100.790001,101.279999,99.239998,100.300003,1631900,94.121399
"521",101.190002,101.82,99.68,100.160004,1505100,93.990028
"522",102.239998,102.540001,100.080002,102.260002,1287600,95.960663
"523",102.599998,104.610001,101.830002,103.120003,2240300,96.7677
"524",103.400002,104.419998,102.32,102.889999,1274800,96.551834
"525",102.269997,104.75,100.349998,104.550003,2025300,98.109604
"526",103.93,104.160004,101.660004,101.879997,2340800,95.60405
"527",101.099998,102.550003,99.839996,101.650002,1347000,95.388229
"528",100.889999,101.25,97.669998,97.959999,1892700,91.925537
"529",97.82,98.459999,95.080002,96.599998,1908900,90.649315
"530",96.139999,98.120003,94.860001,97.860001,1374200,91.831703
"531",99.339996,100.779999,98.239998,98.68,1580200,92.601189
"532",99.339996,102,99.010002,101.019997,1569200,94.797035
"533",100.599998,104.68,100.5,103.830002,1827600,97.433937
"534",105,106.940002,104.089996,105.5,2132400,99.00106
"535",104.510002,105.900002,103.199997,104.800003,2466600,98.3442
"536",104,107.93,103.489998,106.449997,3395400,100.011818
"537",105.059998,106.440002,101.07,102.139999,2724800,95.962509
"538",103.190002,104.639999,102.639999,104.029999,1874300,97.73819
"539",103.389999,105.379997,102.849998,105.290001,1707600,98.922005
"540",105.150002,106.830002,104.760002,105.510002,1854800,99.128685
"541",106.099998,108.239998,105.330002,105.489998,1576500,99.109886
"542",105.349998,105.510002,102.589996,102.93,2404900,96.704735
"543",103.209999,105.940002,103.209999,104.790001,1910600,98.452232
"544",105.57,105.769997,102.730003,104.669998,1459500,98.339493
"545",105.120003,105.120003,102.25,102.620003,1380800,96.413475
"546",102.440002,102.489998,99.440002,100.050003,1680200,93.998909
"547",100.269997,100.660004,97.699997,97.760002,1711100,91.847412
"548",95.870003,96.059998,92.870003,95.5,1873600,89.724098
"549",96.57,97.769997,96,97.580002,1398800,91.678291
"550",98.010002,101.019997,98.010002,100.5,1920700,94.4217
"551",102.480003,103.519997,101.339996,103.419998,2119200,97.165092
"552",103.239998,106.120003,103.239998,104.209999,2550900,97.907303
"553",103.269997,104.029999,101.949997,102.389999,1755600,96.19738
"554",102.82,104.629997,101.980003,104.540001,1396200,98.217346
"555",104.93,105.199997,102.620003,103.18,1330900,96.939613
"556",102.760002,106.330002,102.699997,105.18,1531300,98.818634
"557",105.040001,106.360001,104.360001,105.910004,1657700,99.504501
"558",105.059998,105.059998,101.080002,101.370003,1412700,95.239075
"559",101.080002,101.309998,99.220001,100.980003,1053200,94.872681
"560",102.059998,104.32,101.940002,102.610001,1353000,96.404076
"561",102.580002,103.529999,101.190002,102.349998,880400,96.159813
"562",101.519997,102.800003,101,102.540001,2086300,96.338318
"563",103.779999,104.769997,101.25,101.529999,1508800,95.389389
"564",102.900002,104.199997,102.349998,103.690002,1414000,97.418755
"565",103.900002,104.559998,102.410004,102.489998,1209100,96.291328
"566",102.989998,103.449997,99.519997,99.959999,1491500,93.914345
"567",100,100.529999,98.800003,99.839996,1751900,93.801598
"568",100.57,102.849998,100.059998,102.449997,1951600,96.253746
"569",102.800003,105.160004,102.800003,104.349998,1577000,98.038849
"570",103.790001,104.080002,102.220001,102.839996,1236700,96.620155
"571",102.910004,104.5,102.599998,103.870003,1208200,97.587875
"572",103.309998,103.370003,99.839996,99.919998,3192700,93.876785
"573",105,108.089996,104.519997,106.279999,3828700,99.852112
"574",106.699997,108.129997,105.339996,105.959999,1716500,99.551468
"575",106.550003,107.410004,105.449997,106.870003,2224300,100.406425
"576",107.870003,109.470001,107.129997,108.239998,1890500,101.693573
"577",109.209999,109.5,107.220001,107.279999,1480600,100.791626
"578",108.82,111.470001,108.279999,111.199997,2347500,104.474548
"579",111.199997,112.800003,110.139999,111.809998,2130300,105.047661
"580",112.360001,112.970001,110.230003,111.040001,2721500,104.324234
"581",111.120003,111.959999,109.5,109.610001,1261700,102.980713
"582",108.690002,108.800003,105.720001,107.209999,1817400,100.725861
"583",107.489998,107.800003,106.129997,106.900002,1224400,100.434616
"584",107.43,108.309998,105.82,106.389999,1917800,99.955467
"585",105.690002,105.75,101.25,101.370003,2127200,95.239075
"586",99.870003,102.139999,99.029999,99.120003,1780900,93.12516
"587",100.019997,101.489998,99.699997,100.470001,1697800,94.393501
"588",98.849998,101.360001,98.779999,100.699997,1715300,94.609589
"589",99.550003,100.199997,95.82,98.230003,2597600,92.288986
"590",101.489998,108.040001,101.489998,105.849998,4557800,99.44812
"591",104.959999,109.610001,104.599998,108.239998,3515200,101.693573
"592",108.040001,108.889999,106.629997,107.889999,2279900,101.364746
"593",107.120003,108.93,105.709999,107.199997,1587100,100.716476
"594",107.739998,109.57,107.669998,109.110001,1661700,102.510956
"595",107.690002,110.43,107.43,109.059998,1416400,102.463974
"596",109.949997,111.029999,109.769997,110.629997,1044500,103.939026
"597",109.760002,111.43,109.760002,111.019997,1281200,104.305428
"598",110.68,111.220001,109.32,109.660004,1390900,103.027695
"599",110.900002,114.139999,110.75,113.800003,2239300,106.917305
"600",112.989998,113.279999,108.839996,108.879997,1444400,102.294853
"601",106.669998,106.669998,101.769997,104.029999,2143600,97.73819
"602",104.919998,105.690002,101.639999,104.110001,1389000,97.990433
"603",104.389999,104.870003,102.730003,103.519997,1428900,97.435127
"604",101.629997,102.370003,100.089996,101.309998,2679600,95.355026
"605",101.440002,102.739998,99.900002,100.349998,1645400,94.451454
"606",98.330002,100.239998,97.610001,98.059998,1900500,92.296066
"607",98.709999,99.629997,97.279999,98.169998,1950100,92.39959
"608",99.300003,99.949997,97.169998,99.129997,1769100,93.303139
"609",99.059998,99.779999,94.449997,96.120003,2088700,90.470108
"610",96.209999,97.989998,95.910004,97.580002,1450800,91.844261
"611",96.940002,98.709999,96.769997,97.019997,1674000,91.317192
"612",97.699997,98.57,96.440002,97.599998,1750900,91.863098
"613",98.639999,100.970001,98.029999,99.760002,1516200,93.896141
"614",98.269997,100.199997,97.830002,98.209999,1551700,92.437233
"615",100.309998,101.580002,99.529999,100.169998,1079900,94.282028
"616",100.43,101.32,98.220001,98.949997,1093000,93.133736
"617",98.43,102.230003,98.199997,101.580002,1256400,95.609161
"618",102.25,105.459999,102.25,104.540001,1416700,98.395157
"619",104.099998,105.400002,102.82,104.120003,1205700,97.999855
"620",106.809998,108.190002,105.57,107.589996,1871900,101.265892
"621",107.980003,109.980003,107.110001,109.790001,2484200,103.336571
"622",109.919998,110.230003,107.080002,107.639999,1380200,101.31295
"623",107.150002,107.809998,105.050003,105.220001,1302600,99.035202
"624",106.620003,109.029999,105.550003,107.230003,1645400,100.92704
"625",107.599998,108.940002,107.360001,107.489998,1005600,101.171761
"626",108.449997,109.550003,107.940002,108.970001,1633900,102.564781
"627",111.050003,111.150002,108.169998,109.349998,1467900,102.922432
"628",109.290001,109.300003,103.959999,104.169998,1834000,98.046913
"629",104.510002,105.230003,103.940002,105.199997,584800,99.016365
"630",106.019997,108.660004,106,107.410004,1355900,101.096466
"631",106.889999,108.209999,105.720001,106.959999,804200,100.67292
"632",106.480003,107,105.129997,106.970001,1006300,100.682327
"633",108.480003,110.389999,107.730003,109.68,1097200,103.233047
"634",109.580002,109.760002,107.730003,109.32,1230900,102.894188
"635",109.800003,111.839996,109.720001,110.830002,1243600,104.315453
"636",110.82,111.239998,106.349998,106.410004,1075200,100.155251
"637",106.540001,107.449997,102.839996,104.110001,1652000,97.990433
"638",103.800003,104.949997,101.709999,101.790001,1230500,95.806801
"639",101.970001,103.629997,101.019997,103.580002,1418600,97.4916
"640",103.860001,105.07,103.040001,104.610001,1141900,98.461052
"641",104.559998,106.5,103.370003,103.489998,981600,97.406883
"642",103.779999,104.82,103.239998,104.440002,738900,98.301048
"643",103.870003,106.339996,103.870003,104.449997,802700,98.31044
"644",104.540001,104.910004,100.68,101.400002,1127400,95.439735
"645",101.68,102.489998,100.269997,101.989998,1005500,95.995049
"646",101.82,102.089996,99.040001,99.730003,1186300,93.867905
"647",99.25,103.279999,98.919998,102.830002,1311900,96.78569
"648",102.489998,104.989998,102.099998,103.43,1473000,97.350418
"649",99.699997,100.169998,95.029999,97.400002,4983800,91.674843
"650",97.870003,99.129997,94.830002,97.489998,2019200,91.759552
"651",95.019997,95.489998,91.309998,91.449997,2350900,86.074593
"652",91.800003,93,88.790001,91.059998,2593600,85.70752
"653",88.019997,93.739998,86.68,92.739998,3916400,87.288757
"654",94.050003,95.5,93.5,95.199997,4293900,89.604156
"655",95.339996,98.260002,94.260002,96.419998,1676100,90.752457
"656",96.059998,97.800003,95.269997,96.879997,1870000,91.185417
"657",97.029999,100.75,96.389999,99.940002,1796900,94.065552
"658",97.330002,98.099998,96.160004,96.309998,1783100,90.648926
"659",95.669998,97.139999,94.309998,95.809998,1531100,90.354683
"660",95.970001,97.839996,95.580002,97.260002,1302500,91.722137
"661",99,100.239998,98.07,99.959999,1109000,94.268387
"662",99.239998,100.5,98.690002,99.279999,1034000,93.627121
"663",100.449997,101.550003,99.459999,100.099998,961700,94.400429
"664",100.419998,100.699997,99.139999,99.230003,905500,93.579964
"665",97.610001,98.639999,94.220001,94.599998,1817400,89.213585
"666",96.589996,96.739998,93.110001,93.5,1659800,88.176216
"667",93.800003,94.349998,91.370003,92.370003,1528600,87.110565
"668",93.209999,97.75,92.849998,96.629997,1760500,91.127983
"669",97.5,100.019997,97.5,98.580002,1333000,92.966965
"670",98.779999,99.800003,96.849998,98.080002,1703700,92.495445
"671",95.290001,97.32,93.860001,97,1427100,91.476936
"672",98.919998,99.580002,97.739998,97.82,1160600,92.250237
"673",98.410004,99.900002,97.559998,97.650002,1561800,92.089928
"674",95.779999,97,95.089996,95.599998,1623800,90.156647
"675",96.669998,97.610001,95.239998,96.540001,2582100,91.043137
"676",97.349998,101.5,97.010002,99.459999,2724600,93.796867
"677",100,101.370003,97.790001,98.720001,1314200,93.099007
"678",96.489998,97.449997,95.57,96.169998,1575400,90.694191
"679",96.610001,97.580002,95.529999,96.730003,1189600,91.222313
"680",104,105.949997,101.809998,105.040001,3985100,99.059143
"681",104.75,105.300003,100.370003,100.449997,2406400,94.730499
"682",99.349998,99.5,97.190002,98.25,1550000,92.655754
"683",99.589996,99.839996,96.940002,97.330002,1270700,91.788155
"684",97.349998,98.190002,95.800003,96.82,3524400,91.307167
"685",96.650002,99.139999,96.440002,98.290001,1797800,92.693474
"686",97.5,98.290001,93.589996,94.489998,2268100,89.10984
"687",93.519997,93.900002,91.07,93.239998,2199000,87.931007
"688",92.75,93,89.089996,90.120003,2467300,84.988678
"689",89,90.900002,88.900002,89.989998,1680800,84.866074
"690",89.809998,90.400002,88.599998,89.910004,1125800,84.790627
"691",88.949997,89.489998,85,85,3069100,80.160194
"692",84.650002,85.18,82.440002,83.120003,2013100,78.387245
"693",82.32,86.589996,82.32,85.889999,2143400,80.999527
"694",86.220001,86.699997,83.989998,85.419998,1328400,80.556274
"695",85.360001,85.650002,83.360001,83.370003,1750400,78.623009
"696",82.480003,82.870003,80.769997,80.82,1900200,76.218208
"697",81.839996,82.389999,80.75,81.550003,1582500,76.906647
"698",81.639999,82.809998,81.139999,82.540001,1334000,77.840271
"699",83.489998,84.68,82.959999,83.639999,1397300,78.87764
"700",82.18,84.699997,80.93,83.959999,1244200,79.179413
"701",83.019997,85.940002,82.660004,84.839996,2119200,80.0093
"702",84.040001,85.470001,83.339996,83.43,1516900,78.679588
"703",83.82,85.110001,83.150002,84.040001,1900500,79.25486
"704",84.260002,84.870003,81.940002,81.970001,1358600,77.302727
"705",82.25,83.040001,81.699997,82.739998,1284200,78.028877
"706",83.309998,87.07,82.830002,85.690002,1218600,80.810921
"707",85.470001,87.870003,84.139999,87.160004,1333500,82.197205
"708",87.959999,88.400002,86.040001,86.910004,1015200,81.961441
"709",86.839996,88.260002,86.18,87.459999,961600,82.480133
"710",87.980003,88.82,86.010002,86.599998,1213500,81.669083
"711",85.800003,88.339996,85.43,87.919998,1707800,82.913933
"712",87.129997,88.239998,84.089996,84.379997,1786700,79.5755
"713",84,85.779999,82.839996,85.760002,1409000,80.876923
"714",86.540001,87.400002,85.809998,86.790001,1491200,81.848282
"715",88.190002,90.870003,88.010002,90.360001,2150000,85.215012
"716",91,92.790001,90.080002,90.230003,2512500,85.092415
"717",80.029999,80.699997,76.510002,77.199997,13543100,72.804314
"718",77.75,79.18,74.550003,75.559998,5583200,71.257698
"719",74.849998,76.529999,74.25,75.43,2361000,71.135101
"720",74.220001,77.150002,73.709999,76.779999,3207700,72.408234
"721",77.809998,79.550003,77.099998,78.010002,2975600,73.568199
"722",77.309998,78.540001,76.220001,77.010002,2145700,72.625145
"723",76.860001,78.010002,75.879997,76.290001,1589300,72.122208
"724",76.550003,77.870003,76.080002,77.089996,2195500,72.878494
"725",76.690002,76.709999,75.300003,75.730003,1717100,71.592804
"726",75.129997,75.43,73.860001,74.190002,1618800,70.136932
"727",74.25,76.18,73.18,75.290001,1591600,71.176834
"728",75.550003,76.120003,74.150002,75.57,3014900,71.441536
"729",75.559998,76.589996,74.940002,75.330002,1748100,71.214653
"730",75.040001,77.230003,74.220001,77.129997,2119600,72.916306
"731",77.32,77.599998,76.07,77.099998,2149300,72.887947
"732",77.610001,79.019997,76.860001,78.519997,1881400,74.230377
"733",77.489998,78.389999,76.709999,77.339996,946200,73.11483
"734",77.589996,78.489998,76.75,77.879997,1677200,73.625328
"735",76.870003,77.440002,76.220001,76.910004,1800300,72.708344
"736",77.309998,81.080002,77.160004,80.559998,2598900,76.15892
"737",80.82,81.5,79.309998,79.940002,2013700,75.5728
"738",80.370003,83.519997,80.330002,83.230003,2031900,78.683067
"739",82.610001,84.339996,82,83.779999,1781600,79.203011
"740",83.860001,84.620003,83.25,83.459999,1710000,78.900497
"741",83.669998,84.330002,83.029999,83.830002,3193800,79.250282
"742",83.910004,86.860001,83.830002,86.269997,1660500,81.556984
"743",86.690002,87.75,85.050003,85.089996,1272000,80.441452
"744",85.639999,87.919998,85.639999,87.690002,2780200,82.899414
"745",87.82,88.410004,86.339996,86.610001,1904100,81.87841
"746",86.629997,88.209999,86.610001,87.080002,1594900,82.322731
"747",87.25,87.919998,86.019997,87.480003,2108400,82.70089
"748",88.169998,89.190002,87.169998,88.019997,4300900,83.21138
"749",88.389999,89.440002,88.199997,89.029999,1980300,84.166206
"750",89.260002,90.919998,89.029999,90.18,745300,85.253387
"751",90.480003,92.059998,90.43,91.309998,1466900,86.32164
"752",91.699997,92.099998,90.599998,90.769997,1342400,85.811142
"753",91.370003,92.129997,90.849998,91.07,1790300,86.094765
"754",90.769997,93.120003,90.610001,92.860001,1101500,87.786972
"755",93.349998,93.660004,91.489998,92.650002,1822000,87.588448
"756",95,95.75,93.43,94.410004,2168500,89.252289
"757",95.660004,95.910004,93.970001,94.900002,2018200,89.715523
"758",94.650002,96.540001,94.650002,96.419998,2196900,91.152481
"759",96.480003,96.919998,92.610001,93.330002,1991100,88.231285
"760",93.290001,94.639999,92.029999,94.150002,1458900,89.0065
"761",93.68,93.68,91.910004,92.260002,1684400,87.219757
"762",91.989998,92.110001,90.32,90.480003,2451800,85.536995
"763",90.57,91.760002,89.910004,91.260002,2048500,86.274384
"764",90.769997,91.720001,89.57,91.309998,1538700,86.32164
"765",91.709999,92.739998,90.419998,90.739998,1586900,85.782776
"766",90.889999,91.650002,89.309998,89.540001,1930400,84.648346
"767",89.419998,89.68,87.510002,88.32,2215800,83.494995
"768",87.870003,88.07,85.279999,85.440002,2112200,80.772324
"769",84.82,86.18,83.010002,84.699997,2058300,80.072762
"770",84.010002,84.010002,81.870003,82.839996,1608500,78.314369
"771",81.239998,81.5,79.169998,79.370003,2338600,75.033943
"772",80.25,80.410004,78.709999,79.120003,2815100,74.797607
"773",79.949997,80.5,77.519997,77.57,1379400,73.332283
"774",76.260002,77.139999,74.370003,76.489998,3936700,72.311279
"775",75.5,75.82,73.550003,74.400002,2437700,70.335457
"776",74.199997,74.510002,72.510002,73.080002,2568400,69.087578
"777",74.559998,75.160004,72.989998,73.220001,2249200,69.219917
"778",74.949997,78.349998,74.68,77.400002,2996200,73.171577
"779",77.669998,77.839996,75.720001,76.230003,1309600,72.065491
"780",75.309998,75.68,73.82,74.239998,1549500,70.184204
"781",73.279999,73.779999,71.720001,72,3973100,68.066574
"782",73.129997,73.470001,72.080002,72.510002,1898200,68.548706
"783",72.870003,75.080002,72.870003,74.349998,1999300,70.288177
"784",74.239998,74.93,73.699997,74.540001,2526600,70.467812
"785",75,75.260002,73.919998,74.970001,2084200,70.874321
"786",74.510002,75.57,73.879997,74.559998,2282400,70.48671
"787",77.370003,79.970001,77.199997,79.290001,4359300,74.958313
"788",80.400002,81.589996,78.25,78.480003,2429400,74.192566
"789",77.309998,77.309998,75.529999,76.400002,2015200,72.226196
"790",73.199997,73.309998,70.360001,71.080002,2522700,67.196846
"791",71.360001,71.650002,66.389999,67.160004,3401300,63.491001
"792",67.209999,67.709999,63.09,63.139999,3366500,59.690601
"793",60.43,62.529999,57.630001,59.48,4306000,56.230553
"794",57.130001,62.130001,57,62,4762200,58.612881
"795",62.75,62.779999,59.610001,62.139999,3284100,59.102711
"796",62.099998,64.239998,61.060001,61.759998,3101200,58.74128
"797",62.48,62.610001,59.75,61.07,2453500,58.085007
"798",60.150002,60.259998,57.169998,58.209999,2460900,55.364799
"799",55.549999,55.93,47.5,48.560001,6880600,46.186474
"800",29.059999,29.5,23.370001,26.879999,19434300,25.566156
"801",30,31.879999,25.99,29.68,11259800,28.229294
"802",28.309999,28.309999,25.01,26.200001,7510100,24.919392
"803",23.66,26.49,22.559999,25.620001,7646900,24.367741
"804",27.870001,28.18,25.35,27.190001,6709900,25.860998
"805",22.83,27.280001,20.24,23.49,5636300,22.341848
"806",23.68,24,19.92,20.23,6335400,19.241194
"807",18.379999,18.91,14.55,15.56,7658200,14.799455
"808",15.88,19.360001,15.27,18.690001,7577400,17.776464
"809",19.34,20.809999,17.51,18.59,8186000,17.681355
"810",18.690001,21.49,17.49,20.370001,6731200,19.374352
"811",22.25,24.68,22.08,24.120001,6282000,22.941057
"812",24.6,25.969999,22.17,24.17,5472600,22.988613
"813",24.16,26.82,23.969999,25.950001,5156700,24.681608
"814",24.780001,24.83,23.299999,23.870001,3532600,22.703279
"815",22.76,23.889999,22,23.59,4627000,22.436962
"816",24.629999,27.280001,24.33,26.200001,5978800,24.919392
"817",25.190001,25.620001,23.700001,25.07,5043300,23.844624
"818",26.59,33.18,26.440001,29.049999,10438900,27.630087
"819",31.219999,32.880001,27.790001,31.59,9649600,30.045937
"820",32.200001,32.490002,29.629999,32.099998,5645200,30.531006
"821",33.650002,38.099998,32.48,33.009998,6543400,31.39653
"822",34.25,37.66,33.669998,37.48,5067400,35.648041
"823",40.380001,41,33.23,34.860001,8914200,33.156101
"824",36.950001,37.189999,32.720001,33.080002,5231200,31.463112
"825",32.790001,33.869999,31.1,31.65,5110200,30.103004
"826",29.48,30.48,28.6,30.23,5506700,28.752411
"827",30.49,30.5,27.459999,28.030001,5225200,26.659943
"828",28.379999,31.58,28.27,31.52,5523300,29.979355
"829",29,32.48,28.549999,30.860001,4717700,29.35162
"830",29.469999,31.540001,29.15,31.4,4822500,29.865221
"831",33.200001,34.650002,32.98,34.240002,4612900,32.56641
"832",35.450001,37.830002,34.849998,37.099998,5175800,35.286617
"833",37.880001,39.490002,35.16,35.779999,5357000,34.031139
"834",34.82,36.75,33.119999,36.220001,3587000,34.449627
"835",37.639999,38.290001,35.799999,38,4282800,36.142628
"836",40.040001,44.25,39.630001,44.189999,5239400,42.030071
"837",44.189999,44.650002,40.830002,43.540001,5484800,41.411842
"838",42.110001,42.73,38.959999,40.279999,3825500,38.311184
"839",38.84,42.549999,38.279999,42.52,3596000,40.4417
"840",45.540001,45.880001,39.830002,40.330002,5252200,38.358742
"841",40.549999,41.77,38.900002,38.919998,2879900,37.017658
"842",40.240002,41.66,39.759998,40.369999,2376700,38.396786
"843",41.560001,42.490002,40.700001,42.080002,2804900,40.023205
"844",41.889999,42.5,40.919998,41.02,2340700,39.015015
"845",41.619999,41.900002,40.040001,40.869999,2651300,38.872349
"846",40.139999,40.139999,37.209999,37.790001,3626200,36.275742
"847",37.259998,39.52,35.810001,38.18,2732800,36.650108
"848",38.380001,39.779999,38.009998,38.779999,2701900,37.226063
"849",41.709999,43.650002,41.41,43.439999,2908600,41.699337
"850",43.77,44.200001,41.82,41.84,2503800,40.163448
"851",42.790001,44.029999,42.68,43.66,2104300,41.910526
"852",43.630001,44.240002,42.060001,42.889999,1616800,41.171375
"853",42.57,43,41.380001,42.939999,1773800,41.219376
"854",44.490002,45.439999,43.779999,44.900002,2680900,43.100838
"855",45.419998,46.18,42.799999,44.299999,2796200,42.524872
"856",44.599998,44.720001,42.5,43.02,1983000,41.296165
"857",42.59,43.27,41.509998,42.580002,4327500,40.873802
"858",42.299999,44.060001,41.380001,43.73,2103300,41.977718
"859",44.25,45.709999,44.18,45.610001,1941800,43.782387
"860",46.580002,47.82,45.630001,47.580002,2014500,45.67345
"861",47.299999,48.380001,46.200001,47.68,1697800,45.76944
"862",51.580002,53.41,50.59,52.209999,4400900,50.11792
"863",55.290001,59.889999,54.080002,59.82,4506800,57.422985
"864",57.25,57.27,53.299999,53.919998,4396800,51.759396
"865",52.439999,53.32,50.16,50.169998,2612300,48.15966
"866",44.900002,47.779999,44.23,44.360001,3623300,42.582481
"867",47.759998,48.73,44.400002,46.959999,2637300,45.078285
"868",43.880001,49.07,43.16,48.119999,2998500,46.191811
"869",51.52,51.860001,48.040001,49.970001,2151500,47.967682
"870",49.810001,49.849998,46.5,46.549999,2263800,44.684723
"871",46.43,47.970001,45.75,46.59,2401200,44.723118
"872",47.68,48.200001,45.689999,46.73,5432500,44.85751
"873",46.849998,46.959999,45.049999,46.09,2671400,44.243153
"874",47.150002,47.650002,45.959999,46.310001,2740100,44.454338
"875",45.5,45.5,41.75,41.900002,4372000,40.22105
"876",41.77,43.650002,40.830002,43.619999,3468600,41.872128
"877",42.849998,42.98,40.450001,41.130001,3699000,39.481899
"878",40.400002,41.889999,39.919998,41.43,2680100,39.769882
"879",40.790001,42.16,39.84,41.82,2632400,40.144249
"880",42.360001,42.849998,39.52,39.599998,4343000,38.013199
"881",40.93,42.540001,40.32,41.560001,3305900,39.894672
"882",42.669998,43.130001,41.299999,42.880001,2497900,41.161781
"883",41.990002,42.439999,40.110001,40.119999,2133100,38.512371
"884",40.27,41.07,39.84,40.23,2738300,38.617962
"885",40.049999,40.439999,37.369999,37.5,3235300,35.997356
"886",37.369999,39,36.91,38.93,2557200,37.370056
"887",39.110001,39.689999,36.900002,37.099998,3915700,35.61338
"888",37.150002,39.419998,36.799999,39.279999,2776800,37.706028
"889",39.880001,40.200001,38.139999,39.900002,3706300,38.301193
"890",39.080002,40.529999,38.169998,39.509998,1651600,37.926815
"891",39.59,40.330002,38.689999,39.02,1904100,37.456448
"892",39.049999,40.110001,38.560001,38.580002,1623700,37.034081
"893",40.23,42.82,40.16,42.110001,3450300,40.422634
"894",41.360001,41.889999,40.369999,41.700001,1267800,40.029064
"895",41.189999,41.889999,40.610001,41.07,1257200,39.424305
"896",41.380001,41.869999,40.32,40.73,1026000,39.097927
"897",41,41.099998,39.689999,40.049999,1231600,38.445183
"898",39.639999,40.279999,38.759998,38.880001,1534200,37.322063
"899",39.040001,40.82,38.66,40.759998,1644400,39.126728
"900",39.369999,39.950001,38.490002,39.509998,1717900,37.926815
"901",39.419998,40.07,39.119999,39.860001,2380400,38.262787
"902",39.869999,40.639999,38.830002,40.009998,2151000,38.40678
"903",39.77,41.450001,39.27,41.07,2728200,39.424305
"904",42.150002,43.259998,41.029999,41.630001,1973900,39.961872
"905",41.099998,41.700001,40.349998,40.73,1706300,39.097927
"906",40.290001,42.200001,39.900002,42.009998,1584200,40.326637
"907",42.259998,44.880001,42.259998,44.669998,2869300,42.880047
"908",45.689999,46.950001,44.200001,44.450001,2717200,42.668865
