"","AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted"
"585",175.399994,178.5,171.25,176.139999,6109100,162.59964
"586",176.059998,178.300003,174.300003,176.5,3014000,162.931961
"587",176.929993,177.770004,176.470001,177.309998,2944500,163.679703
"588",175.490005,177.240005,173.880005,177.059998,2735000,163.448929
"589",175.139999,176.410004,172.5,173.869995,2797000,160.504135
"590",173.5,175.5,171.699997,172.149994,3368400,158.916382
"591",171.240005,173.179993,169.440002,172.869995,2854400,159.581039
"592",172.460007,172.460007,168.440002,171.850006,2942300,158.63945
"593",169.240005,169.600006,167.169998,167.600006,3371800,154.716171
"594",167.679993,169.720001,167.300003,167.809998,2525300,154.909988
"595",167.229996,170.600006,166.300003,169.869995,2860200,156.811646
"596",169.399994,172.020004,169.339996,169.919998,2716200,158.208252
"597",169.270004,171.240005,169.110001,169.910004,2266600,158.198944
"598",168.679993,170.399994,168.149994,168.389999,2144300,156.783722
"599",169.770004,170.020004,168.529999,169.690002,2249300,157.99411
"600",169.350006,172.050003,168.580002,171.300003,2615500,159.493164
"601",171.339996,173.059998,170.490005,172.110001,2902500,160.24733
"602",172.619995,173.770004,171.089996,171.279999,2417100,159.474548
"603",171.559998,172.770004,168.759995,168.850006,4066200,157.212021
"604",168,169.759995,167.330002,169.179993,2671600,157.519257
"605",169.440002,170.050003,168.199997,169.039993,1943300,157.388916
"606",168.059998,168.869995,166.679993,166.699997,2808900,155.210205
"607",172,176.809998,170.559998,172.360001,5774800,160.480087
"608",174.029999,175.360001,170.559998,174.729996,4553200,162.686707
"609",175.679993,175.770004,173.089996,174.550003,2606400,162.51915
"610",174.779999,176.059998,174.089996,174.449997,2396800,162.426041
"611",175.630005,176,173.279999,175.509995,2072000,163.412979
"612",175.949997,176.160004,174.050003,175.580002,2091400,163.478149
"613",176.270004,177.149994,174.199997,174.619995,2313800,162.58432
"614",175.300003,176.690002,174.160004,175.600006,1888600,163.496765
"615",175.830002,177.449997,175.229996,176.710007,1675800,164.530304
"616",176.970001,177.899994,175.550003,176.080002,1621800,163.943665
"617",176.039993,178.550003,175.399994,178.389999,1916800,166.094452
"618",179.270004,182.820007,179.119995,181.610001,3125500,169.092529
"619",181.479996,183.119995,180.639999,182.770004,2396500,170.172592
"620",184.779999,185.289993,182.110001,184.080002,2780400,171.392303
"621",183.889999,187.130005,182.910004,187.110001,6948100,174.213425
"622",186.070007,187,184.699997,184.830002,2948300,172.090607
"623",184.600006,186.779999,183.169998,184.440002,2264700,171.727463
"624",184.710007,184.940002,182.740005,183.169998,2124600,170.544998
"625",183.350006,185.440002,183.029999,184.020004,2193700,171.336426
"626",184.169998,186.100006,183.660004,184.279999,3753200,171.578476
"627",186.880005,187.300003,185.100006,186.350006,2079800,173.505844
"628",186.029999,186.669998,184.199997,186.639999,1796300,173.775848
"629",187.580002,189.419998,187.199997,188.580002,1932600,175.582108
"630",187.429993,188.880005,185.240005,185.940002,2225800,173.1241
"631",184.660004,185.009995,180.520004,182.240005,2700900,169.679108
"632",181.210007,182.270004,180.509995,181.589996,2273700,169.073883
"633",182.169998,183.289993,181.029999,182.270004,1775700,169.707047
"634",180.860001,181,175.949997,178,3621900,165.731369
"635",177.820007,178.089996,174.190002,174.929993,4488700,162.872955
"636",174.899994,177.440002,174.610001,176.119995,3256800,163.980911
"637",176.339996,177.770004,175.910004,177.470001,2260100,165.237869
"638",178.139999,179.449997,177.009995,177.059998,1945200,164.85614
"639",177.130005,180.429993,176.800003,179.539993,2374400,167.165207
"640",180.669998,181.580002,178.190002,178.389999,2987200,166.094452
"641",177.830002,178.809998,175.720001,175.889999,2556800,163.766785
"642",176.429993,176.770004,175.520004,176.009995,2081800,163.87851
"643",176.020004,176.75,174.880005,175.770004,1898000,163.655029
"644",175.779999,176.5,173.770004,174.110001,2145500,162.109467
"645",174.270004,175.509995,173.119995,175.339996,3070400,163.254684
"646",175.270004,177.160004,174.839996,176.080002,1985400,163.943665
"647",174.919998,176.720001,174.270004,176.449997,2005100,164.288177
"648",180,188,177.899994,186.580002,7157600,173.719986
"649",186.399994,189.460007,184.139999,186,3484700,173.179962
"650",186,187.860001,185.009995,187.220001,2966500,174.315887
"651",185.580002,185.960007,180.520004,181.5,4060000,168.990128
"652",181.100006,184.600006,180.029999,184.460007,3172900,171.746094
"653",183.039993,184.139999,179.610001,183.539993,3308900,170.889511
"654",183.470001,185.419998,183.050003,185.229996,2449000,172.463028
"655",185.149994,200,182.820007,196.25,8417100,182.72348
"656",197.899994,208.779999,197.25,205.779999,10599300,191.596603
"657",203.429993,211.899994,203,206.119995,5586400,191.913177
"658",202.809998,205.399994,198.720001,198.869995,4507100,186.474686
"659",200,201,198.630005,199.309998,3065800,186.887253
"660",201.830002,205.460007,200.360001,204.020004,2922500,191.303696
"661",203.229996,206.5,201.110001,206,2974900,193.160278
"662",205.899994,206.119995,202.949997,203.169998,2710800,190.506683
"663",204.449997,205.369995,203.580002,203.940002,1755200,191.228683
"664",205.270004,206.350006,202,203.419998,2677600,190.741074
"665",203.089996,203.619995,198.009995,199.080002,3416200,186.6716
"666",200.600006,206.399994,199.669998,205.410004,4005200,192.607056
"667",206.539993,208.949997,205.270004,206.490005,3394000,193.619736
"668",205.509995,210.139999,205.330002,207.520004,3789300,194.585541
"669",209,209.839996,205.259995,206.979996,2391600,194.079193
"670",208.990005,210.970001,206.880005,208.619995,2621300,195.616959
"671",207.300003,207.889999,204.679993,205.520004,2193000,192.710205
"672",206.699997,207.369995,203,206.320007,1935700,193.460342
"673",206.630005,208.470001,205.970001,207.649994,1685300,194.707443
"674",208.639999,209.350006,206.100006,207.729996,2388000,194.782471
"675",202.529999,202.949997,198.789993,202.339996,4353200,189.728424
"676",200.809998,201.970001,195.360001,196.869995,4866300,184.59935
"677",197.130005,198.460007,195.169998,195.839996,2875300,183.633514
"678",196.089996,196.830002,193.899994,194,4448000,181.908218
"679",194.410004,196.669998,194.330002,195.470001,2428800,183.286591
"680",196.160004,196.160004,193.509995,194.080002,1597400,181.983231
"681",194.039993,196.779999,194.039993,196.720001,2447400,184.458694
"682",196.360001,196.830002,193.259995,195.039993,1897800,182.883392
"683",195.720001,196.369995,194.520004,195.649994,1483400,183.455353
"684",196,199.320007,195.75,196.940002,6680400,184.664963
"685",197.75,198.809998,197.309998,197.759995,1683900,185.433853
"686",198.979996,199.800003,195.610001,196.550003,2322500,184.299301
"687",197.580002,198.330002,195.919998,196.059998,1779900,183.839844
"688",195.910004,196.309998,193.080002,195.380005,1877800,183.202209
"689",195.559998,196.850006,193.839996,194.940002,1770300,182.789642
"690",192.800003,196.679993,191.690002,193.509995,2492300,181.448761
"691",192.580002,195.880005,192.100006,193.190002,2331000,181.148697
"692",193.580002,193.580002,188.779999,189.210007,2250800,177.416779
"693",189.600006,192.669998,189,192.619995,1888500,180.614243
"694",193.139999,196.009995,193.139999,195.589996,2158200,183.399109
"695",194.539993,198.820007,194.449997,197.169998,2199300,184.88063
"696",196.550003,198,195,196.080002,2032600,183.858566
"697",198.679993,198.679993,195.960007,196.690002,1292900,184.430542
"698",198,199.360001,197.020004,198.679993,1297500,186.296524
"699",200.229996,203.889999,199.979996,200.800003,2472200,188.284378
"700",201.25,204.899994,201.229996,202.889999,1638200,190.244095
"701",203.460007,204.800003,202.600006,204.660004,1492800,191.903809
"702",204.149994,204.979996,202.179993,203.210007,1758500,190.544189
"703",201.589996,204.75,201.520004,203.559998,1380800,190.872345
"704",204.110001,204.119995,200.809998,202.720001,2043400,190.084702
"705",203.570007,203.610001,200.779999,202.929993,1564000,190.281631
"706",204.630005,206.059998,203.220001,204.830002,2136700,192.063202
"707",204.229996,205.889999,203.039993,203.320007,1805800,190.647324
"708",203.949997,204.300003,201.660004,203.059998,1220800,190.403519
"709",202.589996,203.710007,201.509995,203.050003,1321500,190.394165
"710",203.169998,205.979996,202.679993,205.009995,1652800,192.231995
"711",205.259995,211.25,204.910004,208.990005,4460000,195.963928
"712",206.350006,211,204.160004,210.880005,3793500,197.73613
"713",210.100006,213.669998,209.600006,213.25,3255800,199.958389
"714",214.259995,219.380005,214,217.949997,3685500,204.365448
"715",218.729996,219.839996,214.350006,214.410004,2646600,201.046097
"716",215.919998,219.490005,213.190002,215.080002,3012000,201.674347
"717",215.449997,218.580002,215.449997,216.399994,2540200,202.912033
"718",216.910004,218.509995,215.460007,217.990005,2498300,204.402924
"719",218.210007,221.25,217.460007,221.110001,2069900,207.328491
"720",220.240005,221.380005,218.699997,220.699997,1364300,206.944031
"721",221.309998,225.259995,219.869995,221.309998,2704500,207.516037
"722",220.429993,221.690002,218.539993,219.669998,2333000,205.978241
"723",218.220001,218.740005,213.550003,218.5,2749300,206.242538
"724",219.589996,220.929993,217.210007,220.860001,2028600,208.470139
"725",221.059998,221.589996,219.210007,220.669998,2239500,208.290787
"726",221.240005,224.679993,220.699997,224.5,2551600,211.90593
"727",224.380005,226.550003,223.130005,225.509995,3524300,212.859299
"728",227.119995,228.800003,225.020004,227.820007,2659300,215.039703
"729",228.080002,230.869995,227.830002,230.740005,1975000,217.795898
"730",231.080002,235.800003,231.080002,234.539993,2637400,221.38269
"731",233.979996,234.889999,232.009995,234.389999,3300800,221.241135
"732",234.649994,235.279999,231.850006,234.539993,1579800,221.38269
"733",234.130005,235.470001,233.75,234.720001,945600,221.552643
"734",234.539993,235.800003,232.630005,233.479996,1633600,220.382187
"735",231.479996,233.179993,230.779999,232.770004,1825400,219.712021
"736",232.729996,234.889999,232,233.880005,1908500,220.75972
"737",233.690002,233.770004,231.460007,233.410004,2083600,220.316147
"738",234.679993,235,233.190002,233.770004,1860900,220.65593
"739",234.960007,235.050003,232.630005,232.820007,1867900,219.759201
"740",231.919998,235.119995,231.509995,233.839996,1494700,220.721985
"741",234.029999,234.970001,233.029999,234.009995,1754100,220.882462
"742",234.580002,237.240005,234.059998,235.990005,1851500,222.751373
"743",235.600006,238.119995,235.139999,236.740005,2041200,223.459305
"744",239.5,244.529999,239.5,243.199997,3047600,229.5569
"745",243.580002,244.990005,241.279999,242.839996,2382500,229.217072
"746",242.210007,243.220001,241.020004,241.940002,2956700,228.367615
"747",242.779999,243.300003,239.929993,241.839996,2070800,228.273178
"748",244.570007,244.570007,240.699997,243.059998,5091600,229.424744
"749",243.979996,244,241.589996,243.029999,1686200,229.396423
"750",242.820007,243.100006,241.720001,242.330002,612800,228.735703
"751",242.720001,243.639999,241.320007,241.899994,1098300,228.329865
"752",242.240005,242.990005,240.160004,241.529999,1085000,227.980591
"753",241.399994,242.979996,239.399994,240.270004,1454400,226.79129
"754",240.279999,241.460007,238.5,241.070007,1748300,227.546417
"755",243,243.190002,238.979996,240.100006,2088000,226.630829
"756",237.160004,240.259995,236.240005,238.470001,1879000,225.092255
"757",237.199997,240.449997,236.559998,240.300003,1802800,226.819595
"758",239.309998,240,237.589996,238.039993,1518900,224.686371
"759",237.929993,239.580002,236.610001,238.220001,2214700,224.856262
"760",239.690002,239.690002,237.970001,238.929993,1629000,225.526459
"761",238.679993,240.929993,237.610001,238.259995,1777600,224.894028
"762",238.259995,238.330002,234.789993,236.919998,2004400,223.629211
"763",235.800003,240.679993,235.169998,240,2239100,226.536423
"764",240.669998,242.600006,240.050003,241.699997,1920700,228.141052
"765",242.179993,243.850006,239.850006,240.5,2085700,227.008362
"766",242.110001,242.139999,239.270004,241.490005,2582800,227.942825
"767",240.970001,242.009995,237.259995,237.600006,3094200,224.271072
"768",238.75,239.699997,235.759995,236.75,1998200,223.46875
"769",237.059998,237.059998,233.070007,235.039993,2088700,221.85466
"770",235.800003,235.880005,224.5,225.589996,5019900,212.934799
"771",223.679993,224.929993,221.169998,222.949997,2843600,210.442902
"772",223.570007,226.699997,222.850006,224.839996,2103900,212.226868
"773",225.5,228.929993,225,227.149994,2001100,214.407272
"774",226,226.970001,223.309998,226.149994,2581600,213.463379
"775",218.759995,219.080002,210.009995,216.050003,5968900,203.929962
"776",216.389999,219.619995,215.559998,216.880005,2565400,204.713409
"777",220.770004,223.850006,220.479996,221.809998,2765300,209.366852
"778",223.740005,234.639999,223.740005,231.940002,3669500,218.928574
"779",233.720001,233.889999,229.339996,231.449997,2007500,218.466064
"780",231.410004,232.179993,227.669998,229.330002,2295100,216.464996
"781",228.149994,228.960007,226.259995,227.419998,2144700,214.66214
"782",227.699997,229.470001,226.800003,228.960007,1934500,216.115723
"783",229.470001,230.229996,225.880005,227,2501300,214.265686
"784",224.990005,226.520004,222.820007,223.039993,1946500,212.022278
"785",222.929993,223.490005,221.339996,223.479996,1611900,212.440567
"786",224.149994,224.350006,220.919998,221.690002,1936400,210.738983
"787",222.940002,224.050003,222.050003,222.960007,1322900,211.946213
"788",223.199997,223.479996,218.509995,222.139999,1638000,211.166763
"789",222.240005,223.800003,220.990005,222.789993,2047500,211.784653
"790",219.880005,223.990005,215.759995,217.880005,3049600,207.117203
"791",218.080002,219.559998,209.820007,210.380005,3915500,199.987686
"792",216.179993,216.699997,212.020004,214.539993,3314000,203.942169
"793",214.919998,215.279999,203.220001,203.5,4071100,193.44751
"794",198.050003,203,195.179993,199.729996,5316100,189.863739
"795",199.899994,212.369995,198.710007,212.199997,4245700,201.717773
"796",210.339996,216.160004,202.660004,204.419998,3975100,194.322083
"797",209.529999,215.289993,207.619995,215.110001,3880200,204.483994
"798",207.660004,216.389999,207.580002,212.119995,3185400,201.641708
"799",203.970001,211.610001,203.820007,210.649994,3100500,200.244324
"800",197.740005,203.619995,190.75,198.369995,4065600,188.570953
"801",203.360001,207.100006,194.669998,206.800003,3928700,196.584518
"802",201,203.919998,195.809998,198.649994,3777000,188.837082
"803",184.630005,196.259995,181.770004,182.240005,4902600,173.237717
"804",189.759995,203.169998,188.520004,202.100006,6903900,192.116684
"805",184.669998,204.720001,182.960007,188.679993,4932400,179.359589
"806",192.210007,210.910004,191.649994,207.800003,5912800,197.53511
"807",198.559998,210.899994,196.740005,204.880005,5597900,194.759369
"808",201,208.75,195.270004,198.759995,4796500,188.94165
"809",198.889999,201.970001,186,188.25,5726800,178.950851
"810",188.889999,191.960007,177.050003,185.929993,4396600,176.745422
"811",191.470001,202.850006,190.009995,202.339996,5288200,192.344833
"812",197.770004,201.360001,190.009995,193.139999,5301000,183.599274
"813",193.119995,199.720001,190.5,198.490005,5162200,188.685013
"814",194.419998,205.869995,194.009995,198.270004,4119600,188.475876
"815",200.050003,209.449997,200.050003,208.479996,3219000,198.181503
"816",203.490005,207.25,200.699997,202.729996,2929000,192.715546
"817",197.559998,201.380005,194.990005,197.809998,2747900,188.038574
"818",194.410004,209.529999,194.210007,208.880005,3867300,198.561768
"819",207.429993,209.75,203.029999,205.410004,2281400,195.263168
"820",212,212.710007,206.850006,211.580002,3702100,201.128403
"821",213.449997,215.179993,207.330002,208.779999,2447500,198.466675
"822",208.899994,219.820007,207.339996,219.190002,2861500,208.362457
"823",217.399994,219.350006,215.699997,218.210007,2503300,207.430893
"824",216.979996,219.179993,215.149994,218.270004,2168000,207.48793
"825",221.009995,228.320007,220.25,226.800003,3029000,215.596558
"826",224.990005,225.509995,219.309998,221.800003,3107000,210.843552
"827",225,232.100006,223.220001,230.899994,2617300,219.494019
"828",236.830002,236.990005,229.220001,234.970001,2864200,223.362946
"829",234.199997,239.559998,232.389999,236.600006,2824000,224.912445
"830",235,235.770004,229,230.75,2672900,219.35141
"831",233.350006,234,227.589996,229.289993,2845100,217.963531
"832",229.089996,235.649994,228.880005,232.490005,3226400,221.005478
"833",234.039993,236.929993,230.800003,236.279999,1946200,224.608246
"834",236.630005,243,235,242.429993,2472600,230.454468
"835",243,244.949997,236.860001,237.669998,2548900,225.929581
"836",238.899994,239.309998,235.240005,235.690002,3365100,224.047409
"837",236.020004,240.070007,231.910004,239.220001,5704500,227.403015
"838",233,237.050003,228,230.979996,3045400,219.570053
"839",232.440002,232.919998,228.100006,230.910004,2035800,219.503525
"840",231.279999,237.979996,229.169998,236.360001,1975500,224.684296
"841",237.309998,239.679993,235.690002,236.589996,1980500,224.902939
"842",236.899994,237.970001,232.100006,233.330002,2451200,221.803986
"843",234.949997,235.729996,231.600006,234.820007,1534300,223.220383
"844",233.070007,243.490005,232.509995,242.740005,2163700,230.749161
"845",242.679993,244.5,237.050003,237.210007,2241000,225.492294
"846",235.220001,243.940002,235.220001,236.830002,2292700,225.131104
"847",235.949997,238.970001,233.800003,237.979996,3322700,226.224274
"848",234.429993,240.429993,233.889999,240.199997,3111500,229.880142
"849",243.660004,244.389999,231.800003,233.190002,5631400,223.171326
"850",232.639999,233.440002,227.169998,227.429993,3835800,217.658783
"851",229.270004,230.119995,225.639999,227.869995,3714600,218.07988
"852",228.110001,228.240005,224,224.779999,2377500,215.12265
"853",224.169998,226.770004,223.610001,226.429993,2334300,216.701752
"854",227.529999,228.350006,221.729996,222.399994,2397800,212.844894
"855",222.320007,225.130005,217.470001,224.809998,2932100,215.151382
"856",226.259995,226.619995,222.25,224.130005,2591000,214.500565
"857",225,230.570007,222.059998,229.699997,4251200,219.831268
"858",228.889999,230.539993,225.710007,226.910004,1816700,217.161148
"859",225.800003,226.360001,222.580002,223.720001,3198900,214.1082
"860",223.490005,224.289993,218.25,221,3660500,211.505051
"861",220.770004,223.449997,219.210007,220.880005,2392800,211.390228
"862",219.699997,225.949997,218.199997,225.669998,3714600,215.974426
"863",223.270004,226.25,221.75,225.75,2270500,216.05098
"864",226,228.309998,224.570007,224.899994,2403600,215.237503
"865",226.679993,229.490005,225.520004,227.119995,2851300,217.362091
"866",228.059998,229.779999,218.669998,218.899994,3900700,209.49527
"867",221.100006,222.350006,214.199997,217.899994,2426600,208.538239
"868",215.809998,221,213.860001,219.779999,2471800,210.337479
"869",222.830002,228.880005,222.619995,226.869995,2581600,217.122864
"870",228.539993,228.809998,224.529999,225.970001,2751100,216.261505
"871",226.860001,231.479996,225.679993,230.320007,2469800,220.424637
"872",233.380005,239.070007,231.309998,238.699997,5319500,228.444611
"873",236.309998,237.649994,233.059998,234.190002,2337000,224.128372
"874",234.869995,239.169998,233.440002,235.75,2171500,225.621338
"875",235.210007,237,231.399994,232.509995,1972900,222.520523
"876",231.5,235.440002,230.389999,235.110001,2080300,225.00882
"877",235.369995,236.860001,231.820007,232.839996,3613300,222.836349
"878",233.399994,234.139999,229.979996,231.559998,1938000,221.611359
"879",233.309998,237.320007,231.800003,235.860001,2589000,225.726608
"880",235.520004,256.230011,232.580002,255.119995,6575800,244.159134
"881",252.869995,261.459991,252.869995,258.23999,3338000,247.145081
"882",260.029999,264.970001,253.899994,256.25,3460400,245.24057
"883",253.600006,258.910004,252.089996,253.149994,2365900,242.273773
"884",253.149994,253.979996,249.25,251.589996,1993700,240.780792
"885",250.25,253.830002,248.839996,251.660004,1739600,240.847794
"886",250.649994,251.570007,247.070007,249.039993,1326100,238.340347
"887",249.830002,255.429993,249.279999,250.039993,2528100,239.297394
"888",242.759995,253.789993,240.479996,253.089996,2368300,242.216339
"889",254.570007,254.570007,250.770004,253.309998,1650100,242.426895
"890",252.059998,255.289993,249.919998,255.199997,1530900,244.235687
"891",256.700012,259.950012,254.759995,258.459991,2044800,247.355652
"892",260.079987,262.820007,258.320007,260.950012,1497400,249.738663
"893",258.619995,260.029999,257.279999,257.910004,1821600,246.829285
"894",259.790009,260,255.800003,256.980011,1598100,245.939224
"895",259.540009,260,251.600006,252.240005,2532000,241.402878
"896",251.259995,251.830002,245.5,247.979996,2187900,237.325897
"897",247.300003,255.100006,247.029999,253.649994,2155700,242.752289
"898",254.460007,258.399994,253.770004,255.270004,2266600,244.302704
"899",250.399994,252.850006,245.740005,248.850006,3286700,238.158508
"900",246.399994,247.820007,245.199997,246.139999,1967400,235.564957
"901",245.630005,246.100006,239.389999,244.669998,2830100,234.158112
"902",244.850006,249.020004,244.529999,247.360001,1853900,236.732544
"903",245.970001,246.169998,241.339996,243.589996,1912100,233.124496
"904",243.910004,245.410004,240.800003,241.470001,1736400,231.095596
"905",240.850006,242.199997,239.110001,241.550003,1747000,231.17215
"906",243.580002,243.619995,238.570007,240.690002,1352300,230.349091
"907",240.259995,240.669998,236.210007,238.169998,1533200,227.937347
"908",238.179993,238.899994,234.360001,234.649994,2296200,224.568604
"909",234.690002,243,234.690002,241.720001,2325500,231.334824
"910",241.309998,242.770004,239.610001,240.460007,1362800,230.128998
"911",239.210007,240.059998,238.619995,239.710007,1225000,230.947906
"912",240.210007,244.740005,240.210007,243.009995,1697500,234.127258
"913",243.520004,244.309998,240.020004,241.5,1123800,232.672501
"914",241.020004,243.729996,238.5,240.490005,1900500,231.699387
"915",240.130005,240.690002,237.300003,238.729996,1172800,230.003723
"916",238.880005,238.880005,235.509995,237.639999,1959900,228.953568
"917",237.729996,238.440002,233.559998,235.570007,1565300,226.959244
"918",242.899994,249.960007,240.800003,248.220001,6392100,239.146835
"919",248.330002,251.380005,245.759995,250.179993,3125000,241.035187
"920",252.240005,256.910004,250.410004,252.809998,3928300,243.569077
"921",253.399994,254.139999,247.789993,253.119995,12838400,243.867737
"922",252.929993,256.049988,250.100006,253.320007,4053900,244.060425
"923",250.050003,252.039993,248.679993,250.860001,2869000,241.690338
"924",251.220001,258.799988,251.220001,258.119995,2871600,248.684967
"925",259.290009,260.059998,246.350006,247.910004,3137700,238.84819
"926",251.330002,252.270004,244.580002,248.399994,2910200,239.320236
"927",246.229996,246.990005,239.529999,241.179993,3358600,232.364166
"928",242.639999,247.490005,241.820007,245.570007,2244300,236.593719
"929",244.559998,246.139999,238.899994,240.639999,2126400,231.843933
"930",241.699997,245.490005,241.070007,243.210007,1899400,234.319992
"931",244.839996,247.839996,244.25,246.75,2086500,237.730576
"932",248.699997,251.919998,248.100006,248.350006,2243900,239.272095
"933",251.350006,251.350006,247,247.759995,2325300,238.703659
"934",243.529999,249.720001,243.020004,248.080002,2801100,239.011963
"935",248.690002,249.839996,242.350006,247.720001,6042400,238.665115
"936",247.039993,247.039993,238.199997,243.190002,2745300,234.30069
"937",241.550003,248.289993,240.899994,247.5,2172600,238.453156
"938",247.300003,249.229996,241.479996,242.589996,2104300,233.722641
"939",242.149994,242.679993,237.779999,240.320007,1827200,231.535614
"940",239.509995,244.179993,237.809998,243.820007,2635700,234.907684
"941",247.679993,249.039993,244.770004,247.029999,2213900,238.000336
"942",247.550003,249.050003,245.479996,248.300003,2008000,239.223923
"943",249.809998,256.119995,248.100006,254.160004,3526600,244.86972
"944",255.070007,258.51001,254.050003,255.389999,2428300,246.054749
"945",252.399994,254.660004,244.009995,245.410004,2514100,236.43956
"946",246.520004,256.649994,246.240005,256.01001,2852300,246.6521
"947",257.399994,257.399994,252.139999,252.690002,2431400,243.453445
"948",253.960007,258.399994,253.100006,257.670013,1842800,248.251419
"949",249.270004,250.059998,239,240.089996,5592300,231.314026
"950",238.5,239.580002,234.020004,236.699997,4183000,228.047928
"951",237.729996,241.919998,235.759995,239.509995,2881600,230.755203
"952",239.199997,241.869995,238.869995,239.339996,2065600,230.591446
"953",240.399994,242.270004,237.199997,237.649994,2693600,228.963211
"954",236,236.990005,232.869995,235.009995,2531000,226.419708
"955",235.350006,239.160004,233.800003,235.720001,2059300,227.103745
"956",236.210007,237.440002,230.009995,230.710007,2749800,222.276901
"957",231.059998,232.899994,229.360001,231.100006,1950100,222.652634
"958",229.460007,231.110001,227.539993,228.970001,1978700,220.600494
"959",228.100006,229.929993,226.160004,227.979996,2172900,219.646652
"960",228.720001,230.070007,226.300003,227.160004,2104200,218.856644
"961",226.020004,228.229996,221.789993,224.889999,3087100,216.669632
"962",225.059998,225.949997,223.139999,223.460007,1934400,215.291916
"963",219.020004,221.059998,215.929993,216.380005,2874000,208.470703
"964",213.630005,220.330002,210.279999,217.820007,2994100,209.858078
"965",216.220001,217.270004,213.960007,216.940002,3262500,209.010223
"966",221.559998,222.369995,217.199997,220.210007,2029000,212.160706
"967",221.759995,223.080002,218.460007,220.059998,2533600,212.016159
"968",226.289993,235.979996,225.100006,230.330002,3810000,221.910782
"969",233.770004,233.830002,230,231.970001,2070300,223.490829
"970",232.660004,233.210007,230.039993,231.669998,2028500,223.201782
"971",242.940002,244.800003,234,235,2996200,226.410065
"972",244,245.839996,239.470001,241.600006,3742800,232.768814
"973",242.520004,245.669998,238.5,240.690002,2244800,231.89209
"974",240.550003,240.889999,235.639999,237.139999,2438200,228.471848
"975",236.889999,238.589996,235,237.360001,1767100,230.237244
"976",237.419998,239.820007,235.259995,236.660004,2069200,229.558258
"977",235.009995,236.929993,232.119995,232.440002,1935100,225.464874
"978",234.050003,234.369995,227.639999,227.759995,2466200,220.925308
"979",226.970001,226.970001,223.589996,224.669998,2595700,217.928024
"980",223.220001,225.089996,221.479996,223.169998,2956200,216.473038
"981",222.059998,223.169998,220.339996,222.220001,2032600,215.551559
"982",222.449997,223.050003,219.820007,220.460007,3198300,213.844391
"983",221.100006,223.770004,218.919998,220.309998,2550300,213.698868
"984",221.410004,226.210007,221.389999,224.809998,1698300,218.063843
"985",224.330002,225.279999,219.449997,222.039993,4857700,215.376953
"986",224.880005,225.779999,222.720001,225.080002,3050600,218.325745
"987",225.080002,230.080002,224.610001,226.559998,2641200,219.761307
"988",226,228.449997,225.520004,226.910004,2167800,220.10083
"989",225.75,230.330002,225.75,229.210007,2008800,222.331802
"990",229,229.210007,225.110001,226.449997,2250300,219.654602
"991",229.009995,229.100006,226.350006,228.940002,2124500,222.069901
"992",229.779999,231.589996,227.880005,229.850006,2210000,222.952606
"993",229.619995,230,227.520004,228.160004,1558100,221.313309
"994",226.470001,227.800003,225.5,227.399994,2019300,220.576126
"995",229.479996,232.190002,227.580002,229.460007,2904700,222.57431
"996",229.009995,231.279999,227,230.529999,2566600,223.612198
"997",229.990005,231.279999,228.110001,228.440002,2589100,221.584915
"998",229.119995,231.380005,228.830002,231.240005,2510400,224.300873
"999",232.039993,232.039993,227.25,228.490005,5888900,221.633423
"1000",225.679993,227.940002,221.580002,227.309998,2311400,220.4888
"1001",225.720001,226.479996,220.080002,220.990005,3571600,214.358475
"1002",221.479996,223.580002,220.660004,222.940002,1763500,216.249954
"1003",223.240005,224.580002,222.289993,222.929993,955400,216.24025
"1004",223.029999,226.899994,223.029999,223.649994,1495100,216.938644
"1005",225.880005,229.470001,225.270004,226.869995,1564400,220.062027
"1006",227.979996,229.029999,226.580002,227.169998,1891400,220.353027
"1007",227.309998,230.25,225.889999,229.919998,1821000,223.020477
