"","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"69",83.239998,83.830002,82.760002,83.68,1329400,80.599709
"70",83.699997,83.889999,82.800003,83,584700,79.94474
"71",83.059998,83.68,82.769997,82.959999,747100,79.906212
"72",83.370003,83.730003,83,83.440002,1187200,80.368553
"73",83.349998,83.629997,82.550003,83.120003,890300,80.060333
"74",83.529999,84.110001,83.080002,83.230003,1756200,80.166283
"75",83.690002,83.93,83.190002,83.669998,1747500,80.590073
"76",83.639999,83.769997,82.860001,83.089996,1297100,80.031433
"77",84.43,84.5,83.309998,84.370003,1614300,81.264313
"78",84.730003,84.730003,83.800003,84.050003,1463800,80.9561
"79",84.650002,84.660004,83.5,84.120003,1581300,81.023521
"80",84.599998,84.82,80.529999,81.440002,3705900,78.442162
"81",81.480003,81.639999,80.099998,80.940002,2528400,77.960571
"82",81.239998,81.900002,81.010002,81.75,1349000,78.740768
"83",82.029999,82.029999,81.029999,81.290001,1553200,78.297699
"84",87.519997,87.949997,86.059998,87.050003,4006100,83.845665
"85",86.980003,87.150002,85.93,86.550003,3313200,83.364067
"86",86.620003,87.5,86.330002,87.480003,1634900,84.259842
"87",87.190002,87.480003,86.339996,87.190002,1043600,83.980507
"88",86.980003,87.18,86.5,86.82,2243000,83.624123
"89",86.860001,87.279999,86.5,86.989998,877000,83.787865
"90",86.389999,87.169998,86.209999,87.110001,1236600,83.903458
"91",87.080002,87.080002,85.900002,85.919998,1522400,82.75724
"92",86.209999,86.739998,86.139999,86.330002,1187900,83.152161
"93",86.660004,86.779999,83.800003,84.830002,3462200,81.707367
"94",83.970001,84.379997,82.699997,82.739998,2193600,79.694305
"95",82.519997,83.040001,81.800003,82.589996,1181600,79.549828
"96",82.779999,83.57,82.5,82.790001,1419800,79.742477
"97",82.639999,83.349998,82.559998,82.949997,1487400,79.896584
"98",83.120003,83.470001,81.949997,82.059998,991400,79.039345
"99",82.440002,82.440002,81.559998,82.300003,874900,79.270508
"100",82.529999,83.400002,82.300003,83.150002,964900,80.089211
"101",82.839996,83.040001,82.25,82.489998,1028800,79.453506
"102",82.18,82.440002,81.660004,82.150002,1821500,79.126038
"103",82.449997,82.599998,81.330002,82.540001,1773900,79.501678
"104",82.739998,83.029999,82.150002,82.860001,2646300,79.809906
"105",83,83.489998,82.529999,83.43,1648200,80.358925
"106",83.550003,84.010002,83.309998,83.32,1009400,80.25296
"107",83.099998,83.610001,82.559998,82.849998,974200,79.800262
"108",82.82,83.339996,82.57,83.269997,965100,80.204811
"109",83.150002,83.400002,82.739998,83.209999,941400,80.147018
"110",83.269997,83.269997,77.830002,78.32,2886700,75.437012
"111",77.400002,80.980003,77.220001,80.849998,3031000,77.873871
"112",81.099998,81.360001,80.260002,80.75,1593400,77.777557
"113",80.959999,81.230003,79.129997,79.970001,1012000,77.026276
"114",79.169998,79.540001,78.260002,79.260002,1430600,76.342407
"115",79.190002,79.940002,78.82,79.919998,3030700,76.978104
"116",80.199997,81.730003,79.68,81.410004,1437200,78.413269
"117",81.18,81.419998,80.209999,80.349998,838800,77.392281
"118",80.68,81.239998,80.550003,80.68,920100,77.710152
"119",80.68,81.5,80.040001,81.18,966200,78.191742
"120",81.330002,82.089996,80.650002,81.410004,1413600,78.413269
"121",81.459999,82.580002,81.019997,81.269997,763900,78.278427
"122",81.120003,81.269997,80.309998,80.459999,700800,77.49823
"123",80.839996,81.339996,79.720001,81.230003,783600,78.239891
"124",81.019997,81.139999,78.620003,79.510002,1079900,76.583221
"125",79.910004,80.150002,78.949997,79.580002,936200,76.65065
"126",79.970001,80.419998,78.690002,78.779999,457800,75.880074
"127",78.980003,79.949997,78.470001,79.400002,1346700,76.477264
"128",78.809998,79.529999,78.489998,78.669998,676300,75.774117
"129",78.93,79.650002,78.93,79.269997,909000,76.352051
"130",79.290001,80.330002,78.830002,79.93,826900,76.98774
"131",78,79.550003,77.099998,78.559998,2574800,75.66819
"132",79.400002,80.470001,79.010002,80.43,1135400,77.469345
"133",80.550003,80.639999,79.290001,80.370003,1290100,77.41156
"134",80.650002,81.07,79.809998,80.989998,1310500,78.008736
"135",80.989998,81.650002,80.559998,81.43,1384300,78.432541
"136",81.25,81.610001,80.360001,81.209999,866700,78.220634
"137",81.239998,82.860001,80.959999,82.779999,1370800,79.732841
"138",82.82,83,82.110001,82.580002,1258600,79.540207
"139",82.18,82.660004,81.68,81.860001,576800,78.846703
"140",81.760002,81.82,81.169998,81.580002,714000,78.577011
"141",81.589996,82.32,81.519997,81.790001,829800,78.779266
"142",82,82,81.239998,81.519997,767900,78.519234
"143",81.800003,81.800003,78.470001,79.739998,1196600,76.804764
"144",79.330002,80.169998,79.059998,79.709999,854700,76.775841
"145",79.989998,79.989998,78.25,78.980003,1517800,76.072731
"146",79.190002,79.669998,78.809998,79.610001,1281300,76.679527
"147",79.550003,79.550003,77.910004,79.110001,1943000,76.197945
"148",79.32,79.32,75.68,77.510002,4432500,74.65683
"149",77.510002,78.480003,77.260002,78.160004,1499900,75.282898
"150",78.059998,79.129997,77.82,78.470001,1720000,75.58149
"151",78.18,78.419998,76.470001,76.75,2287800,73.924805
"152",76.239998,76.650002,76.059998,76.220001,1858600,73.414307
"153",75.629997,76.139999,74.529999,74.669998,1653500,71.921379
"154",74.830002,75.050003,74.089996,74.610001,1308900,71.863579
"155",75.190002,76.080002,73.330002,75.839996,1982800,73.048309
"156",75.800003,75.800003,74.68,74.949997,1120500,72.191055
"157",74.949997,76.360001,74.949997,76.300003,1402600,73.491386
"158",75.849998,76.279999,74.379997,74.519997,1168600,71.776886
"159",74.400002,75.239998,74.129997,74.709999,900700,71.9599
"160",74.580002,75.230003,74.260002,75.089996,974900,72.325905
"161",75.379997,76.040001,75.199997,76.010002,768000,73.212044
"162",75.730003,75.919998,74.82,75.290001,1424400,72.518562
"163",74.959999,75.459999,74.489998,75.349998,980000,72.576332
"164",75.870003,76.360001,75.330002,75.370003,988200,72.595596
"165",75.540001,75.879997,75.309998,75.599998,1161400,72.817131
"166",74.989998,76.589996,74.760002,76.419998,1427900,73.606941
"167",76.419998,77.550003,76.260002,76.989998,1375800,74.155983
"168",77.220001,78.339996,77.050003,78.209999,1369800,75.331062
"169",78.5,78.68,77.830002,78.519997,1154600,75.629646
"170",78.07,78.5,75.910004,76.989998,1843200,74.155983
"171",77.300003,77.57,76.099998,76.349998,1476200,73.539528
"172",76.639999,76.639999,75.07,75.360001,1621800,72.585968
"173",75.279999,75.660004,75.089996,75.139999,1344500,72.374069
"174",75.900002,76.730003,75.730003,76.279999,1618100,73.472092
"175",76.389999,76.519997,75.150002,76.5,1512200,73.68399
"176",75.970001,77.160004,75.970001,77.160004,1096500,74.319725
"177",76.779999,76.779999,76.059998,76.629997,1250500,73.809219
"178",76.139999,76.540001,75.010002,76.220001,2891400,73.414307
"179",76.230003,76.620003,75.82,76.470001,1201900,73.655121
"180",76.889999,76.889999,76.199997,76.480003,795000,73.664742
"181",76.230003,76.720001,75.580002,76.470001,1582900,73.655121
"182",76.519997,76.760002,75.779999,76.279999,807000,73.472092
"183",76.239998,76.720001,75.690002,76.230003,2411900,73.423958
"184",76.059998,76.339996,75.190002,75.730003,1111400,72.94236
"185",76.260002,76.360001,75.480003,75.550003,1153200,72.768997
"186",75.82,77.309998,75.82,76.470001,1194100,73.655121
"187",76.169998,76.980003,75.870003,76.690002,897800,73.867027
"188",76.620003,77.239998,76.470001,76.82,903000,73.992241
"189",77.639999,80.879997,77.5,79.5,3646500,76.573586
"190",79.650002,79.739998,78.400002,78.510002,1811800,75.620018
"191",78.510002,78.82,77.699997,78.300003,1211500,75.417747
"192",78.75,79.900002,78.389999,79.68,1896500,76.746956
"193",79.389999,79.540001,78.68,79.470001,928200,76.544678
"194",79.440002,80.669998,79.129997,80.620003,1069100,77.652351
"195",80.5,81.209999,80.25,81.199997,1560900,78.210991
"196",80.949997,81.209999,80,80.57,2046200,77.604179
"197",80.290001,81.959999,79.989998,81.300003,1256500,78.307312
"198",81.769997,81.849998,80.970001,81.470001,1120200,78.471069
"199",81.580002,81.940002,80.959999,81.610001,603400,78.605911
"200",81.760002,82.120003,81.269997,81.989998,1055600,78.971931
"201",82.150002,82.43,81.410004,82.269997,1045800,79.241608
"202",81.980003,82.760002,81.660004,82.739998,1576900,79.694305
"203",83.169998,83.980003,82.839996,83.489998,1536900,80.416718
"204",83.849998,83.849998,82.959999,83.150002,903800,80.089211
"205",83.160004,83.370003,82.779999,83.190002,1013300,80.127747
"206",82.510002,83.75,81.879997,82.43,2303600,79.395721
"207",82.400002,83.360001,80.199997,81.199997,4645500,78.210991
"208",82.379997,82.809998,80.650002,82.699997,1966800,79.655785
"209",82.239998,82.730003,81.790001,82.389999,1696500,79.357201
"210",82.529999,83.18,81.870003,82.610001,2024300,79.569099
"211",83.099998,83.309998,81.959999,82.230003,1391800,79.203079
"212",81.919998,82.559998,81.110001,82.360001,1393700,79.3283
"213",84.080002,86.110001,84.050003,84.900002,2874800,81.774803
"214",84.860001,85.800003,84.190002,84.339996,1803200,81.235413
"215",84.540001,84.949997,83.790001,84.480003,1335200,81.370262
"216",84.32,86.050003,82.459999,85.910004,2974900,82.747627
"217",85.279999,85.449997,83.260002,84.029999,2123000,80.936836
"218",83.510002,84.5,83.110001,84.220001,1250200,81.119835
"219",83.879997,84.669998,83.32,84.260002,762800,81.158363
"220",84.190002,86.389999,83.910004,85.220001,2494400,82.083031
"221",85.019997,85.440002,83.760002,84.120003,2207200,81.023521
"222",84.699997,86,84.360001,85.639999,1768100,82.487556
"223",85.830002,87.489998,85.440002,86.510002,2119200,83.325539
"224",86.440002,87.169998,86.07,86.129997,1412000,82.959526
"225",86.559998,87.029999,86.010002,86.559998,1405300,83.373703
"226",86.760002,87.160004,86.410004,86.68,1421400,83.489296
"227",86.699997,86.779999,85.660004,86.25,561400,83.075119
"228",86.400002,86.599998,85.949997,86.150002,988500,82.97879
"229",86.330002,88.080002,86.019997,87.690002,1789500,84.462097
"230",87.629997,87.699997,86.519997,87,1670600,83.797501
"231",87.190002,88.059998,86.980003,87.629997,2165300,84.404312
"232",87.589996,88.959999,87,88.349998,2863600,85.097809
"233",88.5,88.919998,86.650002,86.769997,1735100,83.575966
"234",86.580002,87.959999,86.040001,87.199997,2218600,83.990135
"235",87.209999,87.959999,86.309998,87.389999,2261400,84.173134
"236",87.260002,87.75,86.93,87.169998,1530400,83.961243
"237",87.800003,87.93,87.07,87.589996,1157500,84.365784
"238",87.589996,87.790001,86.739998,87.019997,2002800,83.816742
"239",87,87.720001,86.360001,87.220001,1145700,84.009399
"240",87.709999,87.989998,86.779999,87.150002,1098600,83.941978
"241",87.610001,87.919998,86.980003,87.050003,2177100,83.845665
"242",87.199997,88.209999,86.510002,87.529999,2373000,84.307991
"243",88.18,88.75,87.519997,87.769997,1761500,84.539146
"244",87.849998,88.150002,87.330002,87.860001,1035600,84.625839
"245",87.980003,88.330002,86.940002,88.139999,1152800,84.895531
"246",88.379997,88.889999,87.529999,88.139999,1212200,84.895531
"247",88.07,88.349998,87.629997,87.879997,754200,84.645088
"248",87.769997,88.459999,87.669998,87.93,1715800,84.693268
"249",88.110001,88.699997,87.800003,88.440002,965300,85.184509
"250",88.769997,88.980003,87.93,88.629997,683200,85.367493
"251",88.32,88.800003,87.900002,88,585100,84.760696
"252",88.580002,89.419998,88.160004,88.690002,1330700,85.425293
"253",88.900002,89.849998,88.589996,89.650002,1102800,86.349945
"254",90,90.989998,89.699997,90.699997,986800,87.361298
"255",91.199997,91.629997,90.970001,91.480003,899500,88.11261
"256",89.75,91.050003,89.440002,90.970001,1463800,87.621368
"257",91.209999,91.830002,90.839996,91.190002,821900,87.833282
"258",90.919998,91.769997,90.669998,90.82,1003300,87.476883
"259",89.849998,90.370003,88.860001,89.809998,2523600,86.504074
"260",90.129997,90.199997,89.550003,90.040001,1066100,86.725601
"261",90.309998,91.230003,89.82,89.959999,1977200,86.648544
"262",90.779999,91.360001,90.040001,91.190002,1069300,87.833282
"263",91.239998,92.620003,91.099998,91.379997,1595500,88.016266
"264",91.690002,92.870003,91.410004,92.720001,1207700,89.306946
"265",92.730003,94.029999,92.199997,93.839996,1233800,90.385719
"266",93.589996,94.440002,93.260002,94.010002,1149000,90.549469
"267",94.5,94.699997,93.32,93.779999,1037900,90.327934
"268",94.32,94.779999,93.809998,94,929800,90.539841
"269",94.650002,94.940002,93.75,94.699997,1671900,91.21405
"270",94.470001,95,93.519997,93.68,1239100,90.231606
"271",93.339996,94.050003,92.599998,92.690002,1139500,89.278053
"272",92.809998,93.5,92.589996,92.760002,2232200,89.345459
"273",92.019997,94.5,91.279999,93.43,2379100,89.990799
"274",92.559998,93.989998,90.889999,92.190002,1959700,88.796448
"275",91.910004,93.010002,89.050003,89.07,2964200,85.791313
"276",88.010002,89.68,87.050003,89.120003,2366900,85.83947
"277",88.550003,89.330002,87.419998,87.599998,2264000,84.375397
"278",87.589996,87.989998,84.349998,84.529999,1965900,81.418427
"279",85.07,86.839996,83.699997,85.75,2010500,82.593506
"280",86.300003,87.720001,86.290001,86.790001,1644300,83.59523
"281",85.580002,87.379997,85.099998,86.870003,1869400,83.672295
"282",86.449997,89.620003,86.160004,89.440002,1615700,86.14769
"283",90.199997,91.110001,89.459999,90.989998,1667100,87.64064
"284",91.120003,92.25,90.449997,91.209999,2762300,87.852531
"285",90.919998,92.32,90.599998,91.779999,2373500,88.401543
"286",92.080002,92.809998,91.32,91.379997,1934300,88.016266
"287",91.580002,92.5,91.470001,91.610001,2483700,88.237808
"288",92.349998,92.919998,92.18,92.809998,1739300,89.393631
"289",92.830002,93.150002,92.379997,92.949997,1901300,89.528481
"290",92.660004,93.480003,92.25,92.370003,1936400,88.969833
"291",92.839996,93.480003,92,92,2010700,88.613441
"292",92.330002,92.720001,90.529999,90.809998,2667700,87.467247
"293",89.959999,92.209999,89.75,91.980003,3320100,88.594185
"294",91.339996,93.370003,90.889999,92.709999,2630000,89.297318
"295",93.18,94.209999,92.709999,93.639999,1482700,90.193069
"296",93.220001,94.599998,92.360001,94.360001,1401600,90.886589
"297",94.239998,94.959999,94,94.57,1106600,91.088844
"298",95,95.699997,94.650002,95.510002,1165500,91.994255
"299",95.519997,96.290001,95.18,95.879997,1436900,92.350609
"300",96.559998,96.959999,95.43,95.599998,1352500,92.080917
"301",96.209999,96.400002,95.099998,95.260002,1739600,91.753448
"302",95.370003,95.959999,94.839996,95.480003,1614800,91.965363
"303",95.949997,96.300003,95.110001,95.129997,2617500,91.628227
"304",94.269997,95.559998,93.519997,94.529999,2828400,91.050316
"305",94.330002,96,94.300003,94.550003,1132000,91.06958
"306",94.220001,95.269997,93.980003,94.449997,1220200,90.973267
"307",93.5,94.849998,92.809998,93.32,1560300,89.884857
"308",93.449997,93.760002,91.540001,91.599998,1793100,88.22818
"309",93.089996,93.970001,92.120003,93.790001,2734500,90.337563
"310",94.290001,94.699997,92.029999,92.459999,1597500,89.056526
"311",92.440002,92.839996,91.059998,91.699997,2044900,88.324501
"312",92.32,93.629997,91.980003,92.800003,974000,89.384003
"313",91.889999,92.610001,90.790001,91.330002,2617300,87.968124
"314",91.279999,92.330002,91,91.870003,3604100,88.488243
"315",90.599998,92.949997,90.32,92.690002,2371800,89.278053
"316",93.480003,93.860001,92.440002,92.709999,1178000,89.297318
"317",91.82,92.970001,91.25,91.779999,1258300,88.401543
"318",92.360001,93.870003,92.150002,92.260002,939900,88.863876
"319",93.190002,93.940002,92.75,93.400002,838500,89.961914
"320",92.620003,94.160004,92.489998,93.629997,1165800,90.183441
"321",94.050003,94.879997,93.440002,94.550003,1056700,91.06958
"322",95,95.540001,94.470001,94.900002,874000,91.406708
"323",95.510002,96.699997,95.150002,95.970001,991700,92.437317
"324",96.669998,97.879997,96.18,97.519997,1235600,93.93026
"325",97.730003,98.599998,97.279999,98.220001,1330100,94.604492
"326",97.940002,98.150002,97,97.220001,1742400,93.641319
"327",97.239998,97.550003,95.540001,96.57,1752300,93.015228
"328",96.940002,97.790001,96.559998,97.029999,1352600,93.45829
"329",97.610001,98.519997,96.330002,96.599998,1519000,93.044121
"330",96.68,97.860001,93.910004,96.580002,1895800,93.024864
"331",102.199997,102.879997,99.43,101.169998,5734000,97.4459
"332",100.269997,103.57,100.059998,103.269997,2824200,99.468582
"333",103.790001,104,102.209999,102.910004,1951200,99.121857
"334",104.709999,104.879997,103.150002,104.709999,3117000,100.855583
"335",104.419998,105,103.82,104.410004,2446000,100.566635
"336",104,104.970001,102.93,104.809998,2196400,100.951912
"337",104.389999,105.870003,104.209999,105.230003,2200300,101.356445
"338",105.790001,106.919998,105.400002,106.580002,2751100,102.656761
"339",106.589996,107.629997,106.010002,107.290001,1658900,103.340622
"340",106.239998,107.989998,105.230003,107.779999,2629900,103.812584
"341",108.190002,108.419998,107.150002,108.190002,1845400,104.207489
"342",108.080002,108.080002,107.029999,107.470001,1769500,103.514008
"343",107.769997,108.300003,106.269997,106.739998,1833700,102.810852
"344",105.879997,106.389999,105.32,106.139999,2173500,102.232941
"345",105.980003,106.239998,105.290001,105.879997,1605300,101.982513
"346",105.790001,106.260002,104.849998,105.650002,1293800,101.760994
"347",105.690002,105.809998,104.699997,105.339996,1044800,101.462387
"348",105.949997,106.339996,104.980003,105.559998,1121200,101.674294
"349",106.230003,106.75,105.269997,105.410004,1066900,101.529839
"350",104.669998,106.669998,104.5,106.550003,962000,102.627861
"351",106.330002,106.919998,105.68,106.559998,1075300,102.637482
"352",106.309998,107.059998,105.949997,106.550003,755700,102.627861
"353",105.769997,106.309998,104.910004,105.989998,1221200,102.088463
"354",106.650002,107.239998,105.879997,106.610001,1239400,102.685654
"355",106.550003,106.870003,105.220001,105.620003,2714600,101.732101
"356",106.330002,107.290001,105.839996,106.839996,1335700,102.907181
"357",106.970001,107.790001,106.910004,107.599998,1063600,103.639206
"358",107.779999,108.970001,107.269997,108.769997,1830100,104.766144
"359",109.019997,109.43,108.529999,109.220001,1327400,105.199585
"360",109.150002,109.269997,107.419998,108.25,1390100,104.265282
"361",107.639999,108.290001,107.129997,107.940002,2245200,103.966698
"362",108.129997,108.410004,106.589996,107.110001,3165000,103.167259
"363",106.82,107.099998,104.989998,106.610001,4102600,102.685654
"364",106.830002,107.5,105.660004,105.839996,3571300,101.944008
"365",106.370003,106.970001,105.690002,106.82,2860700,102.887917
"366",106.709999,107.279999,105.5,106.940002,2107800,103.003502
"367",106.400002,107.900002,105.940002,107.480003,1888400,103.523643
"368",106.639999,108.540001,106.040001,108.360001,2005100,104.371231
"369",108.57,109.019997,108.050003,108.660004,1705400,104.660179
"370",108.370003,108.980003,106.519997,107.129997,1629600,103.186508
"371",107.040001,107.040001,104.68,105.510002,2322800,101.626144
"372",105.129997,105.18,103.720001,104.459999,2026400,100.614792
"373",104.93,105.339996,103.93,104.68,2055200,100.826683
"374",105.07,105.529999,102.559998,102.599998,1503400,98.823257
"375",102.589996,104.529999,102.300003,104.18,1448200,100.345093
"376",104.290001,105.629997,104.209999,104.839996,1421400,100.980789
"377",104.339996,106.809998,103.419998,106.720001,1834900,102.791595
"378",107.080002,107.919998,104.709999,106.330002,818300,102.41597
"379",107.120003,107.220001,105.139999,105.830002,1276400,101.934357
"380",106.059998,106.849998,105.839996,106.57,1001300,102.647125
"381",107.230003,107.360001,106.07,107.089996,836400,103.14798
"382",106.959999,107.910004,105.800003,106.870003,955800,102.936081
"383",103.720001,107.209999,103.720001,107.160004,987000,103.215416
"384",107.230003,109.919998,107.220001,109.849998,1612800,105.806381
"385",109.800003,110.440002,109.190002,109.769997,967800,105.729317
"386",109.919998,110.220001,109.370003,109.970001,944200,105.921959
"387",109.349998,110.470001,109.18,110.110001,1290600,106.056808
"388",109.889999,110.940002,109.620003,110.730003,1240400,106.653999
"389",110.379997,110.459999,109.32,109.690002,1027800,105.652275
"390",108.290001,109.260002,107.489998,108.230003,1859100,104.246017
"391",108.190002,108.339996,107.290001,108.019997,1391200,104.043755
"392",108.769997,109.010002,107.279999,107.599998,1839900,103.639206
"393",107.720001,109.440002,107.720001,109.239998,1427200,105.218842
"394",116.300003,116.82,111.5,113.010002,3881000,108.850067
"395",112.870003,113.540001,111.050003,112.050003,1697100,107.925407
"396",111.660004,112,110.050003,110.550003,1926900,106.480629
"397",110.779999,110.949997,109.510002,109.970001,2029800,105.921959
"398",110.300003,110.989998,109.459999,109.970001,1346300,105.921959
"399",109.07,110.230003,108.790001,109.830002,1986900,105.787117
"400",109.919998,110.129997,108.709999,109.940002,1070800,105.893082
"401",109.849998,111.300003,109.690002,111.120003,934400,107.029633
"402",111.779999,111.809998,110.949997,111.190002,990000,107.097054
"403",111.129997,111.580002,110.849998,111.419998,996400,107.318588
"404",111.629997,112.330002,111.040001,111.18,1326200,107.087433
"405",110.809998,112.25,110.809998,111.440002,986500,107.337875
"406",111.459999,112.199997,110.779999,110.970001,1446800,106.885155
"407",111.279999,111.949997,109.120003,111.709999,1158200,107.597908
"408",111.089996,111.849998,110.190002,111.400002,1224200,107.299324
"409",111.830002,112.5,111.089996,111.32,1353600,107.222267
"410",111.139999,111.139999,109.440002,110.860001,2426700,106.779205
"411",110.730003,111.559998,110.449997,111.209999,838900,107.116325
"412",111.519997,112.220001,110.660004,111.339996,1004800,107.241524
"413",111.360001,112.440002,111,112.139999,762600,108.012093
"414",112.120003,112.919998,111.839996,111.949997,1055100,107.829079
"415",112.080002,113.120003,112.080002,112.970001,845100,108.811531
"416",113.919998,114.160004,112.410004,113.050003,941900,108.888603
"417",113.410004,113.57,112.660004,113.32,1185600,109.148659
"418",113.559998,114.550003,113,114.419998,1790900,110.20816
"419",114.32,114.379997,113.669998,114.129997,1229100,109.928833
"420",113.949997,114.290001,113.639999,114.019997,1111500,109.822891
"421",113.879997,114,112.519997,113.419998,1287700,109.244965
"422",112.879997,113.220001,111.239998,112.379997,1899800,108.243248
"423",112.57,113.239998,111.800003,112.290001,1099400,108.15657
"424",111.889999,111.989998,110.540001,110.959999,898400,106.875526
"425",111.559998,111.669998,110.279999,110.790001,1588000,106.7118
"426",110.779999,111.599998,110.540001,111.25,1100300,107.154846
"427",111.209999,112.349998,110.510002,112.129997,1132400,108.002441
"428",112.269997,112.870003,111.75,112.089996,1007600,107.963913
"429",112.059998,112.790001,111.760002,112.32,1182900,108.185463
"430",112.220001,112.510002,110.220001,110.739998,1529300,106.663635
"431",110.43,111.620003,110.300003,110.849998,1033100,106.769569
"432",110.699997,110.940002,109.470001,110.910004,1953000,106.827362
"433",111.18,111.639999,110.239998,110.440002,1521200,106.374664
"434",111.010002,111.330002,109.889999,110.360001,2837700,106.297623
"435",109.860001,110.32,109.25,109.690002,2157900,105.652275
"436",109.849998,111.510002,109.800003,111.279999,1894700,107.183739
"437",111.419998,112.32,110.580002,111,1572900,106.914047
"438",111.239998,111.639999,110.809998,110.889999,985700,106.80809
"439",110.889999,111.480003,110.889999,111.160004,1180000,107.068176
"440",111.620003,112.209999,110.830002,111.120003,1103900,107.029633
"441",111.129997,111.43,110.25,110.580002,1164600,106.509529
"442",111.129997,111.129997,110.150002,110.43,896400,106.365036
"443",109.779999,110.040001,107.949997,108.480003,1395400,104.486809
"444",108.550003,109.540001,106.889999,107.889999,1429900,103.918533
"445",107.410004,107.980003,105.449997,106.82,1231200,102.887917
"446",106.919998,107.82,105.989998,106.459999,1192100,102.541168
"447",105.980003,106,104.110001,104.300003,3110500,100.460693
"448",104.260002,104.989998,101.93,102.110001,2730200,98.351288
"449",104.099998,104.760002,101.050003,102.529999,2109900,98.755844
"450",102.839996,103.07,101.099998,101.910004,1977600,98.158661
"451",102.540001,104.349998,102.5,104.139999,1769400,100.306572
"452",104.110001,105.279999,103.68,105.120003,2592500,101.250504
"453",104.589996,105.190002,103.290001,103.419998,2551400,99.613083
"454",103.699997,105.120003,100.529999,100.699997,2730000,96.993202
"455",101.330002,102.739998,100.720001,102.410004,2426900,98.640259
"456",101.290001,103.440002,100.589996,102.199997,2012500,98.437981
"457",102.360001,102.989998,99.839996,99.93,2861000,96.251549
"458",101.879997,103.949997,99.059998,102.050003,3043500,98.29351
"459",99.620003,101.139999,97.879997,100.610001,2247900,96.906517
"460",104.07,105,99.599998,101.309998,2784100,97.580742
"461",101.529999,103.160004,100.260002,101.550003,1298200,97.811913
"462",102.529999,103.379997,102.129997,102.470001,1971500,98.698067
"463",102.690002,103.559998,101.779999,103.160004,1915900,99.362656
"464",103.160004,104.099998,102.019997,102.760002,1674600,98.977371
"465",102.980003,103.669998,102.559998,103.419998,1243500,99.613083
"466",103.059998,104.989998,102.940002,104.379997,1566200,100.537727
"467",105.489998,106.82,105.370003,106.029999,1722100,102.126999
"468",105.910004,107.160004,105.620003,107.059998,1139000,103.119087
"469",106.800003,107.190002,105.779999,107.010002,1009200,103.07093
"470",107,107,105.239998,105.550003,1705500,101.664658
"471",106.150002,107.25,105.480003,106.019997,1460100,102.117371
"472",106.900002,107.25,105.57,105.769997,1406500,101.876564
"473",105.639999,108.110001,104.129997,107.650002,1495100,103.687386
"474",107.080002,109.199997,107.050003,108.75,1459100,104.746872
"475",108.57,109.230003,106.580002,107.089996,1910000,103.14798
"476",106,106.839996,104.730003,106.120003,1458700,102.213692
"477",106.599998,107.839996,105.419998,106.889999,1258900,102.955353
"478",106.150002,107.5,106.150002,106.68,593600,102.753067
"479",108.050003,108.370003,107.160004,107.800003,1137000,103.831848
"480",107.410004,108.870003,107.25,108.519997,1315400,104.525322
"481",109.309998,111.839996,108.540001,111.419998,2567100,107.318588
"482",110.919998,112.269997,110.419998,110.459999,1752000,106.393936
"483",110.489998,110.870003,108.139999,108.970001,3402400,104.958771
"484",109.5,111.07,108.220001,110.290001,2432600,106.230202
"485",110.379997,111.080002,107.900002,108.870003,2078500,104.862457
"486",106.620003,109.669998,105.43,109.32,1905700,105.63549
"487",108.610001,109.300003,106.589996,107.370003,2333200,103.751221
"488",107.449997,109.300003,106.839996,108.550003,1921200,104.891449
"489",110.150002,110.660004,108.769997,109.260002,1263700,105.577515
"490",110.870003,111.440002,109.980003,110.32,1997800,106.601799
"491",110.68,111.019997,109.739998,110.260002,1865400,106.543808
"492",109.650002,111,108.099998,109.139999,1640000,105.461563
"493",108.760002,109.32,106.139999,106.629997,1977400,103.036156
"494",107.669998,107.959999,105.830002,106.529999,1824400,102.939522
"495",106.739998,108.870003,104.959999,105.959999,1518400,102.388748
"496",105.720001,105.919998,100.669998,103.199997,3195600,99.721764
"497",103.540001,104.5,100.559998,100.760002,3849800,97.363998
"498",100.239998,101.610001,99.459999,99.470001,1095400,96.11747
"499",99.989998,101.449997,98.739998,101.400002,2051400,97.982422
"500",100.139999,102.449997,99.360001,102.150002,1754200,98.707161
"501",102.610001,103,101.269997,101.800003,1317500,98.368942
"502",102.5,103,101.860001,102.459999,1299400,99.006699
"503",100.550003,102.489998,100.550003,102.209999,1333500,98.765129
"504",101.260002,101.839996,100.410004,100.739998,1381500,97.344666
"505",102.099998,103.32,101.540001,102.639999,1881900,99.180634
"506",103,103.669998,102.489998,103.050003,1508600,99.576828
"507",103.480003,104.510002,103.290001,103.849998,1643800,100.349846
"508",104.050003,105.580002,103.559998,104.82,2587100,101.28714
"509",104.639999,105.860001,104.400002,105.849998,2374300,102.282448
"510",105.239998,106.410004,105.169998,106.139999,1300600,102.56266
"511",105,106.580002,104.980003,106,2091100,102.427406
"512",106.080002,107.919998,105.769997,107.419998,2283800,103.79953
"513",107.269997,107.57,106.540001,107.050003,1110700,103.442009
"514",107.010002,107.940002,106.480003,107.07,1534200,103.461327
"515",108.040001,109.230003,107.470001,108.739998,2157700,105.075035
"516",108.230003,108.93,107.190002,108.25,3082400,104.601555
