"","TRV.Open","TRV.High","TRV.Low","TRV.Close","TRV.Volume","TRV.Adjusted"
"443",129.880005,130.880005,129.550003,130.789993,1242600,121.621223
"444",130.179993,131.440002,129.830002,130.130005,870500,121.007515
"445",130.009995,132.470001,129.919998,131.660004,986800,122.430237
"446",131.539993,132.029999,130.320007,131.589996,865200,122.36515
"447",130.910004,131.600006,128.009995,128.169998,1656700,119.184906
"448",127.980003,128,123.589996,124.309998,2438600,115.595505
"449",124.260002,125.099998,121.470001,123.650002,2327400,114.981773
"450",123.339996,124.699997,123.019997,123.389999,1305200,114.739998
"451",123.82,124.849998,123.339996,124.75,1232600,116.004654
"452",124.769997,127.190002,124.580002,126.440002,2106800,117.57618
"453",126.620003,127.300003,123.699997,125.139999,2818800,116.367332
"454",124.330002,126.790001,124.010002,126.07,2044600,117.232132
"455",125.900002,126.650002,123.980003,124.07,1413500,115.37233
"456",122.5,124.580002,122.300003,123.800003,2001000,115.121254
"457",123.470001,123.68,121.300003,121.559998,2291800,113.038292
"458",121.970001,122.269997,120.370003,121.239998,2318100,112.740723
"459",121.019997,122.110001,119.669998,121.290001,3574600,112.787224
"460",122.82,124.5,121.589996,122.32,2323000,113.74501
"461",122.970001,126.010002,122.089996,125.870003,2217000,117.046158
"462",126.220001,126.959999,125.029999,125.129997,2161700,116.358025
"463",124.980003,125.339996,124.019997,125.199997,1320000,116.423111
"464",126.699997,126.93,123.959999,124.900002,1637000,116.144165
"465",125.160004,127.379997,125.160004,126.529999,1098200,117.659866
"466",126.239998,128.660004,126.129997,128.600006,1586600,119.58477
"467",129.119995,130.369995,128.220001,130.279999,1452400,121.147011
"468",130.050003,131.509995,129.979996,130.990005,1879200,121.80722
"469",131.139999,131.809998,130.279999,131.029999,1379400,121.844414
"470",130.300003,130.800003,126.830002,127.040001,1794500,118.134132
"471",126.879997,128.270004,126.43,126.809998,1419900,117.92025
"472",127.150002,127.5,122.230003,123.040001,3153400,114.414543
"473",122.480003,125.610001,121.400002,125.589996,2409000,116.785774
"474",124.980003,128.789993,124.709999,128.770004,2734100,119.742851
"475",128.929993,130.570007,128.600006,130.520004,2118100,121.370178
"476",130.949997,131.100006,128.259995,128.369995,1893600,119.37088
"477",128.100006,129.539993,127.309998,127.760002,1503200,118.803665
"478",127.440002,127.650002,126.360001,126.599998,405800,117.724976
"479",127.68,130.339996,127.18,130.339996,1850300,121.202789
"480",129.860001,130.570007,128.309998,129.610001,1274200,120.523964
"481",129.520004,130.990005,128.720001,130.699997,1579400,121.537552
"482",130.050003,131.210007,129.270004,130.630005,1620600,121.47245
"483",130.389999,130.949997,128.710007,130.369995,2142700,121.230675
"484",130.570007,130.919998,127.610001,130.110001,1597300,120.988907
"485",130.220001,130.520004,126.099998,126.690002,2141200,117.808662
"486",125.489998,126.43,121.75,125.410004,2775800,116.618385
"487",124.639999,126.190002,122.870003,123.559998,1679600,115.607895
"488",123.449997,123.559998,120.5,123,1534100,115.083946
"489",123.68,124.419998,120.449997,120.970001,1877200,113.184593
"490",122.209999,123.290001,121.029999,122.010002,1703200,114.157654
"491",122.029999,122.610001,120.720001,121.5,1282300,113.680481
"492",120.330002,121.449997,119.949997,120.550003,2097800,112.791611
"493",120.720001,121.790001,119.5,119.93,1829400,112.211525
"494",120.410004,121.07,118.419998,119.300003,1695200,111.62207
"495",119.610001,121.68,118.220001,119.160004,1829600,111.491096
"496",118.5,119.440002,116.93,117.32,2621900,109.769501
"497",117.790001,120.309998,116.019997,116.059998,4523600,108.590576
"498",115.410004,115.870003,112.599998,112.629997,1344700,105.38134
"499",112.5,117.169998,111.080002,117.169998,1931300,109.629143
"500",115.75,118.709999,114.660004,118.669998,1807400,111.032593
"501",119.150002,119.760002,117.779999,118.239998,1386700,110.630295
"502",118.480003,119.75,118.050003,119.75,1157300,112.043106
"503",117.489998,118.190002,116.330002,117.370003,1793400,109.816284
"504",117.050003,117.300003,115.059998,115.260002,1887500,107.842072
"505",116.660004,118.779999,116.129997,118.68,1793900,111.041969
"506",118.209999,119.540001,117.709999,118.300003,1082800,110.68644
"507",119.379997,119.510002,116.839996,117.839996,1403900,110.25602
"508",118.660004,119.559998,117.980003,118.68,1753000,111.041969
"509",118.529999,120.349998,118.389999,120.269997,1061500,112.529633
"510",119.889999,120.860001,119.269997,120.470001,839400,112.716774
"511",119.870003,120.970001,119.790001,120.580002,1406800,112.819702
"512",120.529999,121.860001,120.529999,121.82,1373400,113.979889
"513",122.290001,122.580002,121.18,122.300003,1349800,114.428993
"514",121.639999,122.989998,121.279999,122.940002,1109200,115.027817
"515",123.720001,124.410004,122.739998,124.010002,1923900,116.028946
"516",123.5,125.5,121.339996,122.360001,2155800,114.48513
"517",122.669998,123.25,120.599998,123.019997,2008700,115.102654
"518",122.75,124.459999,122.580002,124.379997,1621000,116.37513
"519",125.010002,126.169998,124.540001,124.980003,1972800,116.936516
"520",124.239998,125.129997,123.610001,125.029999,1284500,116.983307
"521",124.739998,125.470001,124.379997,124.82,1275200,116.786812
"522",124.709999,126.190002,124.080002,125.879997,1682400,117.778587
"523",125.400002,125.800003,124.379997,125.540001,1619500,117.460457
"524",126.029999,126.529999,125.129997,126.489998,1064700,118.349327
"525",126.489998,126.5,125.019997,126.040001,1214100,117.928299
"526",126.120003,126.25,125.330002,126.18,1306400,118.059288
"527",125.980003,125.980003,124.870003,125.550003,1504900,117.469833
"528",125.190002,126.800003,125.110001,126.760002,1083900,118.601967
"529",126.529999,126.760002,124.620003,125.790001,1252700,117.694382
"530",126.040001,126.040001,124.360001,125.419998,1610200,117.34819
"531",126.43,127.370003,126.110001,127.260002,1729500,119.069771
"532",127.790001,129.130005,127.550003,128.039993,1351000,119.799561
"533",127.129997,127.949997,126.230003,126.93,1266500,118.761009
"534",128.050003,128.839996,127.870003,128.740005,1304600,120.454536
"535",128.309998,129.460007,128.009995,129.100006,1459300,120.791374
"536",129.050003,130.130005,128.979996,129.740005,1784800,121.390175
"537",129.910004,130,129.139999,129.820007,1227800,121.465012
"538",130.210007,131.309998,129.979996,131.020004,1422900,122.587807
"539",131.300003,133.130005,131.300003,132.490005,2051100,123.963188
"540",132.460007,133.899994,132.360001,133.270004,2278700,124.692986
"541",132.809998,133.419998,132.440002,132.619995,1350100,124.084816
"542",132.580002,133.070007,132.220001,132.910004,1739700,124.356133
"543",133.520004,134.350006,132.460007,133.029999,1360400,124.468452
"544",133.240005,133.660004,130.919998,132.149994,907900,123.645058
"545",132.419998,132.820007,131.279999,132.690002,1324200,124.150299
"546",132.710007,133.360001,131.690002,131.800003,896700,123.317589
"547",131.720001,131.850006,130.649994,131.490005,1141100,123.027557
"548",130.309998,131.110001,130,131.020004,1153800,123.309906
"549",132.130005,132.419998,131.460007,131.869995,1293300,124.109879
"550",132.210007,132.880005,131.720001,132.720001,967300,124.909859
"551",132.970001,133.869995,132.759995,133,1189600,125.17337
"552",133.160004,133.509995,132.639999,133.059998,1035600,125.229836
"553",133.479996,134.710007,132.940002,134.179993,2113100,126.283943
"554",134.649994,135.160004,134.300003,134.940002,1370200,126.999207
"555",135.550003,136.080002,132.619995,132.929993,1675800,125.107468
"556",133.100006,133.100006,131.25,131.330002,1339500,123.601662
"557",130.679993,134.440002,130.25,134.369995,1527500,126.462746
"558",133.919998,136.25,133.779999,134.899994,2352800,126.961563
"559",135.110001,135.75,134.369995,134.949997,1143500,127.008636
"560",135.600006,135.940002,133.940002,134.979996,1501100,127.03685
"561",135.130005,136.949997,134.979996,136.350006,1198700,128.326248
"562",136.710007,137.179993,135.449997,136.899994,732400,128.843842
"563",137.720001,138.130005,136.649994,137.160004,1328400,129.088562
"564",137.559998,138.600006,137.369995,138.020004,1547400,129.897964
"565",138.380005,138.380005,136.589996,136.809998,1050200,128.75914
"566",137.509995,137.509995,135.520004,136.600006,1122000,128.561523
"567",136.899994,136.990005,135.979996,136.520004,1115200,128.486252
"568",136.529999,137.089996,136.110001,136.399994,1090400,128.373276
"569",136.809998,136.809998,135.460007,135.880005,1006300,127.883888
"570",135.490005,135.490005,134.369995,135.190002,1377700,127.23452
"571",135.429993,135.779999,134.600006,135.460007,1250600,127.488617
"572",135.729996,136.429993,135.089996,136.279999,955900,128.260361
"573",136.979996,137.850006,136.720001,137.720001,1098300,129.615616
"574",137.809998,137.899994,136.600006,136.789993,779100,128.740326
"575",137.380005,138.580002,137.130005,138.339996,1038500,130.199112
"576",138.279999,138.279999,135.800003,135.869995,1434500,127.874466
"577",138.75,141.520004,138,138.929993,2199200,130.754395
"578",138.380005,138.669998,136.580002,136.610001,1254000,128.570923
"579",137,138.169998,136.809998,138.009995,1389900,129.888565
"580",138.679993,139.669998,137.539993,139.179993,1161200,130.989685
"581",138.229996,139.550003,137.240005,139.190002,1129000,130.99913
"582",139.25,140.429993,139.25,140.240005,776900,131.987335
"583",140.5,141.940002,140.419998,141.460007,983800,133.135544
"584",141.830002,143.860001,141.610001,143.75,1558600,135.290771
"585",143.619995,144.179993,142.970001,143.080002,1249300,134.660187
"586",143.399994,144,142.089996,142.699997,1050800,134.302536
"587",142.860001,144.220001,142.279999,143.350006,1109200,134.914307
"588",142.009995,143.830002,141.369995,143.429993,969700,134.989609
"589",142.830002,143.779999,141.199997,141.710007,1191000,133.370819
"590",141.5,142.729996,141.289993,141.529999,1011300,133.201385
"591",140.839996,142.139999,139.960007,141.830002,928100,133.483734
"592",141.160004,144.009995,140.770004,143.960007,973100,135.488419
"593",142.380005,143.789993,141.949997,143.410004,1611800,134.970795
"594",143.070007,146.380005,143.070007,145.710007,1775100,137.135437
"595",145.059998,146.889999,144.729996,146.520004,1431100,137.897766
"596",146.369995,148.270004,146.369995,147.410004,1686500,138.735397
"597",145.970001,148.520004,145.880005,147.490005,1721400,138.810699
"598",147.5,148.850006,147.240005,148.169998,1440600,139.450638
"599",148.360001,148.839996,146.940002,147.470001,1390700,138.79184
"600",147.479996,148.259995,146.940002,147.960007,1104200,139.253021
"601",147.320007,147.460007,145.479996,146.940002,1803100,138.293045
"602",147.380005,148.100006,146.75,147.940002,919300,139.234207
"603",148,148.800003,146.25,146.279999,1243900,137.671875
"604",145.759995,145.960007,143.690002,145.070007,1484900,136.533096
"605",145.490005,146.270004,144.479996,145.729996,1068600,137.154251
"606",145.139999,146.330002,144.490005,145.570007,1405400,137.003693
"607",145.490005,146.839996,144.869995,146.789993,1628800,138.151871
"608",147.360001,147.800003,146.610001,147.550003,1513400,138.867157
"609",148.080002,149.860001,147.929993,149.850006,1474800,141.031799
"610",149.520004,149.669998,148.360001,149,1796800,140.231827
"611",147.929993,150.020004,147.929993,149.529999,1257900,141.509415
"612",149.360001,149.899994,148.889999,149.320007,1187500,141.310699
"613",150,150.070007,148.699997,149.190002,968400,141.187668
"614",149.529999,150.610001,149.449997,149.729996,1026000,141.698669
"615",149.789993,150.039993,148.550003,149.410004,1508100,141.395844
"616",149.690002,150.639999,148.789993,150.110001,1124000,142.058273
"617",150.300003,150.520004,149.660004,149.919998,821200,141.878479
"618",149.860001,151.490005,149.580002,150.330002,1329000,142.266495
"619",150.320007,152.009995,150.320007,151.600006,1010100,143.468369
"620",152.039993,152.5,150.839996,152.190002,932200,144.026718
"621",152.240005,153.199997,151.210007,151.479996,2316400,143.354813
"622",151.740005,153.130005,151.600006,152.020004,980100,143.86586
"623",152.009995,153.630005,151.479996,153.130005,1296800,144.916321
"624",152.899994,153.169998,148.619995,148.699997,1506200,140.723923
"625",147.449997,149.520004,147.289993,149.199997,1615500,141.197083
"626",149.789993,150.539993,148.460007,149.520004,2320000,141.499969
"627",150.899994,151.429993,149.889999,151.419998,1146100,143.298019
"628",151.720001,152.839996,151.240005,152.830002,915700,144.632416
"629",153.389999,154.619995,153.050003,154.300003,613900,146.023575
"630",153.809998,154.240005,152.509995,154.089996,612100,145.824829
"631",153.979996,154.259995,153.440002,153.800003,773400,145.550385
"632",153.190002,153.630005,152.440002,153.449997,843400,145.219131
"633",154.309998,154.729996,153.259995,153.330002,747000,145.105591
"634",152.970001,153.339996,151.190002,152.429993,933800,144.253845
"635",152.919998,153.460007,151.800003,153.389999,867600,145.162369
"636",153.169998,154.960007,153.169998,154.830002,923400,146.525116
"637",154.880005,155.089996,154.100006,154.589996,878000,146.298004
"638",154.039993,154.169998,152.350006,152.380005,944500,144.206543
"639",152.350006,152.869995,151.550003,152.710007,762000,144.51886
"640",151.649994,152.389999,150.169998,150.229996,1374300,142.171844
"641",150.169998,150.839996,149.309998,149.710007,1197600,141.679749
"642",148.5,149.970001,145.369995,147.5,1970200,139.588303
"643",147.600006,149.149994,146.839996,148.850006,1308500,140.865891
"644",147.949997,149.050003,147.220001,148.490005,1188900,140.525192
"645",148.360001,150.25,147.25,149.929993,947600,141.887955
"646",149.669998,151.029999,148.529999,148.740005,1246200,140.761795
"647",148.130005,149.550003,147.279999,147.619995,1204700,139.701874
"648",148.279999,148.839996,146.110001,146.619995,1617600,138.755493
"649",146.289993,148.149994,145.470001,145.779999,1542800,137.960541
"650",146.5,147.759995,145.470001,146.919998,1442800,139.039398
"651",146.279999,147.470001,143.580002,143.929993,1664300,136.209793
"652",143.720001,146.039993,142.789993,145.960007,1331300,138.13092
"653",144.25,148.029999,143.119995,147.360001,1555700,139.455811
"654",147.860001,148.779999,146.229996,148.220001,1644100,140.269684
"655",148.5,149.639999,147.580002,149.070007,1385900,141.074112
"656",148.539993,149.320007,146.25,146.449997,1132300,138.594604
"657",146.630005,148.880005,146,148.220001,1110300,140.269684
"658",146.740005,147.809998,143.429993,143.479996,1563500,135.783905
"659",143.440002,146.240005,143.039993,145.589996,1203900,137.780762
"660",146.179993,147.139999,145.339996,146.809998,1575500,138.935318
"661",148.399994,148.399994,147.020004,147.580002,1379600,139.664017
"662",147.630005,148.460007,146.389999,146.509995,905800,138.651382
"663",146.75,147.460007,146.25,147.039993,849700,139.152969
"664",147.639999,148.169998,146.289993,147.809998,696800,139.881683
"665",147.330002,148.770004,144.169998,144.729996,1430500,136.966888
"666",145.600006,147.419998,145.210007,147.339996,898100,139.43689
"667",148.259995,148.570007,146.699997,147.100006,987100,139.209778
"668",146.880005,147.339996,145.669998,146.369995,1072700,138.51889
"669",147.570007,147.789993,146.259995,146.940002,1152800,139.05835
"670",147.669998,147.940002,146.149994,146.960007,1029800,139.077255
"671",146.240005,147.619995,145.779999,147.570007,1061700,139.654541
"672",148.460007,150.270004,147.839996,150.160004,969400,142.105621
"673",151.75,152.630005,150.979996,151.740005,1230100,143.600876
"674",151.779999,153.649994,151.690002,152.839996,1277000,144.641846
"675",152.789993,153.380005,148.020004,149.229996,1658300,141.987274
"676",148.850006,149.139999,145.539993,146.570007,1629000,139.45636
"677",145.860001,146.360001,144.300003,146.229996,1440000,139.132874
"678",147.179993,148.910004,146.800003,148.300003,1358900,141.102386
"679",148.389999,148.570007,145.580002,146.309998,1631700,139.209
"680",145.710007,147.229996,145.529999,146.339996,1161000,139.237549
"681",146.479996,148.119995,146.210007,147.25,1322900,140.103363
"682",145.839996,147,144.699997,146.470001,1276900,139.361206
"683",146.800003,148.410004,146.75,146.940002,952300,139.808441
"684",146.559998,148.330002,146.070007,146.279999,2418600,139.180466
"685",146.179993,147.389999,145.830002,146.539993,823800,139.427826
"686",146.889999,148.210007,146.419998,146.75,1056200,139.627609
"687",146.850006,147.009995,145.779999,146.850006,839000,139.722778
"688",146.899994,148.410004,146.830002,148.100006,799900,140.912125
"689",148.539993,148.649994,147.149994,148,1204100,140.816956
"690",147.979996,149.380005,147.979996,148.690002,886500,141.473495
"691",149.270004,149.580002,145.520004,145.550003,1236600,138.485886
"692",144.830002,145.070007,141.759995,142.389999,1376000,135.479263
"693",142.119995,142.399994,140.690002,141.729996,1215300,134.851288
"694",142,145.210007,141.800003,144.960007,1229400,137.924515
"695",144.639999,144.639999,143.059998,143.149994,891500,136.202362
"696",142.429993,142.429993,140.600006,140.630005,1148500,133.804688
"697",141.399994,141.669998,140.619995,141.300003,724800,134.442123
"698",141.160004,142.600006,140.789993,141.559998,846200,134.689529
"699",143.160004,143.839996,142.419998,142.600006,1187500,135.679077
"700",142.429993,143.300003,142.160004,143.110001,602000,136.164307
"701",143.490005,144.5,143.139999,143.309998,878200,136.354568
"702",142.839996,142.910004,141.559998,142.570007,912600,135.650513
"703",142.610001,142.860001,140.429993,140.479996,1111300,133.661926
"704",140.759995,141.669998,140.210007,141.360001,1505000,134.499252
"705",141.990005,142.220001,141.410004,141.910004,1716300,135.022552
"706",132.570007,133.75,129.820007,130.149994,3551600,123.83329
"707",130.070007,133.029999,129.690002,132.160004,1933900,125.745743
"708",132.339996,132.729996,131.039993,131.429993,1281500,125.05117
"709",131.050003,131.440002,129.5,130.429993,1342300,124.099693
"710",130.75,131.199997,129.229996,129.300003,1525500,123.024574
"711",129.050003,129.880005,128.289993,128.929993,2190700,122.672501
"712",129.100006,130.259995,128.740005,129.779999,1353300,123.48127
"713",129.410004,131.119995,128.949997,131.059998,1864100,124.699142
"714",131.520004,131.559998,129.770004,130.720001,1005000,124.375633
"715",131.139999,131.600006,129.839996,130.199997,1106900,123.880859
"716",130.190002,131.990005,130.149994,131.270004,1590600,124.898949
"717",131.279999,132.589996,131.080002,132.350006,1559600,125.926521
"718",132.699997,133.820007,132.619995,133.009995,1333700,126.554482
"719",132.729996,133.949997,132.5,133.289993,1301700,126.820915
"720",133,133.940002,132.800003,133.539993,1319100,127.058792
"721",133.690002,133.729996,132.440002,133.350006,1050600,126.877991
"722",132.699997,134.389999,132.509995,134.130005,1074500,127.620125
"723",133.839996,134.479996,133.279999,133.949997,1018100,127.448875
"724",133.889999,134.690002,133.350006,133.570007,1450000,127.087318
"725",133.649994,134.729996,133.649994,134.289993,1286900,127.772362
"726",134.649994,135.679993,134.360001,135.460007,1810300,128.885605
"727",134.779999,135.699997,134.440002,135.429993,1301100,128.857056
"728",135.949997,135.990005,133.789993,134.690002,1230500,128.152969
"729",134.710007,135.5,134.389999,135.130005,1222700,128.571594
"730",135.570007,135.940002,134.869995,135.029999,1161300,128.476456
"731",134.830002,136.899994,134.699997,136.679993,1827500,130.046356
"732",137.080002,137.320007,136.130005,136.839996,1057500,130.198608
"733",136.830002,137.210007,136.470001,136.720001,523300,130.084427
"734",136.990005,137.259995,135.259995,135.259995,1577300,128.695267
"735",134.779999,135.100006,133.699997,134.619995,1865200,128.086349
"736",133.449997,135.490005,133.330002,135.169998,1303000,128.60965
"737",135.410004,135.410004,134.029999,134.309998,1435000,127.791405
"738",135.190002,136.149994,134.789993,135.720001,1583700,129.13298
"739",135.309998,135.630005,134.820007,135.449997,987100,129.65947
"740",135.449997,135.789993,135.149994,135.539993,828600,129.745621
"741",135.259995,135.639999,134.279999,134.630005,1260100,128.874527
"742",134.619995,136.220001,134.309998,135.610001,1068900,129.812622
"743",135.130005,136.210007,135.119995,135.660004,985600,129.860504
"744",136.070007,136.75,135.679993,136.179993,1312700,130.358246
"745",136.279999,137.259995,136.199997,136.990005,1083400,131.133621
"746",137.169998,137.169998,134.940002,135.669998,1582400,129.870041
"747",135.399994,136.490005,135.100006,136.470001,1741500,130.635849
"748",137.149994,137.610001,136.039993,136.429993,2676500,130.597565
"749",136.800003,136.800003,135.580002,136.229996,1003000,130.406113
"750",136.449997,136.449997,135.550003,135.830002,486200,130.023193
"751",135.960007,136.309998,135.809998,136.289993,927700,130.463531
"752",136.479996,136.899994,135.970001,136.800003,614400,130.951752
"753",136.979996,136.979996,135.649994,136.490005,799200,130.654999
"754",136.309998,136.990005,136.130005,136.949997,765100,131.095306
"755",137.520004,137.740005,136.139999,137.509995,1117300,131.631378
"756",136.550003,137.369995,136.350006,137.020004,927300,131.162323
"757",136.149994,137.210007,135.639999,137.169998,952800,131.305923
"758",135.889999,136.630005,135.100006,135.160004,1204600,129.381851
"759",135.940002,137.699997,135.490005,136.610001,1942800,130.769852
"760",136.699997,137.910004,136.699997,137.619995,1228600,131.736679
"761",135.800003,136.470001,135.320007,135.509995,1343200,129.716888
"762",135.509995,136.300003,135.350006,136.259995,1042500,130.434799
"763",136,137.559998,136,136.649994,1485300,130.808151
"764",136.5,137.979996,136.309998,137.570007,905200,131.688843
"765",138,138.979996,137.820007,138.850006,1249100,132.914124
"766",139,141.050003,138.839996,140.729996,1534800,134.71373
"767",140.770004,141.550003,140.380005,140.910004,1604700,134.886047
"768",141.289993,141.869995,140.490005,141.339996,1656800,135.297653
"769",136.289993,138,133.479996,134.190002,3636600,128.453323
"770",133.729996,134.880005,133.610001,134.779999,1755100,129.018097
"771",134.350006,135.75,133.559998,133.729996,1519500,128.012985
"772",134.490005,135.100006,134.339996,134.389999,1297700,128.64476
"773",134.5,134.539993,132.949997,133.270004,1270900,127.572662
"774",132.600006,134.279999,132.110001,134.199997,1409700,128.462875
"775",133.660004,134.509995,131.429993,131.619995,1844900,125.993179
"776",132.509995,134.289993,132.279999,133.610001,1494900,127.898125
"777",134.410004,135.25,132.479996,132.580002,1541400,126.91214
"778",133.860001,136.839996,133.860001,136.779999,1404500,130.932587
"779",137.279999,138,136.479996,136.5,937600,130.664566
"780",136.399994,136.880005,135.229996,136.009995,900200,130.195511
"781",136.009995,136.270004,135.139999,136.220001,807700,130.396545
"782",136.339996,137.509995,135.649994,137.380005,1042000,131.506973
"783",137.570007,137.690002,135.690002,135.710007,824800,129.90834
"784",135.910004,137.160004,135.229996,136.880005,927200,131.02832
"785",136.619995,138.160004,136.229996,137.759995,981400,131.870712
"786",137.479996,137.690002,135.759995,135.880005,1206100,130.07106
"787",136,136.169998,134.190002,134.509995,1272200,128.759644
"788",133.979996,134.449997,132.600006,133.979996,1629100,128.252319
"789",134.259995,135.330002,133.240005,135.160004,1469700,129.381851
"790",133.520004,135.550003,133.320007,134.119995,1828700,128.386322
"791",134.110001,134.199997,130.729996,130.789993,1949000,125.198669
"792",131.279999,132.160004,128.559998,128.559998,1715500,123.064003
"793",127.349998,129.059998,124.040001,124.080002,2689600,118.775513
"794",121.720001,122.739998,117.379997,119.809998,3753300,114.688065
"795",119.809998,127.690002,119.330002,127.68,3349900,122.221634
"796",127.580002,128.600006,124.370003,125.309998,2694500,119.952942
"797",126.260002,131.550003,125.32,131.529999,2423100,125.907036
"798",127.650002,129.330002,126.809998,128.020004,2445500,122.547096
"799",124.209999,125.790001,122.459999,124.839996,2550400,119.503029
"800",116.120003,118.480003,113.300003,116.199997,3658300,111.967857
"801",118.580002,119.779999,113.800003,119.57,2615200,115.215111
"802",115.690002,116.370003,111.190002,112.599998,3032200,108.49897
"803",105.610001,110.660004,101.220001,102.18,3485600,98.458473
"804",107.510002,107.550003,99.190002,107.449997,3602300,103.536537
"805",97.849998,98.480003,84.860001,85.099998,4731800,82.000549
"806",87.110001,96.699997,80.400002,96.410004,5424900,92.898636
"807",90.25,93.5,76.989998,81.690002,3939100,78.71476
"808",81.160004,86.449997,77.519997,86.07,3177500,82.935211
"809",86.150002,94.18,84.959999,89.510002,5949500,86.249939
"810",87.599998,92.5,87.110001,88.360001,4915700,85.141815
"811",91.32,94.360001,86.760002,93.739998,4293300,90.325874
"812",93.370003,94.959999,87.660004,92.18,4151400,88.822693
"813",93.089996,98.93,90.099998,98.669998,4610600,95.076317
"814",94.870003,103.010002,94.809998,99.949997,3085400,96.3097
"815",99.849998,102.989998,96.199997,102.589996,2733700,98.853531
"816",100.739998,101.720001,99.010002,99.349998,2919500,95.731552
"817",94.760002,98.07,94.400002,95.199997,3182600,91.732704
"818",94.550003,98.93,93.900002,97.190002,1852300,93.650215
"819",96.089996,97.32,92.940002,93.889999,1784100,90.470413
"820",98,99.489998,96.779999,98.980003,3042500,95.375031
"821",102.470001,104.199997,100.669998,100.779999,1944000,97.109467
"822",101.599998,105.480003,100.120003,104.940002,1482100,101.117966
"823",106.339996,111.699997,105.75,109.739998,1693400,105.743126
"824",109.610001,109.879997,105.830002,106.419998,1241500,102.544052
"825",107.230003,109.510002,106.339996,108.019997,2122800,104.085777
"826",103.019997,105.230003,101.970001,102.169998,1994700,98.448837
"827",101.959999,102.220001,98.970001,99.809998,1721100,96.174789
"828",103.300003,105.339996,102.150002,105.07,2038500,101.243217
"829",103.290001,103.82,100.099998,101.779999,2204500,98.073059
"830",98.489998,106.550003,96.550003,101.779999,3049200,98.073059
"831",103.510002,104.410004,100.440002,101.790001,2274100,98.082687
"832",101.75,102.970001,100.25,100.449997,1832100,96.791481
"833",100.889999,101.080002,98.639999,100.82,2130000,97.14801
"834",101.699997,103.660004,101.43,102.889999,1405200,99.142616
"835",104.970001,105.650002,102.889999,104.290001,1907100,100.491631
"836",105.889999,106.889999,103.910004,106,1420200,102.139351
"837",104.269997,104.589996,100.910004,101.209999,1908800,97.523804
"838",99.480003,99.82,95.639999,96.050003,2580200,92.551735
"839",95.220001,97.059998,93.449997,96.910004,1657700,93.380424
"840",97.620003,99.629997,96.760002,96.849998,1798700,93.322594
"841",97.620003,97.82,93.230003,93.290001,1309000,89.892273
"842",94.199997,97.900002,94.199997,95.800003,1333100,92.310844
"843",97.5,97.620003,95.510002,97.339996,1125200,93.794754
"844",96.629997,96.709999,94.459999,95.510002,1016200,92.031418
"845",95.709999,96.730003,93.889999,93.959999,1913100,90.537872
"846",92.870003,93.099998,89.529999,89.860001,1964900,86.587196
"847",88.199997,90.959999,85.099998,90.220001,2651300,86.934082
"848",89.230003,90.419998,87.730003,90.309998,3352700,87.02079
"849",93.989998,96.099998,93.5,95.300003,1706100,91.829056
"850",94.790001,95.07,92.93,93.269997,1598500,89.872986
"851",94.580002,96.150002,93.769997,95.540001,1835600,92.060318
"852",95,100.800003,94.93,99.169998,2993500,95.558113
"853",99.290001,100.220001,98.199997,100.099998,1705400,96.454231
"854",103.720001,104.57,102.730003,103.360001,2840500,99.595505
"855",106.980003,107.360001,105.029999,106.82,1738200,102.929474
"856",108.489998,108.760002,106.580002,107.589996,2028300,103.671432
"857",106.330002,108.730003,105.68,106.980003,2973600,103.083664
"858",106.790001,109.300003,105.419998,109.150002,1726700,105.174622
"859",110.07,111.459999,108.550003,111,1795800,106.957245
"860",113.029999,115,112.519997,114.470001,1774200,110.300858
"861",113.980003,118.010002,112.949997,118,1695300,113.702293
"862",121.269997,125.279999,120.18,124.360001,3129600,119.830658
"863",125,128.130005,124.620003,128,3168200,123.338089
"864",124.290001,126.989998,123.919998,125.419998,2875400,121.65995
"865",123.75,124.660004,120.970001,120.980003,3377200,117.353065
"866",116.410004,117.389999,110.370003,110.550003,3541000,107.235748
"867",114.720001,115.550003,110.559998,113.330002,1885100,109.932396
"868",109.5,115.870003,108.160004,114.849998,1942100,111.406822
"869",119.449997,119.449997,114.169998,116.150002,1545000,112.667862
"870",116.809998,116.809998,114.540001,114.82,1328300,111.377731
"871",113.870003,116.599998,113.5,116.050003,1111100,112.570854
"872",117.75,117.75,115.25,116.559998,4756900,113.065559
"873",115.260002,116.769997,114.279999,116.230003,1967800,112.745461
"874",117.870003,118.459999,115.989998,116.190002,1723900,112.706665
"875",114.589996,114.690002,111.400002,112.860001,3024400,109.476494
"876",112.550003,114.830002,111.529999,114.620003,1212800,111.183731
"877",113.260002,114.419998,110.550003,111,2515200,107.672249
"878",112.389999,113.419998,110.889999,112.900002,1161200,109.515289
"879",112.470001,114.489998,112.099998,114.050003,1464500,110.630821
"880",113.959999,114.790001,112.199997,112.5,930500,109.127289
"881",115.040001,116,112.18,112.459999,1040300,109.088486
"882",115.260002,116.379997,113.330002,114.57,1329600,111.135231
"883",113.589996,113.82,111.980003,112.480003,1222600,109.107887
"884",111.919998,113.779999,111.5,113.18,1591200,109.786896
"885",113.379997,113.379997,109.089996,110.040001,1506400,106.741035
"886",110.239998,114.239998,110.209999,113.839996,1073600,110.427101
"887",114.610001,116.419998,112.860001,114.239998,1239700,110.815117
