"","MKC.Open","MKC.High","MKC.Low","MKC.Close","MKC.Volume","MKC.Adjusted"
"1",46.880001,46.900002,46.52,46.794998,1026800,43.309292
"2",46.93,46.98,46.630001,46.66,1335800,43.184349
"3",46.619999,46.665001,45.715,45.744999,2789800,42.337502
"4",45.775002,45.935001,45.52,45.700001,2560200,42.295856
"5",45.705002,45.814999,44.98,45.07,1672200,41.712776
"6",44.919998,45.084999,44.875,44.895,1867600,41.550823
"7",44.904999,45.285,44.825001,45.115002,1001000,41.754429
"8",45.005001,45.384998,44.919998,45.349998,1415800,41.971924
"9",45.27,45.845001,45.27,45.685001,2049200,42.281971
"10",45.669998,46.34,45.505001,46.34,1474200,42.888176
"11",46.41,46.555,46.325001,46.529999,930600,43.06403
"12",46.470001,46.555,46.375,46.505001,1559800,43.04089
"13",46.720001,46.900002,46.419998,46.654999,1173000,43.179718
"14",46.650002,46.654999,46.400002,46.584999,921800,43.114925
"15",46.610001,47.244999,46.605,47.025002,2446200,43.522156
"16",46.915001,48.110001,46.834999,47.895,2777800,44.327351
"17",47.880001,48.07,47.674999,47.799999,1909800,44.239426
"18",48.025002,48.060001,47.605,47.939999,1794000,44.369003
"19",47.919998,47.974998,47.419998,47.740002,1646000,44.183899
"20",47.77,47.900002,47.485001,47.775002,2460600,44.216286
"21",47.634998,47.825001,47.125,47.275002,1805600,43.75354
"22",47.389999,47.794998,47.305,47.540001,1533000,43.998787
"23",47.860001,48.23,47.639999,47.93,1168600,44.359741
"24",47.889999,47.889999,47.244999,47.255001,1494200,43.735023
"25",47.305,47.91,47.305,47.779999,1478200,44.220913
"26",47.724998,48.395,47.724998,48.25,1884800,44.65591
"27",48.25,48.775002,48.07,48.525002,1383000,44.910423
"28",48.485001,48.93,48.205002,48.625,1277200,45.002972
"29",48.625,48.759998,48.380001,48.639999,1440000,45.016861
"30",48.535,48.639999,48.125,48.424999,1121400,44.817871
"31",48.334999,48.535,47.540001,48.52,1831000,44.905792
"32",48.365002,48.75,47.939999,48.220001,1777400,44.628143
"33",47.935001,48.895,47.834999,48.794998,2576200,45.160313
"34",48.915001,49.365002,48.77,49.259998,2110400,45.590675
"35",49.064999,49.185001,48.869999,49.005001,1339000,45.354675
"36",49.084999,49.705002,48.939999,49.455002,2630400,45.771152
"37",49.450001,49.73,49.224998,49.665001,1542400,45.965508
"38",49.615002,49.830002,48.68,48.75,1769800,45.11866
"39",48.794998,49.415001,48.794998,49.209999,1618200,45.544395
"40",49.169998,49.669998,48.759998,49.529999,1380200,45.840565
"41",49.48,49.84,49.325001,49.68,1130400,45.979382
"42",49.66,49.73,49.419998,49.715,1033800,46.01178
"43",49.509998,49.73,49.349998,49.619999,1030400,45.923859
"44",49.619999,49.84,49.470001,49.5,1094000,45.812798
"45",49.355,49.654999,49.275002,49.474998,1191200,45.789658
"46",49.59,50.060001,49.540001,49.994999,1316200,46.270924
"47",50.240002,50.400002,49.955002,50.16,1186200,46.423634
"48",50.025002,50.195,49.939999,50.189999,1240400,46.451397
"49",50.080002,50.389999,50.07,50.330002,988200,46.580971
"50",50.400002,51.040001,50.305,50.935001,1484000,47.140907
"51",50.955002,51.040001,50.615002,50.740002,1135200,46.960423
"52",50.845001,51.134998,50.650002,51,1728200,47.201061
"53",50.990002,51.110001,50.814999,51.009998,1132400,47.210308
"54",50.919998,51.209999,50.755001,50.834999,1418600,47.048359
"55",50.814999,51.02,50.389999,50.68,1185000,46.9049
"56",50.634998,50.945,50.535,50.610001,1008600,46.840115
"57",50.715,50.845001,50.455002,50.505001,1054200,46.742935
"58",50.294998,50.759998,50.244999,50.68,1742200,46.9049
"59",50,50.459999,49.119999,49.215,3053400,45.549023
"60",49.005001,49.34,48.830002,49.025002,2914600,45.37318
"61",48.875,48.990002,48.549999,48.764999,1728200,45.132538
"62",48.685001,48.955002,48.625,48.775002,1729400,45.1418
"63",49.099998,49.459999,48.805,49.075001,1966000,45.419445
"64",49.134998,49.235001,48.669998,49.209999,1719800,45.544395
"65",49.605,50.439999,49.529999,50.32,2793200,46.571716
"66",50.259998,50.259998,49.855,50.040001,1771000,46.529869
"67",50.139999,50.139999,49.779999,49.794998,1775600,46.302063
"68",49.830002,50.055,49.650002,49.884998,1226400,46.385738
"69",49.720001,49.970001,49.490002,49.834999,1764000,46.339249
"70",49.849998,50.285,49.665001,49.919998,2548200,46.418289
"71",49.869999,50.084999,49.555,49.595001,931400,46.116093
"72",49.709999,50.064999,49.525002,50.055,1380600,46.543816
"73",50.080002,50.674999,50.080002,50.345001,1244000,46.813477
"74",50.334999,50.485001,50.064999,50.259998,978800,46.734436
"75",50.255001,50.395,50.134998,50.220001,1058800,46.697254
"76",50.18,50.290001,50.130001,50.200001,944400,46.67865
"77",50.384998,50.560001,50.189999,50.540001,1590000,46.994793
"78",50.544998,50.599998,50.095001,50.34,1136200,46.808819
"79",50.365002,50.450001,49.855,49.860001,1207200,46.362499
"80",49.959999,50.23,49.805,50.009998,661600,46.501968
"81",50,50.02,49.759998,49.950001,1321000,46.446182
"82",50.014999,50.115002,49.595001,49.595001,611600,46.116093
"83",49.619999,49.82,49.450001,49.68,1029000,46.195118
"84",49.724998,49.880001,49.529999,49.685001,820400,46.199764
"85",49.779999,51.014999,49.779999,50.165001,1467000,46.646103
"86",50.25,50.525002,49.91,50.080002,987800,46.567062
"87",50.060001,50.384998,49.895,50.209999,854000,46.687943
"88",50.195,50.27,49.790001,49.860001,742000,46.362499
"89",49.855,49.994999,49.764999,49.985001,804400,46.478733
"90",49.794998,50.044998,49.700001,50.02,825800,46.511272
"91",49.955002,50.025002,49.654999,49.700001,766000,46.213711
"92",49.689999,50.205002,49.66,50.154999,1291000,46.636803
"93",50.209999,50.240002,49.724998,49.744999,824400,46.255566
"94",49.744999,50.445,49.605,50.174999,1187600,46.655388
"95",50.205002,50.235001,49.810001,50.055,1056400,46.543816
"96",50.055,50.544998,49.834999,50.494999,1024600,46.95295
"97",50.5,51.195,50.314999,51.134998,747800,47.548054
"98",51.185001,51.595001,51,51.264999,854200,47.668938
"99",51.369999,51.77,51.220001,51.755001,695800,48.124565
"100",51.799999,52.240002,51.66,52.09,761400,48.436069
"101",52.134998,52.41,52,52.240002,669200,48.575546
"102",52.169998,52.169998,51.645,51.860001,612200,48.222206
"103",51.939999,52.27,51.895,52.075001,938600,48.422112
"104",52.264999,52.735001,52.029999,52.735001,1019400,49.035828
"105",52.785,52.924999,52.27,52.709999,925200,49.012585
"106",52.639999,52.779999,52.34,52.700001,656200,49.003281
"107",52.700001,52.869999,52.505001,52.639999,669400,48.947483
"108",52.779999,53.115002,52.59,52.959999,883600,49.245045
"109",52.959999,52.990002,52.07,52.255001,876000,48.589485
"110",52.105,52.360001,52.005001,52.200001,773600,48.538357
"111",52.150002,52.450001,51.865002,52.27,761000,48.603451
"112",52.25,52.66,51.814999,52.490002,632600,48.808006
"113",52.615002,53.25,52.445,52.705002,867800,49.007931
"114",52.645,52.904999,52.384998,52.764999,924600,49.063728
"115",52.404999,52.445,50.415001,50.915001,2611600,47.343491
"116",51.105,51.25,50.384998,51.080002,1184800,47.496918
"117",51.080002,51.130001,50.485001,50.549999,1153400,47.004089
"118",50.764999,50.904999,49.959999,50.009998,1242200,46.501968
"119",50.009998,50.099998,49.650002,49.855,1279800,46.357849
"120",49.994999,50.330002,49.875,50.115002,1215400,46.599606
"121",50.330002,50.544998,50.139999,50.205002,997800,46.683296
"122",49.724998,50.134998,49.259998,49.264999,1281000,45.809238
"123",49.544998,49.889999,49.075001,49.474998,2153200,46.004505
"124",49.035,49.220001,47.549999,47.68,3629800,44.335423
"125",48.130001,49.115002,47.950001,48.755001,2569800,45.335003
"126",48.935001,49,48.555,48.650002,1051600,45.237377
"127",48.715,49.130001,48.375,48.375,2001800,44.981651
"128",47.970001,48.125,47.764999,47.869999,1416000,44.729385
"129",48.014999,48.375,47.849998,47.875,1244000,44.734051
"130",48.060001,48.060001,47.474998,47.485001,1011600,44.369633
"131",47.450001,48.189999,47.27,48.125,2514000,44.967651
"132",48.450001,48.825001,48.349998,48.599998,2647600,45.411484
"133",48.689999,48.689999,48.205002,48.470001,2043200,45.29002
"134",48.615002,48.935001,48.59,48.834999,1474600,45.631069
"135",48.805,48.805,48.52,48.639999,1266800,45.448864
"136",48.685001,48.790001,48.505001,48.57,1831000,45.383461
"137",45.25,46.404999,45.125,46.035,9789200,43.014771
"138",46.150002,46.669998,46.105,46.240002,3731800,43.206318
"139",46.209999,46.84,46.209999,46.834999,3504600,43.762283
"140",46.830002,47.224998,46.665001,46.974998,2155800,43.893093
"141",47.095001,47.424999,46.915001,47.404999,2093600,44.294891
"142",47.404999,47.764999,47.18,47.349998,2232400,44.243492
"143",47.455002,47.625,47.064999,47.625,1495400,44.500446
"144",48.279999,48.299999,47.255001,47.759998,2025800,44.626587
"145",47.775002,47.950001,47.525002,47.650002,2090600,44.523815
"146",47.650002,47.924999,47.275002,47.625,1239600,44.500446
"147",47.584999,47.974998,47.16,47.814999,1915000,44.677986
"148",47.825001,48.09,47.52,47.59,1135600,44.467747
"149",47.674999,47.674999,47.084999,47.255001,941600,44.154728
"150",47.275002,47.630001,47.259998,47.525002,858000,44.407013
"151",46.974998,47.435001,46.465,46.505001,3259200,43.453934
"152",46.775002,48.720001,46.775002,47.880001,11451800,44.738724
"153",47.685001,48.07,47.389999,47.599998,2850600,44.477093
"154",47.77,48.865002,47.615002,48.514999,3925200,45.332062
"155",48.715,49.860001,48.669998,49.014999,2302200,45.799252
"156",49.07,49.119999,48.205002,48.375,2574200,45.201237
"157",48.375,49.224998,48.34,48.985001,2051600,45.771233
"158",48.810001,49.134998,48.279999,48.314999,1764000,45.145187
"159",48.259998,48.395,47.845001,48.044998,1377000,44.892902
"160",48.189999,48.25,47.849998,48.115002,1913600,44.958313
"161",48.200001,48.744999,48.060001,48.650002,1598800,45.458206
"162",48.549999,48.700001,48.375,48.529999,874400,45.346073
"163",48.48,48.634998,47.384998,47.389999,2054400,44.280869
"164",47.549999,47.625,47.220001,47.455002,1624000,44.341602
"165",47.610001,47.610001,47.25,47.325001,1463600,44.220135
"166",47.32,47.775002,47.25,47.68,1368600,44.551849
"167",47.595001,47.939999,47.459999,47.790001,1145800,44.654629
"168",47.555,47.805,47.395,47.564999,1611200,44.444393
"169",47.810001,48.134998,47.599998,48.07,1560400,44.916256
"170",48,48.435001,47.790001,48.134998,1474000,44.976994
"171",48.290001,48.779999,48.044998,48.77,1612000,45.570332
"172",48.855,49.095001,47.93,48.314999,2199800,45.145187
"173",48.169998,48.834999,48.025002,48.799999,2059800,45.598362
"174",48.935001,49.310001,48.82,49.02,1928800,45.803928
"175",48.970001,49.375,48.57,49.334999,2303800,46.098263
"176",49.294998,49.625,49.110001,49.18,1265600,45.953438
"177",49.110001,49.375,48.845001,49.235001,1815400,46.004829
"178",49.23,49.685001,49.195,49.470001,4597600,46.224407
"179",49.740002,49.77,49.264999,49.465,1741200,46.219727
"180",49.494999,49.5,49,49.325001,1600000,46.088921
"181",49.075001,49.209999,48.66,48.860001,1807000,45.654434
"182",48.845001,49.084999,48.34,48.424999,1397600,45.247963
"183",48.555,48.77,48.009998,48.029999,1382200,44.87888
"184",48.049999,48.389999,47.799999,48.389999,2214000,45.215252
"185",48.470001,48.825001,48.279999,48.639999,2123200,45.448864
"186",48.68,48.68,47.735001,48.224998,2743400,45.061089
"187",49.540001,51.330002,49.535,50.825001,5198000,47.490501
"188",51.130001,51.785,51.025002,51.32,6363200,47.953037
"189",51.32,51.380001,49.73,49.884998,3230400,46.612175
"190",49.869999,49.884998,48.884998,49.040001,3540000,45.82262
"191",49.259998,50.07,48.955002,49.884998,4527800,46.612175
"192",49.865002,50.075001,49.110001,49.16,3427400,45.934742
"193",48.895,49.125,48.75,49.09,3119200,46.089664
"194",49.174999,49.305,48.404999,48.415001,2456200,45.455914
"195",48.605,48.875,48.439999,48.724998,1839400,45.746971
"196",48.77,49.244999,48.77,49.145,1388400,46.1413
"197",49.215,49.619999,49.145,49.509998,1283200,46.483982
"198",49.564999,49.59,49.189999,49.255001,1444600,46.244576
"199",49.275002,49.695,49.25,49.564999,1041200,46.535622
"200",49.52,49.695,49.18,49.584999,1339000,46.554409
"201",49.645,49.764999,49.389999,49.57,1310200,46.540321
"202",49.505001,49.799999,49.200001,49.685001,1819400,46.648289
"203",49.860001,49.884998,49.395,49.630001,1897400,46.596653
"204",49.575001,49.639999,49.264999,49.610001,1668600,46.577877
"205",49.584999,49.735001,49.330002,49.580002,1494400,46.549713
"206",49.380001,49.48,49.009998,49.435001,1492600,46.413567
"207",49.720001,49.720001,49.325001,49.52,1252000,46.493382
"208",49.455002,49.715,49.23,49.68,1338400,46.6436
"209",49.75,49.785,48.98,48.990002,1826400,45.99577
"210",49.334999,50.084999,49.169998,49.764999,1969800,46.723408
"211",49.970001,50.169998,49.560001,49.924999,2596200,46.873623
"212",49.865002,49.945,48.84,49.025002,1767600,46.028633
"213",49.005001,49.174999,48.369999,48.450001,2217400,45.488777
"214",48.450001,48.5,46.965,46.994999,2700800,44.122696
"215",46.915001,47.695,46.849998,47.59,2982600,44.681335
"216",47.66,48.285,47.66,48.215,1714600,45.268135
"217",48.220001,48.419998,47.689999,47.755001,1663800,44.836266
"218",47.740002,48.540001,47.715,48.459999,1679200,45.498161
"219",48.490002,48.889999,48.445,48.48,1564200,45.516945
"220",48.404999,49.305,48.275002,49.290001,2473000,46.277435
"221",49.169998,49.23,48.200001,48.244999,1598200,45.296303
"222",48.575001,49.98,48.494999,49.775002,2719800,46.732796
"223",49.529999,50.285,49.529999,49.665001,4644800,46.629517
"224",49.685001,50.639999,49.685001,50.040001,2035800,46.981594
"225",50.035,50.785,49.904999,50.029999,1739600,46.97221
"226",49.945,50.07,49.349998,49.505001,1357800,46.479301
"227",49.66,49.875,49.529999,49.564999,428600,46.535622
"228",49.720001,50.130001,49.560001,50.060001,1446200,47.000381
"229",50.130001,50.485001,49.959999,50.404999,1890600,47.324287
"230",50.529999,51.685001,50.240002,51.060001,2312800,47.939259
"231",51.279999,51.970001,50.860001,51.09,3103800,47.967426
"232",51.115002,51.494999,50.400002,51.424999,1849400,48.28194
"233",51.645,52.369999,51.450001,52.240002,1948000,49.047131
"234",52.334999,52.380001,51.345001,51.48,2025000,48.333588
"235",51.474998,51.799999,51.389999,51.5,1392800,48.352367
"236",51.564999,51.580002,50.974998,51.07,2133000,47.94865
"237",51.014999,51.174999,50.445,50.580002,2075400,47.48859
"238",50.455002,50.584999,49.705002,50.259998,2414600,47.188148
"239",50.5,50.825001,50.125,50.535,1951400,47.446354
"240",50.735001,50.735001,50.174999,50.48,1367800,47.394711
"241",50.509998,50.509998,50.115002,50.119999,1174400,47.056705
"242",50.294998,50.904999,50.25,50.715,2674200,47.615341
"243",50.875,51.424999,50.805,50.845001,1555000,47.737396
"244",51.025002,51.43,50.785,50.785,1346600,47.681057
"245",50.985001,50.985001,50.125,50.700001,1511000,47.601261
"246",50.814999,50.884998,50.494999,50.575001,1251800,47.483902
"247",50.825001,51.169998,50.490002,50.959999,955800,47.845367
"248",50.990002,51.349998,50.950001,51.005001,695000,47.887619
"249",51.205002,51.389999,50.904999,51.064999,871600,47.943939
"250",50.945,51.16,50.869999,51.119999,1761400,48.241211
"251",51.235001,51.529999,50.919998,50.955002,1454600,48.085499
"252",51.005001,51.16,50.264999,50.615002,1736800,47.764652
"253",50.540001,50.775002,50.185001,50.735001,1643200,47.877888
"254",50.665001,51.419998,50.470001,51.055,1523000,48.179874
"255",51.255001,51.650002,50.869999,51.555,1822200,48.651714
"256",51.41,51.794998,51.34,51.610001,1465600,48.703621
"257",51.650002,51.91,51.540001,51.560001,1139000,48.656429
"258",51.215,51.400002,50.619999,50.790001,1097200,47.92979
"259",50.759998,50.924999,50.41,50.5,1529400,47.656128
"260",50.639999,50.990002,50.310001,50.505001,1145400,47.660847
"261",50.525002,50.990002,50.470001,50.645,1868800,47.792961
"262",50.880001,51.549999,50.715,51.325001,1384800,48.434666
"263",51.395,51.630001,51.049999,51.455002,1981000,48.557335
"264",50.945,50.950001,49.285,49.595001,5783000,46.802097
"265",49.669998,50,49.209999,49.564999,2562000,46.773777
"266",49.455002,49.700001,49.169998,49.445,2847000,46.660538
"267",49.665001,50.494999,49.494999,50.044998,3562200,47.226749
"268",51.849998,53.095001,51.5,52.544998,5561200,49.585953
"269",52.375,53.779999,52.130001,53.724998,3120800,50.699512
"270",53.68,54.485001,53.275002,53.889999,2908200,50.855217
"271",53.904999,54.310001,53.715,53.985001,2478600,50.94487
"272",54.064999,54.834999,53.880001,54.384998,3799400,51.322346
"273",54.355,54.535,53.705002,53.759998,2453200,50.732533
"274",53.494999,53.494999,51.755001,51.779999,2493000,48.864048
"275",51.695,52.125,50.764999,50.764999,3203200,47.906212
"276",50.259998,51.474998,49.744999,51.23,3207600,48.345013
"277",51.02,52.185001,51.014999,51.330002,2069200,48.439388
"278",51.465,52.244999,50.665001,50.68,2191200,47.825989
"279",51.075001,51.275002,49.935001,50.919998,2126000,48.052471
"280",51.095001,51.564999,51.009998,51.150002,1394200,48.26952
"281",50.955002,51.610001,50.634998,51.355,1189000,48.462975
"282",51.099998,51.945,50.740002,51.880001,1252000,48.958405
"283",52,52.450001,51.095001,52.404999,1184600,49.453842
"284",52.195,52.935001,51.880001,52.75,1176000,49.779411
"285",52.744999,52.830002,52.029999,52.299999,1800600,49.354755
"286",52.25,52.93,52,52.029999,1641800,49.09996
"287",52.16,52.924999,52.025002,52.529999,1896800,49.571808
"288",52.544998,53.314999,52.080002,53.110001,1777200,50.119137
"289",53.105,53.865002,52.865002,53.709999,2212000,50.685356
"290",53.865002,54.224998,53.294998,53.294998,2137600,50.293732
"291",53.560001,54.07,53.290001,53.389999,2484000,50.383373
"292",53.16,54.110001,53.09,53.369999,2567200,50.364498
"293",53.145,54.215,53.105,54.145,1297600,51.095863
"294",53.98,55.075001,53.98,54.869999,2473600,51.780025
"295",54.834999,55.134998,54.334999,55.029999,1840600,51.931019
"296",54.599998,54.959999,54.400002,54.595001,1595800,51.520523
"297",54.59,54.814999,54.349998,54.810001,1205200,51.723408
"298",55,55.285,54.689999,55.27,2540400,52.157509
"299",55.355,55.73,55.150002,55.345001,1111000,52.228291
"300",55.645,55.645,55.255001,55.369999,1311400,52.251869
"301",55.509998,55.689999,55.134998,55.279999,1553800,52.166939
"302",55.310001,55.470001,54.299999,54.485001,1295200,51.416714
"303",54.404999,54.775002,53.849998,53.904999,2559000,50.869377
"304",53.82,54.450001,53.645,53.935001,1400800,50.897682
"305",54.035,54.285,53.625,53.875,1355600,50.841064
"306",53.5,53.84,52.459999,53.52,2303800,50.506058
"307",53.424999,54.110001,53.264999,53.279999,2141400,50.279564
"308",53.415001,54.060001,52.825001,52.860001,2213000,49.883224
"309",53.264999,53.630001,52.814999,53.485001,3519400,50.473022
"310",55.02,55.535,53.095001,53.674999,4693400,50.652325
"311",54.794998,54.794998,52.759998,52.974998,5050800,49.991745
"312",53.075001,53.639999,53.035,53.195,2432600,50.19936
"313",53.215,53.275002,51.615002,51.915001,2637200,48.991436
"314",52.055,52.294998,51.645,52.014999,3245000,49.085815
"315",51.685001,52.939999,51.685001,52.52,2347200,49.562366
"316",52.790001,52.880001,52.134998,52.650002,1617400,49.685043
"317",52.299999,53.095001,51.845001,52.099998,1857600,49.410015
"318",52.25,53.150002,52.044998,52.709999,1886200,49.988529
"319",52.849998,53.044998,52.509998,52.860001,1967600,50.130779
"320",52.720001,53.415001,52.720001,53.294998,1651200,50.543327
"321",53.365002,53.485001,52.494999,52.540001,1828600,49.827309
"322",52.724998,53.064999,52.314999,52.900002,1414600,50.168716
"323",53.220001,53.865002,52.735001,53.630001,1218400,50.861031
"324",53.825001,54.465,53.57,54.224998,1738400,51.425304
"325",54.205002,54.439999,53.880001,54.064999,1024200,51.273563
"326",53.825001,53.919998,53.02,53.224998,1616400,50.476936
"327",53.275002,53.5,51.509998,51.619999,3138200,48.954803
"328",51.650002,51.935001,51.369999,51.884998,1443600,49.206116
"329",52.075001,52.235001,51.435001,51.830002,1441600,49.153957
"330",51.82,52.75,51.715,52.595001,2089600,49.879463
"331",53.075001,53.474998,52.345001,53.424999,2004000,50.666607
"332",53.509998,53.615002,53.185001,53.345001,1509200,50.590736
"333",53.48,53.689999,52.665001,52.705002,2786000,49.98378
"334",52.404999,52.52,51.904999,52.349998,1612000,49.647106
"335",52.240002,52.32,50.689999,50.810001,2550200,48.186626
"336",50.869999,51.119999,50.41,50.514999,2178200,47.906853
"337",50.459999,51.855,50.455002,51.599998,1369600,48.935833
"338",51.605,52.290001,51.605,52.025002,1070000,49.338898
"339",51.904999,52.305,51.904999,52.195,1608600,49.500114
"340",52.345001,53.005001,52.189999,52.68,1081200,49.960083
"341",53.139999,53.799999,52.860001,53.700001,1624800,50.927414
"342",53.700001,54.035,53.349998,53.509998,1630000,50.747223
"343",53.564999,53.650002,53.224998,53.465,1133400,50.704548
"344",53.125,53.345001,52.650002,52.985001,1514600,50.249325
"345",52.945,53.314999,52.700001,53.310001,1234800,50.557552
"346",53.215,53.314999,52.32,52.575001,2069000,49.860497
"347",52,52.325001,50.389999,51.474998,3669600,48.817287
"348",51.665001,51.805,51.049999,51.459999,1694600,48.803062
"349",51.595001,52.119999,51.064999,51.16,1784600,48.518555
"350",51.174999,51.66,51.134998,51.494999,1572200,48.836258
"351",51.564999,51.610001,50.985001,51.595001,1193200,48.931099
"352",51.57,52.490002,51.48,51.720001,1337600,49.049648
"353",51.43,51.810001,51.255001,51.474998,1360800,48.817287
"354",51.59,52.18,51.150002,52.009998,1635400,49.324665
"355",52.044998,52.044998,50.119999,50.5,2797800,47.892628
"356",50.634998,50.634998,50.084999,50.255001,2263000,47.660275
"357",50.439999,51.055,50.275002,50.615002,1544400,48.001698
"358",50.68,50.68,50.009998,50.419998,1764800,47.816761
"359",50.485001,50.639999,50.02,50.599998,2147000,47.987465
"360",50.34,51.310001,49.764999,50.525002,1990800,47.91634
"361",50.669998,51.785,50.599998,51.740002,2171200,49.068611
"362",51.935001,52.919998,51.935001,52.584999,2592000,49.86998
"363",52.575001,52.75,51.915001,52.59,1384800,49.874718
"364",52.665001,52.889999,52.169998,52.360001,1437600,49.656597
"365",52.439999,52.994999,52.110001,52.93,1659000,50.197163
"366",52.970001,53.32,52.764999,53.200001,2676600,50.453228
"367",53.040001,53.290001,52.439999,52.775002,1459400,50.050171
"368",52.654999,53.134998,52.485001,52.875,1823600,50.145
"369",52.875,53.110001,52.595001,52.904999,1700800,50.173454
"370",52.950001,53.075001,52.415001,52.535,1427000,49.822559
"371",52.264999,53.240002,52.264999,53.044998,3755400,50.306225
"372",53.025002,53.535,52.669998,53.43,1973800,50.671356
"373",53.450001,53.93,52.799999,53.27,2120800,50.519615
"374",53.32,54.139999,52.830002,52.965,2415000,50.230362
"375",54.625,58.91,54.099998,57.415001,8311600,54.450603
"376",57.544998,58.564999,56.945,58.044998,4227200,55.048073
"377",58.084999,58.790001,57.404999,57.84,3173800,54.853661
"378",58.07,58.305,57.485001,57.654999,1892000,54.678207
"379",58,59.084999,57.794998,59.060001,3281600,56.010666
"380",59.139999,59.93,58.720001,59.689999,2583400,56.85844
"381",59.935001,60.115002,59.59,59.84,2304400,57.001328
"382",59.759998,60,58.720001,58.959999,2063600,56.163078
"383",58.93,59.310001,58.540001,59.154999,1667800,56.348816
"384",59.564999,59.799999,58.790001,59.02,1224800,56.220234
"385",58.810001,59.634998,58.794998,59.57,1086400,56.744141
"386",59.575001,59.665001,59.060001,59.235001,1434200,56.42503
"387",59.064999,59.744999,59.064999,59.709999,1242800,56.877506
"388",59.650002,59.650002,58.605,58.759998,1251200,55.972565
"389",58.634998,59.450001,58.584999,59.060001,1332200,56.258339
"390",59.209999,59.209999,58.599998,58.915001,1222800,56.120209
"391",58.924999,59.025002,58.220001,58.599998,1104400,55.820152
"392",58.619999,58.814999,57.974998,58.584999,1716200,55.805866
"393",58.490002,58.919998,58.174999,58.84,1589000,56.048767
"394",59.224998,59.785,58.845001,59.389999,1550400,56.572674
"395",59.535,59.57,58.82,58.869999,1160600,56.077347
"396",58.595001,58.615002,58,58.34,1865400,55.572487
"397",58.560001,58.955002,58.18,58.77,1947600,55.982086
"398",58.845001,59.200001,58.325001,58.73,1364800,55.943989
"399",58.740002,59.970001,58.73,59.814999,1430800,56.977512
"400",60.02,61.290001,59.945,60.759998,1691800,57.877689
"401",60.959999,61.150002,60.705002,60.93,978200,58.039623
"402",60.900002,60.93,60.23,60.485001,2723400,57.615746
"403",60.490002,60.889999,60.134998,60.669998,1210200,57.791958
"404",60.654999,60.865002,60.130001,60.41,1110000,57.544292
"405",60.150002,60.720001,59.82,60.5,928200,57.63002
"406",60.59,60.764999,60.18,60.540001,8e+05,57.668118
"407",60.529999,61.105,60.439999,61.035,1156800,58.139652
"408",61.044998,62.084999,61.029999,62.064999,1563600,59.120781
"409",62.25,62.924999,62.25,62.695,2529200,59.720905
"410",62.645,63.27,62.509998,63.200001,1259400,60.201939
"411",63.279999,63.435001,62.98,63.264999,1606600,60.263863
"412",63.244999,63.419998,61.5,61.93,1491400,58.992184
"413",61.75,61.915001,61.165001,61.785,929200,58.854069
"414",61.575001,61.98,61.490002,61.970001,893000,59.030296
"415",61.950001,62.255001,61.619999,62.130001,625400,59.182701
"416",62.355,62.455002,61.455002,61.869999,894800,58.935036
"417",61.68,61.924999,61.275002,61.564999,814800,58.644505
"418",61.860001,62.169998,61.540001,62.115002,910800,59.168415
"419",61.855,62.224998,61.630001,61.830002,832000,58.896935
"420",62.029999,62.5,61.860001,62.439999,1093000,59.477993
"421",62.264999,63.41,62.264999,63.119999,1198600,60.125736
"422",63.110001,63.93,62.965,63.865002,1179000,60.8354
"423",63.75,64.879997,63.395,64.779999,2016200,61.706993
"424",64.574997,65.43,64.25,65.300003,1981800,62.202324
"425",65.415001,65.904999,65.309998,65.754997,1162400,62.635731
"426",65.730003,65.940002,65,65.099998,1852800,62.011818
"427",65.245003,65.695,64.860001,65.584999,1618400,62.473797
"428",65.760002,65.760002,64.970001,65.639999,1572200,62.526203
"429",65.635002,66.175003,65.404999,66.144997,1081200,63.007225
"430",66.105003,66.415001,65.705002,66.334999,1183200,63.188221
"431",66.144997,66.144997,64.745003,65.620003,1138200,62.507145
"432",65.550003,65.855003,64.809998,64.945,1215000,61.864159
"433",65,65.114998,64.379997,65.050003,1458000,61.96418
"434",65.074997,65.464996,64.894997,65.110001,2203200,62.021339
"435",65,65.410004,64.684998,64.809998,1120200,61.735565
"436",64.894997,65.334999,64.584999,64.635002,1516800,61.568871
"437",64.660004,65.32,64.550003,64.945,2526800,61.864159
"438",62.25,64.785004,61,64.144997,3519000,61.102112
"439",64.254997,65.989998,64.095001,65.875,2262400,62.750046
"440",66,66.559998,65.400002,66.309998,1656800,63.164398
"441",66.364998,67.860001,66.095001,66.699997,3472600,63.535912
"442",66.919998,67.415001,66.404999,67.010002,2540600,63.831211
"443",66.68,67.889999,66.404999,67.855003,2310400,64.636124
"444",67.489998,68.120003,67.489998,67.875,1647200,64.903862
"445",67.815002,68.205002,67.589996,68.035004,1690800,65.056854
"446",68.209999,68.565002,67.639999,67.910004,1367800,64.937332
"447",68.07,68.665001,67.065002,67.150002,2075400,64.210594
"448",67.330002,67.445,65.695,65.834999,2164800,62.953167
"449",66.175003,66.635002,65.459999,66.410004,2492000,63.503002
"450",66.400002,67.650002,66.275002,67.135002,1212000,64.196251
"451",67.43,68.714996,67.195,68.519997,1497600,65.52063
"452",68.464996,68.904999,67.589996,68.845001,1916000,65.831398
"453",69.019997,69.410004,68.309998,68.735001,1237800,65.726227
"454",69.254997,70.540001,69.214996,70.324997,2645600,67.24662
