"","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"458",165.130005,166.800003,161.089996,162,1840000,157.791382
"459",160.059998,160.059998,150.75,156.729996,2663500,152.658279
"460",161.110001,161.940002,151.899994,153.429993,1768700,149.444016
"461",153.809998,166.570007,153.539993,166.210007,2607600,161.892029
"462",169.949997,177,168.389999,171.279999,1921300,166.830307
"463",171.710007,175.5,170.380005,175.289993,1034900,170.736099
"464",176.020004,178.139999,174.740005,177.429993,1374500,172.82048
"465",176.740005,178.589996,172.649994,174.830002,1112800,170.288055
"466",175.729996,190,171.759995,189.550003,2335300,184.625626
"467",190.410004,197.389999,188.820007,189.759995,2031300,184.830185
"468",188.259995,190.289993,184.860001,188.380005,948700,183.486038
"469",186.949997,188.259995,181.759995,184.289993,1188500,179.502289
"470",183.470001,184.419998,179.910004,181.479996,780000,176.765305
"471",182.229996,187.589996,182.229996,184.080002,753200,179.297745
"472",186.289993,189.259995,185.050003,187.449997,1101500,182.5802
"473",185.410004,189.660004,184.800003,188.720001,843100,183.8172
"474",187.589996,190.330002,184.360001,188.970001,775500,184.060684
"475",188.279999,189.710007,183.990005,185.729996,853200,180.904892
"476",182.949997,188.149994,182.949997,185.199997,920400,180.388672
"477",187.350006,190.479996,186.220001,186.429993,529500,181.58667
"478",185.289993,188.600006,183.75,186.699997,309900,181.849701
"479",188.960007,192.880005,188.270004,191.740005,1139100,186.758743
"480",190.399994,192.600006,189.649994,192.399994,585600,187.401581
"481",192.580002,199.119995,190.100006,198.259995,1164400,193.10936
"482",197.020004,198.809998,195.770004,196.809998,687200,191.697052
"483",195.509995,196.229996,189.779999,190.690002,892100,186.19014
"484",194.880005,195.630005,192.490005,194.389999,959500,189.802826
"485",192.919998,194.289993,184.710007,185.050003,962600,180.683243
"486",182.360001,187.320007,181.639999,186.130005,1430300,181.737747
"487",185.759995,190.589996,181.25,181.479996,1419000,177.197464
"488",181.619995,184.25,177.119995,179.979996,859600,175.732864
"489",182.210007,183.570007,176.509995,177.660004,585300,173.467636
"490",180.399994,181.5,177.520004,179.070007,616800,174.84433
"491",180.509995,181.529999,172.899994,175.5,687800,171.358566
"492",173.559998,175.919998,171.979996,174.759995,1046000,170.636063
"493",174.490005,180.279999,172.660004,175.619995,791300,171.475739
"494",176.580002,179.899994,175.050003,176.979996,723900,172.803665
"495",176.460007,178.139999,169.630005,171.660004,993900,167.609177
"496",170.429993,171.300003,164.559998,167.949997,1299500,163.98674
"497",167.029999,170.309998,163.699997,165.289993,1130000,161.389511
"498",163.830002,168.169998,161.75,163.789993,299700,159.924896
"499",164.610001,169.889999,160.600006,169.850006,1043400,165.841949
"500",167.669998,170.460007,165.059998,170.429993,681300,166.408203
"501",171,172.089996,167.279999,168.169998,733000,164.201553
"502",168.789993,172.449997,168.580002,171.869995,603900,167.81427
"503",169.550003,173.320007,167.619995,170.940002,647800,166.906204
"504",171.509995,174.529999,167.830002,170.509995,717400,166.486328
"505",172.240005,177.110001,171.880005,176.389999,820200,172.227585
"506",176.149994,181.100006,174.410004,179.169998,689600,174.941956
"507",180.720001,181.309998,176.350006,178.479996,663800,174.26828
"508",178.660004,180.679993,177.539993,179.320007,541000,175.088455
"509",178.139999,180.850006,177.619995,179.529999,486000,175.293503
"510",177.820007,179.899994,176.5,177.990005,560200,173.789841
"511",177,181.910004,176.899994,179.210007,638500,174.981033
"512",178.070007,179.789993,173.600006,176.399994,517900,172.237335
"513",175.350006,176.320007,174.039993,174.690002,679400,170.567688
"514",174.240005,178.570007,173.199997,177.229996,579000,173.04776
"515",178.509995,183.440002,178.380005,180.470001,627300,176.211288
"516",179.669998,181.649994,176.330002,180.240005,731600,175.98674
"517",179.330002,179.490005,171.839996,174.869995,814300,170.743454
"518",175.070007,179.570007,174.440002,176.039993,555000,171.885818
"519",176.759995,178.820007,174.699997,175.699997,696400,171.553848
"520",174.380005,179.839996,174.380005,179.619995,791000,175.381348
"521",179.160004,181.869995,179.160004,180.279999,838500,176.025787
"522",181.110001,182.490005,177.889999,178.529999,688400,174.317093
"523",177.630005,180.279999,175.759995,176.679993,1316800,172.510742
"524",177.460007,185.050003,177.160004,183.809998,941200,179.472473
"525",184.080002,186.679993,183.690002,185.960007,666100,181.571777
"526",186.800003,188.059998,185.410004,187.910004,732100,183.475723
"527",186.179993,189.300003,181.880005,182.100006,722800,177.802841
"528",182.020004,184.399994,180.190002,182.259995,1076100,177.959061
"529",181.899994,184.479996,180.740005,184.339996,409400,179.98996
"530",184.830002,187.080002,183.860001,185.990005,1244300,181.601044
"531",185.740005,189.830002,183.009995,184.559998,1976300,180.204758
"532",185.820007,186.139999,179.839996,180.419998,1335800,176.162491
"533",183.059998,188.110001,180.809998,187.490005,1709600,183.065674
"534",190.020004,193.179993,187.800003,190.059998,1578700,185.574982
"535",190.050003,192.660004,188.919998,189.009995,857900,184.549774
"536",189.570007,193.779999,189.25,192.270004,681300,187.732834
"537",191.710007,193.179993,190.050003,190.380005,397300,185.887451
"538",191.440002,191.919998,189.179993,190,422100,185.516418
"539",191.279999,192.179993,188.339996,188.610001,590000,184.159225
"540",187.669998,192.5,187.5,191.100006,487000,186.590485
"541",190.669998,192.940002,189.110001,189.869995,766100,185.389465
"542",189.309998,189.75,186.949997,187.800003,695500,183.368347
"543",188.5,194.149994,188.440002,192.460007,693300,188.399887
"544",192.5,195.429993,191.229996,195.080002,511700,190.96463
"545",194.740005,196.779999,193.639999,194.009995,574500,189.917191
"546",195.470001,197.259995,194.610001,195.619995,503600,191.493225
"547",194.419998,197.899994,194.410004,196.960007,885100,192.804993
"548",196.059998,197.850006,194.789993,196.429993,549500,192.286133
"549",196.649994,200.270004,196.149994,198.630005,505300,194.439758
"550",198.770004,199.279999,195.199997,196.009995,672200,191.875015
"551",196.509995,196.839996,190.580002,190.679993,837700,186.65744
"552",190.580002,192.350006,190.020004,191.699997,579900,187.655914
"553",191.679993,193.830002,191.449997,193.5,649900,189.417938
"554",194,195.210007,191.809998,194.960007,401400,190.847153
"555",196.630005,199.539993,195.350006,197.770004,620500,193.597885
"556",197.220001,198.020004,192.940002,195.759995,590300,191.63028
"557",196.160004,200.020004,195.229996,198.690002,472700,194.498489
"558",198.419998,199.309998,191.990005,192.110001,849200,188.057266
"559",191.619995,196.940002,191.619995,196.429993,387400,192.286133
"560",197.899994,198.309998,193.080002,196.740005,580700,192.589615
"561",196,199.009995,194.75,196.440002,528700,192.295975
"562",196.710007,198.899994,196.089996,197.910004,404200,193.73494
"563",200.029999,203.809998,199.770004,201.179993,1004400,196.935898
"564",203.899994,205.059998,202.229996,204,813000,199.696457
"565",204.649994,207.710007,203.789993,205.429993,1019800,201.096283
"566",205.580002,206.690002,201.570007,202.660004,557100,198.38472
"567",202.759995,206.690002,202.070007,203.820007,452900,199.520233
"568",204.649994,206.800003,204.179993,205.820007,446100,201.478058
"569",204.880005,206.830002,204.880005,205.820007,320100,201.478058
"570",205.690002,206.380005,203.559998,204.979996,357400,200.655777
"571",204.619995,205.119995,202.770004,204.839996,289300,200.518738
"572",205.669998,207.899994,204.649994,207.210007,528000,202.838745
"573",210.990005,214.380005,208.429993,212.160004,736300,207.684311
"574",211.899994,213.050003,209.610001,211.649994,450600,207.185059
"575",209.600006,212.130005,208.380005,212.009995,566400,207.53746
"576",212.600006,212.600006,207.740005,209.610001,469500,205.18811
"577",210.429993,213.169998,210.070007,211.570007,465400,207.10675
"578",210.539993,212.470001,208.919998,212.149994,279200,207.674515
"579",212.160004,213.740005,210.740005,212.119995,351100,207.645157
"580",212.660004,215.949997,212.449997,214.039993,496900,209.524643
"581",213.220001,214.429993,210.479996,212.350006,374700,207.870285
"582",212.759995,214.899994,212.029999,214.279999,799000,209.759598
"583",213.949997,215.600006,213.350006,214.220001,922700,209.700867
"584",226.309998,227.179993,219.679993,221.899994,1415800,217.218811
"585",223.5,227.309998,218.509995,219.160004,935200,214.536652
"586",220.550003,224.339996,219.759995,222.940002,726500,218.236893
"587",223.369995,225.009995,220.300003,221.440002,419500,216.768555
"588",218.259995,222.580002,216.729996,220.809998,659600,216.15184
"589",218.389999,220.559998,217.740005,220.240005,488300,215.593857
"590",219.770004,220.779999,215.850006,216.139999,463100,211.580353
"591",214.369995,217.5,212.850006,216.940002,506900,212.36348
"592",216.25,218.669998,213.479996,215.869995,606000,211.316025
"593",212.399994,214.470001,210.649994,212.490005,699300,208.00737
"594",213.520004,216.869995,212.539993,215.679993,652000,211.130051
"595",213.830002,217.679993,212.759995,217.309998,624300,212.725677
"596",217.740005,220.639999,217.410004,219.610001,767500,214.977127
"597",217.910004,220.220001,216.960007,217.529999,395100,212.94104
"598",216.520004,219.559998,215.449997,217.710007,493400,213.117249
"599",218.419998,222.699997,218.419998,220.320007,412700,215.67218
"600",219.529999,220.169998,215.199997,215.410004,452800,210.865768
"601",213.509995,214.050003,210.160004,212.729996,451000,208.24231
"602",213.160004,214.309998,210.289993,212.119995,426300,207.645157
"603",213.25,214.559998,208.539993,208.559998,602100,204.160263
"604",209.020004,210.610001,207.029999,210.380005,434400,205.941833
"605",210.440002,213.470001,210.440002,212.559998,549200,208.075867
"606",208.639999,211.369995,205.020004,210.5,647800,206.525696
"607",210.470001,216.539993,210.470001,216.25,715900,212.16713
"608",217.539993,223.75,217.380005,223.660004,722800,219.437241
"609",223.520004,225.949997,222.229996,225.850006,642000,221.585907
"610",227.220001,229.940002,226,229.389999,688900,225.059036
"611",230,231.699997,228.759995,230.630005,574200,226.275635
"612",231.779999,232.440002,227.910004,229.520004,510800,225.1866
"613",230.639999,231.330002,216.119995,220.940002,980200,216.7686
"614",221.520004,221.520004,217.660004,219.520004,729100,215.375397
"615",220.350006,225.800003,219.039993,222.570007,452400,218.367828
"616",222.429993,224.399994,220.470001,223.979996,306000,219.751205
"617",224,226.300003,223.929993,224.429993,429900,220.192673
"618",226.809998,227.660004,221.270004,221.350006,471900,217.170853
"619",222.289993,222.720001,214.190002,222.220001,513700,218.024429
"620",224.059998,226.690002,220.960007,224.009995,470900,219.780624
"621",224.759995,227.300003,223.380005,224.929993,636300,220.683228
"622",224.699997,225.789993,222.850006,224.940002,355200,220.693069
"623",224.949997,225.710007,223.809998,224.649994,331800,220.408539
"624",224.639999,225.639999,222.720001,224.160004,511900,219.927795
"625",225.679993,227.619995,223.910004,226.720001,409700,222.439468
"626",226.570007,230.830002,226,230.110001,924800,225.765457
"627",231.899994,232.809998,225.399994,228.089996,503700,223.7836
"628",228.789993,229.080002,225.320007,226.710007,467800,222.429642
"629",226.479996,231.270004,226.259995,231.020004,290000,226.658279
"630",229.919998,231.050003,228.210007,230.839996,195600,226.481674
"631",229.679993,229.869995,227.179993,229,436200,224.676407
"632",229.059998,229.740005,227.25,228.940002,345800,224.617538
"633",230.070007,230.639999,224.979996,226.009995,388900,221.742859
"634",225.089996,226.020004,223.059998,225,363100,220.751938
"635",225.470001,227.600006,224.089996,226.5,386500,222.223618
"636",227.339996,227.339996,222.729996,224.990005,675300,220.742157
"637",225,231.25,224.979996,230.130005,426200,225.785095
"638",230.130005,231.380005,226.449997,228.419998,362800,224.107376
"639",227.820007,228.800003,222.860001,225.529999,587400,221.271912
"640",226.080002,228.580002,224.210007,224.320007,461700,220.084793
"641",223.479996,225.839996,220.610001,221.059998,492500,216.886307
"642",222.899994,225.009995,221.539993,223.529999,548600,219.309692
"643",222.720001,227.320007,222.229996,226.75,1912000,222.468918
"644",227.169998,227.869995,221.470001,221.880005,522400,217.690872
"645",221.529999,226.080002,221.270004,223.820007,608400,219.594208
"646",223.690002,225.070007,222.570007,223.990005,760300,219.760986
"647",233.220001,246.479996,231,246.339996,1347900,241.689026
"648",247.649994,252.080002,245.830002,247.75,1417600,243.072403
"649",248.110001,248.949997,241.380005,244.490005,686300,239.873962
"650",242.800003,249.919998,240.910004,246.050003,723500,241.40451
"651",243.419998,248.679993,242.600006,245.979996,754000,241.335815
"652",245.869995,247.339996,242.339996,247.169998,789500,242.503357
"653",245.889999,246.860001,242.779999,245.080002,725800,240.45285
"654",246.889999,251.270004,246.589996,250.979996,575200,246.241394
"655",250.740005,252.910004,247.910004,249.410004,317800,244.70108
"656",248.679993,250.740005,247.089996,248.5,358800,243.808243
"657",248.559998,252.880005,247.139999,251.429993,421900,246.682922
"658",248.809998,251.460007,247.330002,248.839996,485800,244.14183
"659",249.479996,251.75,247.729996,250.080002,422900,245.358444
"660",251.649994,255.669998,247.729996,254.839996,406200,250.028564
"661",256,257.570007,254,255.380005,456000,250.558365
"662",255.419998,256.309998,252.229996,252.710007,819600,247.938766
"663",255,256.480011,251.449997,253.25,715900,248.468567
"664",253.009995,255.860001,251.610001,255.110001,302200,250.293442
"665",254.589996,258.369995,251.320007,252.330002,544100,247.565933
"666",253,253.610001,248.660004,250.759995,366200,246.025574
"667",252.850006,254.240005,249.910004,250.210007,439900,245.485962
"668",250.630005,254.449997,248.580002,252.169998,506700,247.408951
"669",254.080002,256.390015,252.509995,253.259995,605600,248.478378
"670",254.410004,254.529999,251.820007,253.770004,444300,249.52066
"671",252.869995,261.51001,249.789993,261.040009,887600,256.668884
"672",263.040009,264.390015,260.480011,260.700012,554600,256.334656
"673",262.470001,263.059998,254.610001,255.720001,617900,251.437988
"674",255.139999,259.480011,254.889999,258.029999,263400,253.709305
"675",257.420013,257.549988,252.460007,253.100006,533000,248.861862
"676",252.130005,257.23999,247.279999,256.820007,489300,252.519592
"677",256.589996,258.459991,254.279999,258.459991,423300,254.132126
"678",259.559998,264.660004,259.209991,261.269989,480400,256.89502
"679",262.089996,264.350006,260.640015,264.040009,327400,259.618713
"680",263.140015,263.320007,260.230011,263.190002,368400,258.782928
"681",263.170013,269.26001,261.609985,267.269989,512600,262.794556
"682",266.470001,268.339996,263.709991,268.23999,541000,263.748352
"683",268.73999,271.5,266.899994,268.690002,401100,264.190826
"684",269.320007,269.690002,263.640015,266.410004,800100,261.948975
"685",266.320007,269.980011,265.910004,266.850006,341300,262.381622
"686",267.25,270.369995,267.25,268.179993,353900,263.689362
"687",267.429993,270.859985,266.01001,270.609985,403100,266.078644
"688",270.420013,274.779999,268.980011,273.589996,404800,269.008728
"689",274.100006,274.690002,268.369995,270.720001,345300,266.186768
"690",271.26001,275.98999,271.26001,274.100006,399000,269.510193
"691",274.410004,275.910004,267.790009,268.040009,622500,263.551697
"692",266.170013,266.320007,259.089996,261.019989,890200,256.6492
"693",260.51001,261.529999,256.519989,259.790009,612600,255.43985
"694",261.089996,264,259.320007,261.929993,636100,257.543976
"695",261.600006,264.100006,259.23999,262.109985,732700,257.720978
"696",260.429993,267.25,258.959991,262.950012,608200,258.546936
"697",265.309998,267.690002,264.040009,266.100006,448800,261.644196
"698",266.119995,269.869995,265.040009,267.869995,376700,263.384552
"699",269.230011,270.309998,264.929993,265.429993,491200,260.985382
"700",265.5,267.230011,265.160004,265.720001,399200,261.270538
"701",268.980011,270.109985,264.809998,265.829987,475900,261.378632
"702",266.320007,267.809998,265.059998,266.649994,452400,262.184906
"703",268,270.829987,266.980011,267.019989,316100,262.548767
"704",265.950012,266.579987,263.179993,265.779999,480600,261.329559
"705",267.089996,271.309998,266.890015,268.609985,424800,264.112122
"706",268.200012,272.390015,267.269989,267.709991,425100,263.227203
"707",268.609985,269.839996,262.170013,264.059998,559800,259.638336
"708",265.559998,266.220001,264.230011,264.899994,572100,260.464294
"709",264.450012,272.089996,263.51001,268.329987,605400,263.836823
"710",269.619995,271,267.690002,269.049988,698400,264.544739
"711",274.01001,275.440002,263.579987,268.160004,1088200,263.669708
"712",266.809998,268.649994,259.5,266.850006,743500,262.381622
"713",267.899994,269.950012,260.600006,261.910004,735600,257.524292
"714",263.630005,267.350006,261.380005,263.350006,1010200,258.940247
"715",264.579987,266.589996,259.660004,260.859985,1344900,256.491882
"716",261,263.630005,251.470001,253.300003,1541300,249.058517
"717",250.759995,257.179993,247.25,256.600006,720700,252.303253
"718",256.709991,258.089996,254.229996,257.549988,614300,253.237335
"719",258.329987,258.980011,255.440002,256.899994,605900,252.598221
"720",255.559998,257.26001,254.619995,256.019989,503900,251.732925
"721",256.350006,258.320007,254.660004,255.240005,458500,250.966034
"722",254.720001,257.940002,252.550003,257.390015,594400,253.080048
"723",257.589996,262.380005,256.75,261.440002,464600,257.062195
"724",262.570007,263.700012,260.049988,260.429993,420200,256.069092
"725",259.850006,263.420013,259.850006,260.700012,459700,256.334656
"726",261.429993,262.01001,257.459991,261.660004,428100,257.278503
"727",260.970001,266.23999,260.970001,263.079987,496500,258.674683
"728",263.100006,264.25,259.73999,260.480011,525500,256.118347
"729",259.809998,262.399994,258.790009,259.329987,423700,254.987503
"730",259.709991,262.429993,258.640015,261.75,740600,257.367035
"731",262.890015,269.149994,261.619995,269.059998,1025700,264.554626
"732",268.970001,273.929993,268.209991,271.890015,724200,267.337219
"733",270.829987,271.149994,266.089996,268.399994,242600,264.440613
"734",268.070007,268.709991,264.109985,268.01001,433100,264.056335
"735",266.519989,271.519989,265.959991,270.649994,609400,266.65741
"736",270.369995,273.899994,269.470001,269.529999,608000,265.553894
"737",268.959991,274.109985,268.959991,272.690002,592500,268.667358
"738",272.299988,274.480011,271.679993,273.320007,469600,269.288055
"739",272.899994,273.5,269.350006,270.839996,452800,266.844574
"740",270.829987,271,267.320007,268.839996,439400,264.874115
"741",269.579987,272.959991,268.579987,272.230011,382900,268.214081
"742",272.73999,275.220001,272.190002,275.029999,401000,270.972778
"743",274.959991,278.670013,273.940002,276.299988,449400,272.224091
"744",276.829987,279.380005,274.059998,274.589996,419000,270.539276
"745",277.25,278,274.100006,274.220001,558200,270.174683
"746",274.519989,275.950012,273.630005,274.540009,589500,270.490021
"747",274.200012,276.290009,271.029999,272.959991,532700,268.933319
"748",273.040009,275.73999,272.880005,273.23999,954100,269.209167
"749",273.48999,273.48999,269.619995,271.100006,625200,267.100769
"750",272.130005,276.269989,271.23999,274.540009,314000,270.490021
"751",274.980011,278.890015,274.369995,278.690002,254100,274.578766
"752",278.890015,279.709991,277.5,278.709991,233000,274.59848
"753",278.540009,281.170013,277.329987,277.950012,297800,273.849701
"754",277.309998,280.329987,277.309998,279.640015,230500,275.514771
"755",281.720001,281.820007,275.540009,276.609985,553500,272.52948
"756",274.649994,279.450012,274.649994,275.790009,442400,271.721558
"757",276.880005,278.089996,275.73999,276.640015,571500,272.559082
"758",275.859985,279.549988,274.76001,276.019989,533700,271.948151
"759",276.279999,279.160004,273.929993,276.959991,506500,272.874268
"760",277.769989,279.76001,276.76001,277.609985,481600,273.514709
"761",277.350006,277.350006,272.299988,276.869995,335600,272.785614
"762",276.160004,276.480011,271.799988,272.149994,647900,268.135254
"763",269.380005,270,260.100006,260.75,1076900,256.903442
"764",260.730011,262.779999,258.769989,262.190002,703100,258.322266
"765",262.459991,264.049988,261.290009,263.01001,728900,259.130127
"766",263.170013,266.950012,262.700012,266.73999,541700,262.805023
"767",265.73999,269.029999,265.350006,267.76001,590800,263.810028
"768",268.040009,268.480011,264.910004,265.230011,400900,261.317352
"769",263.880005,267.959991,262.420013,267.869995,385700,263.918427
"770",267.480011,267.609985,262.269989,263.890015,305800,259.997101
"771",261.5,265.070007,259.299988,259.540009,545100,255.711288
"772",260.75,266.019989,258.690002,265.549988,434500,261.632629
"773",265.929993,268.200012,260.549988,260.649994,504900,256.804871
"774",259.230011,266.880005,259.230011,266.700012,737800,262.765686
"775",265.470001,265.690002,259.940002,263.799988,387900,259.908447
"776",265.720001,274.609985,264.5,272.369995,607100,268.35199
"777",274.410004,274.5,266.420013,272.429993,482600,268.411163
"778",274.549988,278.390015,273.290009,277.200012,559600,273.110779
"779",276.609985,277.790009,271.589996,274.179993,534000,270.135345
"780",273.720001,275.709991,271.970001,274.100006,310900,270.056488
"781",273.880005,276.850006,272.690002,276.790009,744000,272.706818
"782",272.25,272.350006,261.559998,262.76001,901400,258.883759
"783",261.640015,261.980011,255.300003,260,636500,256.16452
"784",260,265.049988,259.529999,262.679993,616100,258.804932
"785",262.670013,263.799988,261.480011,263.480011,545000,259.59317
"786",262,263.540009,256.26001,257.200012,700400,253.405823
"787",256.869995,260.829987,255.699997,258.670013,753600,254.854126
"788",259.119995,261.100006,255.429993,258.079987,506300,254.272827
"789",257.220001,257.23999,250.839996,251.419998,725200,247.71106
"790",245.110001,250.490005,240.979996,249.479996,853400,245.799683
"791",248.639999,249.550003,238.880005,239.130005,802200,235.602386
"792",240.380005,242.300003,232.729996,234.690002,1021100,231.227875
"793",231.899994,238.429993,229.960007,230.979996,819000,227.572586
"794",225.759995,229.470001,223.309998,227.529999,1117700,224.708557
"795",228.050003,237.149994,227.669998,236.899994,891300,233.962372
"796",243.300003,245.690002,237.009995,238.940002,879900,235.977081
"797",242.059998,253.160004,239.369995,252.75,816100,249.615799
"798",246.350006,249.279999,238.029999,243.619995,720600,240.599045
"799",236.759995,240.300003,232.970001,238.75,629400,235.789429
"800",216,226.529999,211.350006,213.220001,1032600,210.576019
"801",218,219.990005,206.869995,217.369995,880400,214.674561
"802",212.339996,213.669998,204.410004,206.509995,801300,203.949219
"803",190,201.380005,185.710007,185.720001,875100,183.417038
"804",193.539993,198.410004,185.130005,198.25,850000,195.791641
"805",181.309998,189.270004,170.979996,171.389999,1073200,169.264709
"806",174.839996,177.330002,161.850006,172.660004,1072600,170.518967
"807",165.779999,169.809998,135.080002,149.820007,1507300,147.962189
"808",149.910004,171.559998,141.229996,168.240005,971400,166.153793
"809",170,172.809998,150,153.619995,1372300,151.715042
"810",154,154,141.119995,144.119995,1052600,142.33287
"811",151.399994,164.039993,149.330002,160.419998,992500,158.43074
"812",159.470001,191.25,157.809998,182.070007,1620500,179.812286
"813",184.940002,194.919998,184.029999,194.919998,1004600,192.502914
"814",188.649994,191.699997,178.880005,181.220001,911200,178.972839
"815",183.100006,183.100006,175.5,179.520004,885800,177.293884
"816",176.800003,196.070007,175.050003,189.229996,2338700,186.883484
"817",182.190002,195.490005,181.009995,186.119995,1463100,183.812042
"818",186.5,189.330002,176.009995,180.350006,1267500,178.113602
"819",179.300003,179.5,162.029999,169.509995,1325000,167.40802
"820",175.470001,179.190002,172.679993,176.960007,1348300,174.765656
"821",183.729996,195.759995,181.360001,185.419998,945700,183.120743
"822",186.160004,198.009995,183.929993,196.770004,778100,194.329971
"823",199.809998,214.5,199.809998,208.190002,1024800,205.608383
"824",206.720001,206.720001,196.75,197.570007,516400,195.120071
"825",201.399994,204.029999,198.380005,203.190002,368300,200.670395
"826",196.669998,197.889999,189.199997,194.149994,690700,191.742493
"827",193.440002,193.720001,184.300003,187.440002,683000,185.115707
"828",193.259995,199.470001,192.149994,198.869995,666100,196.403931
"829",195.059998,195.369995,188.539993,188.639999,621000,186.300797
"830",185.339996,186.880005,178.240005,179.25,834700,177.027267
"831",180,182.029999,177.020004,177.050003,956100,174.854523
"832",176.710007,180.130005,174.639999,177.740005,593900,175.53595
"833",181.75,182.869995,175.559998,177.350006,582000,175.150803
"834",179.179993,187.070007,178.509995,182.009995,721000,179.753006
"835",187.580002,194.210007,186.160004,189.119995,769200,186.774841
"836",194.029999,199.440002,193.979996,197.839996,761300,195.386719
"837",195.25,195.25,187.589996,190.229996,584300,187.871078
"838",187.550003,188.789993,181.919998,186.589996,455200,184.276245
"839",184.309998,192.179993,180.539993,190.649994,740600,188.285858
"840",188.050003,189.679993,175.410004,181.509995,1391300,179.259232
"841",183.539993,184.570007,174.240005,174.490005,1061700,172.326279
"842",176.190002,184.190002,175.880005,179.690002,534500,177.461792
"843",183.720001,184.029999,175.729996,176.589996,558700,174.400223
"844",174.289993,174.289993,168.75,170.529999,774100,168.41539
"845",171.479996,172.339996,168.740005,169.440002,621400,167.338898
"846",168.009995,169.070007,159.779999,160.630005,743400,158.638138
"847",157.889999,170.559998,151.940002,169.009995,758000,166.914215
"848",167.960007,173.520004,166.529999,168.070007,498900,165.985886
"849",174.25,182.789993,174.25,180.869995,667900,178.627167
"850",180.649994,181.039993,174.520004,174.850006,480100,172.681824
"851",176.399994,181.350006,176.399994,179.100006,468800,176.879105
"852",178.259995,183.429993,176.550003,178.630005,468300,176.414932
"853",182.199997,182.960007,177.320007,179.690002,434900,177.461792
"854",185.899994,189.75,183.839996,188.990005,663200,186.646484
"855",194.339996,203.259995,193.639999,202.369995,1223000,199.860535
"856",206.809998,206.860001,196.889999,197.449997,697300,195.001556
"857",194.919998,195.839996,191.080002,192.089996,702800,190.23793
"858",191.229996,197.449997,191.229996,195.960007,743800,194.070618
"859",197.740005,205.199997,196.020004,204.779999,796600,202.805588
"860",208.429993,212.600006,208.429993,209.919998,676200,207.896011
"861",207.869995,212.259995,207.229996,211.5,498000,209.460785
"862",223.220001,229.020004,221.360001,225.429993,1350000,223.2565
"863",228.139999,230.460007,219.779999,222.149994,549000,220.008102
"864",217.720001,219.460007,208.389999,208.850006,800300,206.836349
"865",207.240005,208.740005,203.5,204.589996,508100,202.617416
"866",196.399994,199.800003,188.240005,188.889999,798800,187.068787
"867",197.050003,199.600006,192.479996,197.050003,599800,195.150101
"868",190.380005,200.389999,188.320007,199.190002,353600,197.26947
"869",218.729996,221.75,208.5,214.130005,1167300,212.065445
"870",216.300003,216.300003,209.330002,210.729996,506500,208.698212
"871",209.089996,215.050003,207.649994,212.009995,463300,209.965866
"872",214.789993,217.800003,209.820007,211.020004,587400,208.985428
"873",208.899994,211,204.5,209.740005,467400,207.717773
"874",212.740005,213.330002,209.330002,211.960007,554000,209.916351
"875",209.520004,210.289993,204.740005,206.490005,629800,204.4991
"876",205.100006,206.869995,202.240005,205.830002,661900,203.845459
"877",205.139999,205.139999,198.809998,202.789993,1007000,200.834747
"878",203.839996,209.860001,203.839996,206.5,433800,204.509003
"879",205.610001,207.800003,202.440002,206.570007,556800,204.578339
"880",208.130005,209.710007,205.110001,208.970001,585300,206.955185
"881",213.740005,217.399994,209.470001,213.490005,803800,211.43161
"882",216.679993,218.679993,213.5,216.339996,691500,214.25415
"883",213.869995,214.889999,211.25,212.570007,466700,210.520462
"884",211.970001,212.729996,206.610001,208.889999,572000,206.875946
"885",208.529999,209.75,202.509995,206.710007,473700,204.71698
"886",207.080002,211.190002,205.929993,210.149994,370000,208.123795
"887",212.059998,216.639999,209.970001,210.410004,551600,208.381302
"888",210.610001,215.080002,208.300003,214.770004,387400,212.699265
"889",218.970001,223.660004,218.660004,222.039993,578700,219.899155
"890",221.100006,223.949997,219.470001,223.089996,366900,220.939056
"891",225.300003,226.369995,222.419998,223.550003,397900,221.394608
"892",222.509995,223.309998,219.309998,221.440002,419300,219.304962
"893",221.919998,227.179993,221.919998,225.690002,427700,223.513992
"894",225.639999,228.089996,223.679993,224.330002,693900,222.167099
"895",223.740005,227.389999,222.279999,223.429993,501500,221.275757
"896",223.990005,225.350006,219.889999,223.649994,541200,221.493652
"897",222.679993,228.369995,221.979996,228,802000,225.801712
"898",225.880005,230,211.270004,212.399994,1379500,210.352127
"899",214.029999,215.789993,209.589996,214.130005,791100,212.065445
"900",212.789993,213.460007,207.679993,209.199997,634600,207.182953
"901",208.429993,209.149994,201.710007,207.179993,514600,205.182419
"902",208.940002,209.320007,204.300003,208.080002,546300,206.073761
"903",208.369995,212.729996,207.330002,212.279999,456900,210.233261
"904",213.820007,219.949997,212.800003,216.850006,594800,214.759201
"905",212.130005,217.360001,212.130005,213.080002,502200,211.025543
"906",213.380005,220.520004,212.740005,220,387200,217.878845
"907",221.809998,224.479996,220.059998,223.410004,380700,221.255966
"908",228.520004,230.429993,224.740005,225.550003,527500,223.37532
"909",226.449997,226.910004,220.080002,221.119995,607600,218.988037
"910",219.440002,222.320007,218.029999,219.630005,411800,217.512421
"911",218.710007,221.550003,217.210007,219.330002,365900,217.215302
