"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"797",295.269989,303.220001,295.269989,302.869995,416700,285.75058
"798",298.649994,302.309998,292.98999,297.079987,591500,280.287842
"799",291.339996,295.640015,284.429993,294.660004,368200,278.004639
"800",278.459991,286.769989,275.200012,279.23999,758700,263.456238
"801",286.570007,294.429993,280.01001,294.160004,855600,277.532867
"802",286.600006,286.649994,274.529999,277.540009,790100,261.852325
"803",261.890015,281.980011,250.240005,262.709991,1176800,247.860565
"804",274.119995,277.019989,258.769989,275.730011,767900,260.144684
"805",250.919998,257.190002,223.130005,223.669998,724700,211.027298
"806",228.119995,238.919998,219.75,236.070007,637500,222.726395
"807",225,232.919998,201.25,206.25,676000,194.591934
"808",205.220001,214.850006,201.169998,209.070007,562700,197.252548
"809",212,214.880005,192.220001,196.330002,819900,185.232666
"810",194.600006,194.600006,175.809998,182.229996,967500,171.929626
"811",189.410004,193.429993,177.770004,188.009995,914500,177.382919
"812",186.179993,212.860001,183.770004,200.770004,813700,189.421692
"813",202.100006,218.75,198,218.699997,654000,206.338211
"814",212.210007,234.800003,209.410004,228.600006,786100,215.678619
"815",228.600006,232.130005,211.889999,225.509995,590200,214.715073
"816",223.800003,224.949997,211.610001,220.240005,785800,209.697327
"817",206.220001,207.029999,190.899994,200.320007,765000,190.730896
"818",190,202.929993,189.339996,194.470001,707900,185.160919
"819",193.029999,201.5,188.529999,190.860001,477600,181.72374
"820",202,214.850006,201.199997,212.610001,555500,202.432587
"821",223.050003,225.830002,213.300003,214.630005,569100,204.355881
"822",215.289993,236.139999,212.940002,234.119995,687200,222.912918
"823",239.759995,254.669998,237.960007,246.960007,801800,235.138275
"824",244.589996,248.479996,236.050003,239.800003,484800,228.320999
"825",246.630005,253.990005,243.940002,252.619995,635000,240.527344
"826",242.699997,249.080002,239.119995,245.399994,624500,233.652954
"827",246.860001,247.630005,240.059998,246.029999,657200,234.252777
"828",251.710007,262.230011,250.759995,260.839996,621400,248.353882
"829",257.380005,257.380005,241.690002,241.899994,435000,230.320496
"830",234.850006,241.350006,234.169998,238.789993,438500,227.35936
"831",242.970001,247.160004,240.869995,244.720001,428600,233.005493
"832",244.139999,244.139999,238.130005,241.25,864300,229.701614
"833",243.009995,245.020004,235.520004,241.610001,634000,230.044388
"834",245.199997,252.740005,242.440002,252.070007,274800,240.003693
"835",259.040009,260.399994,244.050003,247.460007,297400,235.614365
"836",252.399994,254.399994,247.020004,249.220001,275900,237.290115
"837",246.360001,246.360001,239.399994,244.100006,437600,232.415192
"838",238.259995,240.149994,234.020004,236.809998,393400,225.474136
"839",233.580002,243.009995,231.020004,242.289993,456900,230.691833
"840",244.220001,249.339996,243.029999,244.520004,453500,232.815079
"841",246.050003,248.309998,241.279999,241.389999,423600,229.834915
"842",237.770004,251.839996,237.770004,249.059998,507400,237.137756
"843",252.970001,254.839996,245.440002,246.649994,356500,234.843109
"844",244.419998,245.729996,239.419998,242.919998,367700,231.291656
"845",243.330002,243.330002,227.899994,229.899994,752000,218.894913
"846",226.240005,231.75,225.009995,230.779999,621700,219.732788
"847",227.520004,228.600006,219.160004,225.009995,479400,214.238998
"848",223.770004,227.529999,218.529999,226.550003,1005100,215.705276
"849",235.690002,244.229996,235.600006,240.600006,529500,229.082718
"850",240.529999,241.860001,230.830002,230.990005,439200,219.932755
"851",233.419998,236.080002,230.899994,235.860001,327400,224.569626
"852",235.490005,240.669998,233.050003,235.429993,246900,224.160217
"853",235.100006,236.949997,232.830002,236.410004,288500,225.093307
"854",246.550003,249.559998,243.320007,247.210007,344000,235.376297
"855",252.710007,254.229996,244.720001,248.039993,380900,236.16658
"856",250.529999,250.529999,243.429993,248.860001,401300,236.947311
"857",246.559998,247.550003,242,242.770004,562800,231.148849
"858",242.710007,248.990005,241.410004,246.910004,359900,235.090683
"859",249.630005,250.759995,246.270004,246.789993,463400,234.97641
"860",249.940002,254.259995,249.429993,253.059998,379900,240.946274
"861",251.089996,252.270004,243.490005,250.479996,397700,238.489761
"862",259.299988,267.769989,259.029999,262.519989,759500,249.95343
"863",266.630005,276.440002,266.440002,276.200012,698700,262.978638
"864",270.290009,272.019989,266.25,268.040009,432500,255.209213
"865",266.079987,267.01001,258.459991,260.299988,397100,247.839676
"866",250.119995,252.369995,243.740005,246.089996,625600,234.309906
"867",248.979996,252.960007,239.119995,249.679993,735100,237.728073
"868",241.550003,248.380005,240.039993,244.639999,539400,232.929321
"869",253.860001,257.029999,248.949997,251.589996,547400,239.546646
"870",253.179993,256.859985,242.779999,243.100006,433400,231.463058
"871",240.320007,243.5,238.119995,242.929993,511400,231.301178
"872",247.800003,247.800003,233.399994,233.779999,1495900,222.589203
"873",233.429993,236.389999,229.130005,233.580002,430700,222.398758
"874",236.059998,236.059998,230.699997,232.25,430500,221.132431
"875",229.770004,231.300003,224.199997,227.770004,588200,216.866867
"876",227.050003,229.5,224.710007,229.259995,277500,218.285568
"877",228.009995,229.910004,224,224.789993,652400,214.029541
"878",224.440002,226.509995,221.990005,226.429993,355700,217.602585
"879",227.149994,230.679993,226.419998,229.169998,857700,220.235764
"880",230.080002,241.009995,229.5,239.369995,475900,230.038132
"881",242.729996,243.539993,234.600006,237.050003,267900,227.808578
"882",242.440002,242.440002,234.75,235.199997,240800,226.030685
"883",230.970001,232.070007,227.899994,228.119995,292000,219.2267
"884",228.119995,229.139999,226.059998,226.919998,322500,218.073486
"885",225.600006,226.300003,220.619995,223.919998,589600,215.190445
"886",224.229996,227.25,224.149994,225.330002,258500,216.545486
"887",226.259995,226.929993,222.520004,224.889999,349700,216.122635
"888",224.630005,229.039993,223.600006,228.300003,324800,219.399704
"889",230.839996,232.259995,226,226.270004,294000,217.448837
"890",225.149994,227.080002,224.029999,224.259995,349700,215.517166
"891",225.020004,226,222,223.169998,395100,214.469681
"892",220.639999,223.190002,215.050003,215.240005,530000,206.848862
"893",216.059998,219.169998,214.960007,215.720001,406100,207.31012
"894",214,221.550003,212.940002,220.830002,480600,212.220901
"895",219.970001,221.800003,212.839996,216.330002,419900,207.896347
"896",215.369995,217.029999,214,214.119995,291600,205.772491
"897",212.479996,213.190002,209.339996,212.559998,411800,204.273315
"898",212.259995,219.009995,211.820007,218.029999,462700,209.53006
"899",219.309998,220.080002,214.160004,219.149994,440900,210.6064
"900",215.779999,221.229996,214.830002,220.619995,520100,212.019089
"901",220.380005,221.919998,216,220.740005,974400,212.134415
"902",220,220,212.949997,214.240005,460600,205.887817
"903",212.5,214.990005,208.059998,214.270004,679000,205.916641
"904",214.270004,218.419998,212.240005,217.369995,426600,208.895798
"905",216.020004,221.130005,215.649994,219.979996,369100,211.404053
"906",219.039993,223.190002,218.199997,223.190002,243000,214.488907
"907",224,226.160004,221.470001,223.479996,261600,214.767593
"908",224.679993,225.990005,218.800003,219.529999,331300,210.971573
"909",220.440002,221.820007,217.360001,221.210007,269900,212.586121
"910",219.779999,223.259995,215.559998,216.029999,397500,207.608047
"911",215.380005,221.639999,214.910004,219.149994,497500,210.6064
"912",219.139999,221.559998,217.479996,220.25,504500,211.663528
"913",220.649994,221.580002,216.289993,218.729996,299500,210.202774
"914",218.559998,218.559998,210.419998,210.699997,425200,202.485825
"915",210.059998,214.740005,209.899994,212.509995,269900,204.225266
"916",213.039993,213.889999,208.550003,213.020004,327400,204.715378
"917",212.309998,215.139999,209.169998,215.139999,308400,206.752731
"918",214.740005,216.089996,213.610001,216.029999,269500,207.608047
"919",214.080002,214.720001,210.960007,212.800003,409000,204.503952
"920",214.179993,218.009995,213.789993,216.639999,279000,208.19426
"921",217.300003,220.910004,215.039993,220.639999,326300,212.038315
"922",219.070007,219.979996,214.929993,216.509995,518300,208.069305
"923",214.429993,215.369995,212.490005,215.210007,329800,206.820007
"924",215.550003,221.130005,214.320007,220.979996,420300,212.365051
"925",222.759995,227.240005,220.100006,221.940002,316700,213.287643
"926",221.619995,225.720001,219.630005,224.259995,346400,215.517166
"927",222.419998,223.729996,217.820007,221.570007,403900,212.932053
"928",219.110001,223.770004,216.610001,218.509995,707200,209.991348
"929",219.330002,221.300003,215.440002,215.990005,576700,207.569595
"930",216.610001,216.610001,210.839996,213.210007,372200,204.897995
"931",215.470001,225.399994,215.470001,222.389999,545000,213.720108
"932",222.320007,223.649994,215.470001,216.389999,531800,207.95401
"933",217.919998,221.639999,216.690002,219.559998,325900,211.000443
"934",218.820007,222.229996,215.270004,216.479996,392200,208.040497
"935",214.559998,215.869995,210.919998,211.440002,595600,203.196991
"936",209,209.789993,203.800003,204.309998,443500,196.34494
"937",204.529999,208.610001,204.529999,207.479996,437500,199.391342
"938",207.570007,209.490005,201.660004,201.929993,396100,194.057724
"939",202,203.570007,198.320007,198.979996,431600,191.222733
"940",198.440002,204.350006,198.080002,204.110001,296100,196.152725
"941",208.070007,209.570007,205.289993,207.520004,399900,199.429794
"942",205,206.330002,198.990005,199.600006,330400,193.758774
"943",201.580002,203.039993,198.410004,200.789993,438700,194.91394
"944",201.029999,206.990005,201,206.820007,432000,200.767487
"945",203.839996,213.559998,200.669998,212.100006,741300,205.89296
"946",213.889999,214.839996,208.820007,213.399994,677700,207.154922
"947",214.729996,214.729996,209.440002,210.770004,489400,204.601898
"948",211.300003,212.360001,207.229996,210.410004,470300,204.252426
"949",212.059998,216.869995,211.169998,215.979996,336900,209.659409
"950",217.75,218.330002,213.050003,215.449997,355200,209.144928
"951",215.559998,217.889999,213.600006,216.949997,251300,210.601028
"952",213.960007,218.289993,208.740005,209.490005,413300,203.359344
"953",210.630005,210.630005,205.350006,206.889999,342000,200.835434
"954",205.410004,207.729996,204.570007,204.690002,304600,198.699829
"955",204.350006,204.880005,200.240005,202.039993,401300,196.12735
"956",202.929993,203.300003,198.660004,199.059998,389200,193.234573
"957",200.910004,202.080002,199.649994,199.850006,342500,194.001465
"958",198.690002,201.039993,198.369995,199.929993,496300,194.079102
"959",200.470001,203.979996,200.470001,202.520004,310500,196.593323
"960",204.179993,205.179993,203.039993,203.229996,326100,197.282532
"961",202.179993,203.029999,197.089996,199.020004,425200,193.19574
"962",199.020004,200.960007,195.279999,195.339996,333100,189.623428
"963",192,192.919998,186.300003,186.320007,790500,180.867416
"964",189.339996,200.660004,188.850006,197.580002,1020300,191.797897
"965",196.910004,205.850006,196.910004,204.589996,1194200,198.602737
"966",205.970001,217.309998,204.179993,217,934700,210.649567
"967",219.220001,225.720001,219.009995,224.029999,679100,217.473816
"968",224.860001,227.470001,219.429993,225.5,701800,218.900818
"969",226.880005,228.589996,223.039993,226.130005,565700,219.512375
"970",226.490005,229.800003,223.869995,227.160004,549700,220.512238
"971",246.940002,276.140015,246.940002,254.449997,1270400,247.003601
"972",254.509995,265.140015,254.320007,258.940002,930000,251.362228
"973",259.570007,259.570007,246.080002,246.75,716500,239.528931
"974",251.399994,251.399994,243.470001,247.179993,771100,239.946365
"975",249.020004,256.079987,247.529999,254.910004,435800,247.45015
"976",263.660004,264.899994,256.519989,262.950012,417200,255.254868
"977",260.029999,264.25,258.209991,260,536800,252.391205
"978",260.299988,261.320007,253.220001,254.199997,563100,246.76091
"979",252.460007,256.01001,248.300003,254.149994,719000,246.712387
"980",254.789993,256.450012,251.940002,254.100006,439100,246.663849
"981",255.910004,257.320007,251.910004,252.470001,487700,245.081573
"982",256.829987,259.209991,254.970001,257.529999,516400,249.993469
"983",257.529999,257.690002,252.979996,254.399994,332500,246.955063
"984",254.139999,255.199997,248.190002,250.009995,161000,242.693542
"985",248.940002,249.979996,243.059998,245.880005,1302900,238.684402
"986",250.330002,251.110001,246.199997,246.539993,450500,239.325089
"987",246.210007,251.869995,245.600006,248.699997,409000,241.421875
"988",250.300003,252.889999,248.070007,248.850006,616300,241.56749
"989",251.240005,253.940002,250.880005,252.729996,614600,245.333939
"990",250.809998,253.539993,250.5,253,504900,245.596039
"991",251.520004,255.639999,251.279999,252.490005,392500,245.100983
"992",252.979996,254.740005,246.720001,250.179993,396400,242.858551
"993",248.860001,252.520004,244.839996,245.410004,341800,238.22818
"994",243.350006,245.789993,241.380005,243.940002,450100,236.801163
"995",246.5,248.419998,240,240.259995,451700,233.228867
"996",239.440002,242.490005,237.820007,242.470001,657200,235.374207
"997",243,246,240.089996,240.529999,414000,233.490952
"998",242.699997,243.649994,237.860001,241.850006,483100,234.772354
"999",242.199997,242.429993,232.949997,234.369995,1042800,227.511246
"1000",231.259995,234.669998,230,233.830002,498700,226.98703
"1001",234.25,236.190002,232.979996,234.729996,383100,227.860703
"1002",236.509995,237.889999,231.240005,231.240005,360300,224.472839
"1003",232.089996,234.509995,231.039993,234.25,106700,227.394745
"1004",234.990005,238.649994,233.779999,238.320007,216000,231.345642
"1005",238.320007,239.990005,234.759995,234.839996,224600,227.967468
"1006",235.490005,238.869995,235.490005,238.350006,290700,231.374771
"1007",236.820007,237.910004,232.919998,237.419998,316900,232.498962
