"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"450",170.110001,171.550003,168.880005,169.020004,827200,158.668228
"451",171.160004,172.570007,168.860001,172.470001,1100500,161.906952
"452",172.539993,172.660004,169.639999,171.520004,1072200,161.015106
"453",170.990005,170.990005,165.869995,166.25,1223300,156.067902
"454",165.770004,166.899994,162.960007,163.699997,1856600,153.674057
"455",164.429993,165.149994,163.059998,163.220001,1034000,153.22345
"456",158.75,162.179993,156.960007,160.570007,1259400,150.735764
"457",160.309998,161.410004,153.669998,154.089996,1702800,144.652618
"458",156.149994,159.210007,155.809998,157.490005,2182000,147.844406
"459",155.740005,163.399994,155.070007,161.320007,1713300,151.43985
"460",163.699997,163.880005,156.360001,158.720001,1157900,148.999054
"461",158.429993,164.149994,158.429993,163.759995,1368100,153.730377
"462",165.649994,167.940002,164.630005,164.729996,879700,154.640976
"463",166.089996,173.600006,165.880005,173.360001,1331400,162.742416
"464",174.720001,174.960007,170.75,172.470001,1152200,161.906952
"465",173.360001,174.309998,171.190002,173.029999,622500,162.432632
"466",172.130005,177.619995,171.949997,177.070007,1120600,166.22522
"467",174.899994,179.690002,171.880005,178.970001,1378200,168.008835
"468",176.740005,177.800003,171.649994,172.300003,1392600,162.628769
"469",170.690002,171.720001,167.130005,169.270004,1541000,159.76886
"470",169.550003,169.559998,165.600006,165.970001,897600,156.654068
"471",165.860001,170.039993,165.399994,166.949997,911200,157.579056
"472",167.940002,170.25,165.919998,167.110001,930700,157.730103
"473",166.5,172.889999,165.369995,172.699997,965300,163.006302
"474",171.820007,174.229996,170.860001,171.600006,760100,161.968063
"475",170.5,170.75,166.559998,168.039993,922900,158.607895
"476",165.899994,168.929993,164.779999,168.229996,930500,158.787201
"477",169.410004,172.559998,169.410004,169.669998,719500,160.146423
"478",167.869995,170.160004,167.110001,167.309998,507400,157.918869
"479",169.110001,172.350006,168.720001,169.839996,882900,160.306824
"480",169.190002,171.179993,166.240005,168.270004,879600,158.824982
"481",168.869995,172.839996,167.380005,172.660004,687700,162.968582
"482",171.850006,173.399994,170.460007,171.770004,493700,162.128525
"483",171.190002,174.529999,168.960007,174.339996,789000,164.554276
"484",179.630005,180.869995,177.009995,178.059998,934800,168.06546
"485",178.210007,179.029999,170.949997,171.460007,1354400,161.835922
"486",169.009995,169.960007,162.320007,167.25,1590400,157.862244
"487",167.710007,169.210007,160.699997,161.550003,1050000,152.482193
"488",161.600006,161.869995,155.639999,160.160004,1274600,151.170197
"489",163.440002,163.820007,157.089996,157.949997,1151500,149.084213
"490",160.289993,163.029999,158.940002,159.139999,1144000,150.207458
"491",159.669998,160.229996,155.710007,157.199997,1587600,148.376358
"492",155.809998,159.740005,155.410004,156.740005,1051700,147.942169
"493",156.220001,157.039993,152.320007,153.309998,1147800,144.704651
"494",154.720001,156.679993,151.789993,153.660004,1117900,145.035034
"495",153.960007,156.399994,150.399994,151.229996,1013400,142.741409
"496",150,151.190002,146.029999,148.139999,1772700,139.824905
"497",148.139999,149.910004,144.660004,144.779999,2627900,136.653473
"498",143.720001,146.089996,141.460007,141.770004,605100,133.812439
"499",142.779999,148.710007,142,148.580002,914000,140.240189
"500",146.070007,150.039993,144.600006,149.789993,1016600,141.382263
"501",151,151.759995,148.600006,148.919998,832600,140.561081
"502",149.470001,151.009995,148.779999,150.479996,610600,142.033569
"503",148.520004,151.990005,148.070007,150.869995,948300,142.401642
"504",149.360001,149.970001,145.210007,145.539993,1190900,137.370834
"505",148.199997,150.320007,146.979996,150.130005,1045000,141.703171
"506",150.399994,153.5,148.729996,151.380005,864900,142.883041
"507",152.199997,153.529999,150.240005,153.360001,924400,144.751892
"508",154.710007,155.820007,153.25,154.279999,678100,145.620224
"509",153.169998,155.169998,152.229996,153.309998,1667900,144.704651
"510",152.139999,157.220001,152.139999,155.850006,1361600,147.102142
"511",154.740005,157.149994,153,156.199997,934600,147.432449
"512",156.289993,157.100006,153.940002,156.820007,1257100,148.0177
"513",156.600006,158.660004,156.419998,157.669998,851100,148.819962
"514",156.649994,162.110001,156.649994,160.259995,1129300,151.264587
"515",161.419998,165.839996,161.089996,164.75,1490800,155.502563
"516",163.710007,164.429993,160.850006,163.470001,1248200,154.294418
"517",163.699997,163.970001,159.850006,161.809998,922700,152.7276
"518",161.850006,163.270004,161.25,162.740005,946500,153.605377
"519",166.729996,166.929993,164.949997,166.360001,1053500,157.022202
"520",164.259995,165.669998,163.050003,163.25,1280100,154.086731
"521",179.800003,179.899994,171.089996,173.630005,2420900,163.884094
"522",173.789993,174.289993,168.199997,171.869995,1867600,162.222916
"523",171.960007,173.259995,168.429993,169.520004,1391200,160.004791
"524",170.080002,172.470001,168.610001,168.929993,1150900,159.447952
"525",168.360001,169.679993,166.309998,169.679993,1667900,160.155823
"526",169.080002,170.839996,168.389999,170.729996,1409200,161.146881
"527",170.240005,171.990005,170.240005,170.960007,1047100,161.364014
"528",169.190002,170.429993,168.25,169.970001,754200,160.42955
"529",168.270004,169.440002,167.630005,169.440002,856400,159.929306
"530",169.350006,170.179993,168.990005,169.699997,649300,160.174713
"531",170.809998,173.059998,170.300003,172.699997,1094800,163.006302
"532",173.289993,177.550003,173.020004,176.820007,1119900,166.895081
"533",175.839996,177.960007,175.360001,176.410004,1265500,166.508102
"534",177.240005,177.699997,176.570007,177.389999,702600,168.358765
"535",176.529999,178.5,176.449997,177.460007,475800,168.425232
"536",177.759995,179.389999,177.009995,178.839996,563400,169.734985
"537",178.270004,178.5,176.800003,177.960007,533500,168.899765
"538",178.440002,180.020004,177.860001,179.229996,656300,170.105118
"539",180.059998,181.509995,179.460007,180.080002,712200,170.911865
"540",179.160004,180.830002,179.160004,179.300003,569100,170.171555
"541",178.660004,180.690002,177.779999,180.509995,561800,171.319946
"542",179.809998,179.990005,177.75,178.559998,735500,169.469238
"543",179.979996,180.580002,177.020004,178.509995,753100,169.421783
"544",180,180.690002,176.910004,177.839996,842400,168.785889
"545",178.009995,179.220001,177.490005,178.229996,705900,169.156006
"546",178.149994,179.449997,177.639999,178.039993,561900,168.975708
"547",177.860001,177.860001,174.380005,175.509995,727400,166.574509
"548",174.089996,174.559998,172.839996,174.529999,545500,165.644409
"549",174.410004,178.690002,174.360001,178.380005,687400,169.298386
"550",178.960007,180.25,178.300003,178.669998,650800,169.573624
"551",179.580002,182.020004,178.660004,181.399994,742300,172.164627
"552",181.009995,181.029999,179.309998,180.679993,715000,171.481293
"553",180.740005,181.419998,178.509995,179.330002,1867100,170.200043
"554",179.729996,180.929993,179.429993,180.789993,548900,171.585678
"555",180.880005,181.789993,178.089996,178.770004,593600,169.668533
"556",177.669998,177.960007,174.550003,176.020004,627500,167.058578
"557",175.089996,177.710007,174.25,177.020004,554600,168.007645
"558",175.889999,176.210007,169.809998,169.929993,788200,161.278564
"559",169.679993,171.410004,168.479996,169.830002,651100,161.183701
"560",171.490005,172.5,170.169998,171.520004,556700,162.787643
"561",171.300003,172.149994,170.039993,171.039993,582600,162.332092
"562",171.639999,173.979996,171.490005,173.839996,602600,164.989532
"563",175.149994,176.050003,174.580002,175.460007,656000,166.527039
"564",177.410004,181.309998,177.410004,180.910004,780000,171.6996
"565",181.009995,182.229996,180.410004,182.070007,639300,172.800537
"566",182.800003,184.360001,182.660004,183.330002,620100,173.996399
"567",182.880005,185,182.880005,184.990005,532600,175.571899
"568",185,186.25,184.649994,185.339996,602300,175.904053
"569",185.350006,186.699997,184.490005,186,408200,176.530472
"570",184.649994,184.869995,182.229996,182.479996,610900,173.189651
"571",182.610001,183.580002,180.800003,182.860001,924900,173.550308
"572",183.449997,183.690002,182.220001,182.949997,834900,173.635727
"573",183.839996,184.399994,183,184.240005,792600,174.860077
"574",184.75,186.080002,184.5,186,668400,176.530472
"575",186.330002,187.979996,185.610001,187.580002,669000,178.029984
"576",188.839996,191.479996,188.240005,188.300003,867000,178.713379
"577",189.009995,190.320007,188.539993,189.919998,917500,180.250854
"578",189.089996,189.979996,187.899994,189.360001,414300,179.719406
"579",189.800003,190.570007,189.119995,189.449997,818700,179.804779
"580",189.539993,190.559998,188.720001,188.899994,850400,179.282806
"581",178.270004,181.779999,175.440002,176.220001,2494600,167.248367
"582",176.220001,178.559998,175.300003,178.429993,966000,169.345871
"583",178.419998,181.470001,177.839996,180.990005,953800,171.775543
"584",181.460007,181.460007,178.509995,180.710007,970200,171.509781
"585",181.679993,181.979996,177.270004,177.360001,645900,168.330338
"586",177.440002,177.610001,174.080002,175.869995,736000,166.916199
"587",177.149994,178.970001,175.979996,178.770004,723900,169.668533
"588",175.5,177.350006,173.339996,177.210007,596200,168.187988
"589",175.080002,175.880005,171.350006,173,783200,164.192307
"590",172.380005,173.570007,170.479996,170.610001,628100,161.923965
"591",168.429993,169.539993,165.820007,169,1041000,160.395935
"592",167.470001,168.25,163.779999,166.490005,1480800,158.925919
"593",163.339996,163.339996,159.470001,160.850006,1186100,153.542145
"594",161.649994,162.460007,160.589996,161.830002,907800,154.4776
"595",160.869995,163.179993,160.210007,162.220001,681500,154.849915
"596",162.860001,164.350006,162.399994,162.979996,526800,155.575378
"597",161.100006,162.949997,160.190002,160.320007,579900,153.03624
"598",158.770004,160.720001,157.449997,158.580002,685000,151.375275
"599",159.949997,162.490005,159.949997,161.509995,760800,154.172165
"600",160.899994,161.600006,159.399994,159.399994,489500,152.158035
"601",156.449997,158.940002,154.429993,155.139999,972400,148.091568
"602",156.389999,156.600006,153.960007,154.779999,767800,147.74794
"603",155.25,156,151.509995,151.570007,1188200,144.683746
"604",151.630005,153.800003,151.110001,153.110001,1074300,146.153809
"605",153.809998,156.070007,153.809998,155.429993,1254000,148.368378
"606",153.100006,153.100006,148.100006,148.850006,1575800,142.087341
"607",148.699997,151.850006,148.699997,150.300003,1019400,143.471436
"608",154.029999,157.270004,152.729996,157.059998,1109700,149.924362
"609",158.070007,158.600006,155.089996,157.130005,1054100,149.991165
"610",157.529999,158.5,154.399994,156.179993,825200,149.08429
"611",157.309998,158.110001,155.289993,157.130005,905700,149.991165
"612",158.059998,160.5,158.059998,158.809998,798200,151.594818
"613",161.020004,161.429993,158.850006,159.080002,1018000,151.85257
"614",158.850006,159.509995,156.779999,157.979996,591700,150.802551
"615",159.009995,159.339996,157.869995,159.309998,374200,152.072128
"616",158.360001,158.910004,155.350006,156.529999,478200,149.418411
"617",156.619995,157.970001,155.660004,155.850006,577300,148.769318
"618",157.270004,160.589996,156.190002,158.770004,846700,151.556641
"619",159.479996,159.679993,156.919998,158.699997,777500,151.489838
"620",161.080002,163.949997,159.559998,163.050003,988700,155.642197
"621",163.520004,164.070007,161.649994,162.720001,1051800,155.327194
"622",162.080002,163.800003,161.240005,162.169998,443200,154.80217
"623",162.940002,163.330002,160.940002,161.160004,567200,153.838058
"624",161.830002,163.089996,161.380005,162.369995,571100,154.993103
"625",162.369995,164.149994,161.360001,162.130005,432500,154.763992
"626",162.740005,164.619995,162.350006,163.830002,955500,156.386765
"627",166.050003,166.869995,163.440002,164.600006,714500,157.121796
"628",164.259995,164.520004,161.449997,162.860001,687100,155.460831
"629",163,164.059998,162.729996,164.059998,423900,156.606308
"630",162.589996,162.589996,156.940002,159.389999,1047300,152.148468
"631",158.589996,160.600006,157.389999,157.440002,780900,150.287079
"632",156.119995,157.279999,154.630005,155.149994,1164700,148.10112
"633",155.949997,156.639999,152.919998,153.570007,1177900,146.592911
"634",154.110001,156.320007,152.380005,156.199997,1073200,149.103394
"635",157.25,161.029999,156.25,160.360001,1107700,153.074417
"636",160.350006,161.029999,158.800003,159.289993,903900,152.053024
"637",158.929993,165.460007,157.589996,162.570007,1842800,155.184021
"638",161.990005,162.429993,159.559998,159.940002,1061000,152.673492
"639",159.470001,160.220001,158,159.149994,668900,151.919357
"640",159.539993,161.660004,158.990005,159.949997,1077500,152.683044
"641",159.990005,161.809998,159.100006,159.309998,770100,152.072128
"642",160.25,167.050003,160.009995,166.720001,1253800,159.145462
"643",165.300003,169.770004,163.309998,168.880005,1911200,161.207321
"644",160.550003,169.050003,160.410004,167.220001,2440000,159.622742
"645",167.259995,167.449997,163.509995,164.619995,1087700,157.140869
"646",164.470001,165.300003,162.509995,163.25,1096700,155.833115
"647",161.929993,165.75,161.309998,165.389999,1157900,157.875885
"648",165.330002,165.330002,158.850006,160.779999,1270500,153.475327
"649",160.330002,162.830002,154.960007,155.759995,1557400,148.683395
"650",155.070007,155.470001,152.729996,153.800003,1118700,146.812469
"651",151.009995,152.259995,149.389999,150.800003,1243800,143.948761
"652",151.830002,153.330002,151.100006,153.130005,928900,146.172897
"653",150.300003,152.059998,148.139999,151.929993,1052300,145.027405
"654",153.070007,156.639999,152.830002,156.389999,1159400,149.28476
"655",154.350006,154.990005,152.389999,153.490005,851800,147.430984
"656",152.729996,153.009995,149.479996,149.960007,769800,144.040329
"657",149.479996,155.919998,149.190002,153.039993,1001700,146.998734
"658",150,150.520004,146.619995,146.919998,931800,141.120346
"659",147.339996,147.339996,145.169998,145.929993,782700,140.169388
"660",147.320007,150.660004,147.039993,150.309998,853100,144.37648
"661",152.860001,153.539993,151.539993,153.240005,621400,147.190842
"662",152.990005,152.990005,150.399994,150.699997,512300,144.751114
"663",153.020004,153.360001,151.080002,151.880005,433600,145.884537
"664",152.509995,153.429993,150.720001,152.509995,504600,146.489655
"665",151.210007,152.070007,146.919998,147.869995,793500,142.032852
"666",148.880005,150.309998,143.910004,144.550003,1258500,138.843872
"667",146,146.75,145.059998,146.25,582700,140.476761
"668",145.649994,148.279999,144.660004,147.889999,547600,142.052017
"669",149.919998,151.789993,149.919998,151.240005,630300,145.269791
"670",152.889999,153.699997,152.529999,152.789993,728200,146.758606
"671",150.949997,151,145.929993,148.229996,722400,142.378586
"672",150.100006,150.649994,148.830002,149.830002,665100,143.915466
"673",153.130005,160.110001,152.839996,158.699997,1086300,152.435272
"674",158.660004,161.699997,157.860001,161.039993,1034600,154.682922
"675",162.009995,163.419998,161.399994,161.990005,852700,155.595444
"676",161.970001,163.869995,160.449997,163.869995,857200,157.401199
"677",161.770004,163.869995,160.039993,163.779999,917600,157.314774
"678",165,167.740005,163.509995,166.130005,1071000,159.572006
"679",167.580002,170.100006,165.910004,166.75,997800,160.167557
"680",166.080002,167.149994,164.839996,165.800003,1150100,159.255035
"681",164.410004,164.789993,161.740005,164.059998,791000,157.58371
"682",163.039993,164.5,161.5,163.580002,1203100,157.12265
"683",163.669998,165.119995,162.960007,163.009995,1044200,156.57515
"684",164.240005,165.020004,161.830002,162.059998,1625100,155.662689
"685",160.949997,164.789993,160.020004,164.169998,1009700,157.689377
"686",164.369995,164.679993,160.619995,161.139999,1241300,154.779007
"687",160.729996,163.029999,158.589996,162.419998,888000,156.008469
"688",162.229996,164.910004,162.229996,163.490005,986800,157.036224
"689",164.789993,166.490005,163,166.25,757700,159.687271
"690",162,165.199997,160.009995,164.800003,1149700,158.294525
"691",166.369995,167.940002,162.080002,162.289993,959500,155.88356
"692",160.589996,160.589996,153.789993,155.830002,1651600,149.678619
"693",155.100006,158.479996,153.059998,158.369995,815000,152.118317
"694",158.410004,159.429993,156.889999,159.369995,486800,153.078857
"695",159.229996,159.389999,156.820007,156.940002,664900,150.744751
"696",154.800003,155.289993,152.669998,153.279999,593700,147.229263
"697",154.990005,154.990005,152.960007,153.910004,760200,147.834396
"698",153.570007,156.559998,152.610001,154.800003,667900,148.68927
"699",158.070007,166.259995,158.070007,164.100006,1504600,157.622162
"700",162.399994,164.690002,160.690002,164.130005,469700,157.65097
"701",164.699997,168.300003,163.929993,167.369995,875700,160.763031
"702",166.320007,167.820007,164.860001,164.949997,780200,158.438553
"703",166.639999,169.089996,166.029999,166.360001,691100,159.792923
"704",166.639999,169.759995,166.479996,169.190002,971700,162.5112
"705",169.860001,171.740005,169.75,171.619995,533800,164.845291
"706",171.380005,173.520004,169.809998,170.979996,811300,164.230545
"707",171.679993,173.990005,170.320007,172.240005,760400,165.440826
"708",173.240005,174.449997,171.869995,173.630005,551600,166.77594
"709",174.990005,177.820007,173.830002,177.380005,716400,170.377914
"710",178.710007,179.320007,175.529999,176.740005,790100,169.763199
"711",175.639999,177.589996,174.580002,174.940002,965100,168.034225
"712",174.539993,175.220001,171.919998,175.199997,802700,168.283981
"713",174.820007,175.199997,170.889999,171.990005,658200,165.200684
"714",173.389999,177.699997,173.309998,177.699997,661900,170.685272
"715",179.970001,181.929993,178.970001,181.850006,777900,174.671463
"716",182.080002,183.360001,180.960007,181.869995,802200,174.690659
"717",181.449997,181.460007,177.679993,178.419998,1123700,171.376877
"718",180.429993,180.839996,177.679993,178.050003,1058400,171.021454
"719",176.639999,178.149994,176.270004,177.820007,627300,171.784668
"720",177.119995,181,176.839996,179.199997,1210100,173.117798
"721",201.029999,207.110001,196.339996,198.009995,4132200,191.289383
"722",195.679993,201.210007,194.559998,198.070007,1513300,191.347351
"723",198.330002,199.899994,197.080002,198.75,1211200,192.004257
"724",199.600006,200.880005,198.330002,200.270004,825900,193.472672
"725",199.410004,200,196.899994,197.669998,1156200,190.960922
"726",195.970001,198.539993,195.360001,196.669998,738800,189.994858
"727",196.229996,197.759995,194.779999,196.210007,1123700,189.550491
"728",195.479996,196.660004,194.520004,195.210007,936200,188.584427
"729",196.240005,196.539993,194.100006,194.800003,631500,188.188339
"730",195.059998,197.419998,194.369995,195.720001,914400,189.077103
"731",195.169998,196.479996,193.979996,196.320007,902600,189.656754
"732",197.679993,197.679993,195.270004,196.419998,659500,189.753326
"733",196.270004,197.300003,194.830002,195.839996,330800,189.193039
"734",196.679993,198.619995,193.770004,193.970001,592100,187.38649
"735",191.139999,194.830002,190.210007,194.039993,966500,187.454132
"736",194.619995,197.559998,194.559998,195.009995,911100,188.39119
"737",196.020004,196.649994,195.320007,196.429993,543600,189.763016
"738",199.059998,199.710007,197.860001,198.179993,635800,191.453598
"739",198.240005,200.309998,198.240005,198.759995,891700,192.013931
"740",198.369995,200.729996,197.339996,199.75,641500,192.970306
"741",201.100006,203.570007,200.25,203.259995,720300,196.361176
"742",202.860001,205.690002,201.5,205.470001,828900,198.496201
"743",205.619995,206.949997,202.179993,203.470001,938500,196.564087
"744",204.949997,205.990005,203.100006,204.410004,963000,197.472183
"745",203.860001,204.860001,201.679993,203.619995,908300,196.708954
"746",204.410004,204.830002,202.389999,203.850006,1039300,196.931183
"747",203.679993,204.149994,202.25,202.839996,893300,195.955444
"748",204.080002,204.460007,202.070007,204.350006,1256100,197.414215
"749",201.919998,204.520004,200.830002,204.300003,1001600,197.365906
"750",204.660004,204.660004,202.279999,202.839996,253900,195.955444
"751",203.279999,204.220001,201.369995,204.220001,297600,197.28862
"752",204.630005,204.720001,202.570007,202.970001,451100,196.081024
"753",203.289993,204.279999,202.669998,202.929993,337000,196.042374
"754",202.539993,204.119995,202.330002,202.669998,436300,195.791199
"755",203.820007,205.639999,202.600006,205.639999,638200,198.660416
"756",201.910004,203.229996,200.509995,202.639999,542600,195.762238
"757",201.479996,204.320007,200.919998,204.25,1006900,197.317581
"758",204.5,205.270004,202.25,203.830002,708700,196.91188
"759",202.779999,206.800003,200.520004,205.380005,671100,198.409225
"760",206.710007,207.940002,204.970001,207.169998,676100,200.138504
"761",207.039993,207.619995,204.699997,205.089996,777200,198.129074
"762",205,206.600006,204.649994,206.580002,547400,199.568497
"763",206.580002,206.580002,202.300003,202.899994,805000,196.013428
"764",202.509995,205.419998,201.639999,202.229996,711600,195.36615
"765",203.630005,205.320007,202.570007,205.259995,562900,198.293304
"766",205.779999,206.550003,204.490005,204.740005,594600,197.790939
"767",203.520004,204.320007,201.369995,201.789993,719200,194.941086
"768",203.630005,203.869995,199.089996,199.380005,682900,192.6129
"769",199.669998,202.770004,196.75,202.300003,766200,195.433777
"770",202.75,203.149994,197.869995,199.720001,631200,192.941345
"771",195.330002,196.080002,193.610001,193.919998,835600,187.338211
"772",195.800003,197.440002,194.160004,196.669998,1165300,189.994858
"773",196,199.389999,193.330002,196.169998,1163000,189.511826
"774",194.389999,196.350006,189.759995,194.809998,1151100,188.198013
"775",193.449997,194.309998,190.399994,191.660004,1250400,185.154907
"776",192.850006,197.160004,192.490005,194.559998,1019900,187.956497
"777",198.660004,203,198.660004,202.389999,843400,195.520721
"778",204.929993,205.929993,203.410004,205.270004,762800,198.302963
"779",206.440002,206.440002,203.649994,205.029999,491700,198.071121
"780",203.630005,204.289993,202.070007,202.720001,583100,195.839523
"781",201.860001,203.949997,201.419998,203.820007,5e+05,196.902191
"782",204.440002,205.880005,203.5,203.960007,534700,197.037445
"783",205.699997,206.460007,203.770004,205.850006,614700,198.863297
"784",204.550003,205.910004,200.630005,201.149994,572300,194.3228
"785",200.639999,201.240005,198.649994,200.679993,455000,194.856827
"786",199.449997,199.919998,197.070007,198.740005,560700,192.973145
"787",199.690002,200.550003,197.199997,200.360001,678000,194.546143
"788",200.119995,205.429993,199.679993,205.309998,893000,199.352509
"789",203.470001,209.610001,202.220001,209.369995,1162600,203.294693
"790",200.940002,203.380005,199.800003,202.759995,1502400,196.87648
"791",203.559998,204.820007,196.089996,196.869995,1120400,191.15741
"792",198.580002,201.990005,194.889999,195.160004,854900,189.497025
"793",189.889999,195.039993,186.110001,186.199997,1363500,180.797028
"794",179.580002,184.419998,177.75,183.5,1585800,178.175385
"795",184.669998,191.070007,183.279999,190.589996,1649800,185.059662
"796",190.399994,198.100006,183.580002,183.940002,1629200,178.6026
"797",187.369995,192.669998,185,192.25,991400,186.671478
"798",185.520004,189.559998,182.759995,183.399994,1228100,178.078262
"799",177.690002,180.940002,174.5,178.850006,1321100,173.660309
"800",156.419998,165.460007,151.449997,152.639999,2230900,148.210815
"801",158.259995,169.449997,154.279999,169.399994,1722300,164.484528
"802",157.440002,164.460007,156.210007,159.089996,1761000,154.473663
"803",145.130005,157.229996,144.970001,149.589996,2491800,145.249329
"804",157.880005,166.350006,152.279999,166.179993,2179400,161.35791
"805",146.169998,163.830002,145.270004,153.309998,1858400,148.861389
"806",156.360001,159.130005,148.100006,155.160004,1989500,150.657715
"807",143.570007,144.009995,116.980003,128.559998,2301800,124.829559
"808",127.260002,137.800003,119.900002,135.080002,1841100,131.160385
"809",137.580002,141.589996,124.459999,126.790001,1701100,123.110924
"810",122.470001,125.339996,115.379997,120.68,2071500,117.178223
"811",129.490005,146.279999,129.490005,141.899994,2545600,137.782471
"812",143.630005,159.990005,138.580002,154.559998,2009500,150.075119
"813",157.979996,159.369995,150.220001,159.289993,1547900,154.667862
"814",150.080002,156.619995,146.520004,151.460007,1168100,147.065079
"815",151.389999,153.600006,148.679993,152.259995,1199300,147.841858
"816",150.229996,152.850006,145.509995,150.910004,1896800,146.531036
"817",142.960007,145.130005,140.059998,143.679993,1408900,139.510803
"818",142.470001,152.300003,142.470001,149.710007,997400,145.365845
"819",150.279999,152.520004,144.839996,146.779999,935600,142.520874
"820",155.929993,159.300003,154.380005,157.410004,1366600,152.842438
"821",163.5,169.899994,160.009995,160.080002,1199900,155.434921
"822",162.300003,169.690002,161.839996,167.800003,898200,162.930954
"823",170.360001,174,161.839996,167.639999,1240600,162.775574
"824",166.059998,167.360001,159.199997,160.539993,730000,155.881622
"825",164.509995,165.690002,159.490005,163.789993,1072200,159.037277
"826",158.630005,159.610001,154.800003,158.960007,718100,154.347443
"827",159.179993,160.160004,154.850006,158.949997,765700,154.337723
"828",165.449997,170.399994,164.910004,168.589996,1073800,163.697998
"829",164.399994,171.039993,162.039993,168.539993,1031600,163.649445
"830",163.460007,167.389999,163.460007,164.460007,810900,159.687866
"831",167.380005,169.440002,164.100006,166.190002,671300,161.367661
"832",167.570007,173.339996,167.169998,169.339996,876200,164.426239
"833",171.929993,175.539993,169.320007,174.589996,850600,169.523911
"834",175.960007,182.639999,175.740005,181.679993,1057900,176.408188
"835",194.220001,199.970001,191.139999,196.100006,2397600,190.409775
"836",197,200.570007,193.860001,197,1492700,191.28363
"837",193.639999,194.410004,188.440002,189.479996,1391000,183.981857
"838",185.110001,186.479996,181.029999,183.190002,701200,177.874374
"839",180,188.899994,177.800003,187.919998,1273600,182.467102
"840",191.240005,192.949997,188.470001,190.990005,759100,185.448029
"841",190.820007,191.830002,187.589996,189.210007,521300,183.719696
"842",192.729996,194.149994,190.229996,191.020004,647200,185.477158
"843",194.479996,195.570007,191.899994,192.449997,698400,186.865662
"844",190.639999,195.339996,188.899994,193.360001,837100,187.749268
"845",194.979996,194.979996,188.490005,188.570007,713700,183.098251
"846",188.149994,191.369995,183.889999,186.860001,1044400,181.437866
"847",184,191.320007,183.669998,191.009995,1490200,185.467438
"848",188.660004,202.800003,188.389999,197.869995,3215900,193.159882
"849",202,209.490005,201.289993,205.169998,1514400,200.286118
"850",204.190002,207.259995,202.600006,202.630005,989100,197.806564
"851",205.039993,206.570007,203.800003,206.039993,840000,201.135391
"852",205.880005,206.25,203.309998,203.729996,789700,198.880371
"853",204.220001,204.229996,200.559998,202.190002,736500,197.377045
"854",210,217.550003,207.75,215.899994,1667900,210.760681
"855",218.339996,220.509995,214.020004,219.240005,1399200,214.021179
"856",220,221.309998,216.020004,216.399994,1096000,211.248779
"857",215.169998,216.75,212.639999,216.160004,2935600,211.014496
"858",216.449997,217.160004,213.75,214.669998,725300,209.559952
"859",216.199997,217.880005,215.029999,217.589996,666200,212.410446
"860",218,222.610001,217.619995,220.300003,830600,215.055954
"861",218.529999,222.660004,218.039993,222.490005,772300,217.193832
"862",225,230.710007,224.979996,227.389999,1043900,221.977173
"863",228,229.210007,224.119995,225.570007,649600,220.200531
"864",221.990005,223.270004,219.410004,220.039993,1099900,214.802124
"865",220,220.899994,217.860001,218.139999,1903200,212.947372
"866",211.460007,213.380005,205.669998,206.059998,994100,201.154907
"867",213.089996,213.429993,202.070007,208.190002,871100,203.234222
"868",202.610001,211.100006,200.600006,210.479996,1206200,205.469727
"869",218.710007,219.690002,209.089996,213.740005,943400,208.652084
"870",214.009995,214.759995,210.759995,211.869995,592700,206.826614
"871",208.919998,211.809998,207.820007,209.669998,786800,204.679001
"872",213.970001,214.630005,207.169998,209.130005,1837600,204.15184
"873",209.619995,212.619995,206.899994,210.559998,590000,205.547791
"874",213.240005,213.240005,208.580002,208.690002,603700,203.722305
"875",206.720001,209,202.970001,205.029999,652200,200.149429
"876",204.399994,208.449997,202.020004,208.199997,625800,203.243973
"877",207.559998,207.910004,202.899994,205.270004,1402400,200.383713
"878",207.779999,209.479996,205.339996,208.669998,577800,203.702789
"879",209.240005,213.679993,208.889999,213,757300,207.929718
"880",212.639999,213.690002,209.309998,210.5,571100,205.489227
"881",213.75,214.809998,210.660004,210.990005,615300,205.96756
"882",215.679993,215.710007,212.589996,214.589996,677500,209.481888
"883",213.929993,213.929993,210.970001,211.440002,647200,206.40686
"884",211.490005,213.059998,210.75,212.279999,700100,207.226852
"885",212,214.889999,209.449997,211.369995,617300,206.338531
"886",212.070007,212.070007,208.039993,210.899994,444500,205.8797
"887",212.270004,214.449997,210.210007,211.800003,737200,206.758301
"888",211.110001,219.75,210.940002,219.070007,663700,213.855209
"889",220,223.100006,217.240005,222.039993,716900,216.754532
"890",220.639999,224.169998,220.580002,223.279999,749400,217.965012
"891",225,227.190002,224.229996,225.279999,706200,219.917389
"892",224.509995,226,221.419998,222.440002,437900,217.144989
"893",228.559998,228.990005,224.190002,226.830002,656700,221.430511
"894",226.470001,227.809998,224.869995,226.600006,523500,221.205978
"895",226.360001,228.199997,225.130005,225.990005,419200,220.610504
"896",226.600006,227.619995,225.119995,226.190002,431200,220.80574
"897",225.279999,230.929993,225.139999,229,768200,223.548843
"898",223,225.559998,217.210007,222.279999,1190800,216.988815
"899",224.190002,224.479996,219.059998,220.970001,1055500,215.709991
"900",218.789993,220.850006,215.029999,219.839996,840100,214.606903
