"","APH.Open","APH.High","APH.Low","APH.Close","APH.Volume","APH.Adjusted"
"453",42.700001,42.700001,41.580002,41.84,3459600,40.630524
"454",41.904999,42.195,41.439999,41.485001,3931800,40.285789
"455",41.654999,41.775002,41.084999,41.360001,2498600,40.164402
"456",40.549999,41.720001,40.435001,41.360001,5010000,40.164402
"457",43.005001,44,41.740002,41.785,9078400,40.577114
"458",42.264999,43.264999,42.139999,43.025002,4807400,41.781281
"459",42.279999,43.615002,42.075001,42.560001,5161600,41.329712
"460",43.209999,43.625,42.150002,42.73,5297600,41.494801
"461",42.889999,44.355,42.759998,44.240002,6425600,42.961155
"462",44.665001,45.18,44.400002,44.75,7371600,43.456406
"463",44.759998,45.290001,44.715,44.924999,4306000,43.626347
"464",45.165001,45.470001,44.77,45.200001,5121600,43.893394
"465",45.285,45.375,44.625,45,3985600,43.699184
"466",45.060001,45.41,45.060001,45.25,3181000,43.941959
"467",45.615002,46,45.32,45.965,2190200,44.636284
"468",45.75,46.195,45.75,46.115002,1752400,44.781952
"469",45.84,46.080002,45.310001,45.57,1903200,44.252705
"470",45.41,45.740002,44.075001,44.224998,4149200,42.946583
"471",44.400002,44.715,43.785,43.915001,2966800,42.645542
"472",44.375,44.435001,43.224998,43.32,2312000,42.067741
"473",43.259998,44.145,43.169998,43.889999,3311200,42.621269
"474",43.595001,44.785,43.595001,44.384998,2735200,43.101952
"475",44.189999,44.305,42.895,43.080002,3627800,41.83469
"476",42.415001,42.845001,41.849998,42.084999,3839400,40.868443
"477",42.445,42.974998,42.285,42.435001,3327000,41.208324
"478",42.060001,42.709999,42.035,42.490002,1583600,41.261742
"479",42.985001,43.009998,42.369999,42.474998,2855600,41.247166
"480",42.185001,42.375,41.915001,42.244999,2828200,41.023823
"481",42.455002,42.98,42.305,42.904999,4254600,41.664742
"482",42.950001,43.740002,42.82,43.505001,2583400,42.247395
"483",43.619999,44.005001,43.345001,43.970001,3486200,42.698956
"484",44.700001,44.990002,44.330002,44.889999,2932800,43.592361
"485",44.66,44.884998,42.735001,42.825001,4848800,41.587051
"486",41.794998,42.150002,40.924999,41.959999,6773400,40.747055
"487",41.91,42.294998,41.48,41.790001,5895400,40.581974
"488",41.775002,42.75,41.59,42.619999,4065600,41.387974
"489",43.125,43.48,41.915001,41.939999,2824000,40.727634
"490",42.535,42.904999,42.185001,42.349998,3378200,41.125786
"491",42.57,42.715,42.130001,42.389999,1720200,41.164627
"492",41.965,42.240002,41.505001,41.619999,1733600,40.526829
"493",41.615002,41.985001,41.014999,41.27,3400600,40.186028
"494",41.59,41.830002,40.514999,40.740002,3229600,39.669941
"495",40.93,41.259998,39.700001,39.82,3787600,38.774113
"496",39.790001,40.060001,38.865002,38.950001,3988200,37.926964
"497",38.619999,39.924999,38.080002,38.634998,8275800,37.620232
"498",38.299999,38.645,37.825001,37.825001,1644400,36.831512
"499",37.985001,39.445,37.560001,39.424999,2617200,38.389492
"500",38.825001,40.209999,38.650002,40.209999,2255800,39.15387
"501",40.450001,40.785,40.025002,40.235001,1695000,39.178211
"502",40.380001,40.535,39.98,40.509998,2108600,39.445988
"503",39.84,40.139999,39.615002,39.895,2780800,38.847141
"504",39.119999,39.205002,37.474998,37.535,7362200,36.549129
"505",38.16,38.895,38,38.77,6695400,37.751682
"506",38.73,39.415001,38.73,39.060001,2362600,38.034073
"507",39.334999,39.580002,38.895,39.57,3663600,38.530685
"508",40.080002,40.285,39.759998,40.240002,2224200,39.183083
"509",40.185001,40.945,40.064999,40.91,2369400,39.835476
"510",40.605,40.764999,40.419998,40.75,1384000,39.679688
"511",40.424999,40.695,40.095001,40.509998,1850000,39.445988
"512",40.674999,40.865002,40.435001,40.555,1668400,39.489803
"513",40.494999,40.974998,40.445,40.674999,1742600,39.606647
"514",40.48,41.09,40.415001,40.915001,1582000,39.840347
"515",41.005001,41.580002,40.904999,41.244999,3726600,40.161682
"516",40.895,41.095001,40.375,40.584999,3450400,39.519012
"517",40.220001,41.814999,39.924999,41.724998,5629200,40.629074
"518",41.91,42.665001,41.459999,42.610001,4484000,41.490829
"519",43.02,43.575001,42.860001,43.150002,3632800,42.016644
"520",42.790001,42.959999,42.470001,42.875,2416000,41.748867
"521",43.174999,43.360001,42.915001,43.035,2376600,41.904671
"522",43.349998,44.110001,43.110001,44.105,3173000,42.946568
"523",43.98,44.185001,43.715,43.959999,2596200,42.805374
"524",43.994999,44.419998,43.735001,44,2404800,42.844318
"525",43.965,44.259998,43.759998,44.255001,2336200,43.092621
"526",44.349998,44.91,44.314999,44.91,2585400,43.730423
"527",44.830002,45.285,44.779999,44.904999,2227000,43.725552
"528",44.619999,45.134998,44.5,44.93,1854200,43.749897
"529",44.595001,45.134998,44.595001,45.134998,1918600,43.949505
"530",45.235001,45.415001,44.965,45.040001,1658400,43.85701
"531",45.264999,45.884998,45.145,45.790001,2167400,44.587307
"532",45.860001,46.139999,45.625,45.93,1595800,44.723633
"533",45.82,45.84,45.540001,45.575001,2396800,44.377953
"534",45.959999,46.419998,45.869999,46.345001,2455600,45.127731
"535",46.215,46.419998,45.91,46.235001,1872000,45.020618
"536",46.325001,46.884998,46.275002,46.740002,2290000,45.512352
"537",46.650002,46.889999,46.5,46.665001,2347800,45.439323
"538",46.939999,47.384998,46.82,47.169998,1896600,45.931049
"539",47.389999,47.689999,47.345001,47.564999,2257400,46.315678
"540",47.365002,47.654999,46.994999,47.105,2636400,45.867771
"541",46.875,47.154999,46.599998,47.099998,1383400,45.862904
"542",47.014999,47.18,46.884998,46.985001,2088000,45.750919
"543",47.330002,47.68,47.025002,47.555,2095400,46.30595
"544",47.705002,47.77,46.834999,47.235001,1674200,45.994358
"545",47.470001,47.645,47.264999,47.384998,1707000,46.140411
"546",47.439999,47.439999,46.98,47.025002,1270200,45.789864
"547",46.919998,46.939999,46.279999,46.689999,1585600,45.463669
"548",46.355,46.584999,46.18,46.43,1873800,45.210495
"549",46.549999,47.099998,46.525002,46.985001,1192000,45.750919
"550",47.049999,47.294998,46.845001,47,1253400,45.765522
"551",47.25,47.599998,47.035,47.220001,1734400,45.979744
"552",47.314999,47.360001,47,47.16,2047400,45.921318
"553",47.365002,47.924999,47.189999,47.709999,3669800,46.456879
"554",47.625,47.834999,47.52,47.715,1634400,46.574009
"555",47.814999,48.115002,47.685001,47.855,2517400,46.710655
"556",47.895,47.935001,47.220001,47.605,2472000,46.466637
"557",47.555,48.5,47.455002,48.279999,1494200,47.1255
"558",47.900002,48.075001,47.244999,47.27,1788400,46.139652
"559",47.195,47.465,46.924999,47.09,1384200,45.963955
"560",47.509998,47.514999,47.014999,47.25,1190000,46.120129
"561",47.360001,47.400002,46.605,46.860001,2243600,45.739456
"562",47.205002,47.255001,46.630001,47.009998,2093400,45.885868
"563",47.334999,47.380001,47,47.220001,2469600,46.090847
"564",47.834999,48.959999,47.665001,48.904999,3568400,47.735554
"565",49,49.939999,49,49.880001,4279600,48.687233
"566",50,50.639999,50,50.459999,3542200,49.253368
"567",50.459999,51.27,50.395,50.855,2927000,49.63892
"568",51.035,51.355,50.945,51.349998,2015200,50.122082
"569",51.264999,51.404999,50.84,51.395,1518800,50.166008
"570",51.130001,51.215,50.630001,50.715,1597000,49.50227
"571",50.794998,50.945,50.59,50.935001,1212800,49.717014
"572",51,51.485001,50.665001,51.459999,1373600,50.22945
"573",51.509998,51.919998,51.509998,51.895,1082600,50.654053
"574",51.895,52.099998,51.564999,51.945,1738000,50.702858
"575",52.049999,52.259998,51.695,51.790001,2086400,50.551563
"576",52.139999,52.5,51.869999,52,2223400,50.756546
"577",52.105,52.334999,51.970001,52.285,1870200,51.034725
"578",52.035,52.259998,51.875,51.955002,1483800,50.712624
"579",52.040001,52.755001,51.950001,52.689999,2500600,51.430038
"580",47.549999,51.865002,47.25,51.259998,7155800,50.034237
"581",51.154999,51.154999,49.974998,50.314999,3117400,49.111835
"582",50.259998,50.259998,49.66,49.985001,4024000,48.789726
"583",49.985001,50.235001,49.400002,49.459999,3388400,48.277275
"584",49.290001,49.855,49.095001,49.779999,3448000,48.589634
"585",50.259998,50.375,49.75,49.959999,3674800,48.76532
"586",50.049999,50.075001,49.490002,49.57,2100600,48.38464
"587",49.884998,50.139999,49.794998,50.005001,2276800,48.80925
"588",48.924999,49.439999,48.255001,49.195,4576600,48.018616
"589",48.580002,48.924999,47.855,48.134998,5194600,46.983959
"590",48.049999,48.150002,47.244999,47.285,6851000,46.154297
"591",46.75,47.41,46.415001,47.130001,3407200,46.003002
"592",46.865002,47.555,46.384998,47.360001,3172400,46.227497
"593",46.119999,46.584999,45.810001,46.080002,4197200,44.978107
"594",46.264999,46.669998,46.115002,46.150002,2580000,45.046429
"595",45.860001,46.790001,45.82,46.625,2228000,45.510075
"596",46.59,47.165001,46.445,46.540001,2832800,45.427105
"597",46.014999,46.209999,45.715,45.810001,5161000,44.714565
"598",45.205002,45.349998,44.814999,44.855,2595200,43.782394
"599",45.285,45.744999,45.139999,45.634998,2133800,44.543747
"600",45.584999,45.715,45.27,45.290001,1579000,44.206997
"601",44.755001,45.029999,44.470001,44.744999,1941200,43.675022
"602",44.98,45.110001,44.5,44.755001,2960400,43.684788
"603",45.014999,45.325001,44.18,44.375,3682600,43.313873
"604",44.264999,44.529999,43.705002,43.805,4687400,42.757511
"605",43.935001,44.285,43.84,44.25,2582800,43.191868
"606",43.869999,44.064999,43.419998,43.5,3068200,42.459801
"607",43.599998,43.939999,43.290001,43.57,2652800,42.528118
"608",44.165001,44.869999,43.855,44.785,4510200,43.714073
"609",45.220001,45.439999,44.57,45.395,2035800,44.309483
"610",45.639999,46.145,45.255001,45.965,2371400,44.865856
"611",46.275002,46.685001,45.990002,46.595001,2185800,45.480789
"612",46.860001,47.605,46.860001,47.075001,2427000,45.94931
"613",47.865002,48.505001,47.599998,47.77,3197200,46.627689
"614",47.689999,47.98,47.084999,47.73,2182200,46.58865
"615",47.855,48.52,47.794998,48.445,2820600,47.286552
"616",47.77,48.09,46.555,47.150002,3379800,46.022522
"617",47,47.060001,46.48,46.75,2536200,45.632088
"618",46.695,47.215,46.535,47.049999,5106800,46.038162
"619",47.349998,47.43,46.994999,47.215,2666800,46.199608
"620",47.990002,48.064999,47.669998,47.939999,3018800,46.909012
"621",47.990002,48.060001,47.505001,47.755001,4750800,46.728001
"622",47.805,47.91,47.77,47.810001,1887400,46.781811
"623",47.564999,47.825001,47.389999,47.395,1699800,46.375744
"624",47.775002,47.865002,47.555,47.715,2459600,46.688858
"625",47.945,48.080002,47.610001,47.825001,1790600,46.796486
"626",48,48.165001,47.625,47.970001,3946200,46.938374
"627",48.814999,49.169998,48.525002,48.935001,2570400,47.882626
"628",48.950001,49.25,48.669998,49.195,2004600,48.137032
"629",49.470001,49.619999,48.924999,49.555,1365400,48.489285
"630",49.07,49.205002,48.384998,49.16,1484600,48.102776
"631",48.865002,48.990002,48.669998,48.779999,1776600,47.730957
"632",48.48,48.860001,48.355,48.790001,2170200,47.740742
"633",49.02,49.220001,48.700001,48.759998,2268200,47.711384
"634",48.665001,49.014999,48.235001,48.450001,1894000,47.408047
"635",48.744999,49.535,48.744999,49.525002,1568400,48.459934
"636",49.540001,49.654999,49.044998,49.505001,1233600,48.440361
"637",49.235001,49.235001,48.650002,48.924999,2629800,47.872837
"638",48.985001,49.07,48.48,48.494999,1902600,47.45208
"639",48.490002,48.52,47.985001,48.23,4105200,47.192783
"640",48.595001,48.884998,48.310001,48.32,4051800,47.280849
"641",48.435001,48.799999,48.34,48.575001,2667600,47.530365
"642",48.919998,49.294998,48.514999,49.18,4698800,48.122353
"643",47.220001,47.849998,45.834999,46.189999,8031000,45.196648
"644",46.055,46.955002,45.77,46.93,6913400,45.920731
"645",46.955002,47.709999,46.855,47.639999,3412000,46.615471
"646",47.705002,48.025002,47.389999,47.945,3005600,46.91391
"647",47.485001,47.735001,47.275002,47.380001,2383200,46.361057
"648",47.509998,47.575001,46.455002,46.66,2321400,45.656544
"649",46.605,46.939999,45.285,45.400002,3069200,44.423641
"650",45.064999,45.064999,44.299999,44.544998,4040800,43.587029
"651",43.645,43.75,42.625,43.105,4112800,42.178001
"652",43.540001,43.834999,43.154999,43.634998,3139800,42.696594
"653",43.130001,44.035,42.845001,43.889999,2605000,42.946114
"654",44.220001,44.549999,43.950001,44.369999,3507200,43.415791
"655",44.23,44.25,43.395,43.455002,2674000,42.520477
"656",43.110001,43.424999,42.82,43.035,2933800,42.109505
"657",42.865002,44.674999,42.805,44.005001,3608400,43.058643
"658",43.099998,43.595001,42.619999,42.634998,3668400,41.718102
"659",42.709999,42.825001,41.889999,42.195,3567000,41.287563
"660",42.639999,43.389999,42.424999,43.305,2033000,42.373699
"661",43.849998,44.439999,43.705002,44.099998,2776200,43.1516
"662",44.005001,44.005001,43.34,43.369999,2403800,42.437294
"663",43.775002,44.18,43.674999,44.080002,3200000,43.13203
"664",44.325001,44.41,43.59,43.924999,2036200,42.980362
"665",43.705002,44.369999,42.544998,42.700001,2768600,41.781708
"666",43.084999,43.154999,42.424999,42.630001,2286200,41.713211
"667",42.91,43.035,42.375,42.52,1505600,41.605576
"668",42.330002,42.884998,42.040001,42.595001,1773800,41.678974
"669",43.185001,43.924999,43.185001,43.810001,2295000,42.867836
"670",44.154999,44.27,43.615002,43.77,1747400,42.828697
"671",43.165001,43.34,42.68,42.845001,1960800,41.923592
"672",43.365002,43.665001,43.244999,43.349998,1690400,42.417728
"673",43.884998,44.970001,43.884998,44.895,2113000,43.929501
"674",45,45.119999,44.41,44.66,2054200,43.699551
"675",44.98,44.985001,44.169998,44.485001,2595600,43.52832
"676",44.235001,44.834999,43.880001,44.799999,2867200,43.83654
"677",44.98,45.764999,44.505001,45.75,2249600,44.766109
"678",45.985001,47.095001,45.560001,46.974998,4553400,45.964767
"679",47.150002,47.525002,46.959999,47.355,4263600,46.336601
"680",47.220001,47.974998,47.110001,47.525002,3661000,46.626019
"681",47.299999,47.615002,46.82,47.540001,2651200,46.640732
"682",47.380001,47.490002,46.540001,47.139999,2920200,46.248306
"683",47.165001,47.715,47.035,47.119999,1926000,46.228676
"684",47.279999,47.424999,46.82,46.91,3110200,46.022655
"685",46.59,47.075001,46.365002,46.82,2338400,45.934349
"686",47.040001,47.290001,46.459999,46.915001,3134000,46.027561
"687",46.860001,48.16,46.68,48.044998,2860000,47.136181
"688",48.049999,48.455002,47.810001,48.200001,2996200,47.288254
"689",48.404999,48.404999,47.735001,47.865002,3172200,46.959595
"690",48.25,48.334999,47.904999,48.25,1970400,47.337303
"691",48.5,48.834999,47.560001,47.639999,3279000,46.738846
"692",47.220001,47.299999,46.400002,46.695,2592600,45.811718
"693",46.775002,47.32,46.299999,47.310001,1762800,46.415085
"694",47.279999,48.09,47.279999,48.07,1744800,47.160713
"695",47.855,48.18,47.625,47.685001,1972400,46.78299
"696",47.285,47.285,46.470001,46.59,1834600,45.70871
"697",47.200001,47.75,46.869999,47.474998,2004000,46.576965
"698",47.455002,48.16,47.360001,47.755001,1566000,46.851673
"699",48.285,49.115002,48.285,48.490002,2665600,47.572765
"700",48.445,48.68,48.32,48.455002,2556600,47.538429
"701",48.700001,49.424999,48.424999,49.209999,2207000,48.27914
"702",49.064999,49.439999,49.040001,49.389999,2504400,48.455738
"703",49.5,49.744999,49.244999,49.32,1632000,48.387066
"704",49.305,49.82,49.25,49.5,2529000,48.563663
"705",49.849998,50.259998,49.689999,50.205002,2737400,49.255325
"706",49.720001,49.990002,49.48,49.544998,2555800,48.607807
"707",50.75,50.869999,49.200001,50.794998,4067400,49.834167
"708",51,51.119999,50.639999,50.895,2377400,49.932274
"709",50.84,51,50.060001,50.115002,3751000,49.16703
"710",50.285,50.91,50.139999,50.595001,2943000,49.637951
"711",50.25,50.740002,50.165001,50.490002,1761200,49.534935
"712",50.25,50.485001,49.634998,50.41,2114400,49.456444
"713",50.279999,50.57,49.735001,50.165001,1930600,49.216084
"714",50.625,51.400002,50.415001,51.389999,2419600,50.417908
"715",51.5,52.18,51.424999,52.099998,2177000,51.114475
"716",52.134998,52.419998,51.73,52.205002,3020000,51.217495
"717",51.869999,52.035,51.134998,51.445,2109000,50.47187
"718",51.935001,52.040001,51.165001,51.264999,2063600,50.295269
"719",51.134998,51.424999,50.935001,51.349998,1580400,50.378666
"720",51.014999,51.345001,50.889999,51.084999,1220200,50.118679
"721",51.080002,51.365002,50.595001,50.755001,1701600,49.794922
"722",50.509998,51.055,50.509998,50.834999,1767200,49.873405
"723",50.77,50.794998,50.395,50.549999,1597200,49.593796
"724",50.825001,51.369999,50.764999,51.125,2059000,50.157921
"725",51.185001,51.435001,50.919998,51.224998,2859200,50.256027
"726",51.419998,51.709999,51.110001,51.630001,1626600,50.65337
"727",51.209999,51.505001,50.790001,51.110001,2033200,50.143208
"728",51.174999,51.215,50.674999,50.889999,1731400,49.927368
"729",51.110001,51.165001,50.610001,50.869999,1313000,49.907745
"730",51,51.66,50.830002,51.625,2356000,50.64846
"731",51.724998,51.724998,51.240002,51.514999,4632800,50.540546
"732",51.5,51.924999,51.419998,51.884998,1838600,50.903545
"733",51.77,52.095001,51.599998,52,871800,51.016365
"734",52.18,52.18,51.27,51.349998,1903600,50.378666
"735",50.84,50.924999,50.224998,50.889999,2287400,49.927368
"736",51.200001,52.099998,51.189999,51.494999,1456200,50.520924
"737",51.68,51.779999,51.419998,51.490002,1943400,50.516022
"738",51.919998,52.195,51.860001,52.014999,1457400,51.031086
"739",51.970001,52.305,51.875,52.23,1560200,51.24202
"740",52.5,52.705002,52.099998,52.560001,2206000,51.565781
"741",52.669998,53.195,52.535,52.965,2189400,51.963112
"742",52.904999,54.115002,52.73,54.009998,2571800,52.98835
"743",53.919998,54.150002,53.470001,53.57,2238000,52.556671
"744",54.25,54.66,53.834999,53.895,1888000,52.999191
"745",53.91,53.959999,53.43,53.450001,1862600,52.561592
"746",53.584999,53.584999,53.009998,53.110001,3096200,52.227238
"747",53.16,53.535,53.09,53.525002,1585400,52.635345
"748",53.880001,54.07,53.41,53.575001,3796000,52.684513
"749",53.805,53.974998,53.345001,53.630001,1519800,52.738598
"750",53.735001,53.735001,53.474998,53.615002,331400,52.72385
"751",53.779999,54,53.474998,53.994999,846000,53.09753
"752",54.195,54.299999,53.860001,54.029999,1399200,53.131943
"753",54.119999,54.305,53.715,54.139999,1183000,53.240124
"754",53.935001,54.195,53.75,54.115002,1586800,53.215538
"755",54.200001,54.615002,53.889999,54.615002,2343000,53.70723
"756",53.799999,54.150002,53.720001,54.044998,1397800,53.146702
"757",53.639999,53.779999,53.34,53.764999,2195000,52.871353
"758",54.009998,54.27,53.790001,54.055,1668000,53.156536
"759",54,54.470001,53.695,54.185001,1615800,53.284367
"760",54.5,54.709999,54.240002,54.375,2376800,53.471218
"761",54.415001,54.490002,54.014999,54.16,1512200,53.259789
"762",54.235001,54.57,54.165001,54.555,1442600,53.648224
"763",54.445,55.119999,54.375,54.75,2055000,53.839977
"764",54.965,55,54.09,54.355,1399000,53.451546
"765",54.685001,54.895,54.41,54.895,1181600,53.982567
"766",54.560001,55.029999,54,54.724998,2550600,53.815403
"767",54.375,54.869999,54.055,54.130001,3428200,53.230286
"768",53.580002,54.564999,52.555,53.314999,5750800,52.428829
"769",52.895,53.220001,52.165001,53.169998,3510000,52.286247
"770",53.529999,53.740002,52.450001,52.68,2284800,51.804386
"771",51.689999,51.945,51.299999,51.314999,3466800,50.462074
"772",51.77,52.185001,51.575001,51.705002,3150600,50.845596
"773",52.009998,52.689999,51.654999,51.709999,2087800,50.85051
"774",51.169998,51.630001,50.455002,50.935001,2474600,50.08839
"775",50.695,50.884998,49.474998,49.735001,3107400,48.908333
"776",50.110001,50.514999,49.869999,49.974998,2971200,49.144344
"777",50.924999,51.955002,50.855,51.919998,3097800,51.057014
"778",52.830002,52.830002,52.029999,52.314999,2005000,51.445454
"779",52.435001,52.435001,51.785,51.98,1409800,51.11602
"780",51.615002,51.755001,51.224998,51.68,2789000,50.821007
"781",51.305,51.584999,51.235001,51.400002,3578600,50.545666
"782",51.580002,52.099998,51.294998,51.310001,2750600,50.457165
"783",51.825001,52.014999,51.555,51.775002,1987200,50.914429
"784",51.369999,52.32,51.285,52.185001,1924000,51.317616
"785",52.189999,52.345001,51.810001,52.035,1368200,51.170105
"786",51.639999,51.705002,50.5,50.695,2979600,49.852379
"787",51,51.724998,50.895,51.555,2109400,50.69809
"788",51.389999,51.924999,51.259998,51.855,2390800,50.993103
"789",51.450001,51.695,50.584999,50.875,2369000,50.029392
"790",49,49.75,48.025002,48.834999,4392200,48.023296
"791",49.215,49.525002,47.599998,47.735001,5057200,46.941574
"792",48.185001,49.014999,47.695,47.834999,4919600,47.039913
"793",46.764999,47.799999,46.279999,46.290001,4252200,45.520596
"794",45.224998,46.215,44.595001,45.84,5989600,45.078083
"795",46.205002,47.474998,45.305,47.465,5079600,46.676071
"796",47.310001,48.82,46.360001,46.485001,3626400,45.71236
"797",47.264999,48.529999,46.834999,48.5,2530000,47.693867
"798",47.18,47.77,46.375,46.709999,3362000,45.933617
"799",45.110001,46.485001,45.040001,46.279999,3171600,45.510765
"800",43.334999,49.049999,42.5,42.764999,4654200,42.054188
"801",44.169998,45.255001,42.299999,45.244999,5789400,44.492966
"802",43.77,43.935001,41.185001,42.134998,4916600,41.434658
"803",39.419998,41.154999,37.555,37.560001,7278400,36.935703
"804",39.610001,40.43,36.720001,39.799999,8463000,39.138474
"805",34.939999,36.919998,32.049999,34.169998,7034600,33.707912
"806",34.805,36.57,33.375,35.665001,5789000,35.182701
"807",32.779999,34.224998,31.525,34.205002,5912200,33.742439
"808",33.654999,34.75,32.16,34.380001,6141800,33.915073
"809",34.400002,36.345001,34.305,35.02,6268000,34.546425
"810",34.470001,35.939999,32.5,34.5,7425200,34.033451
"811",36.240002,37.494999,35.805,37.075001,5871600,36.573627
"812",37.220001,38.98,36.005001,37.459999,5200400,36.953423
"813",37.490002,40.049999,37.255001,39.584999,5165000,39.049686
"814",37.990002,38.66,37.025002,37.134998,3811800,36.632816
"815",37.279999,38.095001,36.785,37.915001,5403000,37.402271
"816",37.935001,38.005001,36.195,36.439999,4667400,35.94722
"817",35.075001,36.009998,34.700001,34.759998,5700800,34.289928
"818",34.834999,35.264999,33.73,34.380001,8609600,33.915073
"819",34.189999,34.68,33.794998,34.209999,4222000,33.747375
"820",36.09,37.884998,35.73,37.669998,7581200,37.16058
"821",39.535,39.860001,37.77,37.855,4974800,37.343079
"822",38.130001,40.040001,38.005001,39.810001,4419400,39.271648
"823",40.145,41.560001,40.139999,40.955002,3571000,40.401169
"824",40.18,40.785,39.955002,40.330002,3222400,39.784615
"825",40.98,41.810001,40.634998,41.235001,4733200,40.677376
"826",40.185001,40.650002,39.68,40.185001,4328400,39.641575
"827",40.189999,40.584999,39.794998,40.43,3092200,39.883259
"828",41.330002,42.435001,41.305,42.110001,4437000,41.540539
"829",40.665001,41.450001,40.34,40.625,3665200,40.075623
"830",40.009998,40.384998,38.139999,38.459999,8209400,37.939896
"831",39.330002,41.25,38.654999,40.834999,6698200,40.282784
"832",41.915001,43.075001,41.305,41.990002,5800800,41.422169
"833",42.209999,43.264999,42.125,43.084999,2834600,42.502357
"834",43.314999,44.064999,43.314999,43.764999,2834000,43.173157
"835",44.900002,45.285,43.98,44.169998,3374400,43.572685
"836",45,46.369999,44.880001,46.080002,2816400,45.456856
"837",45.465,45.610001,44.105,44.130001,3849000,43.533226
"838",43.095001,43.330002,42.154999,42.75,3238000,42.171883
"839",42.345001,42.494999,41.610001,41.959999,3367000,41.392563
"840",42.48,43.595001,42.48,43.125,1993200,42.541813
"841",43.439999,43.73,42.875,43.040001,2092200,42.457966
"842",43.700001,44.264999,43.470001,43.619999,2103200,43.030125
"843",44.389999,44.785,44.215,44.779999,2147400,44.174435
"844",44.205002,44.205002,43.52,43.549999,2270800,42.961067
"845",43.794998,43.990002,42.099998,42.134998,2524400,41.565205
"846",42.16,42.200001,40.264999,40.91,2962600,40.35677
"847",40.23,41.654999,40.080002,41.639999,3302600,41.076893
"848",41.255001,41.669998,40.674999,41.154999,3250400,40.598457
"849",42.419998,44.48,42.389999,44.220001,3089800,43.622005
"850",44.044998,45.215,43.974998,44.560001,2225400,43.957413
"851",45.290001,46.025002,45.185001,45.48,2037600,44.864971
"852",45.34,45.619999,44.884998,45.105,2939400,44.495033
"853",45.064999,45.450001,44.599998,45.400002,3184200,44.786053
"854",46.575001,47.240002,46.474998,46.994999,4110400,46.359478
"855",47.5,48.014999,47.150002,47.764999,3320800,47.119068
"856",48.174999,48.285,47.419998,47.674999,2877200,47.030285
"857",47.525002,48.389999,47.049999,48.279999,4123200,47.627102
"858",48.115002,49.165001,47.965,48.865002,2753600,48.204193
"859",49.095001,49.610001,48.525002,49.470001,3808600,48.80101
"860",50,51.669998,49.755001,51.595001,3968600,50.897274
"861",51,51.689999,50.48,50.785,4250000,50.098225
"862",52.080002,54.18,52.080002,53.5,7194600,52.776512
"863",53.380001,53.595001,51.970001,52.040001,5319800,51.336254
"864",51.275002,51.555,50.700001,50.860001,3039800,50.172215
"865",51.25,51.25,49.834999,50.169998,2215000,49.491543
"866",48.880001,49.115002,47.244999,47.255001,3431600,46.615963
"867",48.735001,48.875,46.625,47.505001,2926200,46.862587
"868",46.599998,48.264999,45.904999,48.240002,2539800,47.713196
"869",49.685001,50.389999,48.470001,49.285,2614600,48.746784
"870",49.595001,49.834999,48.810001,49.235001,2196200,48.69733
"871",48.865002,49.424999,48.650002,48.98,1628800,48.445114
"872",50.459999,50.459999,48.435001,48.514999,4802200,47.985191
"873",48.419998,48.985001,47.939999,48.779999,1922600,48.247295
"874",49.485001,49.799999,48.575001,48.575001,2155400,48.044537
"875",48.244999,48.400002,46.845001,47.305,3444800,46.788403
"876",47.099998,47.630001,46.294998,47.599998,1804800,47.080181
"877",47.5,47.580002,46.5,46.985001,6133200,46.471901
"878",47.544998,47.860001,47.145,47.615002,2513800,47.09502
"879",47.605,48.244999,47.535,47.904999,4223600,47.381855
"880",48.075001,48.424999,47.310001,47.540001,2931000,47.02084
"881",48.375,48.669998,47.654999,47.935001,2541600,47.411526
"882",48.764999,49.195,48.505001,49.07,2077200,48.53413
"883",48.584999,48.985001,48.044998,48.110001,1839200,47.584614
"884",48.095001,48.25,47.165001,47.525002,2992800,47.006001
"885",47.395,47.705002,46.810001,47.244999,3387200,46.729061
"886",47.325001,47.66,46.759998,47.465,2313200,46.946655
"887",47.935001,48.105,47.09,47.23,3772800,46.714218
"888",47.264999,48.735001,47.080002,48.700001,3962600,48.168167
"889",49.145,50.389999,49.145,50.220001,4723600,49.67157
"890",50.224998,50.66,50.130001,50.455002,2234400,49.904003
"891",50.759998,51.275002,50.555,51.009998,2472800,50.452942
"892",50.855,51.005001,50.294998,50.740002,2909200,50.18589
"893",51.060001,51.59,50.935001,51.049999,2507600,50.492508
"894",52,53.154999,50.970001,51.634998,3837200,51.071117
"895",52.23,52.990002,51.915001,52.799999,4446400,52.223392
"896",52.575001,52.785,51.880001,52.195,2935600,51.625004
"897",52.209999,53.215,52.009998,53.084999,2459000,52.505283
"898",52.965,53.07,52.009998,52.105,2376200,51.53598
"899",52.259998,53.095001,52.044998,52.915001,2728000,52.337139
"900",52.349998,52.715,52.060001,52.584999,2380800,52.010738
"901",52.485001,52.945,52.02,52.880001,2362800,52.302521
"902",52.98,53.869999,52.98,53.695,2219000,53.108624
"903",53.564999,54.27,53.5,54.209999,2202000,53.618
"904",54.365002,54.75,54.044998,54.325001,1618400,53.731739
"905",54.09,54.415001,53.935001,54.174999,1550200,53.583378
"906",53.985001,54.220001,53.57,53.98,2178800,53.390511
"907",53.845001,54.470001,53.805,54.060001,4535800,53.469639
