"","PTC.Open","PTC.High","PTC.Low","PTC.Close","PTC.Volume","PTC.Adjusted"
"151",54.099998,54.470001,53.580002,53.68,655200,53.68
"152",53.380001,54.009998,53.040001,53.84,948200,53.84
"153",53.360001,53.720001,52.330002,52.540001,1286500,52.540001
"154",52.529999,53.529999,52.200001,53.34,838800,53.34
"155",53.82,53.959999,53.25,53.419998,780500,53.419998
"156",53.5,53.619999,53.18,53.389999,702700,53.389999
"157",53.5,54.279999,53.43,54.009998,748800,54.009998
"158",53.869999,54.139999,52.950001,52.990002,655500,52.990002
"159",52.900002,53.799999,52.549999,53.52,998600,53.52
"160",53.48,53.740002,53.110001,53.43,409600,53.43
"161",53.68,54.689999,53.490002,54.57,699600,54.57
"162",54.23,54.720001,54.139999,54.259998,502000,54.259998
"163",54.560001,54.77,54.040001,54.73,553900,54.73
"164",55,55.759998,54.889999,55.16,947100,55.16
"165",55.150002,55.200001,54.470001,54.830002,576800,54.830002
"166",54.290001,54.93,54.18,54.73,538600,54.73
"167",54.66,55.880001,54.540001,55.759998,681500,55.759998
"168",55.77,56.279999,55.75,56,851800,56
"169",56.25,56.470001,55.790001,55.900002,528200,55.900002
"170",55.900002,56.09,55.439999,55.93,593100,55.93
"171",56.200001,56.290001,55.799999,55.91,652100,55.91
"172",56.060001,56.200001,55.48,55.610001,750500,55.610001
"173",55.619999,56.07,55.34,55.400002,563700,55.400002
"174",55.950001,56.43,55.5,56.049999,764800,56.049999
"175",56.099998,56.32,55.580002,56.27,925800,56.27
"176",56.18,56.32,55.66,56.049999,729700,56.049999
"177",55.919998,56,55.049999,55.16,692800,55.16
"178",55.07,55.130001,54.369999,54.650002,1650900,54.650002
"179",54.759998,55.52,54.700001,54.950001,840600,54.950001
"180",54.91,55.560001,54.810001,55.439999,438100,55.439999
"181",55.790001,56.66,55.48,56.23,1308600,56.23
"182",56.130001,56.43,55.900002,56.23,624300,56.23
"183",56.189999,57.200001,56.009998,56.939999,1098000,56.939999
"184",56.849998,57.349998,55.849998,56.220001,1082700,56.220001
"185",56.32,56.580002,55.389999,55.619999,719900,55.619999
"186",55.91,56.240002,55.439999,56.02,839200,56.02
"187",56,56.32,55.299999,56.029999,510500,56.029999
"188",56.040001,56.639999,56,56.279999,665200,56.279999
"189",56.369999,56.959999,55.740002,56.279999,898800,56.279999
"190",56.369999,56.669998,56.279999,56.639999,404100,56.639999
"191",56.639999,57.02,56.330002,57,292400,57
"192",57.34,57.919998,57.029999,57.75,858700,57.75
"193",57.549999,58.389999,57.240002,58.32,547300,58.32
"194",58.279999,58.639999,58,58.580002,2362900,58.580002
"195",58.779999,59.139999,58.540001,58.98,789300,58.98
"196",58.639999,59.360001,58.400002,59.330002,1901000,59.330002
"197",59.41,59.82,59.16,59.580002,880900,59.580002
"198",59.790001,60.139999,59.560001,60.040001,1405900,60.040001
"199",60.18,60.349998,59.950001,60.02,766400,60.02
"200",59.880001,60.32,59.18,60.259998,749500,60.259998
"201",60.259998,60.84,60.119999,60.639999,655000,60.639999
"202",60.02,60.419998,59.82,60.119999,1087600,60.119999
"203",60.450001,61.130001,60.240002,60.720001,735700,60.720001
"204",60.68,61.099998,60.470001,60.759998,1031400,60.759998
"205",60.849998,61.650002,60.57,61.09,1269500,61.09
"206",61,61.389999,59.950001,60.09,2245900,60.09
"207",63.990002,65.400002,62.73,64.669998,4077500,64.669998
"208",64.919998,66.519997,64.510002,66.43,2452200,66.43
"209",66.120003,66.330002,65.309998,66.160004,1405500,66.160004
"210",66.389999,66.949997,66.129997,66.449997,971600,66.449997
"211",66.879997,66.879997,65.110001,65.809998,1529600,65.809998
"212",65.82,67.120003,65.540001,66.449997,1132100,66.449997
"213",66.5,66.629997,65.400002,66.25,1012300,66.25
"214",65.690002,65.849998,65.010002,65.5,910300,65.5
"215",65.410004,65.610001,64.839996,65.129997,1257100,65.129997
"216",65.18,65.309998,64.739998,65.040001,894100,65.040001
"217",64.589996,64.790001,63.790001,64.660004,1010700,64.660004
"218",64.370003,64.879997,64.190002,64.790001,564000,64.790001
"219",64.370003,64.690002,64.089996,64.580002,739700,64.580002
"220",64.330002,64.660004,64.099998,64.279999,412000,64.279999
"221",64.080002,64.190002,63.419998,63.919998,628600,63.919998
"222",63.560001,65.230003,63.560001,65.199997,717500,65.199997
"223",65.290001,65.339996,64.660004,65.120003,737400,65.120003
"224",65,65.849998,64.82,65.370003,838800,65.370003
"225",65.599998,65.800003,64.900002,65.029999,682000,65.029999
"226",65,65.419998,64.589996,65.099998,497100,65.099998
"227",65.339996,65.82,65.059998,65.769997,158800,65.769997
"228",65.830002,66.220001,65.440002,65.459999,504800,65.459999
"229",65.550003,65.970001,65.300003,65.690002,657600,65.690002
"230",65,65.129997,60.810001,62.259998,2182000,62.259998
"231",62.23,63.860001,62.040001,63.68,930900,63.68
"232",63.48,63.73,61.040001,62.639999,1259800,62.639999
"233",63.299999,63.299999,60.939999,61.610001,1271200,61.610001
"234",61.52,62.23,61.25,61.529999,1246700,61.529999
"235",61.330002,61.970001,60.830002,61.52,1370500,61.52
"236",61.669998,62.560001,61.5,62.310001,845800,62.310001
"237",62.75,62.82,61.630001,61.700001,604400,61.700001
"238",61.84,61.959999,61.349998,61.439999,734000,61.439999
"239",60.77,61.16,60.389999,60.549999,941700,60.549999
"240",60.740002,61.59,60.580002,60.799999,724900,60.799999
"241",60.900002,61.32,60.110001,60.130001,503200,60.130001
"242",60.200001,60.740002,60,60.459999,1578200,60.459999
"243",60.93,61.470001,60.459999,60.57,749400,60.57
"244",60.419998,60.66,59.799999,59.849998,849400,59.849998
"245",59.68,60,59.400002,59.459999,609600,59.459999
"246",59.75,60.200001,59.490002,60.049999,764600,60.049999
"247",60,60.119999,59.66,60,1405600,60
"248",59.779999,60.23,59.639999,60.060001,336500,60.060001
"249",59.889999,60.669998,59.400002,60.34,1446700,60.34
"250",60.52,61.299999,60.52,61.240002,795400,61.240002
"251",61.330002,61.57,60.720001,60.77,607000,60.77
"252",60.91,61.5,60.450001,61.16,1174200,61.16
"253",61.299999,62.18,61.169998,61.939999,832600,61.939999
"254",62.360001,63.73,62.360001,63,844600,63
"255",63.32,63.73,63.040001,63.650002,657300,63.650002
"256",63.689999,64.699997,63.200001,64.400002,759700,64.400002
"257",64.480003,64.690002,63.939999,64.529999,524900,64.529999
"258",64.339996,64.620003,63.779999,64.57,426200,64.57
"259",64.540001,65.879997,64.089996,65.790001,868300,65.790001
"260",65.949997,66.75,65.580002,65.93,815000,65.93
"261",66.529999,67.010002,65.040001,65.290001,1203800,65.290001
"262",65.599998,66.839996,65.029999,66.699997,1698700,66.699997
"263",72.540001,74.879997,69.879997,69.949997,3930000,69.949997
"264",70.160004,71.550003,69.510002,71.459999,2175900,71.459999
"265",71.360001,73.190002,70.75,72.849998,1626600,72.849998
"266",72.830002,74.739998,72.830002,74.480003,1777400,74.480003
"267",74.480003,74.830002,72.959999,73.419998,870000,73.419998
"268",73.940002,74.029999,72.879997,73.18,983100,73.18
"269",73.610001,73.989998,73,73.5,834100,73.5
"270",73.5,73.709999,72.5,72.669998,514900,72.669998
"271",72.410004,73.489998,71.849998,72.93,845500,72.93
"272",73.290001,73.300003,72.190002,72.68,759100,72.68
"273",72.040001,72.82,71.900002,72.190002,828500,72.190002
"274",71.589996,72.050003,70.620003,70.919998,594100,70.919998
"275",69.989998,71.559998,68.989998,69,931900,69
"276",67.790001,69.989998,66.300003,69.660004,927800,69.660004
"277",69.580002,70.620003,69.129997,69.650002,690100,69.650002
"278",69.650002,69.650002,67.669998,67.690002,1014500,67.690002
"279",68.410004,69.309998,65.480003,67.480003,1261100,67.480003
"280",68.169998,68.709999,67.309998,68.440002,797500,68.440002
"281",68.190002,69.32,67.290001,69.25,425300,69.25
"282",68.580002,71.620003,68.440002,71.449997,825000,71.449997
"283",72,73.610001,71.349998,73.360001,837700,73.360001
"284",73.300003,73.800003,72.849998,73.279999,615900,73.279999
"285",72.809998,73.860001,72.75,73.720001,926300,73.720001
"286",73.900002,74.349998,72.790001,72.809998,508800,72.809998
"287",72.879997,73.68,72.580002,73.25,568800,73.25
"288",73.550003,74.839996,73.379997,74.82,452700,74.82
"289",75,75.75,74.260002,75.279999,502400,75.279999
"290",75.220001,75.559998,74.660004,74.720001,439600,74.720001
"291",74.940002,75.57,73.739998,73.760002,658300,73.760002
"292",73.959999,74.760002,72.449997,73.889999,997800,73.889999
"293",73.349998,75.470001,72.919998,75.300003,746300,75.300003
"294",75.040001,77.489998,74.800003,77.220001,681500,77.220001
"295",77.360001,78.160004,77.129997,78.07,1015300,78.07
"296",77.809998,79.870003,77.620003,79.629997,1045400,79.629997
"297",79.75,80.339996,79.07,80.300003,670600,80.300003
"298",80.970001,81.720001,80.129997,80.720001,1018800,80.720001
"299",80.790001,81.489998,80.220001,80.400002,933600,80.400002
"300",80.660004,80.82,78.580002,79.480003,843100,79.480003
"301",80.169998,80.349998,79.169998,79.690002,6e+05,79.690002
"302",79.809998,80.220001,79.300003,80.169998,529200,80.169998
"303",80.339996,80.599998,79.519997,80.379997,969400,80.379997
"304",79.610001,80.279999,78.199997,79.209999,700300,79.209999
"305",79.150002,80.230003,78.32,79.639999,604600,79.639999
"306",79.529999,80.639999,79.400002,80.099998,667300,80.099998
"307",79,80.300003,78.139999,78.919998,1020600,78.919998
"308",78.849998,79.639999,77.540001,77.559998,813400,77.559998
"309",78.739998,79.910004,77.959999,79.849998,797100,79.849998
"310",80.160004,81.32,78.519997,78.790001,1464800,78.790001
"311",78.629997,78.709999,76.470001,77.040001,1492600,77.040001
"312",77.610001,78.949997,76.400002,78.010002,1131700,78.010002
"313",77.620003,78.199997,76,76.709999,1037700,76.709999
"314",77.150002,78.410004,76.160004,77.550003,1655100,77.550003
"315",76.279999,78.360001,74.769997,77.940002,1905100,77.940002
"316",78.690002,79.860001,77.879997,78.739998,1728500,78.739998
"317",77.900002,78.370003,75.449997,76.940002,1069400,76.940002
"318",77.440002,78.639999,77.269997,77.919998,641300,77.919998
"319",78.980003,80.339996,78.239998,79.919998,684900,79.919998
"320",79.220001,80.459999,79.029999,79.639999,725100,79.639999
"321",80,81.919998,79.870003,81.410004,831900,81.410004
"322",81.82,81.970001,79.440002,80.449997,778000,80.449997
"323",81.269997,81.82,80.660004,81.43,740200,81.43
"324",81.860001,83.470001,81.699997,83.120003,854000,83.120003
"325",83.120003,83.809998,81.860001,83.559998,1586000,83.559998
"326",82.010002,86.489998,81.330002,84.919998,2920000,84.919998
"327",84.75,84.910004,83.620003,84.050003,1128200,84.050003
"328",84.57,85.720001,83.690002,84.959999,1160200,84.959999
"329",85.580002,86.18,82.489998,83.199997,1143900,83.199997
"330",82.919998,83.199997,80.849998,82.150002,1059600,82.150002
"331",82.669998,83.639999,82.120003,82.730003,908600,82.730003
"332",83.199997,83.709999,82.290001,83.029999,743400,83.029999
"333",83.010002,83.860001,82.050003,82.349998,853600,82.349998
"334",82.43,83.239998,81.650002,82.830002,1079900,82.830002
"335",82.989998,84.279999,82.639999,83.510002,890600,83.510002
"336",83.529999,84.540001,82.410004,83.860001,866400,83.860001
"337",83.489998,85.769997,83.379997,85.080002,676600,85.080002
"338",85.32,86.800003,85.32,86.510002,526900,86.510002
"339",86.199997,86.910004,86.199997,86.790001,558400,86.790001
"340",87.139999,87.650002,86.440002,87.18,858700,87.18
"341",87.57,88.089996,87.040001,87.620003,1353000,87.620003
"342",87.410004,88.519997,87.110001,88.050003,638200,88.050003
"343",88.110001,88.709999,86.18,86.349998,687700,86.349998
"344",85.739998,86.339996,84.389999,84.650002,1289500,84.650002
"345",84.489998,84.720001,84,84.400002,1093300,84.400002
"346",84.330002,84.830002,83.379997,84.18,1073900,84.18
"347",84.190002,84.639999,83.919998,84.150002,968200,84.150002
"348",84.550003,85.18,84.080002,84.790001,738000,84.790001
"349",84.860001,85.220001,84.440002,84.790001,762700,84.790001
"350",83.220001,85.400002,83.220001,85.360001,804600,85.360001
"351",85.339996,86.110001,84.699997,85.839996,759500,85.839996
"352",85.839996,86.25,85.260002,85.669998,655700,85.669998
"353",85.129997,85.720001,84.360001,84.970001,775800,84.970001
"354",85.559998,86.25,85.129997,86.010002,1021100,86.010002
"355",85.959999,86.82,85.779999,86.239998,712400,86.239998
"356",86.529999,87.419998,86.129997,87.050003,827600,87.050003
"357",87.419998,88.459999,87.089996,88.160004,856700,88.160004
"358",88.400002,89.07,87.949997,88.290001,805000,88.290001
"359",88.459999,89.290001,87.779999,89.239998,947800,89.239998
"360",89.440002,89.449997,85.209999,86.459999,1076400,86.459999
"361",86.419998,87.080002,86,86.989998,1094600,86.989998
"362",93.120003,95.879997,91.389999,91.849998,2304300,91.849998
"363",91.879997,94.360001,91.879997,93.519997,1148900,93.519997
"364",93.510002,95.019997,93.32,94.470001,927800,94.470001
"365",95.120003,95.75,94.93,95.330002,530600,95.330002
"366",94.629997,95.75,93.57,94.889999,1326100,94.889999
"367",94.559998,99.099998,94,97.800003,2257200,97.800003
"368",97.129997,98.190002,96.209999,97.800003,1385800,97.800003
"369",98.720001,100.790001,97.989998,99.989998,1191800,99.989998
"370",99.93,100.089996,98.519997,99.220001,966000,99.220001
"371",99.25,99.730003,96.730003,96.830002,1154800,96.830002
"372",96.080002,96.300003,92.089996,92.730003,1211300,92.730003
"373",93.169998,94.089996,92.57,93.389999,1080500,93.389999
"374",93.620003,94.349998,91.160004,91.209999,735400,91.209999
"375",90.800003,93.830002,90.800003,93.540001,855600,93.540001
"376",93.650002,94.559998,93.43,93.809998,900500,93.809998
"377",93.949997,94.07,92.410004,93.900002,621600,93.900002
"378",94.400002,94.919998,93.519997,94.029999,366400,94.029999
"379",94.790001,94.860001,93.75,94.75,852200,94.75
"380",94.980003,96.540001,94.75,96.209999,420300,96.209999
"381",96.279999,97.360001,95.639999,97.07,806400,97.07
"382",97.559998,98.739998,96.43,97.010002,841500,97.010002
"383",95.989998,97.720001,95.790001,97.050003,737500,97.050003
"384",98.18,99.800003,97.150002,99.610001,954800,99.610001
"385",99.699997,99.870003,98.199997,98.839996,477500,98.839996
"386",98.769997,99.190002,97.669998,98.150002,600600,98.150002
"387",97.779999,99.480003,97.220001,98.900002,762100,98.900002
"388",98.879997,99.209999,98.080002,98.510002,1131100,98.510002
"389",95.599998,99.599998,95,97.029999,1801700,97.029999
"390",97.290001,98.059998,96.339996,96.540001,1144200,96.540001
"391",96.029999,97.360001,95.309998,97.139999,1155400,97.139999
"392",97.769997,98.309998,95,95.790001,1178800,95.790001
"393",95.989998,99.57,95.790001,99.269997,1173100,99.269997
"394",98.489998,99.860001,97.949997,98.830002,930700,98.830002
"395",99.300003,99.720001,93.980003,95.089996,1063400,95.089996
"396",94.980003,95.339996,90.459999,91.370003,1481100,91.370003
"397",91.57,93.379997,90.650002,91.910004,1257200,91.910004
"398",92.059998,93.919998,92.059998,92.519997,1340700,92.519997
"399",91.709999,93.540001,91.5,93.199997,747500,93.199997
"400",93.25,93.269997,91.889999,92.5,639800,92.5
"401",92.339996,93.360001,92.290001,92.779999,943500,92.779999
"402",93.300003,93.989998,92.650002,93.019997,779500,93.019997
"403",93.339996,93.980003,92.980003,93.43,668500,93.43
"404",93.260002,94.720001,93.239998,93.699997,809300,93.699997
"405",93.43,95.07,93.099998,94.300003,718400,94.300003
"406",94.279999,95.449997,92.82,92.970001,758300,92.970001
"407",93.379997,94.860001,93.230003,94.459999,681000,94.459999
"408",94.059998,94.800003,91.080002,92.099998,825300,92.099998
"409",92.580002,92.849998,90.910004,91.910004,813200,91.910004
"410",91.919998,92.639999,91.059998,92.309998,677100,92.309998
"411",92.279999,92.360001,91.5,92.07,666600,92.07
"412",92.209999,94.43,92.209999,93.989998,701200,93.989998
"413",93.650002,95.5,93.650002,95.160004,569300,95.160004
"414",94.980003,96.889999,94.980003,95.650002,826500,95.650002
"415",96.480003,97.68,96.309998,97.199997,707200,97.199997
"416",97.809998,98.769997,97.25,97.75,868200,97.75
"417",98.059998,98.550003,97.389999,97.620003,639500,97.620003
"418",97.949997,98.730003,97.769997,98.629997,682500,98.629997
"419",98.160004,99.120003,98.089996,98.699997,975400,98.699997
"420",98.5,99.970001,98.309998,99.940002,560700,99.940002
"421",99.669998,101.120003,99,100.779999,820300,100.779999
"422",100.510002,100.620003,96.489998,96.769997,856900,96.769997
"423",96.669998,98.32,96.209999,98.089996,658200,98.089996
"424",97.389999,99.620003,96.949997,98.900002,1668500,98.900002
"425",99.300003,100.440002,98.860001,100.330002,1293300,100.330002
"426",100.18,102.919998,99.949997,102.870003,1112100,102.870003
"427",102.5,105.25,102.480003,104.889999,1820900,104.889999
"428",105.099998,106.449997,104.709999,105.779999,1039200,105.779999
"429",106.279999,107.309998,104.889999,105.669998,1125600,105.669998
"430",105.5,105.5,101.150002,101.290001,1184900,101.290001
"431",101.300003,104.32,101.199997,103.68,1349800,103.68
"432",103.769997,103.889999,101.660004,102.309998,841200,102.309998
"433",102.5,104.099998,101.889999,103.059998,1010500,103.059998
"434",103.660004,104.919998,103.029999,103.059998,3253900,103.059998
"435",102.459999,103.839996,101.610001,103.449997,1000500,103.449997
"436",103.970001,105.449997,103.610001,104.970001,1022100,104.970001
"437",105.400002,105.889999,104.230003,105.169998,665600,105.169998
"438",105.339996,106.599998,105.269997,106.139999,666500,106.139999
"439",105.919998,107.389999,105.919998,106.190002,631200,106.190002
"440",106.980003,107.440002,105.5,105.870003,961000,105.870003
"441",105.919998,105.989998,103.480003,103.949997,784200,103.949997
"442",104.669998,104.690002,103.169998,104,795400,104
"443",103.389999,104.050003,100.019997,101,1273700,101
"444",101.010002,102.480003,98.660004,100.349998,1051900,100.349998
"445",99.800003,100.660004,97.300003,98.529999,1364500,98.529999
"446",98.18,100.68,97.779999,99.25,933500,99.25
"447",98.580002,98.839996,91.190002,91.25,2782000,91.25
"448",90.790001,92.889999,90.489998,90.830002,1777000,90.830002
"449",92.980003,95.010002,92.730003,94.760002,1274800,94.760002
"450",94.860001,96.040001,91.489998,94.629997,1412200,94.629997
"451",95.790001,99.269997,95.629997,98.970001,1195700,98.970001
"452",98.889999,98.889999,96.440002,97.559998,1104600,97.559998
"453",96.800003,97.620003,93.519997,94.529999,1553100,94.529999
"454",95.580002,96.080002,91.970001,92.32,1218900,92.32
"455",92.629997,93.720001,91.360001,92.389999,1773000,92.389999
"456",90.860001,92.339996,88.540001,90.760002,1925700,90.760002
"457",89.919998,91.199997,84.290001,84.599998,3054900,84.599998
"458",78.75,84.779999,77.75,83.059998,3939100,83.059998
"459",80.550003,82.059998,79.150002,79.980003,2787400,79.980003
"460",81.25,82.970001,77.489998,79.050003,1961000,79.050003
"461",78.800003,80.290001,77.330002,78.940002,1625500,78.940002
"462",80.07,84.040001,79.330002,82.410004,1370600,82.410004
"463",82.57,86.839996,82.339996,86.550003,1986900,86.550003
"464",86.540001,88.760002,86.279999,86.559998,1745200,86.559998
"465",86.599998,86.769997,83.470001,84.220001,1269400,84.220001
"466",83.93,85.830002,83.25,84.139999,951500,84.139999
"467",85.160004,88.309998,85.160004,87.980003,796200,87.980003
"468",87.940002,89.25,86.93,87.410004,775000,87.410004
"469",86.769997,87.169998,83.900002,85.010002,947700,85.010002
"470",84.510002,85.07,81.879997,84.110001,1163200,84.110001
"471",84.75,86.449997,83.010002,85.209999,951600,85.209999
"472",86.709999,88.209999,84.449997,85.169998,1610100,85.169998
"473",84.720001,89.669998,84.720001,89.400002,1546500,89.400002
"474",88.080002,89.449997,87.010002,87.099998,1397200,87.099998
"475",86.510002,87.410004,81.919998,82.660004,1698000,82.660004
"476",79.900002,83.190002,78.480003,81.349998,1868300,81.349998
"477",83.419998,85.480003,81.599998,84.720001,1417700,84.720001
"478",83.410004,85.760002,83.059998,83.919998,381100,83.919998
"479",85.419998,85.580002,84.169998,84.82,1328600,84.82
"480",84.139999,85.230003,83.330002,84.900002,994000,84.900002
"481",85.480003,88.919998,84.330002,88.919998,1556900,88.919998
"482",89.080002,89.449997,87.400002,87.529999,1570100,87.529999
"483",87.93,89.050003,86.489998,86.489998,6955500,86.489998
"484",88.809998,91.279999,86.910004,90.349998,2553700,90.349998
"485",89.419998,89.980003,85.889999,87.370003,1642900,87.370003
"486",85.019997,87.580002,84.209999,87.519997,1281000,87.519997
"487",86.989998,87.760002,82.989998,83.779999,830200,83.779999
"488",83.68,86.150002,83.019997,85.32,866400,85.32
"489",87.160004,87.650002,84.879997,85.68,995200,85.68
"490",87.300003,88.550003,86.599998,86.949997,2041000,86.949997
"491",88.099998,88.449997,86.260002,86.779999,908800,86.779999
"492",85.199997,87.019997,84.5,85.019997,918700,85.019997
"493",84.790001,85.139999,81.43,82.339996,1086000,82.339996
"494",83.610001,84.169998,82.830002,83.529999,996400,83.529999
"495",83.889999,85.860001,82.379997,83.900002,935900,83.900002
"496",83.25,84.730003,80.269997,81.550003,1188000,81.550003
"497",82.290001,82.330002,78.540001,78.980003,2178600,78.980003
"498",77.830002,79.139999,76.669998,76.709999,652600,76.709999
"499",77.75,81.360001,77.089996,81.190002,932000,81.190002
"500",79.709999,83.019997,79.419998,82.849998,956500,82.849998
"501",83.769997,84.290001,81.43,82.339996,934000,82.339996
"502",83.279999,83.75,82.160004,82.900002,1177100,82.900002
"503",80.879997,82.349998,80.849998,81.919998,1134300,81.919998
"504",80.779999,81.470001,77.93,78.160004,1451300,78.160004
"505",79.93,82.089996,78.739998,81.589996,1348100,81.589996
"506",81.989998,83.290001,81.610001,82.510002,951000,82.510002
"507",83.919998,84.889999,82.879997,84.099998,1191600,84.099998
"508",84.669998,86.370003,84.010002,85.709999,715700,85.709999
"509",84.970001,86.809998,84.900002,86.669998,705900,86.669998
"510",86.260002,86.989998,85.07,86.410004,449400,86.410004
"511",85.370003,85.82,84.410004,85,844600,85
"512",85.580002,87.110001,85.019997,86.339996,665600,86.339996
"513",86.82,87.970001,86.620003,87.419998,574700,87.419998
"514",86.68,88.639999,86.68,87.550003,901000,87.550003
"515",88.25,89.330002,87.650002,87.68,1580100,87.68
"516",87,87.970001,85.769997,85.809998,1446900,85.809998
"517",86.269997,87.160004,84.220001,84.639999,2422200,84.639999
"518",79.309998,80.440002,77.260002,79.75,5404600,79.75
"519",80.43,83.360001,79.900002,81.449997,2264700,81.449997
"520",80.440002,81.790001,80.050003,81.43,1421800,81.43
"521",81.330002,82.629997,80.57,82.220001,1621200,82.220001
"522",82.589996,85.339996,82.260002,85.230003,1840800,85.230003
"523",85.230003,85.57,84.120003,84.790001,1404200,84.790001
"524",84.669998,85.769997,84.239998,84.800003,1019000,84.800003
"525",84.790001,86.980003,84.790001,86.669998,1217900,86.669998
"526",89.470001,91.470001,86.5,87.720001,1449900,87.720001
"527",87.580002,87.879997,85.980003,86.889999,875000,86.889999
"528",86.040001,86.75,85.18,86.459999,779400,86.459999
"529",85.529999,87.309998,85.440002,87.260002,950300,87.260002
"530",87.839996,88.449997,87.029999,87.809998,1109500,87.809998
"531",88.540001,89.300003,87.510002,89,1088800,89
"532",89.660004,90.699997,89.25,90.349998,1262400,90.349998
"533",89.980003,91.269997,89.75,90.989998,1907100,90.989998
"534",91.18,92,90.75,91.93,1340100,91.93
"535",91.279999,93.300003,90.989998,92.620003,1443300,92.620003
"536",92.580002,93.040001,90.919998,91.830002,981900,91.830002
"537",91.800003,92.330002,90.739998,91.699997,825100,91.699997
"538",92.239998,93,92,92.980003,679000,92.980003
"539",93.669998,94.470001,92.980003,93.199997,819700,93.199997
"540",93.040001,93.449997,92.32,93.099998,715400,93.099998
"541",92.75,93.790001,92.379997,93.529999,666000,93.529999
"542",93.559998,93.93,92.730003,92.82,746900,92.82
"543",93.730003,94.019997,92.610001,93.620003,1182300,93.620003
"544",94,94.080002,90.470001,91.269997,1317400,91.269997
"545",91.379997,92,90.589996,90.610001,1124800,90.610001
"546",90.5,91.300003,89.68,89.959999,842600,89.959999
"547",89.830002,90.449997,88.980003,89.639999,885300,89.639999
"548",88.449997,88.769997,87.849998,88.459999,1006100,88.459999
"549",89,90.730003,88.169998,90.419998,790300,90.419998
"550",90.529999,90.769997,89.779999,90.199997,1229200,90.199997
"551",90.709999,92.290001,90.449997,91.260002,949400,91.260002
"552",91.019997,91.989998,90.779999,91.660004,1299500,91.660004
"553",91.559998,92.099998,90.93,91.199997,1082700,91.199997
"554",91.470001,92.07,90.949997,91.830002,996100,91.830002
"555",92.410004,92.82,91.349998,92.599998,780800,92.599998
"556",92.440002,93.889999,91.949997,92.980003,761500,92.980003
"557",92.57,94.989998,92.440002,94.959999,735400,94.959999
"558",94.260002,94.93,92.690002,93.120003,1847000,93.120003
"559",92.730003,93.43,91.849998,92.010002,1130400,92.010002
"560",92.800003,93.720001,92.010002,92.720001,816200,92.720001
"561",92.839996,92.839996,89.279999,90.040001,1411400,90.040001
"562",90.400002,91.150002,89.459999,90.379997,712400,90.379997
"563",91.269997,92.389999,90.980003,92.18,867200,92.18
"564",93.199997,94.980003,92.699997,94.959999,930300,94.959999
"565",94.970001,95.629997,94.370003,95.010002,978300,95.010002
"566",95.330002,96.029999,94.830002,95.209999,951400,95.209999
"567",95.400002,95.480003,92.389999,93.690002,837700,93.690002
"568",93.860001,94.480003,93.629997,94.160004,732900,94.160004
"569",94.290001,94.389999,92.870003,94.269997,1049300,94.269997
"570",93.75,94.849998,93.75,94.099998,1119500,94.099998
"571",94.43,95.879997,94.220001,95.18,1040400,95.18
"572",95.57,97.160004,95.440002,97.07,837200,97.07
"573",98.160004,99.610001,97.68,98.589996,1193300,98.589996
"574",98.470001,99.260002,97.849998,97.989998,703500,97.989998
"575",98.470001,98.470001,96.910004,97.330002,845200,97.330002
"576",98.110001,98.110001,95.860001,96.230003,725500,96.230003
"577",96.519997,97.660004,95.639999,97.599998,1043400,97.599998
"578",97.190002,99.739998,97.190002,99.480003,1190300,99.480003
"579",99.910004,101.540001,99.389999,100.82,1196900,100.82
"580",100.559998,102.470001,100.220001,101.889999,1533300,101.889999
"581",92,93.040001,89.769997,90.830002,6236100,90.830002
"582",91,92.440002,90.720001,92.18,1569500,92.18
"583",92.18,93.239998,90.550003,90.989998,1381200,90.989998
"584",90.699997,91.540001,89.860001,90.470001,1081800,90.470001
"585",90.739998,90.739998,87.639999,87.93,2508400,87.93
"586",87.910004,88.379997,86.720001,87.870003,1628800,87.870003
"587",88.449997,89.239998,88.050003,88.419998,1014500,88.419998
"588",86.199997,88.650002,85.940002,88.290001,750500,88.290001
"589",87.080002,87.599998,85.190002,86.370003,1265800,86.370003
"590",86.07,87.580002,86.07,86.480003,892100,86.480003
"591",85.25,86.900002,84.110001,86.330002,1514600,86.330002
"592",86.120003,87.910004,84.949997,87.559998,1283100,87.559998
"593",85.25,86.129997,83.599998,83.93,806100,83.93
"594",84.620003,86.120003,84.349998,85.459999,502600,85.459999
"595",84.68,87.529999,84.050003,87.07,768500,87.07
"596",87.239998,90.239998,87.059998,88.550003,787500,88.550003
"597",87.809998,88.699997,86.760002,86.839996,580000,86.839996
"598",85.639999,86.010002,83.389999,83.849998,836600,83.849998
"599",84.870003,85.779999,84.5,85.330002,1375300,85.330002
"600",84.82,86.860001,84.82,86.519997,598900,86.519997
"601",84.830002,85.720001,84.449997,84.769997,1145400,84.769997
"602",84.550003,85.949997,84.550003,85.440002,738100,85.440002
"603",85.739998,87.190002,85.410004,86.400002,1397100,86.400002
"604",85.970001,86.040001,84.449997,84.629997,630100,84.629997
"605",84.980003,85.669998,84.790001,85.440002,426800,85.440002
"606",84.050003,84.800003,83.43,84.059998,817000,84.059998
"607",84.269997,84.620003,80.459999,80.860001,1287300,80.860001
"608",81.949997,84.330002,81.43,84.260002,776700,84.260002
"609",85.160004,86.07,83.690002,85.989998,620300,85.989998
"610",85.699997,87.370003,85,87.139999,1139600,87.139999
