"","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"160",117.800003,118.459999,117.550003,118.260002,2119500,104.199493
"161",118.25,118.699997,117.650002,117.919998,2313700,103.89991
"162",117.900002,118.120003,117.230003,117.290001,2616300,103.344818
"163",117.260002,117.300003,116.029999,116.220001,4760000,102.402031
"164",116.739998,116.900002,115.800003,115.849998,3442500,102.076027
"165",116.120003,116.290001,115.080002,115.540001,2932700,101.802887
"166",115.550003,116.099998,115.510002,115.839996,2348700,102.067207
"167",115.129997,115.419998,114.910004,115.150002,2491800,102.16925
"168",115.239998,115.839996,114.93,115.730003,4709500,102.683868
"169",115.379997,116.089996,115.150002,115.839996,2591900,102.781464
"170",115.949997,116.059998,115.410004,115.870003,2711400,102.808083
"171",116.169998,116.470001,115.639999,116.349998,2617500,103.233955
"172",116.650002,117.290001,116.389999,116.989998,2623800,103.801819
"173",116.400002,116.480003,114.57,115.040001,4818300,102.071655
"174",115.080002,115.889999,114.760002,115.690002,3247900,102.648369
"175",115.690002,115.949997,114.860001,115,2998500,102.036148
"176",114.870003,115.169998,114,114.449997,5141500,101.548172
"177",114.440002,114.550003,113.699997,114.190002,3456900,101.31749
"178",114.739998,114.980003,114.110001,114.849998,5543000,101.903053
"179",115.169998,115.230003,114.68,114.989998,2441200,102.027283
"180",115.059998,115.120003,114.360001,114.489998,2568300,101.583649
"181",114.339996,114.650002,112.739998,113.580002,4059800,100.77623
"182",113.209999,113.82,112.540001,112.800003,3630900,100.08416
"183",112.559998,112.870003,111.809998,111.849998,3746300,99.241257
"184",112.040001,112.139999,111.419998,111.940002,3885000,99.321106
"185",112.230003,112.300003,111.730003,111.809998,2953800,99.205757
"186",111.720001,111.879997,110.339996,111.099998,4016200,98.575798
"187",111.370003,112.730003,111.190002,111.639999,11581100,99.054916
"188",111.870003,112.029999,111.209999,111.43,5122300,98.868599
"189",109.910004,110.519997,108.959999,109.120003,8306400,96.819008
"190",109.419998,109.650002,108.889999,109.129997,6064400,96.827888
"191",106.940002,110.160004,106.190002,109.339996,9092400,97.014214
"192",109.660004,110.989998,109.550003,110.449997,5670400,97.999069
"193",110.169998,110.669998,109.919998,110.400002,3240300,97.954712
"194",110.589996,110.93,109.790001,110.010002,1977800,97.608673
"195",110.279999,110.860001,110.279999,110.779999,3032300,98.291862
"196",110.900002,111.809998,110.769997,111.510002,4051100,98.93959
"197",111.510002,112.510002,111.379997,112.449997,3287200,99.773613
"198",112.730003,112.980003,112.18,112.620003,3090500,99.924454
"199",112.93,113.629997,112.690002,113.57,2675900,100.767357
"200",113.220001,113.559998,111.660004,112.190002,3825200,99.542931
"201",111.949997,112.440002,111.779999,111.949997,2590500,99.329979
"202",111.620003,112.790001,111.599998,112.669998,2673700,99.968803
"203",113.010002,113.019997,111.379997,111.610001,3772300,99.028305
"204",111.639999,112.449997,111.400002,111.690002,2263200,99.099304
"205",111.839996,111.870003,110.279999,110.75,3351100,98.265244
"206",110.43,110.529999,109.18,110.07,3836900,97.661919
"207",110.669998,111.239998,110.410004,110.730003,2865000,98.247513
"208",110.410004,110.849998,109.93,110.599998,3343200,98.132156
"209",110.360001,110.370003,109.360001,109.650002,2206100,97.289261
"210",110.239998,110.769997,109.949997,110.230003,4379400,97.803886
"211",109.760002,110.68,109.610001,110.129997,2822400,97.715141
"212",109.910004,110.18,109.540001,110.050003,2169800,97.644165
"213",110.139999,110.650002,110,110.220001,1725700,97.795006
"214",109.970001,110,109.190002,109.260002,3331800,96.94323
"215",109.150002,110.580002,109.150002,110.470001,3882000,98.016823
"216",110.57,112.040001,110.5,112,3685300,99.374352
"217",111.349998,112.440002,111.019997,111.480003,2856900,98.912964
"218",111.440002,112.980003,111.309998,112.75,3699500,100.03981
"219",112.690002,114.190002,112.639999,114.040001,3194500,101.18438
"220",113.690002,116.190002,113.589996,115.760002,4998900,102.710472
"221",115.650002,115.93,114.309998,115.099998,3861500,102.124886
"222",115.389999,115.839996,114.940002,115.230003,3058100,102.240234
"223",114.730003,115.139999,114.529999,114.68,2646400,101.752235
"224",114.75,115.849998,114.709999,114.910004,3594300,101.956306
"225",114.989998,116.330002,114.970001,116.050003,3179300,102.967804
"226",115.769997,116,114.279999,115.080002,3598500,102.10714
"227",115.650002,116.300003,115.43,115.900002,1183000,102.834717
"228",116,116.400002,115.660004,115.849998,2818900,102.790344
"229",116.260002,116.830002,115.300003,116.769997,3600400,103.606621
"230",116.839996,117.379997,116.290001,116.839996,3276300,103.668724
"231",116.519997,117.209999,116.080002,116.519997,5984000,104.102051
"232",116.5,116.849998,115.040001,116.779999,4956600,104.334328
"233",117,118.199997,116.620003,117.459999,4403000,104.941872
"234",117.629997,117.940002,117.18,117.589996,3198600,105.058006
"235",117.830002,118.910004,117.639999,118.900002,3203500,106.228416
"236",118.519997,118.639999,116.550003,116.730003,5409500,104.289665
"237",116.519997,116.599998,115.900002,116.57,3127500,104.146721
"238",116.330002,117.440002,115.559998,117.389999,2429400,104.879333
"239",118.220001,118.370003,117.120003,117.400002,2664600,104.888268
"240",117.510002,118.209999,117.480003,117.800003,3193900,105.245644
"241",117.940002,118.599998,117.730003,118.019997,4057800,105.442184
"242",118.57,119.360001,118.449997,119.220001,7173500,106.514305
"243",119.300003,119.739998,118,118.050003,3472700,105.469002
"244",118.75,119.389999,118.230003,118.610001,3942500,105.969299
"245",118.660004,119.120003,117.559998,119.019997,4273400,106.335609
"246",119.449997,119.57,117.839996,118.260002,2790000,105.656609
"247",118.599998,118.75,118.169998,118.599998,2045600,105.960365
"248",118.410004,119.239998,118.410004,118.889999,2156300,106.219475
"249",118.870003,119.400002,118.800003,119.300003,2465100,106.58577
"250",119.330002,119.529999,119.050003,119.349998,1999300,106.63044
"251",119.459999,120.57,119.419998,119.919998,3116400,107.139694
"252",119.93,120.18,117.93,118.059998,4165800,105.477928
"253",117.910004,118.470001,117.639999,117.75,4224000,105.200974
"254",117.800003,119.110001,117.599998,118.330002,3147000,105.71917
"255",118.410004,119.089996,118.25,118.669998,2714200,106.022919
"256",118.209999,118.739998,117.669998,117.989998,5730400,105.415375
"257",118.260002,118.980003,117.949997,118.080002,4573600,105.495796
"258",118.129997,118.360001,116.699997,117.480003,3363900,104.95974
"259",117.639999,117.849998,116.379997,116.879997,3685200,104.423676
"260",116.949997,118.010002,116.849998,117.379997,4335500,104.870399
"261",117.199997,118.349998,117.029999,117.860001,4936500,105.299248
"262",118.290001,120.169998,118.209999,119.18,4554600,106.478569
"263",119.089996,119.620003,118.650002,119.050003,6221800,106.362411
"264",119.480003,120.68,118.639999,120.169998,6002600,107.363045
"265",120.099998,121.849998,120,121.510002,4308600,108.560249
"266",121.07,122.510002,120.849998,121.300003,3536900,108.37265
"267",121.239998,121.480003,120.82,121.139999,3445200,108.229675
"268",120.610001,121.449997,120.360001,120.900002,2712900,108.015259
"269",120.610001,121.839996,120.610001,121.760002,3993900,108.7836
"270",121.379997,122.160004,119.650002,119.669998,3854700,106.916336
"271",119.68,121.199997,119.5,119.889999,4945200,107.112892
"272",119.839996,120.75,119.510002,120.300003,4018100,107.479187
"273",119.919998,121.010002,119.279999,120.300003,3485600,107.479187
"274",119.910004,120.279999,118.400002,118.669998,3348900,106.022919
"275",118.57,119.660004,114.410004,114.459999,5347600,102.261589
"276",112.440002,113.949997,110.150002,113.559998,6642600,101.457504
"277",113.970001,115.769997,112.75,113.5,4931400,101.403908
"278",113.699997,113.720001,110.089996,110.150002,4907900,98.410919
"279",110.809998,111.989998,108.879997,111.18,5301700,99.331161
"280",111.900002,112.75,111.059998,111.93,4759200,100.001221
"281",112,112.669998,110.68,112.139999,5274700,100.188843
"282",111.669998,111.900002,108.760002,109.110001,7702700,97.481758
"283",109.529999,111.040001,108.720001,110.970001,5125200,99.143532
"284",111.059998,111.699997,109.760002,111.059998,5578500,99.223938
"285",110.959999,110.980003,109.339996,109.480003,3835500,97.81234
"286",109.349998,109.839996,107.940002,108,4501900,96.490051
"287",108.330002,109.970001,108.019997,109.260002,5394700,97.615768
"288",109.360001,110.050003,108.57,109.68,4760400,97.991013
"289",110.120003,111.169998,110.029999,110.940002,5355400,99.116722
"290",111.190002,112.080002,110.709999,110.889999,6385800,99.07206
"291",111,111.650002,109.68,109.730003,4638900,98.035683
"292",109.209999,109.879997,107.239998,108.120003,6896300,97.311157
"293",107.910004,109.32,107.900002,109.040001,4903600,98.139183
"294",108.459999,109.599998,108.019997,109.43,3781700,98.490204
"295",109.360001,109.620003,108.440002,109.580002,3380800,98.625191
"296",108.889999,110.059998,108.610001,109.839996,4612600,98.859215
"297",110.029999,112.129997,109.580002,112.080002,5437700,100.875275
"298",112.269997,112.57,111.639999,112.540001,3680600,101.289299
"299",112.5,113.089996,112.080002,112.75,4509600,101.478294
"300",113.269997,113.900002,112.720001,113.599998,4590000,102.243317
"301",113.57,113.769997,112.230003,112.610001,4055700,101.352287
"302",112.400002,113.25,111.660004,111.989998,3906800,100.794273
"303",112.330002,113.199997,111.580002,111.639999,7730800,100.479256
"304",111.650002,111.989998,110.050003,110.360001,4216700,99.327225
"305",110.75,111.300003,109.830002,109.900002,3319000,98.913208
"306",109.889999,110.080002,108.529999,108.739998,3867600,97.869179
"307",108.449997,109.669998,107.800003,107.940002,4325500,97.14917
"308",108.089996,108.739998,105.940002,106.150002,4873300,95.538116
"309",106.68,107.470001,106.089996,106.809998,4119400,96.132111
"310",107.230003,108.540001,106.510002,107.639999,5036300,96.879158
"311",108.139999,110.110001,108,109.18,6413000,98.265182
"312",110.120003,110.660004,108.970001,109.150002,3829500,98.238197
"313",108.620003,109.220001,106.440002,107.050003,4325500,96.348122
"314",107.389999,108.529999,106.589996,108.190002,4699000,97.374161
"315",107.779999,110.730003,107.239998,110.18,4694200,99.165207
"316",110.43,111.18,109.75,110.57,3275700,99.516243
"317",110.059998,110.980003,108.769997,109.300003,3579100,98.373199
"318",109.540001,110.449997,108.779999,109.379997,2620000,98.445206
"319",109.739998,110.199997,108.919998,109.400002,2817000,98.463188
"320",108.57,109.470001,108.419998,108.68,4000200,97.81517
"321",108.959999,109.510002,108.269997,108.309998,2691700,97.482155
"322",108.849998,109.459999,108.519997,109.260002,2828300,98.337181
"323",109.75,110.639999,109.519997,109.919998,2769800,98.931221
"324",108.690002,109.080002,107.980003,108.870003,5022000,97.986168
"325",108.970001,109.360001,106.459999,106.980003,6525500,96.285118
"326",106.709999,106.940002,105.080002,105.57,6320200,95.016083
"327",105.449997,105.599998,102.269997,102.480003,8650000,92.234978
"328",102.550003,102.800003,101.839996,102.580002,6670600,92.325005
"329",102.620003,102.849998,100.970001,101.440002,5695500,91.298973
"330",101.209999,102.360001,100.849998,101.150002,4828300,91.037971
"331",102.25,104.080002,101.150002,103.260002,5978800,92.937019
"332",102.220001,102.989998,101.650002,101.709999,4765900,91.541962
"333",101.849998,102.389999,100.580002,100.940002,5479900,90.848946
"334",100.360001,100.93,98.57,99.129997,4543900,89.219894
"335",99.160004,99.360001,97.029999,97.230003,5927700,87.50985
"336",97.480003,98.089996,96.699997,97.599998,6668200,87.842857
"337",97.550003,99.769997,97.5,98.989998,5937000,89.093903
"338",98.980003,99.309998,98.07,98.230003,3475400,88.409874
"339",97.910004,97.989998,96.43,96.790001,5333700,87.113838
"340",97.190002,97.519997,95.940002,96.160004,6201500,86.546822
"341",96.43,97.739998,96.400002,97.269997,3100600,87.545837
"342",97.580002,98.260002,96.879997,97.43,3507300,87.689857
"343",97.690002,97.730003,96.730003,97.150002,4307900,87.437843
"344",96.610001,97.239998,96.360001,96.800003,6555700,87.122833
"345",96.639999,97.550003,96.550003,97.190002,5544700,87.473839
"346",97.550003,97.989998,97.150002,97.919998,6531100,88.130859
"347",98.309998,98.449997,97.32,97.510002,6894000,87.761848
"348",98.220001,99.980003,98.059998,99.510002,6678100,89.561913
"349",99.779999,100.459999,99.43,99.93,6807600,89.939919
"350",99.93,100.599998,99.610001,100.449997,6249900,90.407944
"351",100.309998,100.580002,99.760002,100.18,4696700,90.164917
"352",100.18,101.110001,99.900002,100.309998,5324300,90.281937
"353",100,101.290001,100,101.099998,8302600,90.99295
"354",101.660004,102.239998,101.089996,101.830002,6256600,91.649979
"355",101.150002,101.300003,99.660004,100.25,8270100,91.057762
"356",100.540001,100.93,99.650002,100.25,4414200,91.057762
"357",100.769997,101.089996,100.029999,100.120003,3932000,90.939674
"358",100.459999,100.959999,99.879997,100.209999,4851900,91.021423
"359",100.400002,100.860001,99.82,100.830002,3946700,91.584579
"360",100.510002,101.510002,100.330002,101.160004,5052900,91.884323
"361",101.18,102.610001,101.18,102.489998,4795500,93.092377
"362",102.610001,103.410004,102.269997,103.209999,3984500,93.746353
"363",103.230003,104.550003,102.82,104.480003,5075900,94.899902
"364",104.160004,105.599998,104.160004,105.269997,7553500,95.617462
"365",105.260002,105.360001,104.43,105.129997,4812600,95.490295
"366",105.099998,107.75,104.82,107.610001,10573000,97.742905
"367",107.010002,107.209999,104.830002,105.379997,5964400,95.717361
"368",105.489998,106.68,105.220001,105.959999,5504400,96.244194
"369",105.730003,106.110001,105.360001,105.809998,4601400,96.107941
"370",106.57,107.43,106.300003,107.239998,6550700,97.406822
"371",107.239998,108.669998,107.139999,108.370003,5709400,98.433212
"372",107.709999,109.589996,107.709999,108.989998,5183000,98.996361
"373",109.050003,109.169998,107.470001,108.050003,5034100,98.14257
"374",108.370003,108.959999,107.620003,108.269997,6229200,98.342361
"375",108.419998,109.300003,108.300003,108.68,4297400,98.714783
"376",108.720001,109.5,107.800003,108.870003,4721400,98.88736
"377",108.699997,110,108.309998,109.529999,4711900,99.486862
"378",108.580002,109.57,108.059998,108.800003,3769100,98.823799
"379",108.910004,109.620003,108,109.550003,4870400,99.505013
"380",109.489998,110.019997,108.970001,109.559998,4387300,99.514107
"381",109.129997,109.300003,107.519997,107.760002,7866400,97.879158
"382",110.620003,113,109.68,112.889999,16107200,102.538773
"383",112.639999,112.940002,112.099998,112.540001,5521400,102.220856
"384",112.540001,112.709999,110.970001,111.529999,5500100,101.303459
"385",111.68,112.790001,111.620003,112.690002,4417100,102.357094
"386",112.559998,113.120003,111.75,112.959999,5413600,102.602341
"387",113.470001,115.029999,113.470001,114.879997,6783800,104.346291
"388",114.919998,115,113.889999,114.830002,5379000,104.300873
"389",114.769997,116.589996,114.75,115.769997,9241300,105.154686
"390",115.75,116.790001,115.220001,116.010002,27559700,105.372681
"391",115.519997,115.980003,113.580002,114.389999,7769300,103.901215
"392",114.139999,114.919998,113.849998,114.739998,5095100,104.219124
"393",114.940002,115.669998,114.5,115.209999,4762300,104.646034
"394",116.139999,116.900002,114.879997,115,5096300,104.455269
"395",114.769997,115.349998,114.029999,114.279999,4563700,103.801315
"396",113.779999,114.589996,113.669998,114.18,3621800,103.71048
"397",114.660004,115.489998,114.110001,115,4892100,104.455269
"398",114.419998,114.529999,113.230003,113.610001,4169000,103.192749
"399",113.599998,114.93,113.089996,114.690002,4167200,104.173721
"400",114.769997,116.699997,114.370003,116.300003,3934500,105.636093
"401",117.25,118.440002,116.900002,117.379997,6704800,106.61705
"402",116.449997,116.449997,113.529999,114.220001,6919600,103.746819
"403",114.519997,114.849998,113.470001,113.489998,5172900,103.08374
"404",114.120003,114.120003,113.379997,113.699997,4115400,103.27449
"405",113.589996,113.970001,112.57,112.870003,3711900,102.520599
"406",112.809998,113.139999,112.010002,113.019997,3170100,102.656845
"407",112.699997,113.489998,112.110001,113.099998,3836700,102.729507
"408",112.760002,113.739998,112.25,113.449997,6513300,103.047417
"409",113.739998,114.730003,113.370003,114.25,4504600,103.774055
"410",114,115.089996,114,114.959999,3391600,104.418961
"411",114.989998,115.849998,114.599998,114.839996,3676000,104.309959
"412",115.25,115.25,113.650002,113.720001,4667700,103.292656
"413",113.699997,113.82,111.959999,112.239998,3860900,101.948364
"414",112.169998,112.230003,111.510002,111.93,4508800,101.666779
"415",111.870003,112.529999,111.800003,112.150002,3677700,101.866631
"416",112.580002,112.769997,111.830002,112.410004,3155700,102.102783
"417",112.220001,112.449997,110.889999,111.169998,5229400,100.976471
"418",111.300003,112.120003,111.220001,112.050003,2403200,101.775795
"419",111.870003,112.230003,111.550003,111.959999,2119100,101.694046
"420",111.769997,112.580002,111.260002,112.010002,4248800,101.739464
"421",111.82,112.089996,110.449997,111,4576300,100.822067
"422",110.760002,113.169998,110.699997,113.120003,4392100,102.747665
"423",112,113.529999,111.440002,113.5,4808300,103.945572
"424",112.849998,113.5,111.510002,112.739998,3833800,103.249535
"425",112.919998,113.989998,112.699997,113.57,3289700,104.009659
"426",111.849998,113.75,111.849998,113.330002,2807300,103.789871
"427",113.309998,114.230003,113.040001,113.849998,3651400,104.266098
"428",114.489998,115.010002,113.690002,114.989998,3808100,105.310135
"429",114.889999,114.889999,113.720001,114.57,2698300,104.925484
"430",114.599998,115.449997,114.220001,115.400002,3092600,105.685631
"431",115.480003,115.480003,113.690002,113.980003,4081200,104.385162
"432",113.949997,114.239998,113.459999,113.769997,2844900,104.192825
"433",114.230003,115.510002,114.110001,115.220001,3375900,105.520767
"434",115.260002,115.519997,114.839996,114.910004,6989500,105.236877
"435",114.099998,114.720001,112.199997,112.269997,3387400,102.819099
"436",112.639999,112.75,111.760002,111.970001,3538700,102.544357
"437",112.269997,112.860001,111.309998,111.5,4053500,102.11393
"438",111.43,112.400002,110.910004,111.050003,3841500,101.701797
"439",111.540001,112.050003,110.910004,111.800003,5945300,102.38868
"440",112.150002,112.480003,110.669998,110.709999,5064700,101.390442
"441",110.449997,111.110001,107.699997,108.720001,6702200,99.567947
"442",109.209999,109.709999,107.169998,107.519997,6107500,98.468948
"443",106.849998,107.400002,105.800003,106.610001,4930300,97.635551
"444",106.25,107.010002,105.980003,106.489998,3438100,97.525658
"445",106.360001,108.339996,106.309998,108.190002,3994100,99.082565
"446",108.68,108.940002,107.519997,108.120003,4105600,99.018448
"447",107.589996,109.349998,107.199997,107.339996,5796200,98.304108
"448",108.209999,108.480003,104.900002,105.059998,5755100,96.216049
"449",105.300003,105.760002,104.529999,105.279999,4543000,96.417519
"450",105.199997,106.650002,105.169998,105.629997,3805700,96.73806
"451",106.309998,107.690002,105.839996,107.389999,4061600,98.349892
"452",107.209999,108.779999,107.190002,108.309998,4495900,99.192451
"453",108.480003,109.349998,107.550003,107.93,4093700,98.844437
"454",108.589996,110.599998,108.489998,110.290001,5109000,101.005791
"455",110.089996,110.889999,109.239998,109.400002,5477700,100.190704
"456",108.93,110.529999,108.32,110.129997,4484100,100.859253
"457",110.199997,114.160004,109.949997,112.959999,8222900,103.451012
"458",112.959999,113.269997,111.419998,112.849998,6712900,103.350288
"459",111.620003,112.059998,109.690002,110.449997,5872800,101.152306
"460",111.290001,113.309998,111.139999,112.889999,5706000,103.386917
"461",113.75,114.230003,112.599998,113.769997,4900400,104.192825
"462",113.489998,113.489998,111.190002,112.379997,6449500,102.919861
"463",112,113.139999,110.980003,111.510002,5736700,102.123077
"464",111.489998,112.099998,109.629997,111.169998,6705700,101.811699
"465",111.690002,114.440002,111.279999,114.389999,5270400,104.760643
"466",114.029999,115.349998,113.860001,115.209999,3913400,105.511612
"467",115.449997,115.769997,114.440002,115.610001,4219600,105.877945
"468",115.379997,116.5,115.25,116.059998,2925100,106.290062
"469",116.080002,117.709999,116.080002,117.480003,5026300,107.590523
"470",117,118.32,116.709999,116.970001,4781900,107.123474
"471",117.75,117.75,116.209999,117.139999,3609900,107.279144
"472",117.440002,117.480003,116.269997,116.650002,4423800,106.830391
"473",116.43,116.989998,115.599998,116.800003,4045700,106.967773
"474",117.050003,118.480003,116.839996,118.349998,4484300,108.387291
"475",118.080002,119.519997,117.970001,119.010002,4673900,108.991722
"476",119.800003,120.279999,115.779999,116,5087800,106.235107
"477",115.889999,116.889999,114.919998,115.279999,3245000,105.575722
"478",114.779999,116.57,114.779999,115.410004,1444700,105.694778
"479",115.879997,116.43,114.989998,115.860001,2972500,106.106895
"480",115.370003,116.529999,114.900002,116.440002,2884700,106.638077
"481",115.980003,118.519997,115.57,118.5,3989400,108.524673
"482",118.400002,118.870003,117.440002,118.269997,2878700,108.314026
"483",118.129997,122,118.129997,121.940002,8051100,111.675095
"484",120.480003,120.910004,117.510002,118.980003,6112600,108.964279
"485",119.370003,120.610001,117.449997,117.800003,7018200,107.883598
"486",116.309998,117.379997,114.099998,116.839996,5191700,107.85405
"487",116.370003,116.980003,115.379997,115.82,4615500,106.912491
"488",116.400002,116.620003,114.459999,116.190002,4150600,107.254044
"489",116.900002,118.190002,116.68,117.290001,5545100,108.269447
"490",118.339996,118.589996,116.410004,117,4889700,108.00174
"491",117.139999,118.889999,117.110001,118.349998,6181200,109.24791
"492",117.32,117.550003,113.669998,113.949997,7404200,105.186325
"493",114.370003,115.07,112.199997,112.870003,6015300,104.189377
"494",113.220001,113.529999,110.75,111.839996,5846200,103.238579
"495",112.629997,113.190002,109.629997,110.040001,6915400,101.577026
"496",110.199997,111.93,109.199997,110.209999,8468300,101.733955
"497",110.959999,114.160004,108.809998,109.419998,13263600,101.004723
"498",110.129997,111.089996,105.959999,106.029999,3354000,97.875427
"499",106.220001,108.440002,105.029999,108.330002,4537000,99.998543
"500",107.769997,109.470001,106.029999,109.419998,5175900,101.004723
"501",110.089996,111.099998,109.220001,110.360001,5410300,101.872421
"502",110.580002,111.089996,109.32,110.480003,5019100,101.983192
"503",109.150002,110.019997,108.230003,109.279999,4835400,100.875473
"504",108.910004,110.150002,108.050003,108.260002,5975900,99.933929
"505",109.540001,110.599998,108.239998,110.480003,6293900,101.983192
"506",110.010002,110.379997,108.650002,109.529999,5220300,101.106262
"507",110.139999,110.800003,109.419998,110.580002,6407700,102.0755
"508",110.330002,110.870003,107.489998,107.489998,8521300,99.223152
"509",107.410004,108.339996,107.360001,108.150002,7905000,99.832382
"510",107.860001,108.5,107.639999,108.160004,5939000,99.841621
"511",107.849998,107.959999,106.959999,107.32,5804600,99.066216
"512",107.459999,109.07,106.730003,108.989998,4508000,100.607773
"513",108.989998,109.050003,107.699997,108.339996,4953500,100.007774
"514",108.139999,109.470001,108.089996,109.220001,4612200,100.820091
"515",109.970001,110.300003,109.169998,110.07,5142700,101.604721
"516",109.860001,110.230003,108.779999,109.910004,5298200,101.457031
"517",109.68,110.790001,109.510002,110.730003,5197400,102.213974
"518",110.309998,110.309998,108.410004,109.5,4478000,101.078552
"519",110.150002,110.589996,109.040001,109.349998,5074800,100.940094
"520",108.959999,109.599998,108,108.82,4055900,100.450859
"521",108.93,109.620003,108.510002,109,4301500,100.617027
"522",108.940002,111.239998,108.540001,110.82,5023800,102.29705
"523",110.970001,112.900002,110.209999,112.669998,6183400,104.004761
"524",112.949997,113.279999,111.449997,112.190002,5010500,103.561691
"525",112.209999,113.400002,111.849998,113.089996,3665000,104.392448
"526",113.029999,113.540001,112.489998,112.900002,4593400,104.217072
"527",113.410004,113.580002,112.300003,113.050003,4209400,104.355545
"528",112.82,113.160004,112.160004,113.089996,4227700,104.392448
"529",112.93,113.040001,111.93,113.019997,3868300,104.327843
"530",113.160004,113.580002,112.639999,112.970001,4851100,104.281693
"531",113.230003,114.5,112.220001,113.790001,6765300,105.038628
"532",114.110001,114.730003,113.629997,114.120003,5528000,105.343246
"533",113,113,111.879997,112.589996,6359200,103.930901
"534",115.849998,116.279999,114.110001,115.910004,8889500,106.995567
"535",116.800003,116.970001,115.199997,115.93,5596100,107.014038
"536",115.75,116.639999,115.410004,115.830002,6038900,106.921738
"537",115.5,116.93,115.470001,116.099998,4825900,107.170959
"538",116.110001,116.769997,115.589996,116.760002,4865400,107.780205
"539",117.169998,117.300003,115.709999,116.059998,3755900,107.134041
"540",116.370003,116.5,115.43,115.970001,4074600,107.050949
"541",115.540001,115.699997,114.410004,115.370003,4175100,106.497124
"542",114.739998,116.220001,114.209999,115.639999,5586300,107.611938
"543",115.860001,116.370003,115.230003,116.18,3629100,108.114464
"544",116.550003,116.93,115.5,116.169998,4383100,108.105133
"545",115.980003,116.82,115.660004,116.029999,3785400,107.974869
"546",115.779999,116.830002,115.580002,116.660004,4770700,108.561134
"547",116.209999,117.330002,115.699997,116.099998,4858300,108.040001
"548",115.830002,116.260002,114.260002,115.230003,5003300,107.230392
"549",115.300003,116.709999,114.980003,116.589996,4821600,108.495987
"550",116.75,117.209999,116.010002,116.57,4356400,108.477379
"551",116.879997,117.559998,116.459999,116.580002,5968600,108.486694
"552",116.860001,116.980003,115.449997,115.5,8986600,107.481667
"553",115.68,116.529999,115.370003,115.660004,18194200,107.630562
"554",116.169998,117.389999,116.050003,117.269997,9476000,109.128777
"555",117.360001,118.75,117.25,118.089996,6751700,109.891853
"556",118.07,119.480003,117.349998,118.32,5733500,110.105896
"557",118.010002,119.669998,118.010002,119.440002,4305600,111.148132
"558",119.5,121.290001,119.449997,120.720001,6668100,112.339272
"559",120.260002,121.290001,120.080002,120.849998,4275400,112.460251
"560",121.459999,122.160004,121.260002,122.019997,4583000,113.549026
"561",122.459999,123.190002,121.190002,121.889999,5318500,113.428062
"562",121.889999,122.470001,121.589996,121.839996,3694700,113.381516
"563",122.290001,122.760002,121.269997,122.550003,5758800,114.042236
"564",122.589996,122.889999,121.589996,122,5025700,113.530411
"565",121.900002,122.260002,121.559998,121.68,3242600,113.23262
"566",121.68,122.230003,120.739998,121.559998,4534400,113.120956
"567",121.809998,122.129997,121.169998,121.470001,3022500,113.037209
"568",121.349998,121.669998,120.82,121.620003,3971500,113.176788
"569",121.720001,122.040001,121.209999,122,3140100,113.530411
"570",121.739998,122.199997,120.849998,122.169998,3864400,113.688614
"571",122.349998,122.699997,121.660004,122.040001,2681100,113.567635
"572",122.360001,122.75,121.169998,121.669998,3399700,113.223328
"573",121.529999,122.330002,121.150002,122.230003,3501100,113.744446
"574",122.440002,124,122.360001,123.660004,4419800,115.07518
"575",123.220001,123.82,121.889999,122.410004,5263700,113.911949
"576",125,127.110001,123.839996,127.010002,7318200,118.192604
"577",128.229996,128.259995,126.730003,127.089996,6331200,118.267052
"578",126.769997,127.239998,125.879997,126.440002,3707000,117.66217
"579",126.68,127.540001,126.120003,127.089996,4464100,118.267052
"580",127.410004,127.980003,126.669998,126.919998,3517200,118.108849
"581",125.650002,126.400002,125.18,126.129997,4433700,117.373703
"582",126.519997,127.25,126.120003,126.400002,3033800,117.624947
"583",126.139999,126.959999,126.019997,126.690002,2793400,117.894821
"584",127.050003,128.389999,126.339996,128.050003,4963600,119.160393
"585",127.849998,128,127.010002,127.239998,3810800,118.406624
"586",127.239998,127.550003,126.169998,126.830002,2875900,118.025101
"587",127.099998,128.179993,126.919998,127.669998,2854900,118.806786
"588",127.300003,127.629997,126.760002,127.269997,2883900,118.434547
"589",126.639999,126.949997,125.18,125.980003,3558900,117.234116
"590",125.800003,126.739998,124.949997,126.019997,3844700,117.271332
"591",125.769997,126.540001,124.849998,126.050003,3127200,117.299255
"592",126.139999,128.279999,125.620003,128.009995,3720400,119.123184
"593",127.019997,127.940002,126.629997,127.160004,4297200,118.332199
"594",127.559998,128.509995,127.290001,127.410004,5150300,118.564827
"595",127.099998,129.869995,127.099998,129.350006,3751900,120.370163
"596",129.369995,130.75,128.759995,130.270004,4812900,121.22628
"597",129.919998,130.869995,129.649994,130.509995,4011700,121.449615
"598",130.039993,130.449997,129.550003,129.990005,3965600,120.965721
"599",130.580002,130.580002,128.850006,129.050003,4080800,120.090988
"600",129.100006,130.639999,128.949997,130.070007,3588000,121.040161
"601",129.600006,130.899994,129.509995,129.970001,3901400,120.947113
"602",130.330002,130.479996,128.960007,129.5,2702700,120.50975
"603",129.5,129.899994,127.360001,127.629997,8806000,118.769554
"604",127.580002,128.309998,126.839996,128.169998,5502700,119.272079
