"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"443",138.550003,139.529999,137.320007,139.350006,4738700,128.722366
"444",139.800003,140.25,138.559998,139.100006,4309300,128.491455
"445",138.899994,139.679993,138.619995,139.389999,5174100,128.759354
"446",138.740005,139.619995,137.809998,139.199997,4475300,128.583832
"447",139.350006,140.460007,137.729996,137.729996,7265600,127.225929
"448",137.910004,138.660004,132.880005,133.839996,11603200,123.632591
"449",134.399994,134.410004,132.229996,133.869995,6998000,123.660332
"450",133.880005,135.300003,133.509995,133.949997,6398700,123.734192
"451",134.75,137.990005,134.75,136.559998,9592800,126.145172
"452",136.229996,140,136.210007,139.460007,8261100,128.82402
"453",139.199997,139.809998,137.710007,139.5,7583900,128.860962
"454",138.339996,140,137.910004,139.050003,5924800,128.445267
"455",138.610001,139.259995,138.139999,138.679993,4864300,128.10347
"456",137.789993,139.490005,137.449997,138.929993,8282700,128.334412
"457",138.520004,140.110001,137.169998,137.470001,8279200,126.985764
"458",137.460007,139.089996,135.050003,138.470001,9720700,127.9095
"459",137.940002,139.300003,135.330002,136.970001,11371400,126.523895
"460",136.990005,139.100006,136.220001,137.550003,6783000,127.059639
"461",137.929993,141.100006,137,140.75,9646200,130.015625
"462",141,141.429993,139.610001,139.990005,9968900,129.313583
"463",140.070007,141.580002,139.850006,140.820007,6913500,130.080276
"464",141.970001,142,139.660004,140.679993,7673200,129.950943
"465",141,142.740005,139,142.199997,5601400,131.354996
"466",141.529999,142.830002,141.059998,142.570007,5798900,131.696808
"467",143.100006,144.869995,142.970001,144.75,7173600,133.710526
"468",144.309998,145.789993,144,145.300003,5497100,134.218597
"469",145.039993,145.740005,144.380005,145.339996,5343100,134.255539
"470",144.990005,146.240005,144.729996,145.619995,7013600,134.514206
"471",146.190002,146.75,143.419998,144.679993,7432300,133.645889
"472",145.020004,145.309998,143.559998,144.25,6433100,133.248688
"473",143.410004,144.509995,142.479996,144.5,6657900,133.47963
"474",144.710007,146.740005,144.550003,145.990005,8494300,134.855972
"475",146.429993,148.440002,146.369995,147.729996,8714600,136.463287
"476",147.5,148.75,146.350006,146.449997,8937700,135.280884
"477",146.229996,146.229996,140.779999,141.990005,10275400,131.161057
"478",141.850006,142.729996,141.600006,142.229996,3404900,131.382751
"479",142,142.050003,140.720001,141.369995,7590900,131.419937
"480",140.570007,143.350006,139.660004,143.220001,5962100,133.13974
"481",143.830002,146.559998,143.360001,146.440002,8411400,136.133102
"482",145.619995,147.199997,144.839996,145.850006,6900000,135.584625
"483",145.339996,147,145.100006,146.899994,12517600,136.560684
"484",145.570007,146.630005,144.940002,146.210007,8827200,135.919281
"485",146.320007,148.990005,145.820007,146.029999,9803500,135.751953
"486",144.5,146.449997,142.789993,145.910004,11572500,135.640396
"487",145.490005,147.339996,144.119995,145.429993,9444500,135.194138
"488",145.389999,145.880005,142.380005,145.259995,6848100,135.036118
"489",146.289993,148.210007,145.789993,146.5,9857400,136.188843
"490",147,148.490005,147,147.100006,8869200,136.746643
"491",146.960007,148.589996,146.800003,147.839996,6008300,137.43454
"492",144.339996,145.380005,130.199997,133,58140200,123.63903
"493",128.320007,131.649994,126.830002,129.139999,36933100,120.050728
"494",132.050003,132.800003,129.199997,130.419998,24640100,121.240608
"495",129.869995,131.350006,127.089996,127.610001,21232100,118.628403
"496",127.720001,129.75,126.760002,128.270004,16609600,119.241951
"497",127.800003,130.600006,127.120003,128.089996,19732900,119.074623
"498",127.300003,128,121,122.839996,7531900,114.194122
"499",123.419998,126.760002,122.010002,126.709999,9253000,117.79174
"500",125.870003,127.410004,123.07,127.410004,9918700,118.442474
"501",127.910004,128.75,126.75,127.269997,6537200,118.312332
"502",128.179993,129.550003,127.419998,129.050003,7409900,119.967056
"503",128.130005,128.380005,126.279999,127.75,7631700,118.758545
"504",128.139999,128.270004,125.360001,125.720001,8654500,116.871422
"505",127.120003,128.649994,126.730003,127.830002,8831700,118.832901
"506",127.629997,128.350006,126.800003,127.010002,8404700,118.070633
"507",128.179993,130.5,127.730003,129.960007,9351600,120.812988
"508",129.830002,130.240005,128.330002,128.929993,7403500,119.855476
"509",127.690002,129.889999,127.690002,129.710007,6224400,120.580582
"510",129,129.839996,128.309998,129.75,5300400,120.617775
"511",128.740005,128.960007,127.589996,128.279999,7374400,119.251228
"512",128.520004,129.490005,127.650002,129.360001,5194400,120.255234
"513",129.410004,129.410004,127.900002,128.039993,6264200,119.02813
"514",127.709999,129.520004,127.459999,129.089996,7632000,120.004234
"515",129.899994,131.179993,129.449997,130.690002,10593000,121.491608
"516",128.199997,129.5,127.010002,128.800003,10568100,119.73465
"517",128.5,129.300003,127.93,128.800003,9267800,119.73465
"518",128.490005,128.699997,125,127.029999,9917000,118.089218
"519",128.130005,128.449997,127.029999,128.229996,7585100,119.204742
"520",127.809998,129.149994,127.290001,128.990005,6927700,119.911285
"521",128.949997,130.470001,128.5,130.330002,6669300,121.156967
"522",130.369995,132.190002,130.300003,131.639999,7299300,122.374748
"523",131.630005,135.190002,130.869995,133.080002,17298100,123.713417
"524",134.020004,134.690002,133.470001,134.199997,9575200,124.754585
"525",133.960007,134.149994,132.210007,132.880005,7759000,123.527473
"526",133.520004,133.880005,132.75,132.880005,6449800,123.527473
"527",133.080002,133.570007,132.300003,133,5066100,123.63903
"528",132.449997,132.639999,131.529999,132.050003,6085300,122.755898
"529",131.949997,132.460007,131.539993,132.399994,4436700,123.081245
"530",132.309998,132.669998,131.259995,132,4962200,122.709412
"531",132.080002,134.300003,132.080002,134.160004,6262300,124.717384
"532",134.070007,134.979996,133.210007,134.449997,7902200,124.986992
"533",134.300003,134.820007,133.350006,134.309998,3910400,124.856827
"534",135.190002,136.410004,135.009995,136.380005,6665000,126.781158
"535",136.139999,136.380005,135.630005,135.690002,5935500,126.139694
"536",135.970001,136.729996,135.729996,136.350006,6089800,126.753258
"537",134.979996,135.789993,134.270004,135.419998,6665500,125.888687
"538",135.289993,136.639999,134.820007,136.600006,5223900,126.985657
"539",136.350006,137.490005,135.860001,136.199997,6846600,127.453529
"540",136.440002,136.960007,136.050003,136.110001,5106900,127.369324
"541",135.520004,136.25,135.389999,135.869995,4378100,127.144737
"542",135.949997,137.949997,135.690002,136.639999,10133200,127.86528
"543",137.220001,138.610001,137.009995,138.350006,5641600,129.465454
"544",138.850006,139.410004,137.509995,138.479996,8377700,129.587112
"545",138.809998,139.139999,138.360001,138.770004,6568900,129.858505
"546",139.470001,139.649994,138.600006,139.089996,6236900,130.157959
"547",138.529999,139.119995,137.699997,138.240005,6100400,129.362549
"548",138.089996,139.300003,136.419998,138.059998,7046700,129.194092
"549",138.110001,139.029999,137.520004,138.559998,6150400,129.661987
"550",138.649994,140,138.5,139.179993,5552900,130.242157
"551",139.589996,139.839996,139.020004,139.410004,6446900,130.457413
"552",138.339996,138.800003,137.940002,138.020004,8493600,129.156647
"553",138,138.259995,136.830002,137.600006,11922500,128.763657
"554",137.649994,137.779999,136.720001,137.169998,7369600,128.361252
"555",137.610001,138.820007,137.470001,138.440002,5882500,129.549698
"556",138.330002,138.509995,136.649994,137.289993,5475700,128.473541
"557",137,138.779999,136.949997,138.100006,5765100,129.231522
"558",137.75,138.389999,136.860001,136.910004,6528800,128.11795
"559",136.910004,137.009995,135.740005,136.610001,4500300,127.837196
"560",136.929993,139.270004,136.929993,138.570007,4758600,129.671356
"561",138.589996,139.479996,138.070007,138.699997,6764900,129.792999
"562",139.059998,139.460007,138.710007,138.880005,4602100,129.961441
"563",139.279999,139.880005,138.880005,139.789993,7168400,130.813019
"564",139.990005,140.289993,138.740005,138.979996,5885200,130.055023
"565",139.009995,139.009995,136.910004,137.710007,5517800,128.866577
"566",138.199997,138.240005,136.869995,137.169998,5947000,128.361252
"567",136.869995,137.009995,135.130005,135.570007,5844600,126.864029
"568",136.039993,136.580002,135.699997,136.179993,4759700,127.434814
"569",136.050003,136.509995,135.699997,136.139999,4329600,127.397392
"570",136,136.259995,134.559998,135.570007,5210300,126.864029
"571",135.889999,136.130005,135.330002,135.580002,4194100,126.873344
"572",135.960007,136.179993,134.419998,135.210007,4485200,126.527115
"573",135.220001,136.350006,134.75,135.979996,5756800,127.247688
"574",136,136.789993,135.800003,136.520004,5380900,127.752991
"575",138.320007,140.699997,137.559998,138.020004,10745700,129.156647
"576",139,140.149994,137.669998,138.520004,9543700,129.624573
"577",139.350006,140.240005,135.75,137.520004,10485300,128.688782
"578",136.979996,138.490005,136.460007,137.830002,4666500,128.978882
"579",137.419998,140.850006,137.25,139.899994,5790500,130.915924
"580",139.649994,140.139999,138.860001,139.199997,5676300,130.260895
"581",138.520004,139.770004,137.960007,139.649994,5218100,130.681992
"582",139.880005,140.520004,139.309998,140.389999,4613600,131.374466
"583",140.350006,140.429993,139.580002,139.839996,4275200,130.859787
"584",140.190002,141.449997,138.960007,141.199997,6003700,132.132462
"585",140.949997,142.350006,139.75,141.949997,6656300,132.834259
"586",141.910004,142.149994,140.119995,141.279999,8835600,132.207306
"587",141.289993,142.089996,141.080002,142.009995,5281600,132.890442
"588",140.25,142.240005,139.929993,142.089996,5818900,132.965302
"589",140.820007,141.380005,139.059998,139.970001,6606700,130.981445
"590",140.199997,140.919998,139.699997,139.789993,4667300,130.813019
"591",138.949997,139.320007,137.639999,138.729996,5604200,129.821045
"592",138.429993,139.25,136.410004,139.050003,4771600,130.120514
"593",137.850006,138.059998,136.529999,137.199997,5560000,128.389343
"594",137.039993,137.839996,136.729996,136.820007,7179400,128.033752
"595",136.899994,137.490005,135.330002,136.910004,6429400,128.11795
"596",137.389999,139.190002,136.970001,138.210007,6857200,129.334473
"597",137,139.029999,136.860001,138.610001,6915300,129.708771
"598",138.610001,138.960007,137.679993,138.419998,4771100,129.530975
"599",139.119995,139.570007,138.080002,138.119995,4859000,129.250259
"600",138.350006,138.949997,137.490005,138.759995,5456800,129.849152
"601",138.5,139.850006,137.669998,139.789993,6951800,130.813019
"602",139.5,139.5,138.559998,138.850006,5473300,130.822433
"603",139,140.490005,137.050003,137.070007,11919600,129.145325
"604",135.889999,135.889999,128.520004,131.330002,23247400,123.737198
"605",131.440002,132.820007,131.169998,132.110001,7360600,124.472084
"606",131.520004,132,129.610001,131.149994,7811000,123.567596
"607",131.5,132.399994,131.039993,131.440002,8434600,123.84082
"608",132.600006,134.300003,132.580002,133.729996,6648900,125.998436
"609",134.699997,135.130005,133.860001,134.380005,6860600,126.610863
"610",134.899994,137.660004,134.589996,136.679993,9115800,128.777878
"611",137.589996,139.589996,137.139999,138.550003,6533900,130.539764
"612",138.600006,139.149994,137.600006,139.020004,4994700,130.98259
"613",139.679993,140.660004,139.5,139.779999,8230500,131.698669
"614",140.300003,142.910004,140.300003,141.679993,9216500,133.4888
"615",141.720001,141.949997,140.210007,140.710007,7500800,132.574905
"616",141.229996,141.490005,140.039993,140.089996,6548100,131.990707
"617",140,140.240005,139.210007,139.440002,5562800,131.378326
"618",140.559998,140.929993,139.789993,140.229996,7122700,132.122635
"619",140.009995,140.970001,139.910004,140.449997,6393400,132.329926
"620",141.25,142.399994,141,142.210007,7335800,133.98819
"621",141.460007,142.429993,141.009995,142.089996,11272200,133.875092
"622",142.419998,143.699997,142.089996,143.059998,5894700,134.789017
"623",143.270004,144.979996,143.190002,144.240005,7517000,135.900818
"624",143.850006,143.850006,140.759995,141.850006,7674100,133.648987
"625",142.229996,142.5,140.600006,140.690002,5233500,132.556046
"626",140.740005,141.100006,138.509995,139.279999,12792400,131.227554
"627",140.199997,140.259995,138.720001,139.360001,5872300,131.302948
"628",139.220001,140.029999,138.690002,140.029999,4501200,131.934158
"629",141,142.179993,140.789993,142.139999,3436300,133.922211
"630",141.740005,141.860001,140.369995,140.570007,4652400,132.442993
"631",140.119995,141.080002,139.639999,140.970001,4078100,132.819839
"632",141.460007,142.470001,140.910004,141.410004,4217400,133.234436
"633",141.779999,141.990005,140.669998,141.210007,4874400,133.046005
"634",140.940002,141.210007,139.020004,140.110001,5817400,132.009598
"635",140.119995,140.119995,132.320007,134.300003,17780100,126.535477
"636",135.389999,136.360001,134.449997,134.710007,10038200,126.921783
"637",132.929993,133.830002,131.75,132.5,10214500,124.839539
"638",132.490005,133.580002,131.410004,131.860001,8862100,124.236549
"639",132.130005,132.509995,131.169998,132.070007,6203100,124.434425
"640",132.25,132.389999,130.190002,130.309998,8340200,122.776161
"641",130,130.149994,127.839996,128.639999,12624800,121.202713
"642",128.610001,129.449997,128.160004,128.839996,5803600,121.391136
"643",128.880005,129.789993,128.570007,129.779999,6838600,122.276802
"644",130.059998,131.529999,129.669998,131.119995,8897800,123.539314
"645",131.300003,131.300003,130.490005,130.729996,4894600,123.17186
"646",131,133.309998,130.210007,133.020004,7832000,125.329491
"647",132.470001,132.490005,131.270004,132.080002,5509600,124.443825
"648",131.639999,132,130.179993,130.220001,8559200,122.691353
"649",130.259995,130.740005,129.020004,130.289993,7870700,122.757317
"650",130.860001,131.470001,129.770004,131.070007,6574900,123.492226
"651",130.910004,131.460007,129.009995,130.160004,9480000,122.634819
"652",130.339996,131.220001,129.589996,130.770004,7880600,123.209579
"653",129.360001,130.910004,128.190002,130.210007,6771700,122.681946
"654",130.979996,131.949997,130.229996,131.679993,5260500,124.066963
"655",131.800003,132.759995,131.229996,132.039993,4677300,124.40612
"656",131.5,132.699997,131.289993,131.929993,6852100,124.302505
"657",132.300003,134.100006,132,133.419998,5013200,125.706367
"658",132.529999,132.539993,130.130005,130.259995,7736200,122.729042
"659",130.169998,131.070007,129.25,130.539993,7251200,122.992859
"660",131.470001,131.669998,130.600006,131.360001,5858900,123.765457
"661",132.5,132.570007,131.820007,132.25,4958000,124.604012
"662",131.960007,132.660004,130.460007,130.600006,7302000,123.049385
"663",131.699997,132.410004,130.850006,131.529999,6912800,123.925606
"664",131.600006,132.130005,130.800003,131.270004,7213500,123.680656
"665",131.070007,131.259995,127.129997,127.730003,15714000,120.345337
"666",127.419998,128.080002,126.629997,127.800003,8889500,121.313553
"667",129.880005,132.399994,129.100006,129.639999,20183800,123.060165
"668",127.860001,128.869995,127.010002,128.679993,9878800,122.148872
"669",128.839996,129.199997,126.830002,128.240005,6749900,121.731232
"670",128.270004,129.100006,127.620003,128.360001,7371100,121.845123
"671",127.989998,128.979996,127.510002,128.740005,5710200,122.205841
"672",129.490005,129.589996,128.080002,128.860001,4807200,122.319748
"673",129.899994,129.899994,128.309998,128.580002,4754100,122.05397
"674",128.880005,129.229996,128.070007,128.210007,6758300,121.702759
"675",128,128.160004,126.589996,126.949997,7684700,120.506691
"676",127.339996,129.550003,126.339996,129.550003,8239500,122.974739
"677",129.860001,131.279999,129.080002,131.169998,6203600,124.51252
"678",131.360001,131.770004,130.059998,130.429993,5250000,123.810059
"679",131.330002,131.570007,129.960007,130.779999,5369800,124.142319
"680",130.110001,130.75,129.330002,129.539993,5101700,122.965233
"681",129.600006,130.5,129.110001,129.669998,4976400,123.088646
"682",129.899994,130.559998,128.779999,130.410004,4373600,123.791092
"683",129.630005,131.190002,129.360001,130.110001,4730100,123.50631
"684",131,132,130.289993,131.649994,12053100,124.968132
"685",131.020004,132.050003,130.490005,131.740005,5183700,125.053596
"686",132.100006,132.779999,131.339996,131.550003,7102600,124.873222
"687",131.5,131.570007,130.229996,130.990005,4522900,124.341637
"688",131.089996,131.309998,128.029999,128.850006,7545800,122.31028
"689",128.610001,129.399994,126.699997,128.600006,6006500,122.07296
"690",129.070007,130.279999,129,129.380005,6552100,122.813354
"691",130.020004,130.800003,129.770004,129.990005,7673000,123.392418
"692",132.759995,134.699997,131.220001,132,12051800,125.300385
"693",131.639999,132.369995,130.009995,131.190002,6997600,124.531494
"694",131.339996,133.720001,131.25,133.660004,7233300,126.876137
"695",133.089996,133.820007,132.139999,133.160004,5427200,126.401512
"696",132.449997,133.259995,131.490005,131.839996,7870400,125.148514
"697",131.139999,131.25,128.520004,129.220001,7787700,122.661491
"698",128.949997,130.119995,128.630005,129.059998,5119700,122.509605
"699",131.139999,132.619995,130.820007,131.330002,7161400,124.664398
"700",131.360001,131.360001,130.419998,130.720001,5700000,124.08535
"701",133,134.25,132.100006,132.839996,10008800,126.097748
"702",134.899994,136.589996,133.800003,135.169998,12434200,128.309479
"703",135.960007,137.490005,135.649994,136.169998,8434000,129.258743
"704",133.309998,134.389999,127.699997,127.699997,25868700,121.218628
"705",128.669998,129.669998,127.059998,128.020004,13823600,121.522392
"706",128.759995,130.539993,128.089996,129.199997,7613700,122.642509
"707",129.660004,130.479996,129.070007,129.899994,6693400,123.306976
"708",130.419998,130.580002,126.099998,127.5,12111600,121.028786
"709",127.830002,129.100006,127.309998,128.350006,6947300,121.835648
"710",128.619995,130,128.509995,129.179993,7876300,122.62352
"711",129.699997,129.970001,128.559998,129.119995,4506300,122.566559
"712",133.300003,133.529999,131.729996,132.839996,9627600,126.097748
"713",132.380005,132.839996,130.889999,132.039993,7686700,125.338341
"714",132.050003,133,131.139999,131.199997,5541800,124.54097
"715",131.800003,131.949997,130.089996,130.229996,6140300,123.620216
"716",130.529999,131.470001,129.679993,130.419998,6257300,123.80056
"717",130.419998,131.479996,129.699997,130.960007,5450000,124.313194
"718",131.729996,132.380005,131.009995,131.429993,5873700,124.759308
"719",131.300003,133.039993,130.970001,133,5003000,126.249619
"720",132.270004,132.520004,131.330002,131.979996,4371400,125.281395
"721",132,132.089996,131.020004,131.350006,5228700,124.683388
"722",131.039993,131.490005,130.720001,131.270004,5885400,124.607437
"723",131.029999,131.360001,130.139999,130.960007,4217500,124.313194
"724",131.25,134.970001,130.779999,134.940002,10495100,128.091156
"725",134.220001,135.690002,132.660004,134.830002,9291800,127.986748
"726",135,135.190002,134.210007,134.820007,5192200,127.977272
"727",135.110001,136.339996,134.070007,135.940002,7594400,129.040421
"728",135.940002,136.850006,135,136.440002,6424900,129.51506
"729",136.649994,138.630005,136.5,138.070007,9235800,131.062317
"730",137.059998,137.649994,136.240005,137.179993,6111900,131.119629
"731",136.470001,137.339996,135.149994,137.169998,10636500,131.110092
"732",137.160004,138.25,136.899994,137.75,5523000,131.664474
"733",137.600006,138.270004,136.940002,137.490005,3278900,131.415955
"734",137.720001,137.850006,136.850006,137.360001,4717100,131.291718
"735",136.910004,137.449997,136.160004,137.160004,5741400,131.10054
"736",138.5,139.740005,138.039993,139.380005,7257300,133.222458
"737",139.350006,139.75,137.949997,139.559998,5472900,133.394501
"738",139.460007,141.580002,139.460007,140.380005,6640400,134.178299
"739",140.389999,140.809998,140.059998,140.5,4241000,134.292984
"740",140.800003,141,139.910004,139.990005,5310300,133.805511
"741",140.929993,141.979996,140.630005,140.979996,6631500,134.75177
"742",141.320007,142.059998,140.729996,141.339996,5012400,135.095871
"743",141.100006,141.800003,140.309998,141.380005,4257200,135.134094
"744",141.729996,142.850006,141.490005,141.789993,5353100,135.525986
"745",143,144.050003,142.520004,143.559998,10722400,137.217789
"746",143.720001,143.880005,142.740005,143.190002,7849200,136.864166
"747",143.889999,145.880005,143.610001,145.350006,9414700,138.928726
"748",146.880005,147.839996,144.800003,146.059998,14532800,139.607346
"749",145.740005,146.759995,145.339996,146.440002,6558700,139.970581
"750",146,146.009995,145.259995,145.929993,4238900,139.483093
"751",145.970001,146.179993,145.160004,145.830002,3019300,139.387527
"752",146.199997,146.550003,145.539993,145.75,3432700,139.311035
"753",145.779999,146.199997,145.029999,145.300003,2923300,138.880936
"754",145.100006,146.009995,144.779999,145.869995,4435000,139.425735
"755",145.869995,146.020004,145.080002,145.970001,5777000,139.521332
"756",143.5,145.369995,143,144.279999,5752400,137.906006
"757",144,144.199997,142.850006,144.100006,7731300,137.733948
"758",144.009995,145.449997,141.380005,144.979996,7382900,138.575058
"759",144.869995,145.979996,143.699997,144.960007,6605800,138.555939
"760",145.759995,146.029999,144.990005,145.389999,6112700,138.966949
"761",145.75,146.179993,144.899994,145.059998,5042600,138.65152
"762",145.479996,145.789993,144.720001,145.699997,4593200,139.26326
"763",145.050003,146.610001,144.729996,146.520004,7037500,140.047028
"764",146.399994,147.399994,146.240005,147.009995,4960300,140.515366
"765",147.419998,148.839996,146.199997,148.199997,6476000,141.652802
"766",148.410004,149.410004,147.929993,149.169998,9083600,142.579956
"767",148.580002,150.169998,148.5,149.270004,9543900,142.675552
"768",146.699997,149.179993,146,148.25,10305300,141.700607
"769",148.039993,148.770004,146.759995,148.529999,8671900,141.968231
"770",148.580002,148.949997,147.929993,148.320007,9051900,141.767517
"771",147.520004,149.460007,147,148.75,7587100,142.178513
"772",148.460007,150.570007,148.149994,149.5,7336600,142.895401
"773",149.449997,151.190002,149.130005,150.539993,6288600,143.889435
"774",150.029999,150.509995,149.050003,150.360001,6470600,143.717407
"775",149.75,150,148.639999,148.869995,8651700,142.293198
"776",149.419998,150.490005,149.240005,150.169998,5765200,143.535782
"777",151.490005,152.75,151.199997,151.600006,6541400,144.902603
"778",151.720001,154.020004,151.309998,153.990005,5979900,147.187027
"779",154.25,154.5,152.740005,153.529999,6201200,146.74736
"780",153.339996,153.460007,151.550003,151.889999,5700300,145.17981
"781",151.679993,151.910004,150.889999,151.860001,4835600,145.151123
"782",152.289993,152.380005,151.539993,151.990005,3715300,145.275375
"783",151.869995,152.149994,150.919998,151.089996,5166800,144.415115
"784",150.160004,151.039993,149.880005,150.089996,5480200,143.45932
"785",150.559998,150.639999,149.149994,150.130005,5716300,143.497543
"786",150.470001,150.740005,149.059998,149.139999,7230700,142.551285
"787",149.210007,149.759995,148.580002,148.940002,6115200,142.360138
"788",148.610001,149.380005,147.399994,148.369995,7464700,141.815292
"789",148.089996,150.240005,147.539993,149.929993,7776800,143.306381
"790",146.5,149,145.25,145.910004,10588900,140.353317
"791",145.990005,146.75,143.830002,144.649994,10529000,139.141281
"792",145.350006,146.220001,143.589996,143.679993,10093800,138.208206
"793",142.559998,144.770004,138.949997,139.119995,12566700,133.821869
"794",135.360001,137.289993,130.820007,134.479996,19820300,129.358582
"795",134.779999,140.130005,134.009995,140.020004,11508200,134.687607
"796",140,140.990005,133.100006,135.589996,13662500,130.426331
"797",137.679993,143.639999,137.139999,143.479996,10560500,138.015839
"798",140.800003,142.679993,139.839996,142.009995,11339200,136.601807
"799",138.479996,143.009995,137.410004,142.029999,12239100,136.621063
"800",136.330002,139.679993,134.899994,136.440002,13848600,131.243958
"801",139.970001,141.949997,134.229996,141.639999,12698100,136.245895
"802",138.089996,138.75,131.5,131.800003,17763400,126.780655
"803",127.309998,133.759995,124.5,125.410004,21539200,120.63401
"804",129.320007,134.919998,124.650002,134.289993,20084200,129.175797
"805",123.57,133.759995,122.43,127.129997,18877900,122.288498
"806",128.550003,136.770004,127.809998,136.589996,18911800,131.388229
"807",131.020004,135.669998,128.710007,134.960007,17521100,129.820343
"808",134.990005,134.990005,126.150002,127.050003,18482300,122.211555
"809",126.830002,127.440002,118.129997,119.889999,19785100,115.324219
"810",117,118.559998,109.160004,111.139999,20815200,106.907448
"811",118.760002,119.650002,113.860001,119.18,17604800,114.641258
"812",118.910004,123.959999,116.699997,119.400002,13986100,114.852882
"813",120.57,127.099998,120.379997,126.57,15066800,121.749825
"814",121.650002,127.620003,120.580002,123.160004,12133200,118.469681
"815",128.460007,133.990005,127.5,133.009995,21754000,127.944557
"816",134.990005,135.710007,130.050003,131.130005,15746100,126.136169
"817",127.699997,130.229996,125.5,128.809998,12606100,123.90451
"818",129.119995,134,127.220001,133.149994,11594500,128.079239
"819",132.380005,134.789993,131.580002,134.169998,10071200,129.060364
"820",137.009995,140.970001,135.539993,139.759995,14994400,134.437485
"821",139.860001,142.029999,137.259995,137.479996,11567100,132.244339
"822",137.75,144.130005,137.300003,143.259995,10758200,137.804214
"823",144.009995,145.419998,140.279999,141.229996,11125400,135.851517
"824",140,141.490005,137.839996,139.770004,8153200,134.447128
"825",145.419998,147.419998,144.050003,146.029999,13838000,140.468735
"826",145.550003,147.910004,143.539993,147.660004,11962300,142.036667
"827",148.309998,150.679993,146.440002,149.669998,12181700,143.970093
"828",151.990005,152.300003,149.600006,152.020004,10920000,146.230637
"829",150.929993,153,150.089996,151.669998,12226200,145.893951
"830",150.119995,151.639999,148.570007,149.679993,9951100,143.979706
"831",152.809998,155,151.729996,152.990005,11515600,147.163666
"832",154.25,157,153.699997,155.509995,10665000,149.587677
"833",155.570007,156.300003,153.639999,154.860001,8653400,148.962479
"834",154.809998,156.050003,154,154.289993,8924000,148.414169
"835",151.25,153.100006,150.699997,151.389999,8558700,145.624603
"836",151.380005,151.630005,149.160004,150.240005,9285200,144.518387
"837",148.460007,150.429993,147.160004,150.039993,14829600,144.326019
"838",149.619995,149.669998,146.789993,148.289993,7309000,142.64267
"839",148.770004,149.080002,147.089996,148.270004,7198400,142.623428
"840",149,150.779999,148.639999,149.5,6562300,143.806595
"841",150,150.320007,148.039993,148.080002,6191600,142.440643
"842",149.369995,149.529999,147.130005,147.589996,5570500,141.96933
"843",148.919998,149.179993,147.889999,148.699997,4712100,143.037064
"844",148.449997,150.100006,148.119995,149.110001,5887500,143.431427
"845",150.100006,150.339996,147.029999,147.139999,7039200,141.536453
"846",146.080002,148.949997,146.009995,147.130005,6970500,141.52684
"847",145.389999,147.759995,144.259995,147.639999,6871400,142.017426
"848",147.869995,150.479996,145.660004,150.440002,10340400,144.710785
"849",152.490005,153.619995,150.460007,150.520004,7388400,144.787735
"850",150.100006,151.100006,148.399994,149.020004,6107300,143.344864
"851",149.75,150.389999,147.270004,147.679993,5713400,142.055878
"852",148.5,148.5,145.820007,146.710007,6487300,141.122833
"853",144.570007,146.289993,144.059998,144.369995,6140900,139.834595
"854",146.190002,146.440002,144.300003,144.559998,7072300,140.018646
"855",144.320007,145.25,143.009995,144.889999,7950000,140.338287
"856",146.020004,148.110001,145.809998,146.970001,6189600,142.352936
"857",147.960007,149.350006,145.330002,148.75,8504000,144.077011
"858",147.289993,148.339996,146.009995,147.190002,6141800,142.566025
"859",147.059998,148.350006,146.119995,148.25,6078300,143.592743
"860",148.520004,149.139999,146.449997,148.649994,6339500,143.980148
"861",146.800003,148.369995,145.580002,146.729996,8170500,142.120468
"862",147.690002,149.639999,146.600006,147.300003,9725400,142.672577
"863",145.880005,147.610001,145.740005,146.770004,7555600,142.159225
"864",148.25,149.330002,145.649994,145.960007,8247200,141.37468
"865",146.600006,150.029999,146.600006,147.800003,10137100,143.15686
"866",148.580002,149.169998,140.75,140.869995,11913300,136.444565
"867",142.839996,143.710007,140.279999,142.149994,8687400,137.684341
"868",141,142.399994,139.389999,141.25,8649600,136.812637
"869",144.089996,145.419998,142.770004,144.460007,7579100,139.921783
"870",144.899994,145.419998,143.470001,144.020004,5100100,139.495636
"871",142.520004,144.119995,141.869995,143.410004,4797400,138.90477
"872",145.789993,145.880005,143.25,143.830002,12206900,139.311584
"873",143.470001,143.660004,142.029999,143.389999,5285600,138.885391
"874",143.740005,144.080002,142.679993,142.860001,5921600,138.372055
"875",141.490005,142.190002,138.720001,139.820007,8211200,135.427551
"876",140.570007,140.570007,137.539993,139.669998,7421200,135.282257
"877",139.529999,139.600006,137.020004,137.809998,12849700,133.480698
"878",138.740005,139.699997,137.979996,139.039993,5309800,134.672058
"879",139.399994,141.020004,137.839996,140.630005,7738300,136.212112
"880",140.690002,141.389999,140.059998,140.380005,6174800,135.969955
"881",141.25,141.839996,140.330002,140.970001,5152200,136.541428
"882",142.169998,143.770004,141.880005,142.979996,6156400,138.488281
"883",141.389999,143.970001,141.229996,142.850006,5622600,138.362381
"884",142.869995,143.389999,141.699997,143.270004,6257400,138.76918
"885",142.759995,144.429993,140.580002,142.490005,5738600,138.013687
"886",142.75,142.869995,141.429993,142.369995,4282400,137.89743
"887",143.610001,146.639999,143.279999,145.210007,6951900,140.648224
