"","VRSN.Open","VRSN.High","VRSN.Low","VRSN.Close","VRSN.Volume","VRSN.Adjusted"
"921",207.889999,208.559998,206.130005,208.139999,386600,208.139999
"922",209.350006,215.720001,209.110001,214.800003,865700,214.800003
"923",215.369995,215.940002,213.029999,215.779999,647700,215.779999
"924",217,220.509995,217,219.699997,782400,219.699997
"925",220.080002,220.130005,205.960007,207.779999,1199800,207.779999
"926",207.429993,209.179993,200.729996,203.539993,978500,203.539993
"927",199.089996,199.5,194.949997,196.809998,925300,196.809998
"928",199.229996,201.690002,195.649994,200.330002,624000,200.330002
"929",200.190002,200.860001,195,198,830800,198
"930",198,200.75,195.100006,198.130005,713900,198.130005
"931",200.580002,203.25,200.229996,202,687000,202
"932",203.619995,204.990005,201.899994,204.330002,847700,204.330002
"933",205.740005,207.520004,202.759995,202.990005,649400,202.990005
"934",199.190002,203.550003,198.470001,203.490005,892800,203.490005
"935",204.149994,206.589996,202.880005,204.679993,1597300,204.679993
"936",202.740005,203.860001,200.009995,202.889999,1035900,202.889999
"937",204.190002,205.850006,201.440002,205.289993,680500,205.289993
"938",205.330002,206.259995,199.470001,200.139999,754900,200.139999
"939",199.789993,204.419998,198.960007,202.009995,526600,202.009995
"940",202.669998,206.529999,200.559998,205.580002,423100,205.580002
"941",208.330002,208.330002,202.710007,204.720001,601600,204.720001
"942",200.630005,206.199997,200.630005,204.910004,523900,204.910004
"943",205.029999,207.360001,203.600006,204.850006,638500,204.850006
"944",206.520004,208.190002,205.919998,207.220001,425800,207.220001
"945",203.449997,205.029999,200.850006,202.160004,419200,202.160004
"946",202.419998,204.050003,201.050003,203.449997,438300,203.449997
"947",203.300003,206.410004,201.169998,202.089996,587700,202.089996
"948",202.279999,204.649994,201.229996,203.820007,380400,203.820007
"949",204.449997,206.429993,204.179993,205.470001,325600,205.470001
"950",207.029999,210.070007,206.720001,209.559998,396300,209.559998
"951",212.220001,216.240005,210.529999,214.149994,503800,214.149994
"952",214.880005,218.020004,214.080002,216,512100,216
"953",215.690002,217.639999,211.429993,212.139999,464700,212.139999
"954",209.470001,210.690002,206.369995,208.600006,436500,208.600006
"955",208.559998,210.75,207.190002,207.339996,351500,207.339996
"956",207.470001,208.610001,202.529999,203.169998,395300,203.169998
"957",204.059998,206.270004,203,203.960007,385400,203.960007
"958",204.460007,206.759995,203.75,205.559998,512500,205.559998
"959",206.020004,209.039993,203.75,207.860001,650500,207.860001
"960",203.710007,203.770004,197.119995,200.800003,1533300,200.800003
"961",198.729996,199.830002,197.149994,198.580002,1001000,198.580002
"962",200.130005,201.610001,198.160004,199.059998,723200,199.059998
"963",195.809998,196.869995,188.669998,189.830002,892900,189.830002
"964",188.350006,193.830002,188.350006,191.589996,624800,191.589996
"965",189.850006,192.139999,189.369995,190.699997,565000,190.699997
"966",193.259995,193.669998,187.830002,189.199997,567700,189.199997
"967",191.520004,194.660004,190.279999,191.509995,599500,191.509995
"968",197.869995,204.119995,197.130005,203.389999,741000,203.389999
"969",207.229996,209.110001,205.800003,208.320007,684400,208.320007
"970",208.630005,208.630005,205.429993,206.669998,505200,206.669998
"971",207.5,211.839996,203.419998,203.460007,728500,203.460007
"972",200,201.5,196.630005,199.979996,861300,199.979996
"973",201.589996,204.75,200.570007,201.899994,583600,201.899994
"974",202.690002,203.710007,197.589996,198.970001,417100,198.970001
"975",199.669998,200.949997,197.029999,198.509995,419400,198.509995
"976",197.770004,198.600006,194.110001,194.880005,593500,194.880005
"977",194.100006,196.429993,193.679993,194.509995,382000,194.509995
"978",194.509995,195.940002,193.059998,194.259995,583200,194.259995
"979",193.679993,198.550003,191.740005,197.440002,532700,197.440002
"980",196.399994,198.669998,195.119995,196.440002,573200,196.440002
"981",197.300003,197.490005,194.179993,196.570007,965800,196.570007
"982",196.5,197.929993,194.050003,197.460007,655200,197.460007
"983",198.509995,199.75,197.5,198.720001,741100,198.720001
"984",199.240005,200.899994,197.580002,200.520004,661400,200.520004
"985",199.729996,201.070007,196.580002,200.720001,1024400,200.720001
"986",201,202.139999,199.630005,200.75,464600,200.75
"987",200.449997,202.139999,199.720001,200.240005,535500,200.240005
"988",199.589996,202.190002,198.940002,200.809998,1022700,200.809998
"989",201.320007,204.539993,200.869995,203.990005,554400,203.990005
"990",203.360001,205.899994,203.360001,205.259995,961200,205.259995
"991",206.020004,207.729996,203.940002,206.919998,751100,206.919998
"992",210.850006,210.850006,203.639999,204.410004,653300,204.410004
"993",204.059998,208.630005,202.050003,207.75,460400,207.75
"994",206.619995,210.139999,205.199997,209.990005,610500,209.990005
"995",209.75,214.830002,209.070007,212.110001,724400,212.110001
"996",213.720001,214.210007,211.880005,213.509995,454200,213.509995
"997",214.139999,216.110001,212.949997,215.479996,516100,215.479996
"998",216.570007,218.429993,215.830002,217.929993,607900,217.929993
"999",218.970001,219.529999,216.509995,217.820007,1596000,217.820007
"1000",215.199997,216.490005,210.529999,214.889999,522400,214.889999
"1001",214.830002,216.789993,213.300003,216.339996,427800,216.339996
"1002",215.929993,217.350006,213.979996,214.009995,288300,214.009995
"1003",215.229996,215.229996,213.130005,214.589996,139900,214.589996
"1004",216.270004,217.199997,215.039993,216.800003,296500,216.800003
"1005",218.139999,218.860001,214.940002,215.630005,287100,215.630005
"1006",216.729996,217.149994,214.380005,214.5,248500,214.5
"1007",214.839996,216.690002,213.380005,216.399994,311100,216.399994
