"","EA.Open","EA.High","EA.Low","EA.Close","EA.Volume","EA.Adjusted"
"446",110.800003,112.209999,109.290001,109.489998,5238500,108.949577
"447",108.669998,109.120003,104.970001,105.150002,7443800,104.630997
"448",104.449997,105.389999,102.300003,103.599998,6251700,103.088654
"449",106.959999,108.129997,104.410004,106.099998,5384500,105.576309
"450",105.449997,107.029999,104.019997,105.879997,2602000,105.357391
"451",106.760002,108.510002,106.529999,107.419998,5441900,106.889786
"452",107.760002,109.360001,106.940002,108.790001,3196200,108.253029
"453",107.339996,107.849998,104.769997,105.800003,4731800,105.277794
"454",106.300003,107.489998,101.980003,102.110001,5432300,101.606003
"455",102.809998,104.239998,101.239998,101.360001,4983100,100.859703
"456",99.410004,100.059998,97.800003,99.089996,6842900,98.600906
"457",98.809998,100.199997,96.099998,96.25,4851800,95.774925
"458",97.860001,99.480003,97.620003,98.639999,5610900,98.153137
"459",95.93,98.760002,95.589996,96.220001,4263500,95.745079
"460",95.779999,97.300003,89.120003,91.190002,9957000,90.739906
"461",91.669998,94.830002,91,94.830002,6678700,94.361938
"462",92,95.370003,89.940002,90.980003,17510800,90.530952
"463",91,95.050003,91,94.199997,5444200,93.735039
"464",95.290001,95.800003,91.839996,92.459999,5325300,92.003639
"465",92.57,93.059998,91.160004,92.690002,4163800,92.232498
"466",92.690002,93.5,91.57,92.230003,4121700,91.774773
"467",93,94.629997,92.260002,93.800003,7249200,93.337021
"468",94.010002,94.239998,92.330002,93.870003,5045800,93.406677
"469",92.860001,92.860001,88.220001,88.889999,7236500,88.451248
"470",88.599998,88.879997,86.010002,87.660004,5123600,87.227325
"471",88.330002,89.349998,86.989998,87.389999,3732300,86.958656
"472",88.239998,88.360001,84.980003,85.760002,3591300,85.336708
"473",86.019997,88.279999,84.860001,88.25,3827400,87.814415
"474",87.449997,87.879997,84.980003,85.970001,4585300,85.54567
"475",86.099998,86.209999,82.720001,83.040001,4461800,82.630135
"476",80.82,83.43,80.419998,83.019997,5388800,82.610229
"477",83.940002,85.480003,83.43,84.019997,3272900,83.605293
"478",83.82,84.25,82.419998,82.669998,1906800,82.261948
"479",83.519997,85.010002,82.489998,84.93,5383800,84.510796
"480",84.68,85.669998,83.239998,85.040001,3372200,84.620262
"481",85.510002,86.32,83.919998,85.900002,4197200,85.476013
"482",85.089996,87.239998,84.629997,86.389999,3527300,85.963593
"483",86.309998,86.830002,83.730003,84.07,5395500,83.655045
"484",85.809998,86.639999,83.339996,84,5052200,83.585388
"485",83.440002,84.889999,81,81.18,5129500,80.779312
"486",79.940002,83.879997,79.5,83.879997,5747500,83.465981
"487",83.779999,85.139999,82.220001,82.519997,4589100,82.112694
"488",82.339996,84.599998,82.300003,83.730003,3888400,83.316727
"489",85.120003,85.32,82.730003,83.440002,3876700,83.02816
"490",84.32,85.370003,82.910004,82.989998,3400500,82.580376
"491",83.910004,83.940002,80.779999,80.860001,5011100,80.460884
"492",79.82,81.949997,79.139999,80.160004,5227600,79.764343
"493",80.139999,82.019997,78.480003,79.230003,4083500,78.838936
"494",79.68,81.800003,79.379997,80,6191100,79.605133
"495",80.029999,81.220001,77.339996,78.360001,6416600,77.973228
"496",77.68,79.389999,76.459999,77.440002,5567700,77.057777
"497",78.300003,79.459999,75.629997,76.57,7829900,76.19207
"498",75.760002,77.400002,74.379997,74.720001,2556900,74.351196
"499",75.199997,77.949997,73.910004,77.889999,3257300,77.505547
"500",77.110001,79.459999,76.760002,79.43,4261000,79.037941
"501",79.959999,80.290001,78.300003,79.300003,2733600,78.908592
"502",80,80.379997,78.300003,78.910004,2942400,78.520523
"503",77.220001,80.639999,77.199997,80.370003,3176600,79.973312
"504",79.449997,80.349998,77.620003,78.709999,3747100,78.321503
"505",80.82,85.25,80.040001,84.419998,7254400,84.003311
"506",84.889999,88.099998,83.440002,87.589996,6611300,87.157661
"507",88.459999,89.739998,87.690002,89.019997,6468300,88.580612
"508",89.809998,90.989998,87.889999,88.910004,4178800,88.471161
"509",88.790001,91.440002,88.519997,91.010002,4745600,90.560791
"510",90.669998,91.589996,89.910004,90.699997,3757600,90.252312
"511",89.620003,89.980003,88.419998,88.580002,3351500,88.142784
"512",88.959999,89.580002,88.370003,89.489998,2794600,89.048294
"513",88,90.089996,85.959999,89.919998,6613100,89.476166
"514",87.949997,89.849998,87.650002,89.309998,4283300,88.869179
"515",90.309998,93.160004,90.230003,92.519997,5403600,92.063332
"516",91.68,91.989998,90.010002,91.309998,4474700,90.859306
"517",91.93,92,88.440002,89.129997,4085900,88.690071
"518",89.360001,91.550003,88.529999,91.480003,3167900,91.028481
"519",92.449997,92.980003,90.870003,91.739998,4167700,91.287186
"520",89.449997,90.650002,88.650002,90.470001,4339500,90.023453
"521",89.889999,89.889999,86.82,87.239998,3961400,86.809387
"522",87.620003,89.269997,86.849998,89.230003,3797800,88.789574
"523",89.980003,92.800003,89.550003,92.239998,4148200,91.784714
"524",92.199997,92.800003,90.830002,91.220001,2890300,90.76976
"525",91.059998,91.07,88.190002,88.43,5982500,87.993523
"526",89.059998,92.849998,88.889999,92.519997,11931400,92.063332
"527",79.139999,81.589996,78,80.209999,30198600,79.814102
"528",79.900002,85.589996,79.900002,84.099998,11391300,83.684898
"529",86.510002,97.650002,85,97.599998,26898500,97.118256
"530",102.160004,106.949997,96.730003,97.239998,38704500,96.760033
"531",106.309998,106.699997,99.019997,102.330002,31161300,101.824921
"532",104.559998,105.239998,100.68,102.25,15890000,101.745308
"533",101.410004,105.870003,101,105.25,10547000,104.730507
"534",107.400002,108.800003,104.730003,106.839996,11254900,106.312653
"535",105.75,105.75,101.290001,102.959999,10882700,102.451805
"536",102.43,102.910004,97.550003,98.629997,10649100,98.143166
"537",98.769997,98.989998,96,96.860001,8104300,96.381912
"538",97.059998,97.309998,92.849998,95.919998,11617000,95.446556
"539",96.32,96.629997,93.639999,95.860001,7046600,95.386848
"540",95.650002,99.610001,94.82,98.5,8701100,98.013817
"541",98.82,100.809998,97.400002,97.839996,5207600,97.357071
"542",97.959999,98.639999,95.669998,95.779999,5695000,95.307236
"543",96.830002,97.940002,95.309998,97.410004,4443600,96.929207
"544",98.309998,99.43,95.57,97.290001,7187200,96.809807
"545",96.260002,97.059998,95.150002,95.720001,6041900,95.247543
"546",95.32,96.379997,94.129997,94.769997,3987500,94.302231
"547",95,99.559998,94.470001,99.360001,8866800,98.869576
"548",97.959999,99.75,97.480003,98.360001,7357900,97.874504
"549",98.599998,99.959999,97.940002,99.040001,4623500,98.551163
"550",99.400002,99.5,98.150002,98.589996,3737600,98.103371
"551",98.690002,101.080002,97.769997,100.129997,6980000,99.635765
"552",100.220001,100.339996,97.540001,98.830002,5908900,98.342194
"553",99.660004,100.150002,98.239998,98.980003,5141800,98.491463
"554",99.160004,99.889999,96.730003,99.660004,5113000,99.168091
"555",100.330002,100.550003,97,97.510002,6156800,97.028702
"556",97.440002,98.389999,96.349998,97.029999,4824200,96.551079
"557",96.489998,105,96.489998,104.879997,9533400,104.362328
"558",104.43,104.480003,101.160004,102.339996,7158900,101.834862
"559",102.400002,103.540001,100.870003,101.730003,3812400,101.227882
"560",102.660004,104.550003,101.5,102.32,4059300,101.814957
"561",102.699997,102.860001,100.279999,100.669998,2900800,100.173119
"562",100.709999,102.470001,100.279999,102.199997,2347100,101.695557
"563",102.650002,102.970001,101.239998,101.629997,3180800,101.128365
"564",103.029999,103.949997,101.620003,102.669998,2879200,102.163239
"565",103.010002,103.099998,100.160004,100.839996,3157500,100.34227
"566",100.910004,102.160004,100.07,100.150002,3522800,99.655678
"567",99.989998,100.300003,97.589996,97.940002,4308700,97.456596
"568",98.5,99.889999,97.959999,99.43,3738000,98.939232
"569",99.010002,99.419998,95.660004,97.949997,3951000,97.466537
"570",97.540001,99.150002,97.400002,98.25,2543200,97.765053
"571",98.580002,100.349998,98.379997,99.629997,2199500,99.138237
"572",100,101.400002,99.629997,100.580002,2530500,100.083557
"573",101.129997,102.389999,100.32,101.830002,2375900,101.327393
"574",100.550003,100.989998,97.120003,97.849998,3965600,97.367035
"575",97.410004,97.5,92.800003,93.830002,7638900,93.366882
"576",94.459999,94.459999,91,91.949997,9779000,91.496147
"577",92.07,93.580002,91.099998,93.139999,4262200,92.680275
"578",92.75,93.040001,91.879997,92.519997,3011200,92.063332
"579",93.099998,94.959999,92.839996,94.629997,3850800,94.162918
"580",94.900002,95.279999,93.870003,94.150002,3041500,93.685295
"581",94.150002,94.199997,92.68,92.980003,2993000,92.521072
"582",93.459999,94.580002,92.82,94.470001,3496300,94.003716
"583",94.889999,95.589996,94.150002,94.730003,3122600,94.262436
"584",94.489998,95.080002,93.800003,94.650002,2824600,94.182831
"585",95.010002,97.199997,94.739998,94.860001,4264300,94.391792
"586",95.25,96.330002,93.889999,94.400002,3609500,93.934052
"587",93.699997,93.879997,90.699997,92.5,6385800,92.043434
"588",91.099998,93.989998,90.519997,93.760002,4413700,93.297226
"589",93.110001,93.400002,91.830002,92.730003,7090900,92.272308
"590",99.110001,99.57,92.18,93.879997,17468500,93.416618
"591",92.519997,94.239998,92.199997,93.32,5159100,92.859383
"592",93.029999,94.160004,91.010002,93.879997,3979100,93.416618
"593",92.010002,93.120003,89.910004,90.419998,3685400,89.973701
"594",90.919998,95.519997,90.75,94.57,5769300,94.103226
"595",93.800003,98.32,93.660004,96.769997,4694700,96.292358
"596",96.739998,99.050003,96.110001,99,3728600,98.511353
"597",98.260002,98.949997,96.650002,97.260002,3031500,96.779938
"598",95.440002,96,92.309998,92.690002,3842900,92.232498
"599",93.400002,96.25,93.25,95.650002,3958200,95.177887
"600",94.839996,95.599998,93.629997,93.839996,1831200,93.376816
"601",93.339996,94.739998,91.360001,92.110001,3072500,91.655357
"602",92.669998,93.309998,91.489998,92.269997,2262600,91.81456
"603",92.980003,94.209999,92.639999,93.5,2729300,93.038498
"604",92.760002,93.809998,91.809998,92.550003,1889400,92.093193
"605",92.739998,93.040001,91.5,92.129997,2513500,91.675255
"606",90.900002,93.279999,90.889999,93.080002,2818700,92.620567
"607",93.290001,94.239998,90.779999,91.309998,3405400,90.859306
"608",91.589996,94.209999,90.190002,94.129997,2833500,93.665382
"609",93.690002,95.989998,93.690002,95.25,2584000,94.779861
"610",95.959999,97.379997,95.059998,96.389999,2654200,95.914238
"611",97,98.690002,96.57,96.989998,2021500,96.511269
"612",98,98.129997,94.050003,95.510002,2503200,95.038574
"613",96.379997,96.5,94.25,94.580002,2097800,94.113167
"614",94.800003,94.959999,91.720001,92.669998,2579200,92.212593
"615",92.919998,94.339996,92.410004,93.57,2526800,93.108154
"616",93.559998,93.790001,90.459999,92.730003,3297400,92.272308
"617",92.620003,93.510002,92,92.440002,2431900,91.983742
"618",93.480003,95.300003,91.940002,92.029999,3955900,91.575752
"619",92.389999,93.18,91.32,92.580002,2795300,92.123039
"620",93.75,94.889999,93.07,93.190002,2578300,92.730026
"621",92.980003,95.980003,91.400002,95.330002,6237400,94.859467
"622",95.660004,99.559998,95.230003,99,5066800,98.511353
"623",98.769997,99.110001,96.080002,96.900002,3364000,96.421715
"624",97.510002,98.040001,95.620003,97.32,2827100,96.839645
"625",97.669998,99.68,96.849998,99.139999,2907700,98.650665
"626",100.739998,101.449997,99.230003,101.260002,5185200,100.760201
"627",102.650002,102.879997,99.82,100.889999,3447500,100.392021
"628",101.760002,103.589996,100.790001,102.720001,3934200,102.21299
"629",103,103.190002,97.589996,98.110001,4659700,97.625748
"630",97.769997,97.830002,91.349998,93.599998,11794100,93.138008
"631",93.440002,93.629997,91.419998,93.440002,4512600,92.978798
"632",92.5,92.699997,90.540001,92.050003,4747000,91.595657
"633",92.160004,94.139999,91.639999,93.959999,4561600,93.496223
"634",93.790001,94.849998,92.57,93.489998,3320700,93.028557
"635",93.68,93.970001,92.349998,92.82,2657600,92.361855
"636",92.75,93.010002,91.830002,92.220001,2816900,91.764824
"637",92.309998,92.410004,88.43,89.550003,6090200,89.107994
"638",89.75,90.849998,89.309998,89.699997,3097400,89.257248
"639",88.900002,89.470001,88.019997,89.190002,4105700,88.749779
"640",89.349998,89.410004,87.470001,87.5,3676400,87.068115
"641",88.019997,89.129997,87.510002,88.139999,3200000,87.704964
"642",88.879997,89.139999,87.709999,88.220001,2428900,87.784561
"643",88.040001,89.940002,88,89.779999,2137100,89.336861
"644",88.449997,89.769997,87.879997,89.160004,2891200,88.719925
"645",89.5,90.489998,89.279999,89.510002,2281400,89.068192
"646",89.410004,89.790001,86.949997,88.870003,5162900,88.431358
"647",87.93,89.010002,86.239998,88.57,5666000,88.132835
"648",94,96.540001,91.040001,92.5,11152800,92.043434
"649",93.25,97.07,93.080002,94.599998,5870300,94.133072
"650",94.75,95.370003,91.830002,92.889999,2764900,92.431511
"651",90.309998,91.760002,88.220001,88.589996,5117100,88.152733
"652",90.809998,91.559998,89.620003,90.099998,3604500,89.655281
"653",89.120003,92.349998,88.699997,92.269997,4498100,91.81456
"654",92.949997,95.290001,92.480003,95.230003,3849300,94.759964
"655",94.370003,94.870003,91.400002,91.970001,3496700,91.516052
"656",91.5,92.559998,91.040001,91.769997,1845800,91.317039
"657",91.959999,93.559998,91.25,92.339996,2414600,91.884216
"658",90.410004,90.75,87.5,88.099998,5458800,87.665161
"659",88.949997,88.949997,87.230003,87.879997,2821100,87.446236
"660",88.559998,90.379997,88.07,89.559998,2814900,89.11795
"661",91.239998,91.699997,90.120003,90.910004,2511800,90.461288
"662",90.580002,93.57,90.279999,92.699997,4328000,92.242439
"663",93.550003,94.980003,92.620003,94.040001,3007200,93.575836
"664",94.440002,94.949997,92.720001,94.620003,2718400,94.152969
"665",94.589996,95.730003,92.620003,92.910004,4213300,92.451424
"666",93.769997,94.529999,93.25,94.379997,2919400,93.914146
"667",94.75,96.300003,94.059998,94.059998,3773100,93.595734
"668",93.769997,94.040001,91.57,92.400002,3710100,91.943924
"669",93.290001,93.730003,92.589996,93.029999,2601200,92.570816
"670",93.529999,94.209999,92.980003,93.68,1704300,93.217613
"671",92.730003,95.169998,92.650002,94.830002,3263400,94.361938
"672",95.239998,98.120003,94.760002,97.949997,3434700,97.466537
"673",98.699997,99.480003,96.559998,97.449997,3020400,96.969009
"674",98.029999,99.82,97.650002,98.529999,2886000,98.043678
"675",99.010002,99.879997,97.440002,98.68,3115800,98.192932
"676",98.449997,101.230003,97.769997,99.5,4010500,99.008881
"677",100.029999,100.650002,98.760002,99.110001,2409300,98.620819
"678",99.889999,101.779999,98.050003,98.339996,4123000,97.854599
"679",98.57,99.349998,98.160004,98.480003,1719400,97.993935
"680",98.029999,99.239998,97.519997,99.120003,1820400,98.63076
"681",99.480003,99.550003,97.540001,98.419998,1815400,97.934212
"682",97.730003,98.339996,96.529999,98.279999,1815800,97.794907
"683",98.279999,99.900002,98.279999,99.690002,2546900,99.197945
"684",100.199997,100.519997,98.269997,98.699997,3494900,98.21283
"685",98.230003,99.410004,97.860001,98.18,2067400,97.695396
"686",98.080002,98.379997,96.730003,97.360001,2855200,96.879448
"687",97.099998,97.82,95.830002,97.629997,1964500,97.148109
"688",97.610001,97.970001,95.660004,96.620003,1954200,96.143105
"689",97.019997,97.75,95.050003,95.669998,1967900,95.197784
"690",95.849998,97.989998,95.68,97.82,2522000,97.337173
"691",97.809998,98,95.129997,96.75,3717900,96.272461
"692",96,96,92.440002,94.25,4097200,93.784798
"693",93.529999,95.029999,92.879997,94.339996,3855600,93.874352
"694",94.339996,95.769997,94.339996,95.610001,2221100,95.138084
"695",95.120003,95.82,93.32,93.57,2923200,93.108154
"696",93.029999,93.830002,92.160004,92.540001,2803400,92.083237
"697",93.019997,94.5,92.800003,92.879997,1584400,92.421555
"698",92.660004,93.559998,92.209999,92.529999,1963000,92.073288
"699",93.93,95.870003,93.75,94.190002,3131700,93.725098
"700",94,94.660004,92.709999,93.879997,2369000,93.416618
"701",94.139999,95.279999,93.220001,95.150002,2124900,94.680359
"702",94.410004,96.360001,94.400002,96.220001,2981100,95.745079
"703",96.709999,98,96.519997,96.760002,2421100,96.282417
"704",96.050003,96.099998,94.050003,95.129997,3151100,94.660454
"705",95.480003,96.830002,95,95.809998,1982700,95.337097
"706",94.169998,95.769997,93.209999,94.300003,3364200,93.834557
"707",94.43,96.25,94.360001,95.709999,2132300,95.237595
"708",96.160004,96.970001,95.169998,95.980003,3237900,95.506264
"709",95.540001,96.349998,94.610001,96.309998,2070100,95.834625
"710",97,97.900002,96.199997,96.720001,3615700,96.242607
"711",96.720001,97.519997,94.370003,94.410004,7032500,93.944023
"712",94.25,96.839996,92.559998,96.720001,7143500,96.242607
"713",96.620003,96.720001,94.870003,96.400002,3263400,95.924187
"714",97.120003,97.120003,95.080002,95.300003,3369700,94.82962
"715",96.349998,98.529999,95.599998,98.150002,3841000,97.66555
"716",98.129997,98.989998,96.629997,98.260002,2719900,97.775009
"717",98.68,99.18,97.970001,98.669998,2448100,98.182983
"718",99.290001,99.290001,97.019997,97.230003,2156400,96.750092
"719",96.910004,98.5,96.32,98.269997,2306600,97.78495
"720",97.550003,98.900002,96.309998,96.389999,2159800,95.914238
"721",96.410004,96.830002,95.25,96.330002,3684300,95.854538
"722",96.620003,96.970001,95.540001,96,2860000,95.526161
"723",96.199997,98.480003,96.120003,97.540001,3300700,97.058563
"724",98.849998,99.389999,97.370003,97.540001,3315500,97.058563
"725",97.43,98.099998,96.699997,97.389999,2646600,96.909294
"726",97.209999,97.870003,96.32,96.690002,3415400,96.212761
"727",96.120003,98.910004,96.120003,98.120003,3035700,97.635704
"728",98.25,99.230003,98.209999,99.010002,2817300,98.521301
"729",99.660004,99.93,98.32,99.190002,2690200,98.700417
"730",99.279999,101.239998,99.279999,99.800003,2812400,99.307411
"731",99.870003,100.139999,98.709999,99.279999,2827300,98.789963
"732",100.089996,100.970001,98.75,100.790001,1862700,100.292519
"733",100.029999,102,100.019997,101.010002,1271600,100.511429
"734",101.419998,101.599998,99.57,100.400002,2723600,99.904442
"735",99.540001,101.470001,99.099998,101.269997,2609900,100.770142
"736",101.769997,102.389999,100.419998,100.629997,2735200,100.133301
"737",101.449997,102.269997,100.360001,102.120003,2261600,101.615959
"738",102.889999,103.300003,102.349998,103.230003,2564100,102.720482
"739",103.339996,103.5,101.93,102.029999,1992800,101.526398
"740",101.839996,102.5,101.290001,101.839996,2006000,101.337334
"741",101.870003,103.510002,101.82,103.199997,2096800,102.69062
"742",103.540001,105.169998,103.190002,105.089996,2518500,104.571289
"743",105.339996,105.839996,103.809998,104.550003,2451600,104.033966
"744",105.010002,105.919998,104.82,105.720001,1849000,105.198189
"745",105.860001,106.230003,105.120003,105.75,1374300,105.228043
"746",106,107.25,105.639999,107.080002,1573400,106.551468
"747",107,107.879997,106.639999,107.339996,1541800,106.810188
"748",108.019997,108.449997,107.059998,107.949997,3320200,107.417175
"749",108.269997,108.919998,107.669998,107.790001,1622600,107.257973
"750",107.779999,108.870003,107.730003,108.550003,606100,108.014221
"751",108.559998,108.889999,108.110001,108.510002,1676500,107.974419
"752",108.599998,108.889999,107.800003,108.43,1163400,107.894798
"753",108.110001,108.370003,106.760002,106.93,1758400,106.402214
"754",106.580002,107.519997,106.43,107.510002,1436200,106.979347
"755",107.940002,108.349998,106.760002,107.339996,1901000,106.810188
"756",105.580002,107.75,105.120003,107.199997,1840300,106.670876
"757",106.949997,109.309998,106.629997,108.779999,2934200,108.24308
"758",109,109.25,107.730003,108.389999,1692400,107.855011
"759",108.18,110,107.779999,109.489998,2651600,108.949577
"760",110,110.339996,108.269997,109.360001,1818600,108.820221
"761",109.199997,109.269997,108.199997,108.589996,1756000,108.054008
"762",109.050003,110.07,108.620003,109.82,1857400,109.277939
"763",109.660004,110.169998,108.709999,109.580002,1723400,109.039131
"764",109.790001,110.449997,109.139999,109.610001,1479100,109.068985
"765",110,111.290001,109.949997,111.260002,2108300,110.710846
"766",112.370003,112.989998,111.550003,112.93,3053300,112.372597
"767",112.550003,112.970001,111.769997,112.410004,2165000,111.855164
"768",112.769997,114.040001,112.68,113.089996,2423100,112.531807
"769",112.919998,113.730003,112,113.480003,1564900,112.919891
"770",114.019997,114.129997,111.629997,112.330002,2304000,111.775566
"771",110.239998,111.190002,109.949997,110.559998,2175500,110.014297
"772",111.290001,112.879997,111.059998,111.900002,2961900,111.347679
"773",112.510002,112.959999,111.239998,112.209999,2463900,111.656151
"774",111.43,111.889999,110.309998,111.639999,3838500,111.088966
"775",110.75,110.75,105.5,107.919998,6995800,107.387329
"776",107.93,109.449997,104.400002,105.040001,4155500,104.521538
"777",106.440002,107.419998,105.330002,107.07,4190500,106.541527
"778",108.620003,108.959999,107.120003,107.82,2895700,107.287811
"779",108.800003,110.349998,108.410004,110,2500600,109.457054
"780",109.169998,110.959999,108.739998,109.089996,2231300,108.551544
"781",109.019997,109.760002,108.230003,108.699997,2170800,108.163467
"782",108.949997,109.230003,107.940002,109.040001,1195300,108.501801
"783",109.669998,109.980003,108.589996,109.720001,1567200,109.178444
"784",109.150002,109.339996,107.970001,108.839996,1627000,108.302788
"785",108.900002,109.889999,108.75,109.690002,1227500,109.14859
"786",109.089996,109.830002,108.699997,109.459999,2171400,108.919716
"787",110.099998,110.900002,109.400002,109.779999,1540000,109.238144
"788",108.720001,109.370003,107.449997,109.199997,4034000,108.661011
"789",108.489998,108.940002,106.800003,108.010002,2546900,107.476891
"790",105.050003,107.93,105.019997,107.029999,2817100,106.501717
"791",107.720001,109.220001,105.239998,105.379997,3651300,104.859863
"792",106.360001,108.260002,105.599998,106.540001,2858000,106.014137
"793",104.349998,106.400002,102.720001,102.739998,4906200,102.232887
"794",100.290001,101.889999,98.589996,101.370003,6853700,100.869659
"795",101.919998,106.93,101.709999,106.889999,4291500,106.362411
"796",106.730003,109.709999,105.379997,106.699997,3984800,106.17334
"797",108.290001,111.940002,108.059998,111.830002,4289700,111.27803
"798",109.489998,111.93,109.110001,110.209999,3029900,109.666023
"799",106.449997,108.760002,105,107.669998,3886200,107.138557
"800",101.57,104.18,99.910004,100.93,4784300,100.431824
"801",101.400002,103.57,96.650002,103.379997,6525600,102.869736
"802",101.610001,102.169998,98.330002,101.18,4906000,100.680595
"803",94.790001,99.419998,92.550003,93.349998,6288700,92.889229
"804",98.739998,99.610001,92.75,97.059998,5842000,96.580925
"805",89.190002,96.120003,85.690002,88.669998,6196600,88.23233
"806",91.599998,98.199997,87.110001,95.410004,6370100,94.939079
"807",91.5,97.690002,85.919998,90.209999,7073400,89.76474
"808",90.949997,93.980003,86,90.059998,6549700,89.615479
"809",92.239998,94.370003,86.75,86.940002,6174400,86.510887
"810",89.730003,97.720001,88.43,95.470001,8149000,94.998779
"811",100,103.099998,90.809998,94.300003,5765200,93.834557
"812",93.529999,94.150002,89.459999,89.639999,5005600,89.197556
"813",90.470001,99.57,90.080002,99.199997,5750300,98.710365
"814",96.529999,99.68,94.629997,95.370003,4519800,94.899277
"815",96.769997,99.290001,96.169998,97.690002,3352700,97.207817
"816",97.790001,101,96.620003,100.169998,3762300,99.675583
"817",98.379997,99.839996,96.699997,97.529999,4056500,97.048607
"818",98.099998,102.82,97.5,102.290001,3793000,101.785118
"819",102.809998,104.349998,100.790001,102.830002,4084300,102.322449
"820",105.389999,107.5,104.550003,106.510002,4280200,105.984291
"821",107.129997,107.459999,100.110001,106.32,5496100,105.795219
"822",106.949997,108.239998,105.25,106.800003,3199600,106.272858
"823",106,109.379997,105.059998,105.800003,3717200,105.277794
"824",105.650002,109.779999,104.650002,109.300003,2680800,108.760513
"825",111.800003,113.019997,110,112.029999,2622800,111.477036
"826",110.739998,114.470001,110.209999,113.510002,3100000,112.94973
"827",114.75,118.690002,114.529999,118.099998,4020600,117.517082
"828",116.709999,117,112.650002,115.150002,5032100,114.581642
"829",114.839996,116.529999,113.919998,115.410004,2946100,114.840363
"830",114.68,116.199997,112.110001,113.269997,2483200,112.710922
"831",114.360001,115.07,111.18,114.57,2558900,114.004501
"832",114.699997,116.629997,113.690002,114.459999,2737700,113.89505
"833",115.669998,116.68,114.089996,116.309998,1753800,115.735909
"834",117.970001,118.470001,115.129997,116.019997,2352000,115.44735
"835",116,116.489998,110.919998,111.349998,4647900,110.800392
"836",111.870003,114.449997,110.860001,112.779999,3911900,112.223335
"837",112.480003,114.489998,112.400002,114.260002,3506700,113.696037
"838",113.129997,114.360001,112.059998,113.269997,2378600,112.710922
"839",113.910004,117.559998,113.650002,116.830002,3284800,116.253357
"840",118.32,120.190002,116.300003,119.610001,5060600,119.01963
"841",115,117.160004,111.830002,115.32,6082900,114.750793
"842",116.269997,116.940002,114.730003,116.800003,3579000,116.223495
"843",116.25,117.519997,115.580002,116.620003,3597800,116.044388
"844",116.93,118.5,116.349998,117.370003,2899100,116.790688
"845",117.68,119.519997,116.290001,116.370003,2875700,115.795624
"846",117.07,119.160004,114.519997,116.900002,3079200,116.322998
"847",116.5,117.260002,114.459999,117.120003,2802800,116.541924
"848",116.220001,118.900002,116.110001,118.129997,3268100,117.546928
"849",116.709999,117.919998,114.730003,117.120003,4335100,116.541924
"850",116.769997,119.370003,116.720001,118.540001,2517900,117.954903
"851",119.099998,121.760002,119.059998,119.550003,3530400,118.959923
"852",119.879997,119.879997,117.199997,117.360001,2257100,116.780731
"853",117.220001,120.010002,116.620003,119.82,2287300,119.228584
"854",120.440002,120.480003,116.190002,116.639999,3260800,116.064285
"855",115.07,117.760002,111.110001,117.379997,4978700,116.800621
"856",117.989998,122.099998,116.769997,121.349998,4752400,120.751038
"857",122.290001,123.139999,119.269997,122.879997,4571900,122.273483
"858",123.279999,124.279999,122.370003,122.779999,2036400,122.173981
"859",123.25,123.529999,120.68,122.360001,2357800,121.75605
"860",122.150002,122.150002,117.190002,117.93,3813000,117.347916
"861",117.480003,119.110001,116.050003,117.18,2905300,116.601624
"862",115.440002,119.199997,113.279999,118.32,3355300,117.735985
"863",116.5,119.580002,115.889999,119.510002,3500100,118.920113
"864",120.099998,121.760002,118.540001,121.07,2346000,120.47242
"865",122.150002,125.660004,121.459999,124.809998,3956100,124.193954
"866",124.660004,127.540001,121.940002,122.419998,3509300,121.81575
"867",123.099998,124.760002,119.809998,121.970001,2525400,121.367973
"868",122.900002,127.5,122.709999,126.519997,3882600,125.895523
"869",127.139999,127.870003,125.059998,125.730003,2513800,125.109421
"870",126.730003,129.009995,126.290001,128.110001,2173300,127.477676
"871",128.100006,129.449997,128.100006,129.350006,2461100,128.711563
"872",131.130005,131.240005,127.900002,130.190002,4239900,129.547409
"873",131.020004,131.860001,128.800003,129.720001,2869200,129.079712
"874",131.320007,133.600006,130.199997,130.600006,2553400,129.955383
"875",130.550003,131.600006,128.649994,130.869995,2208900,130.22403
"876",131.479996,131.889999,129.089996,130.740005,2174400,130.094696
"877",130.919998,131.380005,128.089996,130.929993,4905100,130.283737
"878",130.979996,132.369995,129.199997,130.690002,1679600,130.044937
"879",132.610001,132.610001,130.699997,132.050003,2177400,131.398239
"880",132.039993,135.520004,131.330002,135.220001,3026300,134.552582
"881",136.419998,136.419998,133.470001,133.839996,1893300,133.179367
"882",135.470001,136.520004,133.509995,134.270004,2322100,133.607285
"883",133.869995,137.419998,133.800003,134.779999,1895900,134.114731
"884",135.910004,136.339996,134.509995,135.610001,1866600,134.940659
"885",136.360001,139.110001,136.059998,138.770004,2312100,138.085068
"886",139.419998,141.25,138.289993,140.809998,2119800,140.114975
"887",141.009995,141.580002,134.770004,135.309998,2570300,134.64212
"888",134.199997,138.789993,133.479996,138.529999,2409300,137.846237
"889",137.979996,138.979996,135.839996,138.429993,2050900,137.746735
"890",137.839996,138.360001,135.75,138.050003,1301700,137.368607
"891",138.179993,138.729996,136.839996,138.309998,2040700,137.627319
"892",139.429993,142.309998,138.75,141.529999,1589700,140.831421
