"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"235",161.080002,161.800003,160.100006,160.419998,815400,146.207428
"236",160.009995,161.149994,159.899994,160.979996,1090100,146.717819
"237",161.300003,161.479996,160.199997,160.919998,1010200,146.663116
"238",163.369995,163.619995,162.520004,163.119995,1233000,148.668213
"239",163.360001,163.360001,162.429993,162.889999,710900,148.458588
"240",163.100006,163.399994,161.929993,162.490005,860000,148.094025
"241",162.169998,162.470001,160.509995,160.529999,702200,146.307663
"242",161.509995,161.630005,160.009995,160.419998,1799800,146.207428
"243",160.559998,162.419998,160.490005,162.139999,1057200,147.775055
"244",162.169998,163.169998,161.779999,162.520004,957100,148.121368
"245",163.369995,163.710007,162.580002,162.830002,583400,148.403915
"246",163.229996,163.490005,162.350006,163.160004,581200,148.704697
"247",163.479996,163.600006,163.029999,163.419998,833800,148.94162
"248",163.470001,163.470001,162.419998,163,626400,148.558853
"249",163.449997,163.889999,162.910004,163.669998,936400,149.169495
"250",164.190002,164.779999,163.5,164.619995,711300,150.035339
"251",164.039993,164.669998,163.820007,164.080002,835000,150.411163
"252",164.880005,165.539993,163.800003,165.509995,1051900,151.722046
"253",165.559998,166.619995,165,166.410004,798200,152.547058
"254",167.309998,167.850006,166.679993,167.050003,932400,153.133728
"255",167.960007,168.970001,167.089996,168.449997,742200,154.417099
"256",168.259995,168.809998,167.119995,168.630005,802100,154.582062
"257",169.070007,170.490005,168.380005,169.059998,834500,154.976288
"258",169.080002,169.190002,167.770004,168.350006,902700,154.32547
"259",169.039993,170.529999,168.759995,169.970001,695200,155.810486
"260",170,170.309998,168.919998,170.149994,648700,155.97551
"261",171.429993,171.490005,165.759995,166.75,1115500,152.858719
"262",168.25,169.160004,167.199997,168.559998,806400,154.51796
"263",167.800003,168.990005,166.25,166.899994,1032500,152.996216
"264",167,167.979996,166.759995,167.800003,1057400,153.821289
"265",167.639999,168.679993,166.550003,168.600006,976800,154.554611
"266",167.990005,169.710007,167.649994,169.600006,1058600,155.471329
"267",169.75,171.110001,169.740005,170.809998,877700,156.580521
"268",171.690002,175.169998,171.690002,174,2585900,159.504761
"269",164.229996,171.279999,162.690002,169.850006,2700900,155.700455
"270",166.949997,170.309998,165.960007,166.669998,2032500,152.785385
"271",166.699997,168.929993,165.889999,168.300003,1790600,154.279617
"272",168.979996,169.339996,167.169998,168.369995,1867800,154.343796
"273",167.210007,168.300003,165.350006,166.789993,1477000,152.89537
"274",166.399994,166.399994,162.580002,162.839996,1356900,149.27446
"275",162.410004,163.539993,155.550003,156.330002,1707500,143.306778
"276",154.350006,160.789993,153.509995,160.220001,2396600,146.872726
"277",159.589996,161.830002,158.110001,158.210007,1650000,145.030167
"278",158.110001,158.649994,152.710007,152.800003,1218700,140.070847
"279",155.160004,159.009995,152.880005,158.089996,1787000,144.920151
"280",159.039993,160.699997,158.350006,159.679993,1266300,146.377716
"281",159.270004,160.059998,157.639999,159.440002,1189300,146.157715
"282",157.869995,161.669998,157.490005,161.270004,1115500,147.835236
"283",162.009995,164.039993,160,163.600006,1092700,149.971146
"284",163.169998,164.419998,161.919998,163.630005,1194900,149.998672
"285",162.820007,164.009995,162.309998,162.910004,1248700,149.338623
"286",163.059998,164.880005,160.710007,160.759995,711700,147.367737
"287",161.610001,163.520004,160.710007,162.570007,771900,149.026947
"288",163.779999,164.309998,162.800003,164.270004,632600,150.585342
"289",164.490005,165.839996,163.570007,165.440002,891700,151.657883
"290",165.740005,166.470001,163.610001,163.610001,757200,149.980331
"291",163.720001,164.970001,160.75,160.789993,816400,147.395233
"292",160.690002,161.570007,159.169998,160.830002,1453100,147.431885
"293",160.259995,160.589996,157.919998,159.770004,1560300,146.46019
"294",159.130005,163.619995,158.850006,163.279999,990500,149.677795
"295",163.550003,165.529999,161.990005,164.199997,771700,150.521149
"296",162.539993,165.009995,162.389999,164.529999,893700,150.823669
"297",166.059998,168.440002,165.029999,167.080002,1990700,153.161209
"298",168.410004,171.410004,167.639999,171.100006,1369900,156.846329
"299",171.130005,171.940002,170.199997,170.880005,1210500,156.644684
"300",172,172.389999,170.660004,170.929993,1533500,156.690536
"301",171.190002,171.419998,168.710007,168.979996,1374300,154.902954
"302",169.589996,169.970001,168.860001,169.080002,1091100,154.994675
"303",169.360001,170,168.100006,169.559998,1808000,155.434647
"304",168.75,168.929993,165.649994,166.679993,1935600,152.794556
"305",167.179993,167.929993,165.220001,165.660004,806800,151.859528
"306",165.539993,167.789993,164.740005,166.240005,879800,152.39122
"307",164.679993,165.279999,160.860001,161.190002,1101000,147.761917
"308",161.889999,161.889999,157.710007,158.039993,762400,144.874313
"309",160.179993,161.279999,158.509995,160.940002,793600,147.532745
"310",161.330002,161.839996,158.050003,158.630005,872100,145.415161
"311",159.759995,160.639999,157.610001,158.179993,1083400,145.00267
"312",157.710007,160.020004,157.149994,159.029999,1040500,146.802734
"313",158.949997,159.649994,155.199997,156.550003,1197400,144.513412
"314",157,159.449997,156.020004,159.279999,896600,147.033524
"315",157.089996,162.289993,155.839996,162.130005,1244200,149.664398
"316",162.770004,164.850006,162.300003,164.110001,874700,151.492172
"317",162.470001,163.320007,158.5,159.960007,797900,147.66124
"318",161.229996,162.119995,160.110001,160.229996,880100,147.910461
"319",162.029999,164.350006,161.479996,163.190002,742000,150.642914
"320",161.839996,162.169998,160.419998,161.610001,826400,149.184357
"321",162.220001,163.850006,162.130005,163.039993,545200,150.50441
"322",164.220001,164.669998,162.380005,162.970001,570300,150.439819
"323",164.550003,165.600006,163.860001,165.429993,707400,152.710648
"324",166.5,168.880005,165.669998,168.139999,782800,155.21228
"325",168.880005,169.149994,167.990005,168.369995,683100,155.424606
"326",167.949997,168.350006,165.309998,166.800003,711800,153.975311
"327",166.610001,166.970001,164.809998,166.270004,549300,153.486084
"328",166.029999,166.710007,165.160004,166.110001,585400,153.338394
"329",166.559998,167.229996,161.809998,164,948800,151.39061
"330",164.350006,165.699997,162.919998,165.570007,1230900,152.83992
"331",164.580002,167.139999,161.699997,166.289993,1744800,153.504532
"332",166.149994,167,163.479996,165.020004,1031700,152.332184
"333",165.940002,166.119995,162.259995,162.289993,998200,149.812088
"334",161.440002,162.520004,159.490005,162.490005,1225700,149.996719
"335",162.610001,163.229996,161.220001,161.690002,1057700,149.25824
"336",161.389999,161.779999,159.070007,160.429993,1142200,148.095062
"337",159.850006,163.440002,159.210007,162.759995,1038300,150.245911
"338",162.970001,164.619995,162.850006,163.449997,1068300,150.882919
"339",163.649994,164.100006,162.529999,163.509995,812700,150.938293
"340",164.320007,165.119995,163.210007,164.889999,760700,152.212173
"341",165.130005,166.059998,164.770004,165.589996,1024100,152.858353
"342",166.130005,167.5,165.690002,166.289993,1035400,153.504532
"343",166.270004,167.949997,165.679993,166.759995,964400,153.938385
"344",166.130005,166.559998,164.669998,166.080002,1181400,153.310654
"345",166.449997,167.809998,165.940002,166.539993,935300,153.735291
"346",165.789993,167.429993,165.729996,166.770004,781500,153.947632
"347",166.770004,168.839996,166.679993,168.240005,1017500,155.304626
"348",168.949997,170.289993,168.410004,169.440002,886600,156.412338
"349",169.729996,170.229996,167.520004,167.710007,864000,154.815369
"350",166.649994,167.309998,165.130005,166.990005,840900,154.150711
"351",167,167.210007,165.029999,166.089996,591700,153.319916
"352",165.600006,165.809998,164.240005,165,607300,152.313705
"353",163.740005,164.210007,160.919998,161.800003,735300,149.359787
"354",163.080002,163.570007,162.199997,163.029999,602300,150.495178
"355",162.679993,163.179993,161.050003,161.410004,1293300,148.999725
"356",162.729996,163.809998,162.699997,163.539993,578900,150.965973
"357",164.309998,164.820007,163.070007,163.529999,637200,150.956741
"358",163.589996,165.039993,163.529999,164.869995,734600,152.19371
"359",165.160004,167.820007,164.639999,167.729996,1169300,154.833817
"360",167.509995,168,166.399994,167.720001,1102600,154.82457
"361",167.729996,168.660004,166.580002,168.509995,764100,155.553848
"362",168.649994,169.470001,168.020004,168.440002,852300,155.489212
"363",168.460007,169.449997,167.610001,168,1150200,155.083054
"364",168.389999,168.490005,164.75,166.089996,1074800,153.319916
"365",166.490005,166.960007,165.100006,165.720001,706800,152.978333
"366",165.190002,165.190002,162.639999,164.179993,1810400,151.556763
"367",162.919998,163.369995,161.929993,163.339996,887300,150.781357
"368",161.020004,161.179993,159.279999,159.550003,1279700,147.282776
"369",159.830002,159.830002,157.029999,157.580002,1352500,145.464188
"370",157.600006,157.610001,155.410004,156.470001,1542100,144.439529
"371",157.720001,158.740005,157.009995,158.080002,1258700,145.925781
"372",157.600006,157.720001,154.669998,155.759995,1175100,143.784134
"373",155.830002,157.160004,155.660004,155.860001,829400,143.876465
"374",156.479996,157.779999,155.130005,155.160004,889300,143.230286
"375",155.570007,156.690002,154.889999,156.029999,1180100,144.033401
"376",155.399994,158.289993,155.259995,155.729996,998800,144.777115
"377",155.070007,155.869995,154.289993,155.490005,1110100,144.553986
"378",156.550003,157.289993,154.779999,155,346800,144.098465
"379",156.190002,156.820007,155.240005,155.789993,1140600,144.832886
"380",155.460007,157.539993,154.759995,156.639999,718800,145.623138
"381",157.660004,158.470001,157.550003,157.889999,744100,146.785217
"382",157.860001,159.669998,157.649994,159.660004,718500,148.430695
"383",158.410004,158.610001,156.509995,157.410004,696300,146.338943
"384",157.940002,158.350006,156.940002,157.919998,732000,146.813095
"385",157.559998,158.240005,157.130005,157.330002,573100,146.264572
"386",156.949997,157.619995,155.479996,155.550003,674600,144.609802
"387",155.389999,156.509995,154.729996,156.199997,812800,145.214081
"388",156,156.800003,155.740005,155.940002,732100,144.972351
"389",155.100006,155.669998,154.240005,154.399994,1429800,143.540649
"390",153.520004,155.460007,153.009995,154.350006,2490300,143.494202
"391",154.380005,154.660004,153.529999,153.869995,1166500,143.047928
"392",155.449997,156.5,154.830002,155.289993,1932600,144.368057
"393",155.289993,157.470001,154.529999,157.300003,1348100,146.236694
"394",158.809998,162.949997,158.809998,161.550003,1715200,150.18779
"395",161.570007,162.669998,160.580002,161.240005,1252700,149.899612
"396",161.779999,163.649994,160.960007,161.229996,1055500,149.890289
"397",161.5,165.089996,161.300003,164.169998,1655200,152.62352
"398",163.929993,164.110001,161.190002,162.039993,1266700,150.643326
"399",160.899994,161,159.309998,159.990005,907300,148.737518
"400",160.979996,161.779999,159.639999,159.960007,903400,148.70961
"401",158.919998,161.559998,157.009995,160.960007,1031100,149.639297
"402",161.320007,162.149994,160.779999,160.919998,740400,149.602081
"403",161.270004,161.820007,160.100006,160.649994,573600,149.351074
"404",160.639999,161.75,160.25,160.479996,588100,149.193024
"405",159.910004,159.940002,157.350006,157.869995,923800,146.766617
"406",162.199997,165.240005,161.309998,162.440002,1862400,151.015182
"407",162.899994,165.779999,162.779999,164.330002,1617700,152.772247
"408",163.119995,164.520004,161.789993,164.210007,1381400,152.66069
"409",164.929993,165.419998,164.080002,164.720001,1169200,153.134857
"410",164.289993,166.639999,164.059998,166.610001,1290400,154.891922
"411",166.300003,167.860001,166.300003,166.990005,1342700,155.245193
"412",167.600006,167.720001,165.990005,166.100006,892400,154.417786
"413",166.119995,166.119995,164.289993,164.360001,842800,152.800156
"414",164.350006,164.649994,163.600006,164.419998,672800,152.855942
"415",164.789993,166.490005,164.179993,165.970001,512800,154.296906
"416",166.529999,167.779999,166.089996,167.289993,650000,155.524063
"417",167.419998,168.110001,166.380005,167.009995,706700,155.263794
"418",168.360001,169,166.029999,168.289993,801300,156.453735
"419",167.559998,168.279999,165.869995,166.729996,583000,155.003464
"420",166.75,167.440002,165.830002,166.289993,762100,154.594391
"421",166.110001,166.360001,163.419998,164.339996,925800,152.781555
"422",164.559998,166.270004,164.199997,165.389999,840100,153.757736
"423",165.300003,166.399994,164.580002,166.059998,598700,154.380585
"424",165.649994,165.850006,163.949997,164.850006,641100,153.255707
"425",165.850006,166.759995,165.110001,166.059998,568200,154.380585
"426",165.600006,167.649994,165.339996,166.639999,620500,154.9198
"427",166.360001,167.050003,165.720001,166.240005,459900,154.547913
"428",167.039993,168.009995,166.539993,167.630005,515500,155.840164
"429",168.289993,170,167.830002,168.610001,823800,156.751266
"430",168.509995,169.350006,167.020004,168.75,731200,156.881424
"431",169.220001,169.720001,168.259995,168.690002,612600,156.825638
"432",169.449997,170.770004,168.830002,169.169998,1047000,157.271851
"433",169.600006,171.330002,169.589996,170.419998,666100,158.433929
"434",171.169998,171.660004,170.179993,170.610001,2393200,158.610565
"435",170.490005,171.020004,169.179993,169.850006,791000,157.904022
"436",169.869995,170.139999,168.539993,168.839996,498700,156.965073
"437",168.649994,169.029999,167.360001,167.800003,913900,155.998215
"438",168.139999,169.330002,167.589996,168.520004,763200,156.667587
"439",167,167.720001,166.169998,167.050003,884700,156.321335
"440",168.070007,169.800003,167.940002,169.429993,595600,158.548462
"441",169.699997,170.389999,169.119995,170.220001,661400,159.28775
"442",170.75,171.550003,169.5,169.729996,816100,158.829208
"443",169.059998,169.899994,167.839996,169.699997,772500,158.801117
"444",169.360001,170.509995,168.25,168.880005,837000,158.033813
"445",168.479996,169.479996,168.070007,169.279999,864100,158.408127
"446",168.619995,168.619995,163.800003,164.320007,1051000,153.766678
"447",164.529999,164.910004,160.470001,160.600006,1234900,150.285614
"448",160.529999,161.339996,157,157.089996,1075000,147.001007
"449",159.309998,159.539993,157.360001,158.270004,1195400,148.105225
"450",157.940002,158.850006,156.649994,156.699997,817300,146.636063
"451",157.100006,159.789993,156.259995,159.690002,970400,149.434021
"452",159.600006,160.539993,158.649994,159.479996,730200,149.237503
"453",159.970001,160.520004,155.910004,156.690002,988400,146.626709
"454",156.740005,157.880005,155.119995,155.399994,935700,145.419556
"455",156,156.309998,153.220001,153.300003,1545100,143.454437
"456",151.229996,152.860001,148.630005,152.039993,1345200,142.27536
"457",151.639999,153.220001,148.669998,148.910004,1933000,139.346375
"458",150.479996,153.059998,149.509995,151.479996,1293800,141.751297
"459",149.740005,150.869995,148.440002,149.429993,2298600,139.832962
"460",151.330002,153.490005,149.419998,150.960007,1417000,141.264694
"461",151.059998,154.289993,150.509995,153.779999,1774500,143.903595
"462",154.960007,156.479996,154.339996,154.350006,1490700,144.436996
"463",155.25,156.789993,153.559998,155.369995,1466800,145.391449
"464",157.199997,158.059998,154.389999,155.839996,1427300,145.831314
"465",156.320007,158.380005,155.600006,157.369995,1467100,147.263031
"466",155.410004,158.279999,151.850006,158.089996,1813800,147.936798
"467",159.259995,161.190002,157.279999,160.979996,1068000,150.64119
"468",160.649994,161.860001,159.770004,161.25,954300,150.893845
"469",160.410004,160.440002,157.949997,159.899994,797600,149.630554
"470",159.860001,160.559998,157.179993,157.490005,719700,147.375336
"471",157.929993,160.429993,157.220001,158.050003,920300,147.899368
"472",158.809998,160.820007,156.800003,157.210007,1018500,147.113312
"473",156.080002,162.110001,155.899994,160.639999,1299000,150.322998
"474",160.039993,164.570007,160.039993,163.860001,1370800,153.336197
"475",163.509995,165.490005,159.389999,159.889999,1602200,149.621185
"476",158.929993,159.610001,157.309998,157.559998,1312600,147.440826
"477",158.690002,160.850006,157.820007,159.179993,862900,148.956772
"478",157.399994,158.630005,157.270004,157.490005,310300,147.375336
"479",158.669998,159.589996,157.059998,158.580002,867000,148.395309
"480",157.75,158.75,155.429993,156.270004,1144500,146.233688
"481",157.059998,158.679993,154.110001,158.660004,1124900,148.4702
"482",158.389999,160.330002,158.389999,159.210007,860600,148.984879
"483",158.710007,160.970001,158.580002,160.869995,1153100,150.538254
"484",163.759995,167,162.759995,166.619995,1856300,155.91893
"485",165.589996,166.720001,162.339996,163.919998,1824200,153.392395
"486",161.369995,162.160004,156.850006,161.369995,1826700,151.006149
"487",161.479996,164.179993,156.740005,157.160004,1169400,147.066513
"488",157.779999,157.929993,154.460007,157.080002,1038000,146.991638
"489",159.440002,160.649994,155.149994,155.929993,975500,145.915497
"490",158.220001,159.389999,156.580002,157.710007,1159200,147.581177
"491",158.029999,159.470001,156.929993,157.279999,1153200,147.178818
"492",155.979996,157,154.039993,155.410004,996600,145.428909
"493",155.669998,158.25,152.710007,153.809998,1756000,143.931671
"494",155.059998,157.149994,153.990005,154.759995,1403900,144.820633
"495",154.789993,158.820007,153.429993,154.100006,1596500,144.203049
"496",153.970001,158.240005,153.119995,154.539993,2107900,144.614761
"497",154.539993,159.449997,153.830002,155.190002,3393600,145.223038
"498",154.690002,154.929993,149.679993,149.880005,880200,140.254074
"499",150.570007,156.979996,149.639999,156.919998,1218800,146.841919
"500",155,159.770004,154.039993,159.75,1386800,149.490189
"501",160.880005,162.770004,159.309998,160.699997,1324400,150.379181
"502",159.949997,160.960007,158.759995,160.050003,1065400,150.803177
"503",157.389999,160.770004,155.910004,159.589996,956900,150.369751
"504",159.139999,159.190002,154.289993,155.309998,1114800,146.337006
"505",158.070007,161.910004,157.389999,161.610001,1082200,152.273041
"506",161.559998,163.419998,159.809998,159.929993,1349500,150.690109
"507",158.350006,160.639999,156.559998,158.089996,2100300,148.956406
"508",157.399994,158.25,154.970001,156.789993,2292400,147.731491
"509",156.550003,157.350006,155.339996,157.199997,1502000,148.117813
"510",156.809998,157.509995,155.559998,156.789993,1047300,147.731491
"511",155.759995,156.309998,154.149994,155.119995,1047900,146.157959
"512",154.369995,155.399994,153.630005,155.080002,845700,146.1203
"513",155.070007,155.779999,154,154.619995,1151600,145.686874
"514",154.190002,156,154.100006,155.979996,1898900,146.968277
"515",157.009995,159.350006,156.259995,158.619995,1447300,149.455795
"516",157.869995,158.490005,156.809998,157.710007,982900,148.598343
"517",157.729996,158.399994,155.039993,156.149994,1358800,147.128479
"518",155.470001,156.809998,154.779999,156.5,1007800,147.458267
"519",160,161.899994,158,160.910004,2060000,151.613449
"520",160.669998,161.089996,158.729996,159.889999,1364400,150.652405
"521",160.419998,163.419998,160.419998,163.240005,1354500,153.808884
"522",163.729996,165,161.970001,163.979996,1037800,154.506134
"523",161.770004,165.520004,161.059998,164.389999,1305600,154.89241
"524",165,166.860001,163.809998,165.889999,1102100,156.305771
"525",165.75,166.889999,164.970001,166.880005,754600,157.238571
"526",167.529999,168.160004,166.679993,167.919998,1140500,158.21846
"527",168.009995,169.929993,167,169.910004,1533500,160.093491
"528",169.600006,169.839996,164.990005,166.220001,1157400,156.616699
"529",165.160004,165.899994,163.529999,165.899994,855400,156.315201
"530",166.240005,167.690002,165.850006,167.539993,1206500,157.860413
"531",169.259995,171.470001,168.619995,171.320007,1462300,161.422043
"532",172,173.399994,171.440002,171.970001,1095200,162.0345
"533",170.919998,172.119995,169.889999,171.619995,882500,161.704681
"534",173.460007,174.339996,172.990005,174.080002,1326300,164.022583
"535",173.279999,175.940002,173,175.110001,1074600,164.993088
"536",175.300003,178.580002,174.619995,177.639999,1789100,167.376907
"537",177.529999,178.820007,177.529999,178.669998,1243700,168.347397
"538",179.820007,180.720001,179.240005,180.119995,1401400,169.713623
"539",180.490005,182.25,179.910004,181.169998,1145600,170.702972
"540",181.119995,182.149994,180.639999,181.449997,821200,170.966766
"541",181.179993,182.070007,180.429993,181.600006,673800,171.108139
"542",181.300003,181.850006,180.179993,181.179993,1324200,170.712402
"543",182.460007,183.509995,179.179993,180.100006,1362800,169.694778
"544",181.130005,181.130005,178,180.699997,1018800,170.260117
"545",179.869995,181,179.179993,179.210007,796800,168.856201
"546",180.679993,181,179.300003,180.300003,802400,169.883224
"547",180.449997,180.690002,178.309998,179.649994,1059800,169.270767
"548",179.190002,181.539993,178.449997,181.360001,923900,170.882004
"549",182.210007,184.070007,181.25,183.949997,884200,173.322342
"550",184.419998,185.449997,183.929993,184.050003,820100,173.41658
"551",184.580002,186.259995,184.580002,185.100006,843500,174.405899
"552",184.5,185.649994,183.660004,185.210007,1012300,174.509583
"553",185.190002,186.789993,184.229996,184.850006,1558200,174.170364
"554",185.020004,185.710007,183.809998,185.369995,871400,174.660294
"555",186.440002,186.75,184.020004,184.899994,850800,174.217453
"556",184.970001,185.479996,183.679993,184.649994,944900,173.981903
"557",184.210007,187.479996,184.210007,187.190002,691800,176.375183
"558",186.029999,187.580002,185.979996,186.300003,1573500,175.536591
"559",186.350006,187,185.729996,185.919998,1178500,175.178513
"560",187.029999,187.220001,185.990005,187.160004,948600,176.346893
"561",187.399994,188.169998,186.229996,187.649994,1168400,176.808578
"562",188.720001,190.210007,187.809998,190.169998,1066400,179.182983
"563",189.080002,191.160004,188.940002,190.960007,1551100,181.031586
"564",192.149994,192.919998,190.389999,191.490005,1134700,181.534058
"565",191.300003,191.699997,189.149994,190.479996,1198700,180.576538
"566",191.860001,192.940002,190.330002,191.720001,1080800,181.752106
"567",192.190002,192.869995,190.419998,191.770004,852200,181.799484
"568",192.25,193.600006,191.619995,193.190002,769200,183.14566
"569",193.550003,194.300003,192.190002,193.029999,844100,182.993973
"570",191.929993,192.919998,191.089996,192.279999,600100,182.282974
"571",192.880005,193.190002,192.149994,193.039993,594300,183.003494
"572",192.490005,193.949997,191.479996,193.550003,765800,183.486938
"573",194.440002,195.360001,193.740005,194.160004,1349200,184.065247
"574",193.300003,194.119995,192.279999,193.929993,1209400,183.847168
"575",194.529999,197.330002,193.910004,197.100006,1156800,186.852386
"576",198.139999,198.660004,197.119995,197.75,1091000,187.468567
"577",198.070007,198.330002,197.100006,198.100006,1322900,187.800385
"578",197.429993,197.800003,196.339996,196.619995,750900,186.397339
"579",196.589996,197.210007,195.669998,196.669998,992100,186.444702
"580",197.449997,201.970001,196.160004,199.419998,1741300,189.051758
"581",199.410004,200.029999,196.970001,199.600006,1118900,189.222412
"582",200.330002,203.410004,199.330002,202.570007,1055900,192.037979
"583",203,204.169998,202.419998,203.570007,928900,192.986008
"584",204.350006,206.070007,203.690002,205.789993,1425600,195.090561
"585",206.720001,206.940002,202.149994,202.149994,974500,191.639801
"586",202.460007,207.720001,201.399994,207.649994,1404500,196.853851
"587",207.5,209.860001,207.089996,209.580002,1268000,198.683533
"588",207.289993,207.529999,205.240005,205.990005,2010900,195.280167
"589",204.070007,204.429993,199.460007,201.169998,1556700,190.710785
"590",200.289993,206.399994,200.059998,205.309998,1500100,194.635529
"591",203,205.059998,200.649994,204.440002,1271200,193.81076
"592",204.199997,208.630005,203.669998,208.289993,1329400,197.460556
"593",203.800003,205.949997,201.699997,204.550003,1422400,193.915039
"594",205.389999,207.360001,204.779999,205.770004,1218500,195.071625
"595",203.889999,206.529999,203.220001,205.020004,920800,194.360641
"596",207.050003,209.759995,206.490005,209.429993,974200,198.541321
"597",208.570007,210.149994,207.860001,209.919998,1130600,199.005844
"598",208.919998,210.139999,205,205.410004,1391800,194.730347
"599",206.75,207.850006,205.429993,206.979996,1294900,196.218689
"600",206.300003,207.699997,205.279999,206.259995,976900,195.536148
"601",204.809998,205.369995,202.509995,204.210007,1065600,193.592697
"602",206.869995,206.869995,204.100006,204.490005,776000,193.858154
"603",205.220001,205.880005,202.089996,202.240005,2362700,191.725128
"604",200.710007,203.479996,200,202.979996,1183700,192.426651
"605",203.059998,204.339996,202.820007,204.240005,752000,193.621155
"606",202.470001,204.850006,201.770004,203.589996,926800,193.004944
"607",204.179993,208.960007,203.509995,208.960007,1815700,198.095779
"608",209.949997,213.679993,209.5,213.649994,1874700,202.541885
"609",214.899994,217.279999,212.639999,217.279999,1544000,205.983185
"610",217.820007,221.910004,216.190002,221.490005,1839900,209.974274
"611",221.940002,224.460007,221.770004,223.059998,1659000,211.462692
"612",224.289993,224.610001,221.070007,221.330002,1109900,209.822601
"613",222.990005,223.339996,218.130005,219.050003,1552900,207.661163
"614",219.289993,220.529999,219.029999,219.949997,1101000,208.514359
"615",220.550003,221.399994,218.910004,220.179993,921800,208.732407
"616",220.279999,220.399994,218.910004,219.25,721000,207.850754
"617",219.399994,219.490005,215.580002,216.869995,838000,205.594498
"618",218.380005,219.770004,217.089996,218.919998,941700,207.537918
"619",218.779999,220.630005,214.679993,220.389999,1342500,208.931488
"620",222.100006,222.850006,220.389999,222.050003,1397200,210.505188
"621",222.429993,223.910004,221.270004,222.139999,1542200,210.590485
"622",222.770004,225.279999,222.149994,223.639999,765100,212.012512
"623",224.199997,225.350006,223.580002,224.699997,926300,213.017395
"624",224.949997,224.979996,221.389999,223.929993,843700,212.28743
"625",224.369995,225.100006,222.929993,223.5,738700,211.879791
"626",223.479996,226.649994,222.610001,226.369995,1522000,215.720184
"627",227.509995,228.970001,225.110001,228.820007,810700,218.054916
"628",228.589996,230.270004,227.5,230.270004,729500,219.436722
"629",229.820007,231.449997,228.880005,231.399994,696600,220.513535
"630",229.600006,230.600006,227.630005,230.580002,569700,219.732132
"631",230.360001,230.490005,227.929993,228.309998,1006200,217.568924
"632",228.339996,228.339996,225.229996,226.050003,1124600,215.415253
"633",227.839996,228.490005,225.679993,226.259995,848600,215.615372
"634",225.5,227.759995,224.369995,227.759995,763100,217.044785
"635",226.520004,228.320007,225.360001,227.160004,653100,216.473022
"636",227.429993,228.199997,226.770004,227.660004,701900,216.949493
"637",227.669998,228.720001,226.949997,227.100006,599500,216.415863
"638",227.860001,228.110001,226.160004,226.429993,1000900,215.777359
"639",224.619995,226.220001,223.809998,225.539993,1160300,214.929199
"640",225.940002,226.889999,224.419998,224.529999,1245000,213.966751
"641",225.539993,226.419998,224.860001,226.009995,855500,215.377121
"642",226.699997,229.270004,225.539993,228.860001,939000,218.093048
"643",227.570007,228.539993,224.580002,224.860001,1106400,214.281235
"644",224,227.839996,219.580002,227.649994,1292400,216.939972
"645",227.720001,230.589996,226.110001,230.550003,2272400,219.703552
"646",230.660004,231.929993,229,231.190002,921600,220.313431
"647",230.330002,232.470001,229.25,231.809998,968200,220.904266
"648",230.910004,231.600006,225.410004,228.270004,2174000,217.530823
"649",226.259995,230.850006,225.5,226.369995,1486600,215.720184
"650",225.029999,225.059998,220.729996,222.839996,1011000,212.356277
"651",221.089996,222.490005,217.610001,220.059998,1369700,209.707047
"652",221,221.949997,218.009995,221.419998,851000,211.003067
"653",220.139999,223.990005,218.509995,223.470001,1030600,212.956635
"654",225.289993,229.070007,224.639999,227.979996,951900,217.25444
"655",228.350006,231.210007,227.639999,229.869995,1063300,219.055527
"656",229.309998,231.490005,226.880005,227.130005,906800,216.444427
"657",227.75,232.179993,226,229.669998,772500,218.864944
"658",226.699997,229.919998,222.5,222.589996,971600,212.118011
"659",223.580002,227.259995,222.679993,226.339996,1132200,215.691589
"660",227.179993,229.399994,225.960007,228.759995,713800,217.997742
"661",229.339996,230.339996,227.389999,228.570007,747900,217.816711
"662",226.649994,227.360001,225.050003,225.729996,592000,215.110291
"663",227.669998,228.940002,226.979996,228.639999,584400,217.883408
"664",228.589996,229.539993,224.960007,225.279999,733100,214.681473
"665",225.449997,225.830002,219.419998,220.639999,942300,210.259766
"666",222.550003,223.429993,221.830002,222.789993,641500,212.308609
"667",224.460007,225.899994,223.5,225.539993,644500,214.929199
"668",225.229996,226.600006,224,225.789993,489000,215.16748
"669",228.5,228.929993,224.029999,224.440002,948100,213.880981
"670",226.649994,226.649994,223.779999,225.919998,875100,215.291367
"671",223.970001,226.259995,223.690002,225.559998,728600,214.948303
"672",227.380005,228.380005,226.440002,227.419998,647200,216.720779
"673",228.960007,229.5,223.899994,224.570007,1233100,214.004868
"674",225.210007,226.259995,224.009995,225.589996,822900,214.976883
"675",225.949997,225.949997,214.820007,216.360001,1580100,206.181107
"676",216.270004,216.559998,211.990005,213.779999,2356400,203.722504
"677",213.020004,216.440002,210.369995,216.339996,1494100,206.162048
"678",218.229996,222.259995,217.830002,220.669998,1203500,210.288345
"679",220.660004,222.580002,219.970001,222.240005,1042500,211.7845
"680",221.960007,222.199997,215.149994,215.240005,1033800,205.113831
"681",216.869995,222.509995,215.460007,221.570007,1008900,211.145996
"682",222.179993,222.259995,219.550003,221.619995,546100,211.193649
