"","MTD.Open","MTD.High","MTD.Low","MTD.Close","MTD.Volume","MTD.Adjusted"
"461",535.5,552.960022,533.309998,541.070007,202100,541.070007
"462",546.98999,554.849976,545.099976,546.820007,291900,546.820007
"463",549.840027,563.059998,547.909973,559.690002,176600,559.690002
"464",563.780029,572.830017,562.299988,567.789978,206300,567.789978
"465",567.369995,579.440002,563.390015,573.97998,189600,573.97998
"466",575.280029,584.900024,573.940002,577.030029,167100,577.030029
"467",580.570007,597.309998,579.190002,592.719971,171800,592.719971
"468",589.159973,598.280029,585.119995,595.309998,227900,595.309998
"469",612.400024,618.340027,590,608.030029,446400,608.030029
"470",604.719971,609.01001,592.169983,595.419983,213900,595.419983
"471",599.530029,604,586.429993,589.25,199800,589.25
"472",591.309998,601.02002,579.359985,581,268000,581
"473",580.099976,592.869995,572,592.440002,183800,592.440002
"474",592.409973,600.299988,587.719971,599.299988,169200,599.299988
"475",600,602.159973,574.099976,577.789978,176500,577.789978
"476",574.119995,589.780029,572.130005,584.330017,137300,584.330017
"477",587.969971,597.820007,585.820007,591.210022,103100,591.210022
"478",586.940002,602.070007,583.429993,596.419983,84400,596.419983
"479",602.570007,606.429993,599.070007,604.690002,174200,604.690002
"480",601.159973,608.090027,599.210022,605.840027,142400,605.840027
"481",607,621.97998,604,621.909973,137100,621.909973
"482",620.130005,638.179993,619.97998,630.919983,120000,630.919983
"483",631.450012,639.22998,627.340027,636.659973,175400,636.659973
"484",635,650.77002,634,645.330017,242400,645.330017
"485",640.859985,648.369995,625.450012,628.669983,310200,628.669983
"486",620.25,622.349976,603.580017,610.099976,333100,610.099976
"487",611.780029,618.330017,585.599976,590.780029,222000,590.780029
"488",592.690002,594.900024,583.27002,591.659973,155000,591.659973
"489",600.059998,606.390015,592.169983,597.890015,114100,597.890015
"490",604.309998,615,603.320007,607.640015,145300,607.640015
"491",607.039978,611.130005,595.349976,599.580017,113900,599.580017
"492",594.880005,596.429993,585.320007,587.119995,164400,587.119995
"493",584.72998,586.440002,568.419983,572.340027,143700,572.340027
"494",577.25,580.380005,569.619995,574.52002,166800,574.52002
"495",575.789978,584.919983,553.02002,558.049988,174800,558.049988
"496",554.799988,561.340027,545.530029,553.140015,240200,553.140015
"497",553.030029,564.059998,543.440002,545.330017,269500,545.330017
"498",542.309998,544.47998,530.119995,531.280029,64600,531.280029
"499",534.849976,553.950012,528.700012,553.710022,114800,553.710022
"500",544.849976,563.640015,543.349976,563.640015,94500,563.640015
"501",567.140015,568.609985,555.460022,557.539978,102900,557.539978
"502",561.419983,567.150024,558.340027,565.580017,89800,565.580017
"503",557.47998,559.880005,543.52002,546.039978,212200,546.039978
"504",525.960022,535,500.73999,513.559998,290300,513.559998
"505",521.530029,535.099976,518.599976,527.150024,186500,527.150024
"506",526.75,542.210022,526.469971,533.580017,196600,533.580017
"507",547.200012,556.530029,540.75,556.530029,188400,556.530029
"508",560.099976,577.630005,559.840027,568.469971,204900,568.469971
"509",566.73999,578.169983,564.890015,576.289978,123200,576.289978
"510",576.190002,577.780029,571.01001,576.960022,85800,576.960022
"511",572.75,579.719971,571.98999,573.219971,108600,573.219971
"512",573.609985,582.599976,572.710022,582.109985,121700,582.109985
"513",583.469971,588.98999,578.380005,580.150024,111400,580.150024
"514",577.27002,589.150024,576.200012,587.690002,109200,587.690002
"515",592.289978,602.659973,588.400024,602.099976,122900,602.099976
"516",597.309998,600.640015,588.219971,593.690002,119500,593.690002
"517",598.140015,610.880005,596.070007,605.179993,148000,605.179993
"518",604.150024,607.919983,601.469971,605.650024,95500,605.650024
"519",612,618.450012,607.159973,614.549988,118400,614.549988
"520",608.330017,619.789978,606.140015,618.159973,112600,618.159973
"521",619.799988,624.640015,615.5,621.01001,98100,621.01001
"522",622.809998,633.679993,618.359985,632.929993,118200,632.929993
"523",631.98999,639.23999,629.679993,638.159973,98300,638.159973
"524",640.700012,645.390015,635.77002,642.820007,131800,642.820007
"525",644.880005,646.539978,635.280029,642.52002,113800,642.52002
"526",643.400024,656.75,643.340027,652.840027,102700,652.840027
"527",650,659.330017,648.159973,655.150024,103800,655.150024
"528",650.530029,655.700012,642.059998,648.130005,147800,648.130005
"529",666.200012,666.460022,648.450012,662.299988,289800,662.299988
"530",658.23999,669.549988,658.23999,662.48999,150800,662.48999
"531",664,673.070007,663.070007,672.48999,150800,672.48999
"532",670,674.049988,667.190002,668.609985,131200,668.609985
"533",665.23999,671.210022,662.190002,662.909973,150700,662.909973
"534",670.280029,673.73999,665.580017,668.859985,168300,668.859985
"535",666.469971,673.26001,666.469971,671.859985,128700,671.859985
"536",671.450012,675.48999,669.840027,673.049988,129000,673.049988
"537",673.049988,675.599976,666.890015,674.210022,132200,674.210022
"538",674,679.049988,673.960022,678.830017,127900,678.830017
"539",680,694,679.47998,689.969971,141900,689.969971
"540",685.419983,688.469971,676.880005,676.97998,104200,676.97998
"541",674.820007,688.52002,672.650024,686,109500,686
"542",685.130005,687.840027,679.830017,680.909973,202400,680.909973
"543",684.340027,701.25,684.340027,698.76001,138800,698.76001
"544",699.359985,700.840027,685.830017,689.190002,113700,689.190002
"545",689.47998,694.799988,683.73999,693.409973,109100,693.409973
"546",693.330017,693.330017,680.700012,681.940002,111200,681.940002
"547",681.630005,684.969971,677.190002,683.840027,115100,683.840027
"548",680,681.23999,672.27002,680.950012,88300,680.950012
"549",681.080017,689.590027,681.080017,688.929993,106800,688.929993
"550",691.609985,694.320007,686.799988,691.47998,95900,691.47998
"551",693.299988,696.380005,685.960022,689.950012,126200,689.950012
"552",689.630005,699,687.890015,698.679993,136600,698.679993
"553",700.059998,709.580017,699.460022,708.580017,217600,708.580017
"554",708.679993,710,701.099976,706.840027,120000,706.840027
"555",709.679993,719.580017,709.679993,715.73999,115900,715.73999
"556",716.190002,720.02002,706.640015,712.880005,108200,712.880005
"557",711.280029,732.460022,711.280029,729.719971,111900,729.719971
"558",721.359985,726.75,701.02002,702.070007,180100,702.070007
"559",698.919983,714.169983,698.919983,708.599976,121700,708.599976
"560",711.51001,720.400024,708.679993,716.400024,98700,716.400024
"561",719.030029,723.859985,702.109985,702.710022,152900,702.710022
"562",704.469971,708.02002,698.169983,703.780029,116700,703.780029
"563",710.820007,724.27002,710.780029,723,173500,723
"564",729.119995,736.099976,723.400024,730.340027,107000,730.340027
"565",733.630005,736.880005,730,734.450012,176100,734.450012
"566",737.609985,740.809998,729.390015,732.72998,113600,732.72998
"567",732.609985,736.26001,721.73999,727.200012,121000,727.200012
"568",732.880005,739.960022,729.059998,734.840027,90000,734.840027
"569",733.309998,740.039978,723.809998,738.369995,72700,738.369995
"570",736.109985,739.070007,731.619995,733.98999,91000,733.98999
"571",737,745.369995,737,737.969971,121100,737.969971
"572",740.380005,741.400024,734.530029,740.75,102100,740.75
"573",745.340027,750,738.330017,742.349976,106900,742.349976
"574",745.869995,747.539978,742.530029,744.340027,109300,744.340027
"575",749.869995,750,729.26001,732.169983,101900,732.169983
"576",737,739.369995,707.679993,715.219971,198300,715.219971
"577",718.090027,732.049988,716,728.72998,147000,728.72998
"578",722.869995,734.75,722.869995,734.190002,122100,734.190002
"579",726.969971,730.099976,709.719971,723.619995,232900,723.619995
"580",725.349976,732.169983,715.27002,725.530029,99900,725.530029
"581",723.650024,732.169983,721.150024,731.01001,125300,731.01001
"582",731.039978,737.22998,725.690002,736.950012,52700,736.950012
"583",740.409973,745.559998,733.070007,741.52002,80500,741.52002
"584",741.929993,747.169983,741.440002,745.26001,103900,745.26001
"585",747.960022,747.960022,736.169983,739.159973,107700,739.159973
"586",738.179993,753.450012,737.47998,753.200012,134800,753.200012
"587",751,762.900024,750.710022,762.429993,92300,762.429993
"588",749.380005,762.559998,745.929993,760.77002,112200,760.77002
"589",752.76001,754,734.650024,742.299988,221000,742.299988
"590",740.619995,745.780029,732.929993,740.48999,220000,740.48999
"591",730.549988,742.330017,725.950012,741.669983,236500,741.669983
"592",734.26001,738.309998,700.099976,727.669983,368800,727.669983
"593",715.719971,716.140015,681.75,701.77002,346200,701.77002
"594",705.059998,727.599976,705.059998,722.669983,202900,722.669983
"595",711.830017,720,705.820007,719.140015,222600,719.140015
"596",720.630005,744.97998,720.26001,744.97998,261300,744.97998
"597",737.619995,741.909973,726.02002,726.419983,184500,726.419983
"598",721.780029,729.48999,714.349976,716.179993,180500,716.179993
"599",721.630005,726,714.820007,716.5,211200,716.5
"600",716.719971,728.48999,716.580017,724.080017,132400,724.080017
"601",717.700012,721.5,706.849976,719.130005,188600,719.130005
"602",726.01001,734.070007,724.080017,728.820007,131500,728.820007
"603",731.880005,742.200012,717.830017,720.030029,232100,720.030029
"604",717,727.51001,715.539978,724.789978,167700,724.789978
"605",727.02002,733.48999,726.200012,727.359985,108400,727.359985
"606",720.049988,726.460022,709.909973,723.090027,141100,723.090027
"607",725.940002,738.150024,721,728.75,136900,728.75
"608",736.039978,742.159973,728.530029,741.890015,110400,741.890015
"609",748.409973,759.450012,748.409973,756.929993,156900,756.929993
"610",759.5,775.539978,759.5,772.820007,173800,772.820007
"611",780.419983,793.630005,779.400024,790.880005,173800,790.880005
"612",794.780029,810.890015,794.549988,806.789978,123400,806.789978
"613",814.090027,819.5,799.219971,804.849976,163400,804.849976
"614",806.630005,810.349976,802.419983,808.460022,124400,808.460022
"615",808.73999,809.280029,793.150024,797.01001,130700,797.01001
"616",795.159973,800.469971,789.559998,791.059998,126300,791.059998
"617",794.469971,798.320007,787.789978,791.409973,96300,791.409973
"618",798.01001,805.169983,797.47998,804,129400,804
"619",805.030029,817.890015,805.030029,817.039978,119100,817.039978
"620",824.150024,831.919983,815.23999,821.390015,125200,821.390015
"621",822.52002,831.369995,814.77002,830.109985,154300,830.109985
"622",828.590027,830.869995,823.880005,825.969971,148400,825.969971
"623",830.070007,839.609985,821.859985,833.700012,191800,833.700012
"624",837.5,837.5,820.080017,825.400024,133600,825.400024
"625",828,833.929993,820.330017,833.549988,110600,833.549988
"626",835.299988,840,825.469971,840,171100,840
"627",853.039978,863.719971,841.72998,844.330017,234300,844.330017
"628",843.549988,854.559998,840,853.299988,105300,853.299988
"629",855.150024,873.51001,855.150024,872.450012,79300,872.450012
"630",865.940002,867.059998,849.950012,859.909973,129300,859.909973
"631",855,863.73999,852.25,861.75,122500,861.75
"632",855.97998,862.950012,855.51001,861.549988,116100,861.549988
"633",867.679993,867.940002,855.809998,858.47998,108400,858.47998
"634",859.52002,859.52002,840.869995,854.070007,151600,854.070007
"635",843.669983,844.219971,830.27002,835.440002,245900,835.440002
"636",821.849976,827,814.73999,825.219971,208000,825.219971
"637",826.059998,826.349976,817.969971,821.849976,204800,821.849976
"638",826.380005,828.590027,817.47998,818.130005,123900,818.130005
"639",818.299988,830.900024,818.299988,828.960022,108600,828.960022
"640",833.289978,833.289978,812.98999,813.849976,122900,813.849976
"641",816.580017,825.23999,809.539978,818.700012,124400,818.700012
"642",811,820.419983,805.090027,818.309998,169700,818.309998
"643",784,813.390015,772.809998,812.169983,539100,812.169983
"644",805.140015,807.679993,787.630005,790.679993,295100,790.679993
"645",789.419983,790,772.97998,775.109985,334800,775.109985
"646",779.02002,781.390015,770,775,241100,775
"647",765.219971,766.98999,758.119995,759.969971,351100,759.969971
"648",759.409973,765.700012,748.450012,756.75,233200,756.75
"649",758.859985,777.609985,751.340027,760.789978,333900,760.789978
"650",730.359985,745.98999,713.580017,717.820007,480100,717.820007
"651",701.47998,706.669983,686.619995,692.719971,351700,692.719971
"652",698.349976,708.640015,698.349976,707.169983,240100,707.169983
"653",701.26001,710.52002,691.440002,704.969971,207300,704.969971
"654",709.200012,714.960022,705.809998,713.419983,197100,713.419983
"655",711.23999,714.309998,699.309998,702.280029,161100,702.280029
"656",700.150024,700.150024,676.960022,681.780029,211300,681.780029
"657",678.429993,702.780029,676.02002,689.969971,208000,689.969971
"658",679.630005,688.859985,659.880005,660.590027,247700,660.590027
"659",667.630005,675.460022,658.359985,660.390015,260500,660.390015
"660",665.950012,671.51001,664.179993,665.190002,213800,665.190002
"661",675.159973,683.77002,674.75,675.51001,226400,675.51001
"662",672.27002,674.940002,658.159973,659.140015,177900,659.140015
"663",664.309998,673.460022,661.119995,669.580017,146000,669.580017
"664",672.619995,674.679993,658.76001,663.679993,126000,663.679993
"665",666.27002,668.059998,640.02002,642.840027,224200,642.840027
"666",648,649.140015,638.98999,647.450012,189600,647.450012
"667",650.909973,652.23999,644.099976,647.22998,190300,647.22998
"668",645.630005,651.51001,638.919983,646.390015,200600,646.390015
"669",653.960022,661.049988,651.880005,654.169983,246000,654.169983
"670",656.119995,659.559998,649.359985,656.789978,212400,656.789978
"671",654.97998,660.77002,646.429993,653,192600,653
"672",655.710022,666.820007,655.23999,660.169983,172400,660.169983
"673",669.140015,687.52002,665.469971,685.780029,244000,685.780029
"674",687.109985,689.72998,680.030029,684.97998,174900,684.97998
"675",688.080017,688.080017,672.590027,679.559998,193100,679.559998
"676",677.890015,699.640015,669.919983,699.640015,279300,699.640015
"677",700,718.179993,700,718.179993,226900,718.179993
"678",724.469971,726.669983,710.01001,711.73999,204000,711.73999
"679",712.309998,713.400024,701.630005,713,132200,713
"680",708.840027,715.669983,707.530029,711.650024,140500,711.650024
"681",710.840027,713.289978,703.570007,710.539978,128300,710.539978
"682",710.440002,711.929993,698.969971,709.049988,165200,709.049988
"683",710.72998,714.5,706.98999,710.099976,116600,710.099976
"684",713.359985,716.27002,708.72998,709.179993,155000,709.179993
"685",705.440002,712.659973,698.5,706.210022,149000,706.210022
"686",709.960022,714.200012,688.72998,690.98999,181700,690.98999
"687",689.450012,701.080017,686.330017,699.340027,145200,699.340027
"688",697.77002,705.929993,691.140015,700.390015,148300,700.390015
"689",704.330017,706.73999,690,699.280029,110900,699.280029
"690",701.619995,709.530029,701.109985,704.400024,176200,704.400024
"691",705.440002,706.830017,687.23999,688.140015,151400,688.140015
"692",682.919983,684.580017,662.73999,663.299988,223300,663.299988
"693",665.299988,677.109985,655.97998,670.77002,257600,670.77002
"694",671.859985,687.049988,671.859985,686.27002,175200,686.27002
"695",681.659973,689.73999,678.909973,681.849976,144400,681.849976
"696",660.400024,665.840027,641.700012,658.609985,290100,658.609985
"697",666.72998,675.940002,658,673.280029,168400,673.280029
"698",671.880005,678.23999,665.950012,672.369995,223100,672.369995
"699",681.109985,697.47998,681.109985,688.099976,183800,688.099976
"700",689.659973,690.619995,680.25,680.73999,120800,680.73999
"701",683.940002,687.320007,677.429993,680,210800,680
"702",680.77002,682.590027,665.23999,668.5,346200,668.5
"703",672.809998,676.690002,669.369995,670.820007,282000,670.820007
"704",666.47998,684.25,665.380005,680.5,160300,680.5
"705",688.140015,690,678.369995,685.219971,192000,685.219971
"706",686.330017,694.299988,683.909973,684.210022,187000,684.210022
"707",687.419983,703.469971,684.549988,688.869995,187400,688.869995
"708",686.909973,690.119995,678.390015,686.73999,112300,686.73999
"709",686.549988,703.679993,679.140015,698.190002,130500,698.190002
"710",701.559998,707.98999,699.51001,701.349976,108100,701.349976
"711",695.219971,708.690002,691.309998,703.76001,125600,703.76001
"712",702.25,708.780029,699.169983,708.469971,116800,708.469971
"713",704.590027,708.469971,699.080017,704.940002,134200,704.940002
"714",710,717.109985,707.73999,714.179993,127300,714.179993
"715",721.659973,730.190002,719.309998,723.669983,222800,723.669983
"716",724.190002,729.859985,704.51001,714.400024,214700,714.400024
"717",714.02002,714.02002,705.22998,709.780029,154900,709.780029
"718",717.75,726.409973,711.539978,720.809998,228000,720.809998
"719",680,727.210022,680,708.859985,413500,708.859985
"720",702.940002,706.859985,698.530029,700.400024,202800,700.400024
"721",704.830017,712.98999,698.77002,711.450012,127400,711.450012
"722",708.640015,726.929993,708.640015,722.73999,129700,722.73999
"723",716.400024,721.75,711.580017,713.650024,129100,713.650024
"724",714.369995,726.200012,714.369995,724.820007,138100,724.820007
"725",723.099976,726.119995,712.01001,718.210022,242800,718.210022
"726",722.5,736.98999,716.25,732.960022,189200,732.960022
"727",731.26001,734.099976,714.27002,717.700012,208500,717.700012
"728",719.900024,719.900024,703.690002,705.070007,268100,705.070007
"729",709.450012,713.73999,704.809998,711.849976,206200,711.849976
"730",717.859985,719.26001,714.429993,716.969971,200300,716.969971
"731",715.900024,725.049988,715.900024,723.900024,536900,723.900024
"732",728.359985,729.25,718.380005,725.400024,107700,725.400024
"733",723.75,732.099976,718.789978,719.409973,81000,719.409973
"734",721.150024,727.98999,718.919983,723.960022,170700,723.960022
"735",713.929993,721.469971,709.099976,712.039978,211100,712.039978
"736",713.559998,735.75,713.559998,731.659973,324000,731.659973
"737",734.419983,747.5,733.47998,736.849976,291400,736.849976
"738",745.320007,762.5,745.099976,761,239600,761
"739",760.890015,763.309998,755.799988,756.97998,204500,756.97998
"740",756.97998,763.97998,752.820007,754.219971,196100,754.219971
"741",750,764.23999,750,762.349976,164300,762.349976
"742",762.419983,778.150024,762.419983,775.419983,193800,775.419983
"743",774.450012,781.52002,761.840027,769.700012,193200,769.700012
"744",778.409973,786.01001,775.73999,781.27002,153900,781.27002
"745",786.799988,786.799988,775.77002,777.169983,166000,777.169983
"746",775.359985,779.210022,772.98999,775.710022,156100,775.710022
"747",778.719971,787.309998,776.409973,786.590027,172800,786.590027
"748",793.98999,795.359985,787.190002,793.309998,197800,793.309998
"749",798.119995,798.119995,784.929993,789.429993,133000,789.429993
"750",788,792.200012,783.849976,790.469971,69900,790.469971
"751",791.27002,792.640015,787.01001,791.97998,64600,791.97998
"752",792.02002,795.280029,789.460022,792.830017,74000,792.830017
"753",795.809998,795.809998,785.26001,791.909973,77200,791.909973
"754",790.710022,794.320007,783.789978,793.280029,81600,793.280029
"755",805.169983,809.98999,796.469971,805.059998,150300,805.059998
"756",790.099976,802.070007,788.200012,789.539978,149700,789.539978
"757",779.890015,793.859985,779.099976,793.72998,187900,793.72998
"758",790.559998,801.119995,787.179993,797.159973,105800,797.159973
"759",796.320007,805.48999,795,797.070007,148200,797.070007
"760",806.159973,813.099976,800.52002,810.859985,168200,810.859985
"761",816.599976,822.25,813.219971,817.690002,167600,817.690002
"762",815.150024,824.619995,813.659973,822.570007,147200,822.570007
"763",820,835.969971,818.179993,830.630005,152200,830.630005
"764",827.429993,830.460022,815.51001,818.390015,133600,818.390015
"765",823,830.669983,816.679993,830.669983,103900,830.669983
"766",833.969971,834.840027,825.359985,831.309998,122900,831.309998
"767",831,839.5,830.280029,835.130005,164200,835.130005
"768",838.22998,843.820007,833.890015,834.919983,84600,834.919983
"769",833.5,834.469971,824.390015,831.119995,83000,831.119995
"770",836.070007,836.070007,817.869995,819.950012,123000,819.950012
"771",800.469971,807.73999,794.059998,799.880005,144000,799.880005
"772",802.150024,803.650024,790.690002,799.950012,162500,799.950012
"773",801.289978,812.109985,799.390015,802.619995,111800,802.619995
"774",792.429993,794.359985,766.210022,777,177400,777
"775",773.669983,774.710022,752.76001,757.179993,157800,757.179993
"776",762.969971,766.5,757.630005,758.059998,130800,758.059998
"777",756.609985,775.320007,756.609985,768,160200,768
"778",779.51001,790.5,776.700012,779.030029,149700,779.030029
"779",787.380005,788.140015,770.669983,778.52002,180500,778.52002
"780",777.450012,808.940002,770.179993,787.150024,423400,787.150024
"781",785.23999,799.150024,779.219971,780.77002,216400,780.77002
"782",781.609985,787.869995,775.48999,780,242100,780
"783",781,784.380005,770.299988,772.789978,107800,772.789978
"784",767.640015,775.030029,759.150024,769.47998,172500,769.47998
"785",770,772.219971,761.01001,763.200012,123200,763.200012
"786",759.679993,763.26001,750.169983,752.23999,152200,752.23999
"787",754.580017,770.419983,753.700012,766.390015,111100,766.390015
"788",763.919983,765.900024,751.429993,755.390015,111800,755.390015
"789",751.969971,762.030029,748.429993,760.219971,147700,760.219971
"790",735.25,737,717.659973,726.580017,181100,726.580017
"791",732.330017,732.330017,699.890015,703,184300,703
"792",707.809998,721.969971,698.119995,700.380005,167000,700.380005
"793",686.059998,710.440002,685.429993,691.650024,206500,691.650024
"794",672.090027,703.159973,666.359985,701.700012,338700,701.700012
"795",704.47998,725.590027,698.48999,724.140015,306800,724.140015
"796",725.039978,751.210022,722.919983,731.049988,261900,731.049988
"797",750.469971,775.369995,738.950012,773.890015,181100,773.890015
"798",754.659973,754.659973,724.960022,734.099976,281400,734.099976
"799",711.630005,724.109985,698.609985,715.549988,231400,715.549988
"800",670,687.840027,660.880005,669.780029,217500,669.780029
"801",688.679993,701.880005,666.969971,701.710022,197500,701.710022
"802",683.369995,686.599976,650.030029,658.650024,182200,658.650024
"803",618.960022,653.299988,595.909973,639.77002,259700,639.77002
"804",667.130005,680.109985,608.070007,672.640015,252500,672.640015
"805",610,645.570007,600,622.630005,294000,622.630005
"806",633.960022,697.309998,632.559998,682.48999,267200,682.48999
"807",645.090027,707.640015,642.77002,700.130005,280400,700.130005
"808",696.280029,755.659973,676.039978,721.429993,246900,721.429993
"809",718.669983,726.440002,641.719971,645.119995,299100,645.119995
"810",645.900024,654.869995,579.400024,589.409973,303900,589.409973
"811",615.51001,652.940002,592.640015,645.530029,223500,645.530029
"812",636.179993,679.080017,632.700012,640.299988,191900,640.299988
"813",648.150024,668.880005,630.950012,659.27002,460700,659.27002
"814",650.400024,668.369995,641.690002,658.780029,188000,658.780029
"815",664.109985,688.27002,654.799988,685.400024,293000,685.400024
"816",677.830017,709.98999,671.830017,690.51001,221800,690.51001
"817",667.599976,691.909973,641.590027,656.23999,148400,656.23999
"818",632.210022,673.109985,627.400024,655.570007,192800,655.570007
"819",641.700012,651.73999,611.820007,630.580017,166700,630.580017
"820",657.169983,705.950012,653.909973,702.599976,194100,702.599976
"821",717.849976,731.340027,701.080017,709.48999,151900,709.48999
"822",709.099976,746.650024,695.320007,740.98999,180100,740.98999
"823",730.200012,738.559998,712.679993,727.419983,186200,727.419983
"824",718.52002,718.52002,677.5,690.780029,191200,690.780029
"825",696.900024,717.02002,693.700012,711.77002,198600,711.77002
"826",705.109985,707.97998,685.789978,692.960022,158300,692.960022
"827",699.76001,701.099976,684.849976,695.869995,135200,695.869995
"828",708.23999,720.909973,697.820007,720.909973,161100,720.909973
"829",718.52002,718.52002,703.73999,707.630005,133200,707.630005
"830",700,700,681.47998,683.429993,158400,683.429993
"831",695.559998,705.799988,687.789978,704.200012,151700,704.200012
"832",704,720.51001,698.01001,703.299988,181200,703.299988
"833",707.01001,714.77002,697.369995,713.380005,138900,713.380005
"834",713.840027,739.5,710.27002,735.26001,126400,735.26001
"835",738.940002,739.150024,696.679993,699.97998,174600,699.97998
"836",708.109985,747.659973,706.01001,738.619995,241800,738.619995
"837",728.830017,746.27002,716.969971,719.940002,213900,719.940002
"838",709.690002,709.690002,684.030029,689.159973,104400,689.159973
"839",690.450012,693.919983,682.02002,690.890015,76600,690.890015
"840",694.25,716.690002,692.150024,709.72998,135600,709.72998
"841",711.299988,718.859985,697.619995,715.580017,111600,715.580017
"842",721,742.580017,718.690002,732.73999,174000,732.73999
"843",741.969971,757.419983,714.469971,719.570007,182000,719.570007
"844",714.98999,720.640015,710.01001,716.929993,133400,716.929993
"845",710.77002,720.690002,687.780029,690.070007,155400,690.070007
"846",689.659973,702.289978,681.390015,690.880005,142400,690.880005
"847",675.73999,690.710022,661.320007,689.530029,129200,689.530029
"848",689.940002,705.890015,678.849976,698.700012,183400,698.700012
"849",710,722.070007,708.440002,718.700012,149100,718.700012
"850",718.630005,723.52002,710.969971,714.059998,142800,714.059998
"851",713.76001,739.789978,713.76001,735.559998,137300,735.559998
"852",732.659973,735.679993,717.340027,723,134000,723
"853",721.609985,749.460022,721.609985,748.309998,163700,748.309998
"854",762.159973,772.450012,756.150024,766,253900,766
"855",769.659973,789.669983,762.97998,788.309998,199100,788.309998
"856",791.030029,802.539978,784.570007,792.400024,216700,792.400024
"857",794.710022,797.48999,779.700012,795,300900,795
"858",797.820007,814.549988,794.969971,803.429993,162600,803.429993
"859",812,827.880005,801.77002,823.599976,131500,823.599976
"860",829.51001,841.460022,825.880005,838,130100,838
"861",833.429993,841.419983,827.650024,840.659973,158200,840.659973
"862",852.549988,863.530029,846.02002,859.539978,158600,859.539978
"863",846.51001,857.570007,844.330017,848.659973,120900,848.659973
"864",844.48999,844.48999,808.52002,815.47998,194500,815.47998
"865",815.47998,821.419983,801.619995,812.609985,121200,812.609985
"866",799.900024,799.900024,755.929993,761.570007,185900,761.570007
"867",779.820007,784.849976,750.429993,764.419983,109200,764.419983
"868",752.169983,778.549988,747.02002,773.789978,111800,773.789978
"869",793.460022,793.460022,772.539978,784.049988,118500,784.049988
"870",789.650024,789.650024,775.460022,782.369995,99700,782.369995
"871",774.849976,787.280029,773.75,782.73999,77600,782.73999
"872",794,796.130005,778.549988,795.23999,238300,795.23999
"873",787.97998,799.609985,777.159973,785.159973,160300,785.159973
"874",793.409973,808.169983,791.659973,798,96800,798
"875",791,791,771.849976,784.039978,132500,784.039978
"876",778.690002,786.219971,765.01001,785.380005,85100,785.380005
"877",787.590027,790.140015,763.97998,772.299988,169900,772.299988
"878",779.049988,790.650024,774.640015,785.23999,79400,785.23999
"879",779.900024,809.77002,779.900024,805.549988,124000,805.549988
"880",804.070007,807.219971,793.75,804.789978,92600,804.789978
"881",812.179993,819.919983,809.23999,814.700012,78300,814.700012
"882",825.400024,829.859985,817.76001,823.450012,78300,823.450012
"883",819.48999,830.210022,817.070007,819.059998,101800,819.059998
"884",821.710022,827.159973,813.130005,818.190002,92000,818.190002
"885",819.340027,838.320007,819.340027,830.530029,162100,830.530029
"886",834.580017,834.580017,811.969971,819.200012,59000,819.200012
"887",824.900024,836.659973,818.669983,823.98999,79000,823.98999
"888",823.679993,853.820007,823.679993,849.340027,98100,849.340027
"889",859,873.159973,857.75,869.039978,144300,869.039978
"890",869.900024,874.97998,856.099976,860.679993,84900,860.679993
"891",867.409973,878.76001,865.789978,867.890015,116800,867.890015
"892",871.169983,881.469971,864.659973,866.469971,99400,866.469971
"893",869.97998,878.130005,868.47998,870.51001,78300,870.51001
"894",871.059998,891.049988,871.059998,883.349976,101600,883.349976
"895",879.929993,891.030029,879.929993,885.369995,107300,885.369995
"896",882.559998,882.559998,853.02002,862.719971,143900,862.719971
"897",869.289978,897.179993,869.289978,895.5,116700,895.5
"898",897.280029,911.900024,880.030029,882.030029,121900,882.030029
"899",885,906.559998,881.619995,898.080017,108400,898.080017
"900",891.099976,901.159973,879.690002,895.169983,161400,895.169983
"901",923.150024,953.700012,900.219971,935,248500,935
"902",933.26001,938.440002,915.380005,926.429993,139500,926.429993
"903",918.960022,935.830017,913.690002,928.590027,120400,928.590027
"904",936.549988,955,934.549988,945.23999,94900,945.23999
"905",952.849976,952.849976,924.47998,938.25,95900,938.25
"906",930.700012,946.73999,930.700012,944.169983,75300,944.169983
"907",947.98999,953.049988,942.059998,945.950012,70000,945.950012
"908",945.159973,954.219971,942.859985,947.25,78100,947.25
"909",952.820007,975.02002,947.97998,973.27002,94800,973.27002
"910",968.200012,975,967.359985,973.140015,106600,973.140015
"911",962.640015,972.26001,956.539978,961.039978,80500,961.039978
"912",964.580017,972.169983,957.72998,959.780029,98100,959.780029
"913",961,970,953.47998,963.200012,97000,963.200012
"914",961.179993,980.880005,960.570007,970.710022,86900,970.710022
"915",962.48999,967.75,956.190002,959.340027,77700,959.340027
"916",961.090027,961.090027,946.48999,959.97998,112600,959.97998
"917",964.880005,964.880005,945.52002,947.940002,76700,947.940002
"918",955.26001,969.080017,954.049988,967.820007,82700,967.820007
"919",966.039978,980,960.440002,972.099976,102200,972.099976
"920",969.219971,977.26001,957.859985,968.679993,89500,968.679993
"921",975.650024,975.650024,955.929993,966.609985,87600,966.609985
"922",968,979.669983,962.73999,970.780029,114900,970.780029
"923",973.419983,981.77002,966.47998,975.890015,96400,975.890015
