"","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"243",154.759995,155.429993,153.990005,154.339996,213200,140.678009
"244",154.119995,154.759995,153.350006,154.399994,244400,140.732697
"245",154.75,154.759995,152.990005,153.070007,205000,139.520462
"246",153.229996,153.479996,151.449997,151.860001,180900,138.417542
"247",152.25,152.570007,151.550003,152.509995,162800,139.01001
"248",152.889999,152.889999,151.970001,152.240005,94100,138.763916
"249",152.570007,153.419998,151.759995,152.919998,175800,139.383698
"250",152.679993,153.910004,152.089996,153.770004,227700,140.793762
"251",154.169998,154.800003,152.589996,152.610001,189600,139.731628
"252",153.039993,154.559998,152.539993,154.559998,264500,141.51709
"253",154.929993,156.589996,154.529999,155.740005,243900,142.597519
"254",156.279999,157.220001,153.589996,153.759995,371300,140.784607
"255",154.460007,156.929993,154.320007,156.869995,259900,143.632156
"256",156.839996,156.839996,155.449997,155.830002,208000,142.679916
"257",155.929993,156.490005,154.139999,154.259995,214200,141.242416
"258",154.300003,154.75,152.289993,153.779999,264600,140.802933
"259",154.5,154.5,152.830002,153.529999,388800,140.57402
"260",154.169998,154.199997,152.220001,153.699997,366700,140.729675
"261",154.699997,155.440002,152.110001,152.539993,252000,139.667557
"262",155.529999,157.399994,154.929993,156.550003,789000,143.339157
"263",156.240005,156.880005,153.169998,155.130005,357400,142.038986
"264",155.830002,155.830002,154.490005,155.190002,398300,142.093933
"265",154.820007,154.820007,152.699997,153.059998,443600,140.143661
"266",153,153.369995,151.309998,153.009995,322000,140.097855
"267",153.020004,153.75,151.889999,152.860001,291500,139.960556
"268",153.610001,155.130005,153.080002,154.850006,461200,141.782608
"269",155.270004,155.270004,153.229996,153.490005,433800,140.537399
"270",153.399994,153.889999,150.880005,150.899994,338300,138.16597
"271",150.229996,150.889999,148.580002,149.910004,428100,137.259491
"272",150.240005,151.240005,149,150.300003,445500,137.616623
"273",149.479996,150.479996,146.919998,147.990005,542900,135.501511
"274",146.940002,147.809998,146.070007,146.130005,382200,133.798477
"275",145.350006,146.860001,140.940002,140.960007,420700,129.064728
"276",139.289993,142.529999,137.850006,142.410004,578500,130.39241
"277",141.970001,144.860001,141.419998,142.699997,352200,130.657883
"278",142.130005,142.660004,137.929993,138,369500,126.354568
"279",139.360001,141.270004,136.850006,140.399994,407500,128.551987
"280",141.039993,143.25,140.550003,142.419998,271000,130.40155
"281",141.630005,143.389999,140.220001,143.059998,425200,130.987518
"282",141.940002,145.119995,141.080002,144.850006,680000,132.626495
"283",138.929993,145.089996,135.080002,144.020004,761300,131.866516
"284",143.580002,144.589996,141.429993,141.830002,447200,129.861328
"285",141.360001,144.029999,141.100006,142.380005,436800,130.364929
"286",142.570007,143.410004,141.429993,141.440002,492200,129.504242
"287",142.229996,143.970001,141.850006,142.660004,545800,130.621292
"288",143.669998,145.889999,142.470001,145.820007,323700,133.514648
"289",145.759995,145.979996,143.880005,145.429993,232500,133.157562
"290",145.75,145.899994,142.580002,142.580002,315400,130.54805
"291",142.679993,143.619995,141.190002,141.25,388100,129.330276
"292",141.410004,141.770004,138.029999,138.380005,380200,126.702477
"293",137.860001,138.529999,136.860001,137.839996,636400,126.208031
"294",137.339996,139.270004,137.050003,138.570007,943900,126.876472
"295",139.479996,140.270004,138.850006,139.630005,928800,127.847008
"296",138.570007,140.130005,137.990005,139.320007,527400,127.563164
"297",139.850006,140.029999,137.929993,139,704500,127.270157
"298",139.970001,141.240005,139.399994,141.009995,607800,129.110519
"299",141.029999,142.809998,141.029999,142.050003,819200,130.06279
"300",143.009995,143.470001,140.800003,141.289993,258000,129.366913
"301",141.669998,141.690002,139.089996,139.289993,338000,127.535652
"302",139.169998,140.059998,138.830002,139.029999,349500,127.297623
"303",137.630005,139.089996,136.410004,138.740005,837200,127.032127
"304",138.009995,139.199997,137.059998,137.839996,357900,126.208031
"305",138.009995,138.009995,135.25,135.619995,486100,124.175392
"306",135.860001,137.5,135.369995,136.080002,394900,124.596542
"307",135.460007,135.860001,133.220001,133.25,417200,122.005386
"308",133,135.119995,132.490005,132.600006,548200,122.042213
"309",133.610001,136.139999,133.610001,135.809998,415100,124.996628
"310",135.889999,137.990005,135.050003,135.399994,386400,124.61924
"311",135.710007,136.740005,134.869995,135.059998,302400,124.306313
"312",135.729996,137.889999,135.229996,136.910004,286100,126.00901
"313",136.830002,136.949997,133.149994,134.100006,398700,123.42276
"314",134.330002,135.880005,133.669998,135.339996,359800,124.564034
"315",134.199997,137.149994,133.619995,137.020004,258800,126.110275
"316",137.740005,138.919998,137.229996,138.279999,256900,127.269943
"317",137.350006,138.270004,134.529999,135.330002,274100,124.554848
"318",135.910004,137.389999,134.919998,135.869995,314600,125.051834
"319",136.860001,138.169998,135.440002,137.029999,297400,126.119476
"320",136.110001,137,135.580002,136.460007,306600,125.594872
"321",137.009995,137.699997,136.559998,137.339996,792000,126.404808
"322",137.860001,138.210007,136.839996,137.679993,562800,126.717705
"323",138.559998,140.529999,137.740005,140.460007,346500,129.276367
"324",141.119995,142.289993,140.830002,142.080002,405300,130.767365
"325",142.279999,143.479996,141.800003,143.039993,470300,131.650955
"326",142.449997,142.960007,140.240005,141.630005,442700,130.353226
"327",141.990005,142.460007,140.130005,141.600006,951800,130.325623
"328",141.509995,141.919998,140.300003,141.009995,385700,129.782547
"329",141.309998,141.419998,137.800003,138.330002,414200,127.315987
"330",137.880005,140.710007,136.960007,140.25,489000,129.083115
"331",140.630005,142.550003,139.449997,142.050003,335600,130.739792
"332",141.919998,143.139999,141.369995,142.809998,336700,131.43927
"333",142.960007,143.509995,141.119995,141.259995,325900,130.01268
"334",140.509995,142.059998,139.449997,142.059998,337600,130.748978
"335",141.699997,142.369995,139.600006,140.100006,340700,128.945038
"336",139.809998,140.929993,139.320007,140.080002,346400,128.926636
"337",139.509995,143.080002,139.509995,142.149994,417700,130.831833
"338",136.940002,137,126.080002,126.889999,3248600,116.78685
"339",126.910004,129.690002,125.339996,126.489998,2437700,116.418678
"340",127.110001,131.149994,126.050003,130.389999,1424500,120.008163
"341",131.039993,131.039993,126.800003,127.440002,1117000,117.293045
"342",127.970001,128.619995,127.330002,127.620003,869000,117.458725
"343",125.389999,127.309998,124.68,126.300003,1794300,116.243828
"344",125.900002,125.959999,123.360001,123.949997,1124900,114.080917
"345",123.620003,125,123.190002,124.059998,1086000,114.182167
"346",124.440002,125.760002,123.919998,125.07,1037000,115.111748
"347",125.330002,128.360001,125.279999,126.360001,2375600,116.299034
"348",127.25,127.25,124.75,125.029999,676700,115.074936
"349",125.620003,125.989998,124.68,124.970001,814600,115.019714
"350",125.099998,125.660004,124.099998,125.150002,898500,115.185371
"351",125.199997,125.349998,123.699997,124.959999,593900,115.010513
"352",124.379997,126.25,124.360001,125.389999,1005300,115.406273
"353",124.900002,125.489998,123.800003,124.110001,712900,114.228188
"354",124.480003,125.18,124.110001,124.809998,702800,114.872444
"355",125.279999,125.279999,122.110001,122.129997,926800,112.40583
"356",123.019997,125.279999,122.879997,124.019997,1058300,114.145348
"357",124.529999,124.980003,123.290001,124.540001,747600,114.623955
"358",124.919998,125.760002,124.309998,124.43,893200,114.522713
"359",124.769997,125.610001,123.379997,125.599998,805600,115.599548
"360",125.440002,127.07,125.110001,126.220001,675500,116.170197
"361",125,126.870003,124.75,126.410004,561400,116.345047
"362",125.959999,126.349998,124.739998,125.559998,549600,115.562737
"363",125.559998,125.839996,124.110001,124.43,1058000,114.522713
"364",124.669998,124.669998,123.190002,123.529999,800100,113.694374
"365",124.230003,125.120003,123.160004,124.510002,1086900,114.596336
"366",124.690002,126.339996,124.150002,126.209999,1137100,116.160995
"367",125.059998,125.940002,125.059998,125.550003,700100,115.553535
"368",124.75,125.650002,124.410004,125.309998,735600,115.332634
"369",125,125.93,124.559998,125.519997,467300,115.525917
"370",125.230003,125.709999,124.410004,124.669998,536000,114.743607
"371",124.339996,125.050003,124,124.599998,535900,115.317413
"372",124.589996,124.800003,123.150002,123.639999,549200,114.42894
"373",123.809998,124.099998,123.099998,123.199997,412400,114.02169
"374",123.779999,125.050003,123.080002,123.120003,465800,113.94767
"375",123.150002,123.970001,122.120003,123.699997,483800,114.484444
"376",124.209999,124.550003,123.529999,123.959999,472600,114.725075
"377",123.720001,124.089996,122.940002,123.559998,440600,114.354874
"378",124.089996,124.529999,122.720001,122.949997,283400,113.790321
"379",122.93,124.519997,122.879997,124.5,597600,115.224846
"380",123.610001,125.489998,123.610001,125.209999,378200,115.881966
"381",125.239998,125.870003,124.919998,125.730003,470400,116.363213
"382",125.809998,129.190002,125.370003,128.940002,770500,119.334076
"383",127.989998,128.789993,127.5,127.769997,716900,118.251244
"384",128.699997,128.699997,127.830002,128.160004,347800,118.612175
"385",128.110001,128.729996,127.849998,128.259995,296600,118.704735
"386",128.559998,128.559998,126.980003,127.379997,476500,117.890289
"387",127.389999,129.210007,127.169998,128.990005,351400,119.380356
"388",129.210007,129.949997,128.160004,128.229996,564200,118.676964
"389",127.889999,130.009995,126.709999,129.899994,709900,120.222557
"390",129.919998,130.050003,128.220001,128.940002,639500,119.334076
"391",128.5,128.509995,127.019997,127.209999,629200,117.732964
"392",128,129.199997,127.07,128.470001,572900,118.899086
"393",128.429993,129.529999,126.790001,129.139999,508800,119.51918
"394",129.389999,131.529999,129.380005,131.270004,429900,121.490509
"395",131.279999,132.490005,130.5,131.220001,324800,121.444221
"396",131.270004,131.910004,130.169998,130.350006,411100,120.639038
"397",130.619995,133.070007,130.619995,132.759995,511300,122.869492
"398",132.5,133.179993,131.850006,132.380005,761000,122.517807
"399",132.029999,132.789993,131.520004,132.169998,668200,122.323441
"400",132.800003,134.460007,132.699997,134.199997,672400,124.202217
"401",133.490005,135.479996,132.419998,134.100006,772700,124.109665
"402",134.479996,135.220001,133.339996,134.229996,809200,124.22998
"403",134.580002,135.690002,132.070007,134.259995,769700,124.257729
"404",134.889999,135.369995,134.179993,134.449997,535700,124.433556
"405",133.75,134.479996,132.360001,132.410004,683700,122.54557
"406",132.410004,133.199997,130.740005,131.25,569800,121.471992
"407",131.259995,132.630005,131.240005,131.300003,459500,121.518265
"408",130.830002,131.279999,129.759995,131.160004,501400,121.388695
"409",131.789993,132.229996,131.410004,131.619995,431700,121.814438
"410",131.869995,132.839996,131.660004,132.160004,1591000,122.314201
"411",132.759995,133.860001,132.410004,133.699997,490000,123.739479
"412",133.860001,134.509995,132.710007,133.100006,540300,123.184151
"413",133.199997,133.199997,131.160004,131.600006,343800,121.795929
"414",131.130005,131.339996,130.449997,130.830002,503500,121.083267
"415",131.179993,131.759995,130.080002,131.710007,266000,121.897705
"416",131.960007,131.979996,130.949997,131.229996,478100,121.453468
"417",131.25,131.559998,130.059998,130.399994,352500,120.685303
"418",130.389999,130.440002,129.360001,130.270004,393700,120.56498
"419",130.119995,130.649994,129.119995,129.880005,473600,120.204056
"420",129.550003,130.529999,129.240005,130.289993,460800,120.583504
"421",129.869995,130.070007,128.080002,129.589996,761900,119.935638
"422",129.309998,129.850006,127.580002,127.720001,936600,118.204971
"423",127.800003,130.949997,127.800003,129.880005,1487800,120.204056
"424",129.220001,129.580002,126.730003,127.059998,634900,117.594131
"425",127.5,128.779999,127.190002,128.649994,599900,119.065681
"426",126.449997,128.820007,124.629997,127.309998,1035600,117.825508
"427",127.400002,132.160004,126.949997,131.149994,1843600,121.379433
"428",135.169998,138.660004,133.850006,137.229996,6844100,127.00647
"429",137.949997,138.289993,135.570007,136.5,1626400,126.330864
"430",136.229996,137.440002,135.25,136.490005,1683600,126.321625
"431",136.679993,138.649994,136.25,138.25,1048500,127.95047
"432",138.440002,139.199997,136.669998,137.509995,1177600,127.265594
"433",138.630005,140.419998,137.830002,139.910004,1996500,129.486862
"434",139.869995,141.679993,139.5,140.460007,2356500,130.677673
"435",139.899994,141.039993,138.5,138.660004,1178100,129.003036
"436",138.869995,139.610001,136.779999,137.039993,1721600,127.495857
"437",136.679993,137.979996,135.449997,137.009995,1210100,127.467949
"438",136.990005,138.690002,136.990005,138.539993,1478000,128.891388
"439",138.25,140.559998,138.25,139.119995,3888300,129.431
"440",139.470001,141.050003,137.960007,138.460007,1284900,128.816986
"441",138.860001,139.770004,138.490005,139.399994,1137200,129.691467
"442",139.399994,139.529999,136.399994,136.460007,1059800,126.956238
"443",135.570007,137.429993,132.979996,137.389999,1953300,127.821487
"444",137.029999,138.75,137.029999,138.570007,1200300,128.919342
"445",138.570007,139.789993,137.949997,139.449997,1121000,129.738022
"446",138.600006,139.5,137.389999,137.490005,2777600,127.914513
"447",137.880005,137.880005,133.800003,134,1568700,124.66758
"448",134,134.789993,131.520004,132.630005,1866300,123.392982
"449",134.899994,135.130005,129.649994,130.919998,1470500,121.802063
"450",129.990005,132.970001,129.600006,131.630005,2001200,122.462646
"451",133,137.600006,132.740005,137.529999,1551600,127.951759
"452",137.300003,139.190002,137.220001,138.229996,844400,128.602951
"453",138.240005,138.300003,135.880005,136.860001,772100,127.328392
"454",137.309998,139.839996,137.139999,139.119995,1025000,129.431
"455",139.869995,140.479996,137.889999,139.710007,786000,129.979904
"456",138.259995,140.809998,137.160004,139.720001,1306700,129.989243
"457",139.5,140.490005,137.100006,137.350006,867000,127.784302
"458",138.850006,140.520004,137.839996,139.729996,652100,129.998489
"459",138.5,141.059998,136.5,140.130005,1122500,130.370667
"460",142.009995,142.559998,138.550003,139.789993,1101000,130.054321
"461",140.080002,144.600006,139.169998,144.389999,1161600,134.333939
"462",145.050003,145.949997,143.830002,144.660004,987400,134.585175
"463",145,146.860001,144.100006,146.199997,676100,136.017914
"464",146.899994,147.190002,145.070007,145.979996,661700,135.813217
"465",145.880005,146.320007,143.970001,146.029999,965500,135.859756
"466",143.990005,150.570007,142.130005,148.690002,1050100,138.334518
"467",149.149994,149.5,142.149994,145.110001,1163500,135.003815
"468",145.100006,147.220001,144.479996,147.220001,604600,136.966888
"469",146.649994,147.039993,144.619995,145.850006,587000,135.692291
"470",145.679993,146.339996,142.889999,143,912600,133.040771
"471",143.179993,144.240005,142,142.949997,752100,132.994263
"472",142.300003,143.949997,141.029999,141.429993,798300,131.580109
"473",140.550003,142.75,139.720001,142.470001,803900,132.547699
"474",141,143.369995,139,143.070007,606300,133.105896
"475",142.580002,143.429993,139.720001,140.589996,621600,130.798599
"476",138.740005,139.679993,137.360001,138.210007,1074600,128.584381
"477",139.460007,140.729996,138.940002,139.490005,647200,129.775223
"478",138.910004,140.330002,138.339996,139.740005,261300,130.007828
"479",140.369995,141.070007,138.479996,139.850006,603400,130.110168
"480",138.820007,140.539993,137.770004,140.029999,749700,130.277618
"481",140.289993,141.559998,138.850006,140.580002,1242900,130.789352
"482",140.449997,142.410004,140.100006,141.580002,767600,131.719696
"483",141.470001,142.300003,140.929993,141.630005,1148800,131.76619
"484",142.259995,142.289993,140.279999,141.789993,1140300,131.915024
"485",141.949997,143.690002,137.979996,138.25,1352600,128.621552
"486",138.080002,139.940002,135.770004,138.759995,1392300,129.096069
"487",139.039993,140.809998,136.350006,137,855100,127.458641
"488",136,138.289993,134.600006,137.699997,984300,128.109879
"489",139.479996,140.25,137.279999,137.770004,916100,128.175018
"490",139.789993,140.190002,136.649994,136.729996,619000,127.207443
"491",136.860001,137.610001,134.979996,135.529999,960600,126.091042
"492",134.889999,135.860001,134.25,135.5,845600,126.063095
"493",135.759995,135.949997,130.860001,132.059998,1451800,122.862686
"494",132.960007,134.130005,131.910004,132.449997,1289400,123.225533
"495",133.050003,134.789993,130.610001,131.360001,1013500,122.211449
"496",131.029999,131.029999,127.220001,128.320007,1354000,119.383179
"497",128.240005,131.940002,127.339996,128.210007,1983000,119.280838
"498",128.050003,128.679993,124.879997,124.949997,498800,116.247871
"499",127.959999,130.330002,125.620003,130.289993,850000,121.215965
"500",129.179993,132.449997,127.830002,132.419998,823700,123.891792
"501",132.830002,133.929993,130.710007,132.229996,562100,123.714012
"502",133.080002,134.270004,132.490005,134.270004,619700,125.622627
"503",133.330002,135.350006,132.880005,134.580002,1067000,125.912682
"504",134.289993,135,131.149994,131.259995,889900,122.806465
"505",133.070007,136.619995,131.929993,136.130005,694100,127.362854
"506",135.720001,138.279999,135.660004,137.690002,653500,128.822342
"507",138.339996,138.740005,136.020004,137.089996,748100,128.261002
"508",137.600006,137.600006,135.009995,136.580002,766800,127.783859
"509",135.660004,136.130005,134.619995,135.720001,737200,126.979233
"510",134.399994,136.020004,133.869995,134.949997,920200,126.258835
"511",134.020004,134.550003,132.869995,133.479996,485400,124.883484
"512",133.070007,133.610001,132.440002,133.589996,557700,124.986404
"513",133.509995,134.410004,133.229996,134.369995,868200,125.716187
"514",134.339996,135.910004,134.309998,135.5,543600,126.773392
"515",136.139999,138.669998,135.399994,138.059998,499600,129.168533
"516",139.050003,139.509995,137.220001,138.070007,550600,129.177887
"517",138.479996,139.070007,136.160004,137.339996,483600,128.494919
"518",136.899994,137.929993,136.75,137.210007,625300,128.373291
"519",138.550003,139.369995,137.639999,137.800003,357800,128.925293
"520",136.5,137.570007,136.199997,136.970001,528600,128.148758
"521",136.539993,139.020004,136.539993,138.940002,524200,129.991852
"522",139.690002,140.380005,138.630005,139.570007,420700,130.581299
"523",139.050003,142.309998,137.729996,141.779999,917200,132.648956
"524",141.919998,142.539993,140.990005,141.619995,478500,132.499252
"525",141.960007,142.350006,141.149994,142.350006,467400,133.182266
"526",142.350006,143.860001,141.880005,143.770004,488100,134.510834
"527",143.009995,144,142.720001,143.330002,302200,134.099106
"528",142.660004,142.850006,140.880005,142.279999,323700,133.11676
"529",141.539993,142.270004,140.169998,141.770004,652900,132.639618
"530",142.110001,143.300003,141.610001,143.190002,522500,133.96814
"531",144.300003,146.240005,142.729996,145.880005,656300,136.484909
"532",146.429993,146.669998,144.830002,145.220001,679800,135.867386
"533",137.279999,138.75,128.059998,132.660004,4926100,124.116318
"534",133.600006,135.440002,131.25,132.009995,2414000,123.508186
"535",131.119995,131.529999,127.849998,128.110001,1852400,119.859344
"536",128.149994,131.860001,128.149994,129.970001,1685400,121.599564
"537",129.690002,129.979996,128.070007,128.740005,977100,120.448784
"538",129.300003,129.690002,127.529999,128.229996,1056700,119.971619
"539",128.820007,128.979996,126.849998,127.290001,876700,119.092155
"540",126.93,126.940002,125.800003,126,915900,117.885231
"541",125.970001,127.610001,125.269997,127.349998,1304300,119.148293
"542",127.75,128.050003,127,127.5,1012300,119.288635
"543",128.050003,128.720001,126.790001,127.870003,886600,119.634804
"544",128.610001,129.089996,126.470001,127.959999,666700,119.719002
"545",128,128.320007,126.730003,126.910004,590000,118.736649
"546",127.029999,127.779999,126.57,126.769997,612100,118.605637
"547",126.75,127.010002,123.699997,124.510002,1237000,116.491203
"548",123.699997,125.629997,123.699997,125.400002,1127600,117.323875
"549",125.699997,126.779999,125.330002,126.339996,626500,118.203331
"550",126.449997,127.720001,126.050003,126.18,732700,118.053642
"551",126.529999,127.220001,125.330002,125.440002,1033400,117.36132
"552",125.330002,125.540001,124,124.959999,1079200,116.912216
"553",125.010002,125.470001,124.010002,124.589996,1455000,116.56604
"554",124.150002,124.93,122.300003,124.93,1310400,116.884163
"555",125.360001,125.650002,123.290001,123.559998,1271900,115.602371
"556",123.5,123.849998,121.849998,122.540001,1230600,114.648071
"557",124.379997,127.339996,123.760002,126.459999,1671300,118.315613
"558",125.370003,125.839996,123.900002,124.690002,1167200,117.336937
"559",123.889999,124.629997,122.639999,123.709999,1104200,116.414734
"560",124.400002,125.830002,124.379997,125.32,880600,117.929787
"561",125.32,127.480003,125.080002,126.82,1210400,119.341347
"562",127.510002,129.899994,127.400002,129.710007,1312600,122.060928
"563",129.869995,130.050003,127.830002,128.789993,985400,121.195175
"564",129.649994,130.889999,129.169998,130.809998,744300,123.096046
"565",131,132.100006,129.960007,130.529999,929500,122.832542
"566",131.350006,131.350006,130.119995,130.759995,774600,123.048996
"567",131.139999,132.860001,130.919998,131.860001,1014000,124.084114
"568",132.190002,132.729996,131.5,132.220001,693300,124.422913
"569",132.220001,132.350006,131.169998,131.949997,534100,124.168823
"570",130.740005,132.070007,130.289993,131.190002,915000,123.453636
"571",131.720001,131.720001,129.240005,130.490005,962500,122.794914
"572",130.470001,131.369995,130.050003,131.139999,821700,123.406586
"573",131.639999,133.720001,131.270004,133.509995,1346800,125.636803
"574",134,134.429993,133.649994,134,1402300,126.097939
"575",134.789993,135.369995,133.080002,135.339996,1144600,127.35891
"576",136.360001,136.360001,134.630005,134.960007,633700,127.001312
"577",134.699997,136.050003,134.539993,136,890800,127.979973
"578",135.320007,136.070007,134.860001,135.25,475500,127.274223
"579",135.300003,137.699997,135.300003,136.380005,714100,128.337601
"580",136.399994,137.130005,135.539993,136.289993,583300,128.252884
"581",135.919998,136.589996,135.020004,136.429993,750400,128.384598
"582",136.639999,138.210007,136.369995,137.570007,548000,129.457413
"583",137.880005,137.919998,136.779999,137.410004,499100,129.306824
"584",137.729996,138.509995,136.779999,137.789993,734200,129.664444
"585",137.839996,138.729996,136.75,137.820007,726400,129.692642
"586",137.630005,138.710007,136.75,138.649994,1024800,130.473679
"587",138.919998,140.669998,138.460007,139.910004,1239700,131.659424
"588",136.899994,138,136.479996,137.720001,1263900,129.598541
"589",138.770004,142.880005,133.779999,135,2636600,127.038948
"590",134.520004,135.630005,133.259995,135.149994,1870400,127.180122
"591",135.100006,136.339996,134.350006,136.009995,952000,127.989403
"592",135.75,136.779999,134.020004,136.130005,676100,128.10231
"593",133.690002,134.910004,133.139999,134.479996,1198900,126.549614
"594",134.580002,137.259995,134.580002,136.009995,1197700,127.989403
"595",135.369995,135.869995,134.729996,135.589996,878300,127.594147
"596",136.050003,138.259995,135.300003,136.960007,1013300,128.883377
"597",135.820007,137.380005,135.539993,136.669998,573900,128.610458
"598",135.789993,136.380005,134.380005,134.789993,851800,126.841339
"599",135.070007,135.809998,134.440002,134.800003,570900,126.850746
"600",134.979996,136.220001,134.740005,135.899994,521200,127.885864
"601",134.75,136.169998,134.429993,135.539993,536400,127.547119
"602",136.229996,136.520004,133.869995,134.710007,770300,126.766068
"603",134.639999,136.279999,134.580002,134.580002,1360400,126.64373
"604",134.110001,134.729996,133.600006,134.369995,515700,126.446114
"605",134.190002,135.710007,134.190002,135.169998,422700,127.198921
"606",134.539993,136.110001,133.520004,135.419998,640800,127.434174
"607",134.889999,139.449997,134.889999,139.119995,1068400,130.91597
"608",140.460007,143.449997,139.649994,143.449997,1196900,134.990646
"609",142.190002,142.559998,134.149994,141.149994,2242400,132.826279
"610",141.649994,148.860001,141.429993,148.520004,1681300,139.761703
"611",149,152.949997,148.979996,151.320007,1338600,142.396561
"612",151.690002,151.690002,149.520004,151.330002,640400,142.405975
"613",152.399994,152.589996,151.309998,152.149994,1016500,143.177612
"614",151.570007,152.580002,150.75,151.600006,744600,142.660049
"615",151.789993,152.759995,148.800003,149.910004,1007000,141.069717
"616",150.039993,150.220001,148.259995,148.789993,955200,140.015732
"617",148.789993,149.110001,147.070007,147.559998,1071100,138.858276
"618",148.139999,149.880005,147.25,147.830002,1162800,139.112366
"619",148,149.089996,146.410004,148.949997,971600,140.166321
"620",150,151.020004,149,150.720001,846000,141.831955
"621",149.619995,149.619995,145.490005,145.669998,1400700,137.746918
"622",145.360001,147.220001,144.949997,146.630005,864800,138.654694
"623",146.509995,148.039993,145.619995,147.539993,730700,139.515182
"624",147.75,148.100006,144.720001,144.949997,843600,137.066055
"625",144,144.330002,143,143.570007,721300,135.761139
"626",143.889999,145.5,142.009995,145.089996,1904400,137.198441
"627",146.589996,147.179993,142.410004,143.889999,998100,136.063721
"628",143.75,144.229996,142,142.779999,830600,135.014084
"629",143.149994,146.139999,142.960007,146.029999,651300,138.087311
"630",145,145.470001,143.740005,145.119995,806600,137.226807
"631",144.860001,145,142.539993,142.740005,581100,134.976273
"632",142.009995,142.580002,141.259995,142,702300,134.276505
"633",143.089996,143.509995,141.529999,142.539993,829200,134.78714
"634",142.119995,142.699997,140.899994,142.679993,506100,134.91951
"635",143.029999,143.660004,142.610001,143.259995,403300,135.467987
"636",143.479996,144.759995,143.190002,144.740005,432100,136.867508
"637",144.690002,145.929993,144.5,144.809998,605700,136.933685
"638",144.729996,145.130005,142.490005,143.089996,467400,135.307236
"639",142.509995,143.960007,140.610001,143.100006,741200,135.316696
"640",143.660004,143.789993,142.160004,142.429993,467400,134.68309
"641",142.990005,143.229996,141.809998,142.070007,451300,134.342728
"642",142.720001,145.240005,141.210007,145.179993,682400,137.283554
"643",145.5,146.649994,145.139999,145.960007,524900,138.021133
"644",145.960007,146.279999,144.990005,145.539993,752000,137.623978
"645",145.600006,146.360001,144.229996,146.320007,447900,138.361542
"646",146.429993,146.460007,143.270004,143.919998,452300,136.092102
"647",143.759995,145.820007,142.779999,145.800003,520900,137.869843
"648",145.729996,147.199997,142.539993,143.990005,512800,136.158279
"649",144.020004,145.449997,142.289993,143.100006,823500,135.316696
"650",143.029999,144.369995,141.850006,143.820007,821400,135.997528
"651",142.490005,143.339996,140.300003,141.470001,1364600,133.775345
"652",124.699997,130,118.260002,118.910004,6584200,112.442398
"653",117.290001,122.290001,116.870003,121.550003,4506700,114.938805
"654",121.5,126.25,121.040001,122.050003,3173300,115.411621
"655",122.400002,123.529999,121.269997,122.540001,1217100,115.874962
"656",122.790001,122.790001,119.349998,120.080002,1292600,113.548759
"657",121.07,121.209999,118.480003,118.709999,1214100,112.253281
"658",117.110001,117.5,112.279999,113,1775900,106.853867
"659",113.459999,113.800003,109.629997,110.610001,1936100,104.593834
"660",110.620003,113.239998,110.589996,112.779999,1115700,106.645805
"661",113.370003,113.739998,112.639999,113.139999,841100,106.986237
"662",113.139999,113.199997,109.769997,110.040001,1082500,104.05484
"663",111.730003,112.339996,110.209999,110.489998,648800,104.480362
"664",111.059998,111.059998,107.639999,107.800003,950100,101.936691
"665",107.489998,107.599998,104.860001,106.5,1611100,100.70739
"666",107.540001,108.830002,107.18,108.720001,1070300,102.806656
"667",109.620003,109.790001,106.910004,107.330002,1044300,101.492241
"668",107.25,109.019997,107.25,108.360001,915400,102.466225
"669",109.919998,110.040001,108.5,108.760002,839600,102.844475
"670",109.410004,110.230003,109.169998,109.75,858000,103.780617
"671",109.099998,109.57,108.519997,109.150002,985000,103.213257
"672",110.57,112.25,110.57,111.900002,882000,105.813683
"673",112.809998,115.019997,112.720001,114.5,1418800,108.27227
"674",115.040001,118.769997,114.68,117.860001,2096400,111.449516
"675",118,120.669998,118,119.93,1590200,113.406929
"676",120.080002,124.269997,120.080002,123.860001,2225900,117.123169
"677",125.089996,127.480003,124.120003,127.459999,1467900,120.527359
"678",127.82,128.25,124.589996,127.099998,1169800,120.186943
"679",127.029999,127.889999,125.93,127.300003,785900,120.376068
"680",126.260002,126.57,122,122.029999,1039900,115.3927
"681",121.949997,122.57,119.849998,122.230003,1114800,115.581825
"682",122.68,124.860001,121.730003,122.989998,901700,116.300476
"683",122.82,124.370003,122.32,122.860001,711100,116.177559
"684",122.32,122.720001,119.970001,120.169998,1974400,114.331818
"685",119.599998,123.010002,119.5,122.779999,1065100,116.815002
"686",123.019997,123.650002,120.120003,120.690002,1112300,114.826546
"687",121.18,122.959999,120.75,122.110001,1382800,116.177559
"688",122.080002,122.080002,117.309998,119.800003,925100,113.979782
"689",120.269997,121.389999,119.800003,120.809998,492400,114.940712
"690",121.25,123.470001,121.089996,122.690002,914300,116.729385
"691",123.050003,123.529999,120.629997,121.620003,817800,115.71138
"692",120.739998,121.550003,116.870003,116.989998,1463700,111.306297
"693",116.650002,117.980003,114.580002,117.919998,829700,112.191124
"694",117.199997,119.269997,116.360001,119.150002,1727600,113.361366
"695",118.75,120.279999,118.32,118.400002,908200,112.647797
"696",117,117.290001,112.870003,114.120003,1591900,108.575745
