"Index" "Open" "High" "Low" "Close" "Volume" "Adjusted"
"2012-01-31" 82.062904 82.23867 80.90657 81.433861 1275796 63.861866
"2012-02-01" 82.321922 83.209991 82.210915 82.6642 1224665 64.826683
"2012-02-02" 82.867714 82.978722 81.887138 81.914894 878313 64.239098
"2012-02-03" 83.108231 83.718781 82.81221 83.626274 1388761 65.581192
"2012-02-06" 83.126732 83.27475 82.821465 83.19149 660599 65.240189
"2012-02-07" 82.849213 83.506012 82.405182 83.293243 649789 65.319992
"2012-02-08" 83.385757 83.968552 83.145233 83.940796 900365 65.827827
"2012-02-09" 84.098061 84.431084 83.459763 84.22757 684814 66.052711
"2012-02-10" 83.172989 83.718781 82.913971 83.626274 836802 65.581192
"2012-02-13" 84.255318 84.357079 83.487511 83.737282 552715 65.668251
"2012-02-14" 83.644775 83.977798 83.098984 83.977798 860260 65.856834
"2012-02-15" 84.181313 84.440331 83.626274 83.931541 981332 65.820572
"2012-02-16" 83.894539 85.013878 83.61702 85.004623 550878 66.662102
"2012-02-17" 85.106384 85.235893 84.542091 85.161888 970089 66.785423
"2012-02-21" 85.513412 85.513412 84.52359 84.875114 907716 66.560532
"2012-02-22" 84.94912 84.94912 83.931541 84.042557 652600 65.907623
"2012-02-23" 84.153564 85.106384 83.589272 85.023125 875826 66.676598
"2012-02-24" 84.976875 85.485664 84.791862 85.05088 569363 66.69838
"2012-02-27" 84.764107 85.439407 84.255318 85.115631 837883 66.749146
"2012-02-28" 85.115631 85.300652 84.033302 84.403328 1012897 66.190552
"2012-02-29" 84.653099 84.782608 83.209991 83.478264 1075379 65.465111
"2012-03-01" 83.876038 84.995377 83.802032 84.986122 1154400 66.647591
"2012-03-02" 85.032379 85.550415 84.680855 84.995377 804696 66.654831
"2012-03-05" 84.643845 84.643845 83.478264 84.088806 703191 65.943886
"2012-03-06" 82.691956 82.821465 81.544868 81.914894 1482592 64.239098
"2012-03-07" 82.312675 82.617943 81.655876 82.229416 1232340 64.485741
"2012-03-08" 82.691956 83.404259 82.543938 83.265495 834100 65.298256
"2012-03-09" 83.348747 83.598518 82.636452 82.738205 838424 64.88472
"2012-03-12" 82.599442 83.209991 82.377426 82.636452 890960 64.804939
"2012-03-13" 82.839966 84.014801 82.738205 83.940796 806750 65.827827
"2012-03-14" 83.987045 84.384827 83.681778 84.310822 645898 66.117996
"2012-03-15" 84.403328 84.828865 83.3395 84.75486 1018951 66.466225
"2012-03-16" 84.819611 85.39315 84.597595 84.838112 1226611 66.531525
"2012-03-19" 85.3284 85.47641 84.625343 85.115631 678111 66.749146
"2012-03-20" 84.320076 84.505089 83.626274 84.338577 678652 66.139755
"2012-03-21" 84.431084 84.773361 83.672523 84.107307 655843 65.95842
"2012-03-22" 83.598518 83.783531 82.405182 82.886215 1108998 65.000793
"2012-03-23" 83.061981 83.61702 82.571693 83.441261 964360 65.436073
"2012-03-26" 82.183167 84.52359 82.183167 84.486588 1264121 66.255852
"2012-03-27" 84.828865 85.420906 84.421829 84.838112 771294 66.531525
"2012-03-28" 84.708603 84.828865 83.496765 84.301575 790211 66.110771
"2012-03-29" 83.543015 84.810364 83.256241 84.782608 1283363 66.958221
"2012-03-30" 84.856613 85.365402 84.449585 84.921371 1614365 67.067825
"2012-04-02" 84.94912 85.837189 84.588341 85.735428 1255257 67.710724
"2012-04-03" 85.679924 85.70768 84.477333 84.884369 1047705 67.03862
"2012-04-04" 84.088806 84.181313 83.691025 83.792786 870962 66.176521
"2012-04-05" 83.561516 84.116562 83.385757 84.005547 1244663 66.344536
"2012-04-09" 82.590195 83.052727 82.062904 82.28492 947064 64.985641
"2012-04-10" 82.099907 82.349678 80.397781 80.453285 2862920 63.539104
"2012-04-11" 81.147087 81.683624 80.508789 80.795563 1498266 63.809422
"2012-04-12" 80.832565 82.941719 80.814064 82.784462 1222935 65.380173
"2012-04-13" 82.645699 82.858467 81.600372 81.646622 1149860 64.481567
"2012-04-16" 82.062904 82.58094 81.489365 82.469933 1004249 65.131744
"2012-04-17" 82.987976 83.728027 82.488434 83.367256 804588 65.840416
"2012-04-18" 82.987976 83.024979 81.776131 81.803886 1292876 64.605766
"2012-04-19" 81.887138 82.765961 81.369102 82.571693 1355250 65.212143
"2012-04-20" 82.793709 83.61702 82.525436 83.024979 1188560 65.570107
"2012-04-23" 81.951897 82.571693 81.877892 82.081406 1549181 64.824898
"2012-04-24" 79.019424 80.092506 75.467163 78.37188 4912280 61.895267
"2012-04-25" 78.945419 79.19519 78.566139 79.065681 1984608 62.443222
"2012-04-26" 79.037926 79.981499 78.917671 79.824234 1217963 63.04229
"2012-04-27" 79.537468 79.796486 79.019424 79.148933 2509109 62.508953
