"Index" "Close"
"2012-01-31" 13.778333
"2012-02-01" 13.615
"2012-02-02" 13.445
"2012-02-03" 11.923333
"2012-02-06" 12.086667
"2012-02-07" 12.271667
"2012-02-08" 12.333333
"2012-02-09" 12.218333
"2012-02-10" 12.311667
"2012-02-13" 12.355
"2012-02-14" 12.321667
"2012-02-15" 12.641667
"2012-02-16" 12.71
"2012-02-17" 12.601667
"2012-02-21" 12.44
"2012-02-22" 12.395
"2012-02-23" 12.281667
"2012-02-24" 12.376667
"2012-02-27" 12.261667
"2012-02-28" 12.221667
"2012-02-29" 12.188333
"2012-03-01" 12.05
"2012-03-02" 11.87
"2012-03-05" 11.8
"2012-03-06" 11.468333
"2012-03-07" 11.405
"2012-03-08" 11.421667
"2012-03-09" 11.486667
"2012-03-12" 11.54
"2012-03-13" 11.55
"2012-03-14" 11.615
"2012-03-15" 11.668333
"2012-03-16" 11.903333
"2012-03-19" 11.746667
"2012-03-20" 11.858333
"2012-03-21" 11.848333
"2012-03-22" 11.916667
"2012-03-23" 11.88
"2012-03-26" 12.585
"2012-03-27" 12.345
"2012-03-28" 12.168333
"2012-03-29" 12.146667
"2012-03-30" 12.121667
"2012-04-02" 12.268333
"2012-04-03" 12.193333
"2012-04-04" 11.981667
"2012-04-05" 11.998333
"2012-04-09" 11.866667
"2012-04-10" 11.768333
"2012-04-11" 11.941667
"2012-04-12" 12.1
"2012-04-13" 11.425
"2012-04-16" 11.406667
"2012-04-17" 11.895
"2012-04-18" 12.118333
"2012-04-19" 12.155
"2012-04-20" 12.228333
"2012-04-23" 12.226667
"2012-04-24" 12.221667
"2012-04-25" 13.64
"2012-04-26" 13.62
"2012-04-27" 13.781667
"2012-04-30" 13.828333
"2012-05-01" 14.13
"2012-05-02" 14.373333
"2012-05-03" 14.351667
"2012-05-04" 14.165
"2012-05-07" 14.248333
"2012-05-08" 14.233333
"2012-05-09" 14.241667
"2012-05-10" 14.008333
"2012-05-11" 14.113333
"2012-05-14" 14.011667
"2012-05-15" 13.895
"2012-05-16" 13.848333
"2012-05-17" 13.766667
"2012-05-18" 13.648333
"2012-05-21" 14.016667
"2012-05-22" 13.91
"2012-05-23" 14.175
"2012-05-24" 14.555
"2012-05-25" 14.566667
"2012-05-29" 14.588333
"2012-05-30" 14.295
"2012-05-31" 14.228333
"2012-06-01" 14.095
"2012-06-04" 14.03
"2012-06-05" 14.528333
"2012-06-06" 14.39
"2012-06-07" 14.536667
"2012-06-08" 14.705
"2012-06-11" 14.666667
"2012-06-12" 15.135
"2012-06-13" 15.09
"2012-06-14" 16.146667
"2012-06-15" 16.253332
"2012-06-18" 16.776667
"2012-06-19" 17.08
"2012-06-20" 16.98
"2012-06-21" 16.591667
"2012-06-22" 16.926666
"2012-06-25" 17.025
"2012-06-26" 16.913334
"2012-06-27" 16.969999
"2012-06-28" 16.863333
"2012-06-29" 17.216667
"2012-07-02" 17.368334
"2012-07-03" 17.325001
"2012-07-05" 17.406668
"2012-07-06" 16.986668
"2012-07-09" 17.223333
"2012-07-10" 16.905001
"2012-07-11" 16.934999
"2012-07-12" 16.803333
"2012-07-13" 16.906668
"2012-07-16" 16.84
"2012-07-17" 17.206667
"2012-07-18" 17.016666
"2012-07-19" 17.136667
"2012-07-20" 16.848333
"2012-07-23" 16.748333
"2012-07-24" 16.441668
"2012-07-25" 17.51
"2012-07-26" 17.09
"2012-07-27" 17.531668
"2012-07-30" 17.24
"2012-07-31" 16.866667
"2012-08-01" 16.674999
"2012-08-02" 16.549999
"2012-08-03" 16.886667
"2012-08-06" 16.736668
"2012-08-07" 16.851667
"2012-08-08" 16.715
"2012-08-09" 16.383333
"2012-08-10" 16.361668
"2012-08-13" 16.309999
"2012-08-14" 16.261667
"2012-08-15" 16.363333
"2012-08-16" 16.299999
"2012-08-17" 16.738333
"2012-08-20" 16.555
"2012-08-21" 16.611668
"2012-08-22" 16.601667
"2012-08-23" 16.549999
"2012-08-24" 16.530001
"2012-08-27" 16.709999
"2012-08-28" 16.846666
"2012-08-29" 16.969999
"2012-08-30" 17
"2012-08-31" 17.018333
"2012-09-04" 17.373333
"2012-09-05" 17.325001
"2012-09-06" 17.803333
"2012-09-07" 18.136667
"2012-09-10" 17.886667
"2012-09-11" 17.665001
"2012-09-12" 17.608334
"2012-09-13" 17.540001
"2012-09-14" 17.516666
"2012-09-17" 17.333332
"2012-09-18" 17.333332
"2012-09-19" 17.331667
"2012-09-20" 17.248333
"2012-09-21" 17.641666
"2012-09-24" 17.398333
"2012-09-25" 17.403334
"2012-09-26" 17.146667
"2012-09-27" 17.586666
"2012-09-28" 17.895
"2012-10-01" 17.961666
"2012-10-02" 18.004999
"2012-10-03" 18.228333
