"Index" "Close"
"2012-01-31" 35.849998
"2012-02-01" 36.279999
"2012-02-02" 36.200001
"2012-02-03" 36.919998
"2012-02-06" 36.310001
"2012-02-07" 36.400002
"2012-02-08" 36.599998
"2012-02-09" 36.849998
"2012-02-10" 36.330002
"2012-02-13" 36.259998
"2012-02-14" 36.529999
"2012-02-15" 36.450001
"2012-02-16" 37.150002
"2012-02-17" 37.279999
"2012-02-21" 36.889999
"2012-02-22" 36.84
"2012-02-23" 36.889999
"2012-02-24" 37.23
"2012-02-27" 37
"2012-02-28" 37.450001
"2012-02-29" 36.93
"2012-03-01" 36.68
"2012-03-02" 36.48
"2012-03-05" 35.720001
"2012-03-06" 36.07
"2012-03-07" 36.130001
"2012-03-08" 36.41
"2012-03-09" 36.439999
"2012-03-12" 36.18
"2012-03-13" 36.939999
"2012-03-14" 36.650002
"2012-03-15" 36.880001
"2012-03-16" 37.27
"2012-03-19" 37.119999
"2012-03-20" 36.029999
"2012-03-21" 36.48
"2012-03-22" 36.23
"2012-03-23" 36.07
"2012-03-26" 36.610001
"2012-03-27" 36.419998
"2012-03-28" 36.169998
"2012-03-29" 36.290001
"2012-03-30" 36.48
"2012-04-02" 36.720001
"2012-04-03" 36.139999
"2012-04-04" 35.389999
"2012-04-05" 35.52
"2012-04-09" 35.139999
"2012-04-10" 34.849998
"2012-04-11" 35.439999
"2012-04-12" 36.009998
"2012-04-13" 35.200001
"2012-04-16" 35.27
"2012-04-17" 35.540001
"2012-04-18" 35.369999
"2012-04-19" 35.040001
"2012-04-20" 34.400002
"2012-04-23" 33.919998
"2012-04-24" 33.529999
"2012-04-25" 34.330002
"2012-04-26" 36.650002
"2012-04-27" 36.5
"2012-04-30" 36.380001
"2012-05-01" 35.509998
"2012-05-02" 35.330002
"2012-05-03" 34.740002
"2012-05-04" 34.060001
"2012-05-07" 33.919998
"2012-05-08" 33.810001
"2012-05-09" 33.799999
"2012-05-10" 33.330002
"2012-05-11" 33.240002
"2012-05-14" 32.959999
"2012-05-15" 32.779999
"2012-05-16" 32.299999
"2012-05-17" 31.85
"2012-05-18" 31.309999
"2012-05-21" 32.009998
"2012-05-22" 31.82
"2012-05-23" 32.07
"2012-05-24" 31.610001
"2012-05-25" 31.98
"2012-05-29" 32.549999
"2012-05-30" 32.240002
"2012-05-31" 31.969999
"2012-06-01" 31
"2012-06-04" 31.040001
"2012-06-05" 31.9
"2012-06-06" 32.48
"2012-06-07" 32.139999
"2012-06-08" 32.84
"2012-06-11" 32.18
"2012-06-12" 32.650002
"2012-06-13" 32.349998
"2012-06-14" 32.080002
"2012-06-15" 32.549999
"2012-06-18" 32.810001
"2012-06-19" 33.040001
"2012-06-20" 33.080002
"2012-06-21" 31.9
"2012-06-22" 32.66
"2012-06-25" 31.559999
"2012-06-26" 31.77
"2012-06-27" 32.290001
"2012-06-28" 32.369999
"2012-06-29" 33.57
"2012-07-02" 33.200001
"2012-07-03" 33.5
"2012-07-05" 33.450001
"2012-07-06" 32.439999
"2012-07-09" 32.27
"2012-07-10" 31.93
"2012-07-11" 31.870001
"2012-07-12" 31.200001
"2012-07-13" 31.450001
"2012-07-16" 31.370001
"2012-07-17" 30.889999
"2012-07-18" 32.009998
"2012-07-19" 31.299999
"2012-07-20" 31.139999
"2012-07-23" 30.73
"2012-07-24" 30.629999
"2012-07-25" 31.33
"2012-07-26" 32.240002
"2012-07-27" 32.900002
"2012-07-30" 32.619999
"2012-07-31" 32.400002
"2012-08-01" 32.810001
"2012-08-02" 32.619999
"2012-08-03" 33.360001
"2012-08-06" 33.150002
"2012-08-07" 33.790001
"2012-08-08" 33.720001
"2012-08-09" 33.720001
"2012-08-10" 33.709999
"2012-08-13" 33.650002
"2012-08-14" 33.360001
"2012-08-15" 33.59
"2012-08-16" 34.110001
"2012-08-17" 33.959999
"2012-08-20" 33.98
"2012-08-21" 34.279999
"2012-08-22" 33.84
"2012-08-23" 33.540001
"2012-08-24" 33.900002
"2012-08-27" 33.599998
"2012-08-28" 33.849998
"2012-08-29" 33.709999
"2012-08-30" 33.470001
"2012-08-31" 33.91
"2012-09-04" 33.790001
"2012-09-05" 33.389999
"2012-09-06" 34.709999
"2012-09-07" 34.869999
"2012-09-10" 34.630001
"2012-09-11" 34.880001
"2012-09-12" 34.950001
"2012-09-13" 34.869999
"2012-09-14" 35.23
"2012-09-17" 35.119999
"2012-09-18" 35.310001
"2012-09-19" 35.07
"2012-09-20" 34.950001
"2012-09-21" 34.950001
"2012-09-24" 34.360001
"2012-09-25" 33.810001
"2012-09-26" 33.470001
"2012-09-27" 33.740002
"2012-09-28" 33.41
"2012-10-01" 33.580002
"2012-10-02" 33.84
"2012-10-03" 33.759998
"2012-10-04" 34.029999
"2012-10-05" 34.060001
"2012-10-08" 33.720001
"2012-10-09" 33.25
"2012-10-10" 32.650002
"2012-10-11" 32.790001
"2012-10-12" 32.68
"2012-10-15" 33.150002
"2012-10-16" 33.740002
"2012-10-17" 33.959999
"2012-10-18" 33.669998
"2012-10-19" 33.060001
"2012-10-22" 33.130001
"2012-10-23" 33.060001
"2012-10-24" 32.169998
"2012-10-25" 32.549999
"2012-10-26" 32.830002
"2012-10-31" 32.77
"2012-11-01" 33.470001
"2012-11-02" 33.189999
"2012-11-05" 33.439999
"2012-11-06" 34.060001
"2012-11-07" 33.93
"2012-11-08" 33.639999
"2012-11-09" 33.59
"2012-11-12" 33.529999
"2012-11-13" 33.18
"2012-11-14" 33.68
"2012-11-15" 32.889999
"2012-11-16" 32.560001
"2012-11-19" 33.5
"2012-11-20" 33.630001
"2012-11-21" 33.700001
"2012-11-23" 34.189999
"2012-11-26" 34.279999
"2012-11-27" 34.09
"2012-11-28" 34.529999
"2012-11-29" 34.259998
"2012-11-30" 34.650002
"2012-12-03" 34.360001
"2012-12-04" 34.34
"2012-12-05" 34.400002
"2012-12-06" 34.470001
"2012-12-07" 34.860001
"2012-12-10" 35.080002
"2012-12-11" 35.669998
"2012-12-12" 35.689999
"2012-12-13" 35.32
"2012-12-14" 35.369999
"2012-12-17" 35.48
"2012-12-18" 35.970001
"2012-12-19" 36.049999
"2012-12-20" 36.299999
"2012-12-21" 36.099998
"2012-12-24" 35.959999
"2012-12-26" 35.830002
"2012-12-27" 35.779999
"2012-12-28" 35.310001
"2012-12-31" 35.860001
"2013-01-02" 37.09
"2013-01-03" 37.02
"2013-01-04" 36.5
"2013-01-07" 36.349998
"2013-01-08" 35.610001
"2013-01-09" 35.889999
"2013-01-10" 36
"2013-01-11" 35.799999
"2013-01-14" 35.84
"2013-01-15" 35.720001
"2013-01-16" 36.200001
"2013-01-17" 36.439999
"2013-01-18" 37.169998
"2013-01-22" 36.740002
"2013-01-23" 36.700001
"2013-01-24" 36.799999
"2013-01-25" 36.849998
"2013-01-28" 36.720001
"2013-01-29" 36.650002
"2013-01-30" 36.66
"2013-01-31" 36.490002
"2013-02-01" 37.16
"2013-02-04" 36.450001
"2013-02-05" 36.919998
"2013-02-06" 37
"2013-02-07" 36.860001
"2013-02-08" 37.509998
"2013-02-11" 37.459999
"2013-02-12" 37.580002
"2013-02-13" 37.799999
"2013-02-14" 38.439999
"2013-02-15" 38.119999
"2013-02-19" 39.139999
"2013-02-20" 38.290001
"2013-02-21" 37.650002
"2013-02-22" 37.959999
"2013-02-25" 37.299999
"2013-02-26" 36.669998
"2013-02-27" 37.389999
"2013-02-28" 37.27
"2013-03-01" 36.650002
"2013-03-04" 36.389999
"2013-03-05" 37.189999
"2013-03-06" 37.459999
"2013-03-07" 38.240002
"2013-03-08" 38.369999
"2013-03-11" 38.330002
"2013-03-12" 38.509998
"2013-03-13" 38.52
"2013-03-14" 38.849998
"2013-03-15" 38.450001
"2013-03-18" 37.759998
"2013-03-19" 37.82
"2013-03-20" 38.240002
"2013-03-21" 37.849998
"2013-03-22" 37.970001
"2013-03-25" 37.900002
"2013-03-26" 38.200001
"2013-03-27" 37.950001
"2013-03-28" 38.169998
"2013-04-01" 37.650002
"2013-04-02" 37.279999
"2013-04-03" 36.209999
"2013-04-04" 36.810001
"2013-04-05" 36.360001
"2013-04-08" 36.740002
"2013-04-09" 36.759998
"2013-04-10" 37.77
"2013-04-11" 37.41
"2013-04-12" 37.080002
"2013-04-15" 36.580002
"2013-04-16" 37.080002
"2013-04-17" 35.880001
"2013-04-18" 35.599998
"2013-04-19" 35.509998
"2013-04-22" 35.91
"2013-04-23" 36.549999
"2013-04-24" 36.5
"2013-04-25" 37.790001
"2013-04-26" 37.439999
"2013-04-29" 37.689999
"2013-04-30" 37.91
"2013-05-01" 37.610001
"2013-05-02" 38.02
"2013-05-03" 38.16
"2013-05-06" 38.009998
"2013-05-07" 38.130001
"2013-05-08" 38.57
"2013-05-09" 38.48
"2013-05-10" 38.560001
"2013-05-13" 37.889999
"2013-05-14" 38.349998
"2013-05-15" 38.740002
"2013-05-16" 38.740002
"2013-05-17" 39.220001
"2013-05-20" 38.950001
"2013-05-21" 39.470001
"2013-05-22" 39.509998
"2013-05-23" 39.209999
"2013-05-24" 39.400002
"2013-05-28" 39.959999
"2013-05-29" 40.450001
"2013-05-30" 41.330002
"2013-05-31" 40.650002
"2013-06-03" 40.57
"2013-06-04" 40.689999
"2013-06-05" 40.400002
"2013-06-06" 39.77
"2013-06-07" 40.599998
"2013-06-10" 40.369999
"2013-06-11" 39.16
"2013-06-12" 37.790001
"2013-06-13" 38.810001
"2013-06-14" 38.880001
"2013-06-17" 39.490002
"2013-06-18" 40.200001
"2013-06-19" 39.759998
"2013-06-20" 38.560001
"2013-06-21" 38.98
"2013-06-24" 38.610001
"2013-06-25" 39.18
"2013-06-26" 39.48
"2013-06-27" 39.610001
"2013-06-28" 39.610001
"2013-07-01" 39.91
"2013-07-02" 39.650002
"2013-07-03" 39.900002
"2013-07-05" 40.490002
"2013-07-08" 39.810001
"2013-07-09" 40.150002
"2013-07-10" 41.16
"2013-07-11" 41.849998
"2013-07-12" 42.98
"2013-07-15" 43.169998
"2013-07-16" 43.290001
"2013-07-17" 43.529999
"2013-07-18" 45.830002
"2013-07-19" 45.860001
"2013-07-22" 45.91
"2013-07-23" 45.830002
"2013-07-24" 45.509998
"2013-07-25" 46.43
"2013-07-26" 46.18
"2013-07-29" 45.669998
"2013-07-30" 46.240002
"2013-07-31" 46.689999
"2013-08-01" 47.150002
"2013-08-02" 46.509998
"2013-08-05" 46.130001
"2013-08-06" 45.560001
"2013-08-07" 45.59
"2013-08-08" 45.580002
"2013-08-09" 45.299999
"2013-08-12" 45.389999
"2013-08-13" 45.470001
"2013-08-14" 45.080002
"2013-08-15" 44.029999
"2013-08-16" 44.560001
"2013-08-19" 44.290001
"2013-08-20" 44.459999
"2013-08-21" 44.330002
"2013-08-22" 44.299999
"2013-08-23" 44.189999
"2013-08-26" 44.279999
"2013-08-27" 43.110001
"2013-08-28" 43.52
"2013-08-29" 44.02
"2013-08-30" 43.419998
"2013-09-03" 44.619999
"2013-09-04" 45.849998
"2013-09-05" 46.130001
"2013-09-06" 46.18
"2013-09-09" 46.330002
"2013-09-10" 46.970001
"2013-09-11" 46.959999
"2013-09-12" 47.110001
"2013-09-13" 47.27
"2013-09-16" 47.5
"2013-09-17" 47.990002
"2013-09-18" 47.689999
"2013-09-19" 47.759998
"2013-09-20" 47.119999
"2013-09-23" 46.599998
"2013-09-24" 46.720001
"2013-09-25" 46.68
"2013-09-26" 46.790001
"2013-09-27" 46.540001
"2013-09-30" 46.849998
"2013-10-01" 47.259998
"2013-10-02" 46.709999
"2013-10-03" 46.459999
"2013-10-04" 46.650002
"2013-10-07" 46.41
"2013-10-08" 45.619999
"2013-10-09" 45.689999
"2013-10-10" 46.779999
"2013-10-11" 47.279999
"2013-10-14" 47.450001
"2013-10-15" 46.369999
"2013-10-16" 46.93
