"Index" "Close"
"2012-01-31" 38.028275
"2012-02-01" 39.0625
"2012-02-02" 39.21875
"2012-02-03" 39.739582
"2012-02-06" 40.416668
"2012-02-07" 40.349701
"2012-02-08" 40.238094
"2012-02-09" 39.546131
"2012-02-10" 40.186012
"2012-02-13" 40.44643
"2012-02-14" 40.007439
"2012-02-15" 37.961311
"2012-02-16" 38.206844
"2012-02-17" 38.229168
"2012-02-21" 38.050594
"2012-02-22" 38.504463
"2012-02-23" 38.764881
"2012-02-24" 38.891369
"2012-02-27" 38.25893
"2012-02-28" 38.177082
"2012-02-29" 37.52232
"2012-03-01" 38.087799
"2012-03-02" 37.663689
"2012-03-05" 37.8125
"2012-03-06" 37.395832
"2012-03-07" 37.775299
"2012-03-08" 38.325893
"2012-03-09" 38.57143
"2012-03-12" 37.79018
"2012-03-13" 38.526787
"2012-03-14" 37.99107
"2012-03-15" 38.467262
"2012-03-16" 38.943451
"2012-03-19" 38.764881
"2012-03-20" 37.961311
"2012-03-21" 36.941963
"2012-03-22" 35.907738
"2012-03-23" 36.049107
"2012-03-26" 36.89732
"2012-03-27" 36.495537
"2012-03-28" 36.049107
"2012-03-29" 37.03125
"2012-03-30" 37.514881
"2012-04-02" 37.589287
"2012-04-03" 37.604168
"2012-04-04" 36.688988
"2012-04-05" 36.27232
"2012-04-09" 35.766369
"2012-04-10" 34.880951
"2012-04-11" 35.33482
"2012-04-12" 35.900299
"2012-04-13" 35.059525
"2012-04-16" 34.50893
"2012-04-17" 35.163689
"2012-04-18" 35.595238
"2012-04-19" 35.230656
"2012-04-20" 35.267857
"2012-04-23" 35.141369
"2012-04-24" 35.431549
"2012-04-25" 35.037201
"2012-04-26" 34.910713
"2012-04-27" 34.97768
"2012-04-30" 34.970238
"2012-05-01" 35.208332
"2012-05-02" 35.141369
"2012-05-03" 33.77232
"2012-05-04" 32.94643
"2012-05-07" 32.857143
"2012-05-08" 33.177082
"2012-05-09" 32.983631
"2012-05-10" 33.28125
"2012-05-11" 33.363094
"2012-05-14" 32.046131
"2012-05-15" 31.495537
"2012-05-16" 31.339287
"2012-05-17" 30.974703
"2012-05-18" 30.766369
"2012-05-21" 31.547619
"2012-05-22" 31.123512
"2012-05-23" 31.636906
"2012-05-24" 31.242559
"2012-05-25" 31.041668
"2012-05-29" 31.279762
"2012-05-30" 30.617559
"2012-05-31" 29.940475
"2012-06-01" 28.802082
"2012-06-04" 28.779762
"2012-06-05" 29.635418
"2012-06-06" 30.364582
"2012-06-07" 30.334822
"2012-06-08" 30.260418
"2012-06-11" 29.940475
"2012-06-12" 30.684525
"2012-06-13" 29.970238
"2012-06-14" 30.863094
"2012-06-15" 31.346725
"2012-06-18" 30.639881
"2012-06-19" 30.706844
"2012-06-20" 30.342262
"2012-06-21" 28.742559
"2012-06-22" 29.017857
"2012-06-25" 28.065475
"2012-06-26" 28.035713
"2012-06-27" 28.385418
"2012-06-28" 28.110119
"2012-06-29" 29.188988
"2012-07-02" 29.880953
"2012-07-03" 31.004463
"2012-07-05" 30.535713
"2012-07-06" 30.379463
"2012-07-09" 30.476191
"2012-07-10" 29.739582
"2012-07-11" 30.059525
"2012-07-12" 29.494047
"2012-07-13" 30
"2012-07-16" 30.133928
"2012-07-17" 30.610119
"2012-07-18" 30.684525
"2012-07-19" 31.584822
"2012-07-20" 31.316963
"2012-07-23" 30.342262
"2012-07-24" 29.962797
"2012-07-25" 31.755953
"2012-07-26" 33.824406
"2012-07-27" 34.858631
"2012-07-30" 34.434525
"2012-07-31" 33.57143
"2012-08-01" 34.270832
"2012-08-02" 33.943451
"2012-08-03" 35.119049
"2012-08-06" 35
"2012-08-07" 35.33482
"2012-08-08" 35.342262
"2012-08-09" 35.505951
"2012-08-10" 35.796131
"2012-08-13" 35.46875
"2012-08-14" 35.409225
"2012-08-15" 35.163689
"2012-08-16" 35.550594
"2012-08-17" 35.691963
"2012-08-20" 34.985119
"2012-08-21" 35.513393
"2012-08-22" 35.193451
"2012-08-23" 35.33482
"2012-08-24" 35.126488
"2012-08-27" 35.282738
"2012-08-28" 35.200893
"2012-08-29" 35.245537
"2012-08-30" 34.39732
"2012-08-31" 34.851189
"2012-09-04" 35.066963
"2012-09-05" 34.940475
"2012-09-06" 35.245537
"2012-09-07" 36.11607
"2012-09-10" 35.818451
"2012-09-11" 36.205357
"2012-09-12" 36.577381
"2012-09-13" 36.488094
"2012-09-14" 37.172619
"2012-09-17" 36.22768
"2012-09-18" 36.123512
"2012-09-19" 36.019344
"2012-09-20" 36.175594
"2012-09-21" 36.279762
"2012-09-24" 36.049107
"2012-09-25" 35.870537
"2012-09-26" 34.970238
"2012-09-27" 34.754463
"2012-09-28" 34.449406
"2012-10-01" 34.918156
"2012-10-02" 34.776787
"2012-10-03" 33.266369
"2012-10-04" 33.110119
"2012-10-05" 32.65625
"2012-10-08" 32.671131
"2012-10-09" 32.626488
"2012-10-10" 32.180061
"2012-10-11" 32.872025
"2012-10-12" 32.752975
"2012-10-15" 32.961311
"2012-10-16" 33.311012
"2012-10-17" 34.129463
"2012-10-18" 34.04018
"2012-10-19" 33.013393
"2012-10-22" 32.745537
"2012-10-23" 32.090775
"2012-10-24" 29.538691
"2012-10-25" 29.6875
"2012-10-26" 30.089287
"2012-10-31" 30.431547
"2012-11-01" 30.513393
"2012-11-02" 30.141369
"2012-11-05" 30.684525
"2012-11-06" 30.825893
"2012-11-07" 30.238094
"2012-11-08" 29.769344
"2012-11-09" 30.394344
"2012-11-12" 30.550594
"2012-11-13" 30.327381
"2012-11-14" 30.245537
"2012-11-15" 29.910713
"2012-11-16" 29.910713
"2012-11-19" 30.78125
"2012-11-20" 30.416668
"2012-11-21" 30.505953
"2012-11-23" 31.063988
"2012-11-26" 30.699406
"2012-11-27" 30.401787
"2012-11-28" 30.714287
"2012-11-29" 30.654762
"2012-11-30" 30.401787
"2012-12-03" 30.610119
"2012-12-04" 30.595238
"2012-12-05" 30.840775
"2012-12-06" 30.840775
"2012-12-07" 31.361607
"2012-12-10" 31.220238
"2012-12-11" 31.339287
