"Index" "COpen" "CHigh" "CLow" "CClose" "CVolume" "CAdjusted"
"2014-11-07" 68.080002 68.199997 67.550003 68.050003 1892500 57.884495
"2014-11-10" 67.919998 68.559998 67.82 68.550003 2475000 58.309814
"2014-11-11" 68.510002 68.699997 68.300003 68.470001 1510000 58.241756
"2014-11-12" 68.239998 68.870003 68.129997 68.699997 2156300 58.437397
"2014-11-13" 68.940002 68.989998 68.260002 68.290001 2316700 58.08865
"2014-11-14" 68.199997 68.339996 67.510002 67.559998 3054800 57.467709
"2014-11-17" 67.480003 67.970001 67.339996 67.919998 1950200 57.773911
"2014-11-18" 68 68.110001 67.629997 67.970001 1880800 57.816456
"2014-11-19" 67.919998 68.32 67.639999 68.290001 2136700 58.08865
"2014-11-20" 68.110001 68.400002 67.910004 68.059998 1654400 57.893002
"2014-11-21" 68.629997 68.860001 68.330002 68.339996 3142700 58.131165
"2014-11-24" 68.5 68.540001 67.910004 67.949997 2521200 57.799442
"2014-11-25" 67.970001 68.449997 67.82 68.330002 2570600 58.122688
"2014-11-26" 68.470001 68.739998 68.330002 68.690002 1895200 58.428886
"2014-11-28" 68.879997 69.900002 68.830002 69.589996 1876700 59.194439
"2014-12-01" 68.669998 69.800003 68.629997 69.400002 2507600 59.032833
"2014-12-02" 69.510002 69.900002 69.150002 69.860001 2365500 59.424122
"2014-12-03" 69.699997 69.699997 68.779999 69.059998 2408700 58.743633
"2014-12-04" 69.059998 69.57 68.830002 69.449997 3071000 59.075359
"2014-12-05" 69.25 69.379997 68.559998 69.370003 2521900 59.007328
"2014-12-08" 69.5 69.809998 69.220001 69.440002 2613700 59.066856
"2014-12-09" 68.93 69.370003 68.769997 69.330002 2781900 58.973293
"2014-12-10" 69.419998 69.690002 68.82 68.870003 2323100 58.582008
"2014-12-11" 68.959999 69.980003 68.959999 69.279999 2607000 58.930759
"2014-12-12" 68.769997 69.599998 68.559998 68.57 3369900 58.326824
"2014-12-15" 68.650002 69.160004 67.779999 67.949997 4459400 57.799442
"2014-12-16" 67.760002 68.510002 67.25 67.510002 4427400 57.425175
"2014-12-17" 67.589996 69.019997 67.529999 68.660004 3811700 58.403389
"2014-12-18" 69.400002 69.480003 68.610001 69.480003 4104900 59.100876
"2014-12-19" 69.660004 70.309998 69.580002 69.980003 5595600 59.526196
"2014-12-22" 69.959999 70.489998 69.800003 70.260002 2562700 59.76437
"2014-12-23" 70.379997 71.209999 70.300003 71 2251200 60.393833
"2014-12-24" 71 71.309998 70.43 70.470001 1126900 59.942997
"2014-12-26" 70.57 71.019997 70.57 70.879997 1303300 60.291752
"2014-12-29" 70.650002 70.860001 70.330002 70.480003 1715200 59.951519
"2014-12-30" 70.339996 70.690002 69.849998 70.040001 2085900 59.57724
"2014-12-31" 70.089996 70.410004 69.120003 69.190002 2202300 58.854225
"2015-01-02" 69.169998 69.260002 68.699997 69.040001 2522800 58.726612
"2015-01-05" 68.940002 69.43 68.449997 68.529999 2950700 58.292797
"2015-01-06" 68.730003 68.870003 67.629997 67.809998 3437400 57.680351
"2015-01-07" 68.129997 68.440002 67.739998 68.349998 2908000 58.139675
"2015-01-08" 68.949997 69.309998 68.68 69.279999 2745200 58.930759
"2015-01-09" 69.349998 69.440002 68.550003 68.599998 2284300 58.352333
"2015-01-12" 68.599998 68.959999 67.769997 68.260002 2353900 58.063137
"2015-01-13" 68.660004 69.330002 68.330002 68.730003 4434200 58.462917
"2015-01-14" 67.889999 68.629997 67.839996 68.449997 2579200 58.224758
"2015-01-15" 68.760002 68.940002 68.209999 68.32 2383700 58.114174
"2015-01-16" 68.260002 69.260002 68.019997 69.169998 3787800 58.837189
"2015-01-20" 69.040001 69.190002 68.379997 68.959999 3275000 58.658558
"2015-01-21" 68.139999 68.959999 67.760002 68.349998 3373100 58.444801
"2015-01-22" 68.480003 69.440002 68.099998 69.32 3084400 59.274231
"2015-01-23" 68.849998 69 67.099998 67.139999 4587800 57.410141
"2015-01-26" 66.959999 67.089996 66.230003 66.290001 5433500 56.683327
"2015-01-27" 65.690002 65.93 64.870003 65.660004 5951000 56.14463
"2015-01-28" 66.050003 66.209999 64.949997 65.120003 6750300 55.68288
"2015-01-29" 68.599998 69.459999 68.220001 69.029999 6902200 59.02626
"2015-01-30" 68.349998 68.589996 67.459999 67.519997 5926600 57.735065
"2015-02-02" 67.360001 69.089996 66.980003 68.989998 4609000 58.992046
"2015-02-03" 69.190002 69.220001 68.5 69.190002 3345500 59.163067
"2015-02-04" 69.25 69.790001 69.040001 69.199997 3075300 59.171604
"2015-02-05" 69.489998 70.18 69.300003 69.790001 3408400 59.676105
"2015-02-06" 69.709999 69.739998 68.959999 69.300003 2667900 59.257126
"2015-02-09" 69.129997 69.410004 68.900002 69.07 2113000 59.060455
"2015-02-10" 69.370003 69.620003 68.910004 69.440002 1962700 59.376827
"2015-02-11" 69.550003 69.870003 69.059998 69.470001 2232000 59.402481
"2015-02-12" 69.32 69.860001 69.32 69.849998 2829900 59.727425
"2015-02-13" 69.529999 70.150002 69.5 70.080002 2554900 59.924103
"2015-02-17" 70 70.459999 69.629997 70.190002 3342300 60.018127
"2015-02-18" 69.760002 70.610001 69.760002 70.540001 2771400 60.317421
"2015-02-19" 70.360001 70.790001 69.919998 70.209999 3245500 60.035233
"2015-02-20" 70.129997 70.349998 69.57 70.239998 2358900 60.06089
"2015-02-23" 71.010002 71.010002 70.459999 70.68 2389100 60.437126
"2015-02-24" 70.860001 71.220001 70.470001 71.010002 2497100 60.719311
"2015-02-25" 71.050003 71.190002 70.75 71.010002 2498500 60.719311
"2015-02-26" 70.940002 71.290001 70.660004 71.110001 1855900 60.804813
"2015-02-27" 71.040001 71.129997 70.730003 70.82 1997300 60.556843
"2015-03-02" 70.82 71.080002 70.389999 71.010002 1787700 60.719311
"2015-03-03" 71 71 70.290001 70.68 2010300 60.437126
"2015-03-04" 70.480003 70.760002 70.230003 70.68 2715900 60.437126
"2015-03-05" 70.970001 71.559998 70.790001 71.459999 3713300 61.104099
"2015-03-06" 70.830002 70.980003 69.139999 69.25 3555200 59.214371
"2015-03-09" 69.120003 69.800003 69.059998 69.589996 2564500 59.505085
"2015-03-10" 69.279999 69.300003 68.400002 68.400002 2492600 58.487545
"2015-03-11" 68.269997 68.419998 67.690002 67.889999 2643200 58.051441
"2015-03-12" 68.32 68.580002 68.150002 68.529999 2456700 58.598705
"2015-03-13" 68.290001 68.519997 67.919998 68.459999 3451400 58.538849
"2015-03-16" 68.699997 69.150002 68.580002 69.019997 2969300 59.0177
"2015-03-17" 68.550003 68.809998 68.330002 68.410004 2843100 58.496082
"2015-03-18" 68.25 68.739998 66.879997 68.330002 5386900 58.427685
"2015-03-19" 68.18 68.529999 67.809998 68.290001 2881200 58.393486
"2015-03-20" 68.650002 69.610001 68.519997 69.559998 4508200 59.479439
"2015-03-23" 69.650002 70.389999 69.300003 70.169998 3123400 60.001041
"2015-03-24" 69.980003 70.650002 69.309998 69.309998 2849300 59.265678
"2015-03-25" 69.709999 69.910004 68.82 68.889999 3458500 58.906525
"2015-03-26" 68.720001 69.209999 68.480003 68.739998 2890600 58.778275
"2015-03-27" 68.910004 69.089996 68.419998 68.75 2004200 58.786827
"2015-03-30" 68.75 69.5 68.540001 69.290001 1967200 59.248577
"2015-03-31" 68.860001 69.739998 68.839996 69.339996 4180400 59.291321
"2015-04-01" 69.339996 69.339996 68.610001 69.089996 3075100 59.077541
"2015-04-02" 69.050003 69.449997 68.809998 69.330002 1914000 59.28278
"2015-04-06" 69.019997 70.300003 68.879997 69.949997 2021700 59.812935
"2015-04-07" 69.93 70.440002 69.690002 69.709999 1777400 59.607716
"2015-04-08" 69.739998 70.25 69.419998 69.900002 1498700 59.770184
"2015-04-09" 69.800003 70.059998 69.279999 69.959999 1853100 59.821468
"2015-04-10" 69.889999 70.040001 69.580002 69.610001 1708400 59.52219
"2015-04-13" 69.349998 69.769997 69.129997 69.309998 1553600 59.265678
"2015-04-14" 69.040001 70.019997 69 69.629997 2468600 59.539303
"2015-04-15" 69.720001 70.360001 69.620003 69.879997 2370700 59.753075
"2015-04-16" 69.959999 70.300003 69.660004 70.080002 2166500 59.924103
"2015-04-17" 69.690002 69.839996 68.980003 69.279999 2238000 59.240032
"2015-04-20" 68.699997 69.199997 68.309998 68.459999 4681500 58.538849
"2015-04-21" 68.639999 69.330002 68.639999 69.010002 2934100 59.33852
"2015-04-22" 69 69.309998 68.690002 69.279999 2350100 59.57069
"2015-04-23" 68.93 69.5 68.790001 69.220001 2378200 59.519085
"2015-04-24" 69.25 69.459999 69.010002 69.169998 2282600 59.476097
"2015-04-27" 69.300003 69.43 68.82 68.980003 2265400 59.312721
"2015-04-28" 68.790001 69.18 68.43 68.769997 2420700 59.132164
"2015-04-29" 68.489998 68.980003 68.300003 68.510002 4647300 58.908607
"2015-04-30" 67.489998 67.669998 66.779999 67.279999 5582300 57.850975
"2015-05-01" 67.279999 67.699997 66.900002 67.68 3135600 58.194897
"2015-05-04" 67.830002 68.25 67.709999 67.860001 2377400 58.349689
"2015-05-05" 68.139999 68.239998 67.32 67.379997 3182200 57.936951
"2015-05-06" 67.75 67.870003 67.139999 67.790001 2248800 58.289497
"2015-05-07" 67.970001 68.25 67.5 67.879997 2338200 58.366882
"2015-05-08" 68.5 68.639999 67.980003 68.199997 3029900 58.642036
"2015-05-11" 67.910004 68.459999 67.82 67.830002 2187500 58.323879
"2015-05-12" 67.519997 68.110001 67.330002 67.879997 3209000 58.366882
"2015-05-13" 68.019997 68.480003 67.489998 67.599998 2315500 58.126129
"2015-05-14" 68.019997 68.720001 68.010002 68.629997 2269900 59.011765
"2015-05-15" 68.559998 68.900002 68.43 68.629997 1946000 59.011765
"2015-05-18" 68.489998 68.82 68.400002 68.610001 3359800 58.994587
"2015-05-19" 68.669998 69.190002 68.489998 69.139999 2505800 59.450291
"2015-05-20" 69.18 69.279999 68.889999 68.889999 2020700 59.235325
"2015-05-21" 68.809998 68.860001 68.470001 68.82 1808800 59.175133
"2015-05-22" 68.889999 68.900002 68.459999 68.5 1714600 58.899979
"2015-05-26" 68.419998 68.5 67.110001 67.150002 4847100 57.739189
"2015-05-27" 67.300003 67.75 67.279999 67.540001 3315600 58.074535
"2015-05-28" 67.540001 67.629997 67.169998 67.330002 2077400 57.89397
"2015-05-29" 67.209999 67.349998 66.739998 66.790001 4755200 57.429642
"2015-06-01" 66.709999 67.120003 66.360001 66.900002 3447100 57.524231
"2015-06-02" 66.870003 67.07 66.550003 66.730003 2537300 57.378056
"2015-06-03" 66.800003 66.970001 66.5 66.57 2668200 57.240475
"2015-06-04" 66.209999 66.900002 65.849998 65.919998 3280400 56.681572
"2015-06-05" 65.889999 66 64.959999 65.480003 5740400 56.303234
"2015-06-08" 65.389999 65.540001 64.830002 65.339996 3079300 56.182854
"2015-06-09" 65.43 66.519997 65.160004 66.029999 5780600 56.77615
"2015-06-10" 66.739998 67.470001 66.660004 67.07 4716500 57.670391
"2015-06-11" 66.449997 66.739998 66.169998 66.550003 3863300 57.223274
"2015-06-12" 66.440002 66.440002 66.050003 66.290001 2543300 56.999714
"2015-06-15" 65.660004 65.900002 65.209999 65.339996 3378200 56.182854
"2015-06-16" 65.169998 66.080002 65.169998 65.980003 2204600 56.73317
"2015-06-17" 66.080002 66.580002 66 66.410004 2356100 57.102905
"2015-06-18" 66.589996 67.529999 66.57 67.169998 4435100 57.75639
"2015-06-19" 66.790001 67.18 66.599998 66.900002 3674400 57.524231
"2015-06-22" 67.190002 67.57 67.089996 67.239998 3128700 57.816574
"2015-06-23" 67.07 67.269997 66.839996 67.010002 1727500 57.618816
"2015-06-24" 66.93 67.120003 66.480003 66.489998 2815400 57.171677
"2015-06-25" 66.510002 66.800003 66.32 66.459999 2680600 57.145885
"2015-06-26" 66.760002 67 66.440002 66.5 2588200 57.180279
"2015-06-29" 66 66.339996 65.370003 65.400002 2270400 56.234436
"2015-06-30" 65.849998 65.879997 65.309998 65.410004 2786600 56.243046
"2015-07-01" 65.589996 66.190002 65.550003 66.160004 2986600 56.887947
"2015-07-02" 66.379997 66.580002 65.980003 66.160004 2024700 56.887947
"2015-07-06" 65.68 66.309998 65.629997 65.959999 1835600 56.715965
"2015-07-07" 66.139999 67.379997 65.959999 67.309998 2893500 57.87677
"2015-07-08" 66.93 67.160004 66.449997 66.449997 2104600 57.137287
"2015-07-09" 67.150002 67.18 66.150002 66.169998 3004700 56.896523
"2015-07-10" 66.760002 66.910004 66.529999 66.639999 2221800 57.300671
"2015-07-13" 66.949997 67.5 66.910004 67.440002 2087300 57.988556
"2015-07-14" 67.5 67.5 66.93 67.269997 2143600 57.842358
"2015-07-15" 67.040001 67.580002 66.760002 66.910004 3360300 57.532829
"2015-07-16" 67.330002 67.730003 67.18 67.620003 1912000 58.14333
"2015-07-17" 67.360001 67.620003 67.199997 67.5 1792000 58.040131
"2015-07-20" 67.370003 67.959999 67.139999 67.800003 2214900 58.298103
"2015-07-21" 67.57 67.639999 66.769997 66.940002 2699400 57.883053
"2015-07-22" 66.940002 67.18 66.730003 67 2825500 57.934917
"2015-07-23" 67 67.18 66.809998 67.040001 2667900 57.969513
"2015-07-24" 67.010002 67.150002 66.779999 67 2317000 57.934917
"2015-07-27" 66.760002 67.309998 66.540001 67.300003 3576300 58.194321
"2015-07-28" 67.440002 68.470001 67.269997 68.389999 5569600 59.136848
"2015-07-29" 68.25 69.230003 68.129997 68.93 4974900 59.603798
"2015-07-30" 68.75 68.800003 67.309998 68.019997 5488800 58.81691
"2015-07-31" 68.059998 68.290001 67.800003 68.019997 3548000 58.81691
"2015-08-03" 67.660004 68.470001 67.589996 68.419998 3069700 59.162796
"2015-08-04" 68.339996 68.709999 68.059998 68.449997 2770500 59.188732
"2015-08-05" 68.769997 69.230003 68.339996 69.080002 2578900 59.733494
"2015-08-06" 69.199997 69.300003 68.639999 68.650002 2989000 59.361675
"2015-08-07" 68.629997 68.699997 68.300003 68.489998 2286500 59.223324
"2015-08-10" 68.839996 69.080002 68.669998 68.739998 3016200 59.439503
"2015-08-11" 68.379997 68.559998 68.190002 68.260002 2592600 59.024445
"2015-08-12" 67.989998 68.129997 66.970001 68 3310600 58.799633
"2015-08-13" 68.029999 68.18 67.57 67.660004 2225900 58.505615
"2015-08-14" 67.760002 67.940002 67.489998 67.790001 1829600 58.618038
"2015-08-17" 67.459999 67.800003 67.080002 67.660004 1870500 58.505615
"2015-08-18" 67.669998 68.019997 67.489998 67.690002 2230700 58.531559
"2015-08-19" 67.339996 67.5 66.599998 66.739998 3165400 57.710098
"2015-08-20" 66.199997 66.550003 65.959999 65.989998 3715900 57.061581
"2015-08-21" 65.82 66.080002 64.860001 64.980003 5799400 56.188232
"2015-08-24" 61.900002 62.5 50.84 61.950001 9060100 53.568188
"2015-08-25" 63.240002 63.490002 60.32 60.369999 6483500 52.201962
"2015-08-26" 61.529999 62.400002 60.540001 62.23 5329000 53.810295
"2015-08-27" 62.580002 63.290001 61.939999 63.09 5006900 54.553944
"2015-08-28" 63.009998 63.380001 62.52 63.349998 3486900 54.778759
"2015-08-31" 62.880001 63.049999 62.400002 62.810001 3634600 54.311829
"2015-09-01" 61.619999 62.27 60.91 61.27 4289000 52.980183
"2015-09-02" 62 62.220001 61.529999 62.18 3402200 53.767067
"2015-09-03" 62.240002 63.130001 62.240002 62.919998 4046500 54.406944
"2015-09-04" 61.860001 62.189999 61.389999 61.459999 5100300 53.144482
"2015-09-08" 62.48 63.66 62.150002 63.43 6568500 54.847939
"2015-09-09" 64.040001 64.129997 62.259998 62.389999 3645900 53.948658
"2015-09-10" 62.279999 62.48 61.310001 61.93 5223900 53.55088
"2015-09-11" 61.380001 62.110001 61.380001 61.919998 3463100 53.54224
"2015-09-14" 61.830002 62.139999 61.549999 62.110001 3704100 53.706528
"2015-09-15" 62.07 62.639999 61.369999 62.43 3467400 53.983238
"2015-09-16" 62.599998 63.23 62.5 63.07 2889600 54.536652
"2015-09-17" 63.009998 64.089996 62.98 63.27 4595500 54.709587
"2015-09-18" 62.68 63.66 62.650002 62.689999 13468600 54.208054
"2015-09-21" 63.16 63.43 62.93 63.099998 3991200 54.562592
"2015-09-22" 62.5 62.73 61.740002 62.16 3911000 53.749779
"2015-09-23" 62.040001 62.32 61.75 62.099998 4005600 53.697884
"2015-09-24" 61.799999 62.419998 61.459999 62.25 3791600 53.827595
"2015-09-25" 62.77 63.689999 62.639999 63.139999 4545600 54.597179
"2015-09-28" 62.970001 63.279999 62.16 62.16 4581800 53.749779
"2015-09-29" 62.16 63.189999 62.099998 63.07 3884500 54.536652
"2015-09-30" 63.66 63.990002 63.09 63.459999 3529400 54.873882
"2015-10-01" 63.580002 63.950001 63.209999 63.720001 4253800 55.098705
"2015-10-02" 63.220001 64.279999 63.060001 64.279999 3504100 55.582935
"2015-10-05" 64.589996 65.510002 64.339996 65.349998 3690200 56.508163
"2015-10-06" 65.300003 65.300003 64.730003 64.790001 2941500 56.023937
"2015-10-07" 65.050003 65.480003 64.800003 65.349998 2278100 56.508163
"2015-10-08" 65.18 65.940002 65.019997 65.900002 2587600 56.983753
"2015-10-09" 66 66.419998 65.779999 66.339996 3478400 57.364223
"2015-10-12" 66.330002 66.580002 65.989998 66.25 2419400 57.286392
"2015-10-13" 65.970001 66.290001 65.779999 65.970001 2200800 57.044285
"2015-10-14" 65.970001 66.110001 65.5 65.75 2326100 56.854038
"2015-10-15" 66.160004 66.660004 65.959999 66.57 2418300 57.56311
"2015-10-16" 66.900002 67.260002 66.709999 67.120003 2410800 58.038692
"2015-10-19" 67.019997 67.43 66.889999 67.25 2384400 58.151096
"2015-10-20" 66.949997 67.239998 66.860001 67.059998 3281900 57.986801
"2015-10-21" 66.809998 67.5 66.540001 66.830002 2755100 58.117252
"2015-10-22" 67.150002 68.860001 66.669998 68.639999 3660400 59.691277
"2015-10-23" 68.720001 69.199997 68.349998 68.940002 3956700 59.952168
"2015-10-26" 68.82 69.32 68.660004 68.720001 3933600 59.760857
"2015-10-27" 68.389999 69 68.309998 68.949997 3307500 59.960869
"2015-10-28" 69 69.160004 68.120003 68.830002 3364000 59.856483
"2015-10-29" 68.620003 69.440002 68.419998 69.230003 3511000 60.204353
"2015-10-30" 67.690002 68.07 66.349998 66.349998 7455100 57.699825
"2015-11-02" 66.769997 67.57 66.360001 67.489998 5351700 58.6912
"2015-11-03" 67.239998 68.110001 66.900002 68 3728100 59.134716
"2015-11-04" 67.93 68.050003 67 67.480003 3732800 58.68251
"2015-11-05" 67.510002 67.889999 67.199997 67.599998 2802700 58.78685
"2015-11-06" 67.209999 67.209999 65.400002 65.82 5226700 57.238926
"2015-11-09" 65.480003 65.970001 65.279999 65.769997 3623800 57.195427
"2015-11-10" 65.669998 66.580002 65.580002 66.379997 2813700 57.725918
"2015-11-11" 66.690002 67.220001 66.440002 66.449997 2622600 57.786785
"2015-11-12" 66.150002 66.32 65.239998 65.269997 2811200 56.76062
"2015-11-13" 65.18 65.559998 64.510002 64.559998 3499100 56.143181
"2015-11-16" 64.599998 65.699997 64.599998 65.57 3187400 57.021511
"2015-11-17" 65.919998 65.959999 65.139999 65.32 2296600 56.804108
"2015-11-18" 65.32 66.139999 65.120003 66.059998 2921400 57.447632
"2015-11-19" 66.32 66.949997 66.199997 66.379997 2964600 57.725918
"2015-11-20" 66.75 67.18 66.040001 66.099998 3027900 57.482414
"2015-11-23" 66.099998 66.940002 66.07 66.889999 2811100 58.169426
"2015-11-24" 66.43 67.089996 66.419998 66.82 2242000 58.108562
"2015-11-25" 66.93 67.029999 66.410004 66.43 2996000 57.76939
"2015-11-27" 66.510002 66.75 66.190002 66.559998 1265500 57.882439
"2015-11-30" 66.559998 66.769997 65.650002 65.68 3561800 57.117172
"2015-12-01" 65.769997 66.07 65.32 65.830002 4519000 57.247616
"2015-12-02" 65.82 66.410004 65.580002 65.68 3667300 57.117172
"2015-12-03" 65.699997 65.959999 64.989998 65.580002 4809300 57.030216
"2015-12-04" 65.970001 66.760002 65.699997 66.339996 4603800 57.691135
"2015-12-07" 66.389999 66.559998 66.089996 66.339996 3895600 57.691135
"2015-12-08" 66.050003 66.5 65.879997 66.18 2436600 57.551983
"2015-12-09" 66.019997 67.099998 65.75 66.080002 3052500 57.465034
"2015-12-10" 66.080002 66.660004 65.980003 66.129997 2628300 57.508499
"2015-12-11" 65.370003 65.779999 65.029999 65.209999 3525600 56.70845
"2015-12-14" 65.290001 65.900002 65 65.849998 3353800 57.265007
"2015-12-15" 66.330002 67.110001 66.230003 66.760002 3726300 58.056377
"2015-12-16" 67 68.489998 66.989998 68.330002 5133100 59.421692
"2015-12-17" 68.190002 68.300003 67.300003 67.330002 4224800 58.552063
"2015-12-18" 66.900002 66.970001 65.57 65.57 5115600 57.021511
"2015-12-21" 66.019997 66.150002 65.5 65.980003 2725300 57.378071
"2015-12-22" 66.150002 66.690002 65.690002 66.580002 2104300 57.89983
"2015-12-23" 66.860001 67.389999 66.779999 67.160004 1675500 58.404228
"2015-12-24" 67 67.279999 66.860001 66.989998 882100 58.256386
"2015-12-28" 66.760002 66.949997 66.650002 66.889999 1525700 58.169426
"2015-12-29" 67.330002 67.730003 67.230003 67.650002 1671700 58.830345
"2015-12-30" 67.660004 68.07 67.389999 67.529999 1707200 58.725979
"2015-12-31" 67.209999 67.290001 66.610001 66.620003 2002100 57.934624
"2016-01-04" 65.400002 65.410004 63.98 64.709999 5722600 56.273632
"2016-01-05" 64.730003 65.260002 64.599998 65 4307000 56.525826
"2016-01-06" 64.209999 64.639999 63.959999 64.139999 4407600 55.777954
"2016-01-07" 63.400002 63.900002 62.759998 63.009998 4476300 54.795258
"2016-01-08" 63.099998 63.419998 62.369999 62.549999 3219800 54.395241
"2016-01-11" 62.849998 63.200001 62.080002 62.810001 3079100 54.621342
"2016-01-12" 63.27 63.5 62.669998 63.380001 2834900 55.117035
"2016-01-13" 63.599998 63.939999 62.799999 62.91 3575600 54.708309
"2016-01-14" 63.029999 64.139999 62.98 63.529999 3894200 55.247467
"2016-01-15" 62.369999 63.919998 62.32 63.349998 6703000 55.090942
"2016-01-19" 63.790001 64.519997 63.700001 64.290001 5106800 55.908398
"2016-01-20" 63.459999 63.68 61.400002 62.450001 8221500 54.308281
"2016-01-21" 62.32 63.959999 61.91 63.650002 5645300 55.690701
"2016-01-22" 64.330002 64.910004 63.869999 64.610001 4360100 56.530651
"2016-01-25" 64.330002 64.610001 63.759998 63.93 3728100 55.935677
"2016-01-26" 64.010002 64.809998 63.98 64.330002 3658900 56.285667
"2016-01-27" 64.290001 65.099998 63.880001 64.300003 3265900 56.259415
"2016-01-28" 64.559998 65.550003 64.32 65.019997 5576500 56.889385
"2016-01-29" 64.989998 67.650002 64.349998 67.529999 9512900 59.085503
"2016-02-01" 66.93 67.080002 65.889999 66.199997 4897600 57.921829
"2016-02-02" 65.620003 66.080002 65.169998 65.360001 3717000 57.186859
"2016-02-03" 65.839996 66.260002 65 66.029999 4037600 57.773079
"2016-02-04" 65.900002 66.230003 65.5 65.989998 3078800 57.738091
"2016-02-05" 65.989998 66.32 65.410004 66.190002 3899900 57.913078
"2016-02-08" 65.650002 66.290001 65.239998 66.07 4029200 57.808079
"2016-02-09" 65.480003 66.309998 64.93 65.879997 4423900 57.641838
"2016-02-10" 66.389999 66.830002 65.709999 65.809998 3117500 57.580601
"2016-02-11" 64.709999 65.300003 64 64.440002 4744300 56.38192
"2016-02-12" 64.779999 65.75 64.540001 65.699997 2579100 57.484341
"2016-02-16" 66.519997 66.699997 65.519997 65.809998 3481200 57.580601
"2016-02-17" 66.120003 67.199997 65.959999 67.059998 3112400 58.674278
"2016-02-18" 66.900002 67.339996 66.629997 67.220001 2470100 58.814278
"2016-02-19" 67.199997 67.480003 66.360001 67.459999 3373200 59.024265
"2016-02-22" 67.459999 68.389999 67.389999 67.610001 2900800 59.15551
"2016-02-23" 67.389999 67.709999 67.019997 67.199997 2083200 58.796783
"2016-02-24" 66.940002 66.989998 66.029999 66.32 5260200 58.026825
"2016-02-25" 66.610001 67.449997 66.330002 67.419998 3008400 58.989265
"2016-02-26" 67.199997 67.529999 66.07 66.279999 3273400 57.991817
"2016-02-29" 66.440002 66.699997 65.610001 65.639999 3625900 57.431858
"2016-03-01" 66.059998 67.389999 65.93 67.330002 3629600 58.910526
"2016-03-02" 67.059998 67.419998 66.389999 67.080002 2546900 58.691784
"2016-03-03" 66.860001 67.610001 66.709999 67.610001 2415000 59.15551
"2016-03-04" 67.419998 68.32 67.279999 68.160004 2827300 59.63673
"2016-03-07" 67.800003 67.940002 67.370003 67.57 2764100 59.120518
"2016-03-08" 67.209999 67.93 66.860001 67.529999 2253000 59.085503
"2016-03-09" 67.879997 68.580002 67.300003 67.980003 2711800 59.479252
"2016-03-10" 68.110001 68.449997 67.529999 68.230003 2454300 59.69799
"2016-03-11" 68.279999 68.489998 67.949997 68.370003 3186900 59.820465
"2016-03-14" 68.339996 68.589996 67.830002 68.239998 2280100 59.70673
"2016-03-15" 67.830002 68.75 67.699997 68.589996 2474800 60.012962
"2016-03-16" 68.410004 68.82 67.860001 68.68 2603300 60.091702
"2016-03-17" 68.760002 69.989998 68.580002 69.860001 4243300 61.124157
"2016-03-18" 69.980003 70.5 69.660004 70.480003 7731800 61.66663
"2016-03-21" 70.07 70.870003 69.800003 70.43 4128700 61.622868
"2016-03-22" 70 70.300003 69.279999 69.559998 3637400 60.861652
"2016-03-23" 69.599998 70.080002 69.540001 69.800003 2296900 61.071655
"2016-03-24" 69.540001 69.959999 69.379997 69.910004 3806000 61.167908
"2016-03-28" 69.980003 70.389999 69.739998 69.910004 1926200 61.167908
"2016-03-29" 70 70.669998 69.550003 70.510002 3217100 61.692886
"2016-03-30" 70.510002 71.25 70.18 70.720001 4354100 61.876621
"2016-03-31" 70.720001 71 70.510002 70.650002 2944600 61.815369
"2016-04-01" 70.209999 71.269997 70.089996 71.199997 3257300 62.296597
"2016-04-04" 70.870003 71.269997 70.589996 71.160004 2641100 62.261581
"2016-04-05" 71.129997 71.470001 70.989998 71.139999 3870600 62.244102
"2016-04-06" 71.110001 71.419998 70.870003 71.410004 3442000 62.48032
"2016-04-07" 70.900002 70.949997 70.279999 70.639999 2995100 61.806606
"2016-04-08" 71.089996 71.150002 70.5 71.07 2816000 62.182842
"2016-04-11" 71.120003 71.400002 70.800003 70.940002 2996300 62.069099
"2016-04-12" 70.830002 71.370003 70.769997 71.230003 2549000 62.322842
"2016-04-13" 71.330002 71.5 70.580002 70.830002 2600000 61.972855
"2016-04-14" 70.809998 71.190002 70.709999 70.800003 2744900 61.946613
"2016-04-15" 70.830002 71.459999 70.720001 71.25 2799700 62.340332
"2016-04-18" 70.900002 71.470001 70.779999 71.32 2152700 62.401585
"2016-04-19" 71.470001 71.790001 71.050003 71.660004 3609900 62.699062
"2016-04-20" 71.339996 71.529999 70.300003 70.309998 3467800 61.854511
"2016-04-21" 70.199997 70.32 68.809998 68.980003 4127600 60.68446
"2016-04-22" 68.760002 69.089996 68.239998 69.059998 3228600 60.754845
"2016-04-25" 68.870003 69.519997 68.580002 69.419998 3038600 61.071537
"2016-04-26" 69.739998 69.75 68.779999 68.959999 2913400 60.666859
"2016-04-27" 69.110001 69.739998 68.870003 69.309998 4470900 60.974766
"2016-04-28" 69.400002 71.589996 69.389999 71.160004 6293900 62.602283
"2016-04-29" 71.029999 71.589996 70.43 70.919998 4889600 62.391136
"2016-05-02" 71.470001 72.389999 71.419998 72.370003 4687500 63.666782
"2016-05-03" 72 72.449997 71.610001 71.849998 3671900 63.209328
"2016-05-04" 71.550003 72 71.110001 71.879997 3314800 63.235699
"2016-05-05" 71.660004 72.309998 71.190002 71.470001 3006200 62.875004
