"Index" "Open" "High" "Low" "Close" "Volume" "Adjusted"
"2012-01-31" 87.900002 88.190002 85.370003 86.150002 4364400 69.773315
"2012-02-01" 87.269997 87.599998 86.5 86.919998 2868400 70.396957
"2012-02-02" 87.099998 87.93 86.760002 87.419998 2638000 70.80191
"2012-02-03" 88.300003 88.980003 87.919998 88.400002 4070800 71.595627
"2012-02-06" 87.709999 88.199997 87.120003 87.82 2810700 71.125885
"2012-02-07" 87.529999 88.120003 86.790001 87.940002 2110900 71.223061
"2012-02-08" 88.260002 88.75 87.860001 88.5 3060800 71.676613
"2012-02-09" 88.699997 88.949997 87.660004 87.93 3479100 71.214935
"2012-02-10" 87.230003 87.580002 86.370003 87.550003 2779300 70.907219
"2012-02-13" 88.849998 88.970001 88 88.68 3735500 71.822411
"2012-02-14" 88.589996 89.699997 87.900002 89.050003 4420900 72.12207
"2012-02-15" 87.190002 87.639999 84.040001 84.279999 11666300 68.258827
"2012-02-16" 84.260002 84.260002 82.519997 83.110001 9176600 67.311203
"2012-02-17" 83.669998 84.120003 83.230003 83.870003 4364400 67.926735
"2012-02-21" 84.220001 84.75 83.779999 84.190002 3709300 68.185913
"2012-02-22" 84.379997 85.029999 84.059998 84.370003 2516200 68.331688
"2012-02-23" 84.059998 84.419998 83.449997 84.099998 2771900 68.113007
"2012-02-24" 84.129997 84.400002 83.089996 83.269997 2964000 67.440804
"2012-02-27" 82.940002 83.839996 82.190002 83.389999 2512600 67.53801
"2012-02-28" 83.449997 84.099998 83.18 83.330002 2515100 67.489418
"2012-02-29" 83.720001 83.989998 82.43 82.93 3176300 67.165436
"2012-03-01" 83 83.75 82.760002 83.080002 2905200 67.286919
"2012-03-02" 82.879997 83.150002 81.93 82.279999 2674900 66.638985
"2012-03-05" 82.099998 82.169998 80.519997 81.830002 3946600 66.274551
"2012-03-06" 80.300003 80.669998 78.690002 79.209999 5799000 64.152565
"2012-03-07" 79.809998 79.980003 78.800003 79.209999 4118600 64.152565
"2012-03-08" 79.870003 80.589996 79.089996 80.379997 4843700 65.100182
"2012-03-09" 80.510002 80.900002 79.949997 80.169998 3542500 64.930084
"2012-03-12" 80.279999 80.279999 79 79.459999 2878300 64.355049
"2012-03-13" 79.910004 81.830002 79.68 81.660004 4713300 66.136864
"2012-03-14" 81.910004 82.029999 80.919998 81.589996 3493400 66.080162
"2012-03-15" 81.93 82.089996 81.110001 81.639999 3251200 66.120651
"2012-03-16" 81.839996 83.25 81.809998 83.220001 6215700 67.400307
"2012-03-19" 82.779999 83.839996 82.660004 83.160004 3044000 67.35173
